"res" "LCI" "UCI"
-2.09094263593168 -2.55760239196644 -1.73277672485842
-2.05244808732534 -2.52714247741206 -1.67037494615109
-1.95055278511959 -2.34207381315832 -1.57199608224472
-1.78235816416771 -2.07362863891149 -1.47728020063698
-1.72106884801499 -2.01240840510076 -1.40844470016422
-1.65614621520091 -1.95347005045151 -1.35654132647493
-1.23895251266677 -1.50117381306309 -1.00081329762849
-1.14153712734515 -1.39175719340433 -0.930088477380277
-1.08587178456029 -1.31698196912239 -0.887029866793975
-1.04164709665964 -1.26007498382945 -0.84201354606223
-1.00541126593986 -1.22581965562213 -0.807035877045892
-0.961205767898024 -1.17647608556225 -0.763592511248144
-0.921013039645012 -1.1150603660064 -0.734828010776658
-0.860654934284034 -1.06494107558907 -0.682772942165129
-0.83651533020684 -1.03079856610059 -0.661683099619782
-0.808799452377658 -1.00829512146591 -0.638292870464842
-0.791859416186945 -0.992422417876756 -0.621928980847905
-0.776069279674309 -0.973547946226016 -0.609450212251781
-0.762128466903551 -0.955883855576298 -0.595228913509449
-0.749634622266825 -0.945623562834799 -0.584786929336157
-0.735789336434139 -0.926307645723002 -0.570056455856883
-0.724444992763433 -0.911412750419576 -0.559974942547572
-0.705764653886798 -0.877938167246754 -0.547335896266599
-0.686411830642022 -0.853110423220052 -0.528131922528622
-0.665119531606881 -0.832329153698336 -0.509364666018592
-0.648252013484562 -0.816604355122546 -0.489726173046909
-0.634825396353708 -0.802029286706461 -0.469696272930002
-0.623426307361231 -0.791649390934485 -0.456834093292336
-0.612597835535125 -0.778348429764317 -0.44693404702016
-0.596783639506004 -0.763409175497808 -0.43227362373151
-0.584606940686218 -0.754449798835035 -0.415318314623019
-0.572075364048661 -0.741273857136987 -0.399464865992722
-0.561895689893398 -0.729354309473243 -0.391946953346128
-0.550724040967994 -0.719211182558554 -0.375148114635867
-0.533499975625267 -0.696534676694495 -0.364763862269318
-0.518730865906483 -0.682303157245432 -0.351114021361573
-0.504334873416281 -0.669630572578246 -0.333464199531482
