Delta_1 Delta_2 Delta_3 Delta_4 
14.71859 -2.571243 0.6768116 -3.234717 
-7.131481 -1.510687 0.3368095 -3.451846 
5.638327 -1.016082 0.6660735 -3.684595 
11.24389 -1.547706 0.7951427 -3.610392 
13.6063 -1.682074 0.9149726 -3.263961 
-11.59873 -1.319988 -0.1698325 -4.039016 
5.191012 -2.054696 0.6999031 -3.804025 
12.10345 -1.39281 0.3345855 -4.085625 
-11.11297 -2.203847 0.8066933 -2.906284 
-0.9269512 -1.492667 0.3503991 -3.583931 
-10.9295 -1.174532 0.5926084 -3.393187 
-4.530008 -1.357117 0.8686573 -3.283488 
-0.62607 -1.624507 0.8808799 -3.014856 
4.852333 -1.612705 1.063921 -5.037518 
11.01775 -2.03472 0.6532875 -5.188169 
-0.2794121 -1.166873 0.8113494 -7.107949 
-0.3339261 -1.635793 0.8715769 -7.766169 
3.933324 -1.237789 0.8713754 -5.785534 
7.287732 -0.2874404 1.029614 -6.023484 
0.2557731 -1.737244 1.137817 -7.326022 
-11.66673 -1.636012 0.7964207 -6.588003 
-4.255234 -0.3951332 0.3398982 -4.693165 
0.4260259 -1.068376 0.7326581 -3.721333 
-8.228031 -1.339039 1.576125 -3.859487 
-6.315462 -1.354838 0.7910835 -2.967166 
-13.09296 -1.233637 0.5867604 -2.868779 
1.011723 -1.0377 0.4678151 -2.750899 
0.7417796 -1.750911 0.2921866 -2.516209 
-6.305362 -2.006189 0.9990099 -4.976599 
-15.17201 -1.742744 1.00762 -3.964109 
12.04156 -1.72956 1.501778 -3.832829 
7.358938 -1.851484 1.066666 -3.747565 
-4.137603 -1.91609 0.402837 -4.842214 
-9.212366 -1.527046 0.6684024 -5.01192 
5.817322 -1.905784 0.6493114 -3.955543 
-7.679942 -2.647185 0.9718583 -4.129721 
-4.35743 -2.021963 1.196521 -4.681074 
1.31704 -1.522028 0.6277601 -3.142518 
2.954342 -1.432801 0.8711143 -3.503202 
-4.34699 -1.740585 0.7928405 -3.327925 
-27.28297 -2.370911 1.057926 -2.625691 
-0.9296333 -2.308229 0.7422604 -2.772872 
1.133056 -2.323848 0.2947644 -3.337766 
-1.991478 -2.246434 0.5842709 -3.037737 
-5.549397 -1.732077 0.6921051 -3.626412 
14.16277 -1.981493 0.5801309 -4.732458 
-11.18789 -1.467145 0.6742128 -4.005117 
1.259357 -1.983233 0.8724305 -3.610752 
-17.79346 -1.990577 0.7179813 -4.285253 
5.279371 -1.323958 0.711388 -5.496415 
13.63279 -1.615097 0.9171777 -4.317209 
-9.480479 -0.7809473 0.6361474 -4.554939 
4.288319 -2.2135 0.6327712 -4.272077 
-6.410465 -2.272441 0.9139532 -3.754818 
-29.12581 -1.577614 0.4607609 -3.433732 
-19.86298 -1.49668 1.018438 -3.33947 
5.637465 -2.000772 0.4978735 -4.723975 
-1.290125 -1.414354 0.4973719 -4.035906 
13.69382 -0.5296235 0.9428901 -5.34389 
3.554494 -1.13419 0.7545642 -3.722601 
-7.898498 -1.521116 0.6847497 -3.446023 
17.98798 -1.833506 0.4621216 -3.819367 
-1.914622 -1.457639 0.4150342 -3.720021 
-6.082713 -2.179868 1.024408 -3.959946 
-3.886518 -1.097046 0.5906958 -3.693042 
-4.642412 -1.308674 0.5889241 -3.873308 
24.121 -1.302572 0.9304931 -4.022373 
-8.02717 -1.169557 0.6803542 -4.553971 
0.9310658 -1.788599 0.8178703 -3.666685 
-5.220063 -1.655411 1.185412 -5.03289 
-6.295142 -1.935103 0.7214706 -5.641773 
2.573172 -1.031958 0.7519553 -4.193922 
13.67904 -1.314081 0.8150923 -4.387047 
-8.919178 -1.748061 0.6550017 -4.394635 
-8.813035 -1.207111 -0.1007816 -4.494533 
-2.864096 -1.796004 0.8320121 -3.708312 
-8.942002 -0.6725526 0.6396077 -3.71561 
2.847575 -1.562201 0.5292752 -4.457732 
3.922816 -1.383836 0.4721843 -5.014937 
4.038162 -1.551151 0.9593918 -4.274955 
4.074831 -1.356032 1.024368 -4.240804 
-3.270172 -0.8185652 0.6727024 -3.439684 
18.30068 -1.38549 0.9379246 -3.672733 
15.49572 -1.280057 0.5156576 -2.802039 
11.90626 -1.148704 0.8252938 -2.594138 
12.7694 -1.681731 0.9789448 -2.773169 
-16.26568 -1.723619 0.5305941 -2.606817 
0.8116338 -1.875404 0.8529627 -2.459082 
15.60482 -1.155443 0.7707728 -3.631717 
-7.460923 -1.875827 0.9050925 -3.974537 
20.11481 -1.464736 0.1770669 -3.390695 
-28.9397 -0.6316148 0.930209 -3.164809 
0.2088152 -1.526868 1.011166 -3.836011 
-0.259932 -1.485006 0.8237397 -4.667168 
-13.82922 -0.9090587 0.6497176 -4.113597 
-8.997276 -0.8552206 0.3756511 -3.844268 
-13.06281 -1.043873 0.7888046 -3.668476 
-2.141483 -1.306553 0.9002577 -3.878373 
9.76439 -1.903704 0.4867195 -3.994369 
19.28547 -1.565312 0.7470807 -3.835893 
7.639741 -1.173202 0.9071243 -4.611255 
0.1902197 -1.85347 0.09848345 -5.950519 
-8.330905 -1.639938 0.440441 -4.236875 
1.505865 -1.435627 0.3762304 -4.5659 
-10.19794 -1.005444 0.8301829 -3.935579 
10.20074 -1.067653 -0.3690818 -3.455902 
10.21127 -1.572122 0.9294543 -4.714959 
-5.290675 -0.5925092 0.4383996 -3.855779 
4.496342 -0.125068 0.2138562 -3.011627 
-12.0575 -0.923712 0.5243969 -4.130061 
-6.092836 -0.7597035 0.6388736 -3.091676 
9.891897 -1.35832 0.3354155 -4.172619 
3.191036 -1.765901 0.8221386 -2.617637 
3.60238 -2.05684 0.1661778 -3.762688 
-13.18729 -1.867136 0.7434157 -3.217284 
2.028798 -1.792209 0.5959339 -4.035814 
-13.06889 -1.734028 0.6767457 -3.159984 
-6.829085 -1.63908 0.9629783 -2.663303 
-1.427135 -0.8643736 0.7956653 -3.199134 
-7.451899 -1.106997 -0.01264003 -3.444221 
3.803512 -1.754812 0.8947211 -3.247749 
-3.781316 0.2457151 0.7604341 -3.39615 
1.788651 -1.510766 0.3713181 -2.959143 
-3.569086 -1.468727 0.1442584 -3.004414 
7.091398 -1.134145 0.239203 -3.715703 
7.841233 -2.001173 0.6211575 -3.773761 
0.7594488 -0.6406154 0.6796023 -3.087033 
-5.100106 -2.215737 -0.1930058 -3.371793 
12.91011 -2.566883 1.013132 -4.31917 
3.116687 -1.371741 0.9940958 -3.895956 
-8.697852 -1.432999 1.0643 -2.828937 
4.621788 -1.831375 0.6324562 -3.7383 
10.47603 -1.691102 0.9466007 -3.799984 
10.9633 -1.612368 0.7401833 -3.445781 
-2.020544 -1.281884 0.2336336 -4.111042 
5.723782 -1.547463 0.374053 -4.165737 
-2.020426 -1.718027 0.9050975 -4.098664 
1.372141 -1.606941 0.9853127 -4.211722 
-12.93633 -2.292011 0.5486707 -4.121139 
2.625392 -1.419469 0.5423826 -4.468832 
4.70204 -1.346617 -0.1037136 -4.540956 
-8.779718 -1.17096 0.8941392 -4.405799 
6.73999 -1.50136 0.524404 -3.637176 
-22.99389 -1.571875 0.3066 -3.582029 
16.66698 -1.595261 0.2518391 -2.640121 
-9.168308 -0.9527857 0.6828933 -2.803093 
3.821764 -1.504886 0.763921 -3.295409 
2.809716 -1.221654 0.2546592 -3.388131 
-10.89467 -1.44188 0.5909235 -3.970895 
4.543017 -1.958402 0.5095406 -3.174798 
-14.1986 -2.020999 1.210057 -4.889535 
12.0242 -2.614297 1.117388 -4.250815 
-9.708915 -1.618681 0.3773841 -3.196131 
-6.578386 -1.450106 0.887098 -4.903515 
9.342714 -2.401007 0.597865 -4.717712 
-17.38124 -1.693247 0.8324109 -3.057175 
-3.060672 -1.172417 0.4967212 -2.802844 
-9.777442 -0.292661 0.5799356 -1.500494 
-9.57794 -1.423567 0.1921319 -2.695821 
-3.076943 -1.669444 0.3795005 -2.570205 
-1.924571 -1.683212 0.04787804 -2.423639 
-9.094411 -0.7952305 0.3052193 -2.546067 
-3.102741 -1.494368 0.4049668 -2.781219 
-14.19444 -0.8829228 0.2827699 -2.531127 
-25.10457 -1.47778 0.7440408 -2.536441 
-4.924903 -2.34147 0.614075 -2.155275 
4.503246 -2.20797 0.4826851 -2.602194 
-9.266528 -2.029092 0.2019806 -3.197545 
0.3411694 -1.882185 0.7578986 -2.543687 
11.41069 -0.9363009 0.3832826 -2.969619 
-1.862193 -1.241988 0.4774326 -4.382896 
2.303089 -1.592442 0.5979399 -3.806943 
-19.05728 -1.736043 0.5519815 -3.505325 
-9.182867 -2.090295 0.6030917 -3.305901 
-7.879879 -1.218276 0.2967416 -2.453061 
-6.488923 -1.223033 0.3581935 -2.161778 
-10.61007 -1.026782 0.3574363 -2.485342 
2.780826 -1.81628 0.5833866 -2.009727 
-1.566164 -1.53439 0.7444204 -2.203834 
-5.325321 -1.240505 0.2983453 -2.529625 
3.294658 -1.755722 0.6036859 -2.45249 
5.198318 -1.625852 0.6450274 -2.522307 
-13.83816 -1.276809 0.4189633 -3.132697 
-3.210324 -1.457739 0.801048 -2.150942 
-0.3732598 -0.8801757 0.4786051 -2.990006 
3.469639 -0.8131719 0.5596439 -4.960231 
2.663828 -2.230933 0.5959476 -4.643054 
-12.5079 -1.806478 0.5846825 -4.180081 
-17.05831 -1.645176 0.7895465 -4.99416 
0.2583045 -1.262454 0.8290716 -4.91597 
3.148138 -1.202211 0.721394 -4.303969 
-12.37209 -1.213032 1.362643 -3.751343 
-24.54588 -1.680602 0.4643189 -3.834052 
0.2064195 -1.410072 0.4681576 -3.693521 
-5.202961 -1.712923 0.4801436 -4.401804 
-8.854647 -1.246596 0.5545125 -3.582616 
9.587767 -1.242509 0.119463 -4.382307 
-2.004951 -1.095206 0.5976838 -3.294072 
1.855324 -1.150808 1.526263 -3.855252 
-7.108134 -1.323122 0.5953428 -4.304831 
5.359239 -1.639911 0.4692782 -4.124474 
5.829583 -2.598456 1.077323 -4.636907 
-15.17805 -2.047276 1.035298 -5.479109 
-15.25596 -1.461408 0.84006 -4.518401 
1.500273 -1.80046 0.665506 -4.25788 
2.523148 -1.342368 1.08772 -4.275433 
-12.31377 -1.368401 -0.03909908 -5.426654 
1.527593 -1.58152 1.061094 -5.037167 
-7.231084 -2.329486 0.8030901 -5.873305 
-8.251013 -1.06978 -0.2006874 -3.784292 
-7.28418 -1.177859 0.679988 -4.322713 
2.059452 -1.471754 0.5199206 -4.077083 
7.225188 -1.703044 1.130083 -4.65592 
7.822842 -1.605885 0.6457366 -4.802308 
8.76991 -1.542004 0.8898184 -4.318944 
-19.14401 -1.188224 0.4046603 -5.844427 
-4.513753 -1.892883 0.8930569 -3.676076 
-18.0214 -2.299819 0.8524694 -3.52026 
4.293792 -1.836337 -0.7458614 -4.715266 
4.631474 -1.333036 0.81538 -4.333319 
-4.289823 -2.121308 0.7200744 -3.425058 
10.67891 -2.213295 0.7850782 -3.562377 
0.9413075 -1.993084 0.7790015 -4.129083 
11.2639 -1.399278 0.8973719 -3.699727 
-4.600416 -0.7047347 0.9487538 -3.437717 
-1.462141 -1.89455 0.4615042 -3.431719 
-1.918371 -2.30376 0.5782702 -3.003475 
-0.3445919 -0.9757865 0.3451261 -3.504001 
-1.301987 -1.222327 0.290854 -3.63339 
4.867791 -1.34024 0.8041755 -4.492687 
-3.355728 -1.208715 0.640537 -3.817382 
-1.169349 -1.959795 0.1362186 -2.869089 
4.601602 -1.907014 0.6803621 -2.764439 
6.814279 -2.344316 0.716679 -3.972517 
-1.985319 -1.514471 0.8870534 -4.311307 
5.120044 -1.238246 0.92141 -3.0564 
-1.103679 -1.355137 0.7797151 -2.964982 
1.820894 -1.670529 0.6991468 -3.296822 
4.713093 -1.694284 0.5369528 -2.52949 
13.10286 -2.44053 0.9606632 -3.109203 
11.81142 -2.20105 0.6303776 -3.738591 
5.102506 -1.574186 0.6412404 -3.361371 
20.32444 -1.5159 0.5928873 -4.144783 
-8.579833 -1.147551 0.6952617 -3.112017 
-0.03675922 -1.580963 0.4098531 -3.145342 
4.490973 -1.508672 0.3427956 -4.14024 
-12.87407 -1.132886 0.5726811 -3.583534 
-0.06143713 -1.436193 0.9838726 -2.903615 
-12.59535 -1.803064 0.3515373 -5.573352 
-13.508 -1.496585 0.5468574 -5.223519 
7.188031 -1.39848 0.8935533 -4.919793 
3.488296 -2.05414 1.319062 -4.881367 
-8.120584 -1.377927 0.8223067 -4.815168 
-3.685343 -1.782562 0.8125955 -5.360772 
2.717837 -1.939748 1.048481 -5.056643 
2.256881 -1.997938 0.9452511 -4.644 
0.8857615 -1.33019 0.522633 -3.612792 
-14.84708 -0.7586078 0.845503 -3.1614 
-1.133482 -1.375059 0.66783 -2.943347 
-3.88596 -1.236273 1.114374 -3.156309 
13.50959 -1.159938 0.5169906 -2.811601 
-7.867124 -1.104027 0.5399772 -3.227473 
26.45316 -1.233666 0.5744763 -4.192378 
13.74858 -2.156524 0.6620105 -4.303091 
8.160772 -2.073984 0.8388623 -4.694247 
-9.246737 -1.899012 0.6421967 -3.848483 
-0.8943964 -1.456092 0.7573928 -3.877187 
3.943754 -0.8287386 0.558491 -3.538789 
-2.120075 -1.423004 0.4866973 -2.922395 
-4.109041 -1.299511 0.6732039 -3.410336 
-4.899176 -1.228451 0.3339262 -3.380932 
8.341074 -0.8332784 0.7256793 -2.890664 
3.532155 -1.521152 0.573354 -4.823956 
-5.088635 -1.858677 0.9094911 -3.807082 
-7.520564 -1.257858 0.692462 -3.517058 
-10.67266 -1.62144 0.8506786 -3.89505 
-0.1069098 -2.041956 0.4675467 -4.035669 
4.701416 -1.410426 0.9271191 -3.212286 
7.762988 -2.324055 0.875001 -2.935342 
7.175413 -1.502931 0.6637426 -3.313453 
-4.565785 -1.809449 0.2190232 -4.529806 
15.3924 -1.593963 0.2288961 -4.181627 
2.934935 -1.644502 0.2478822 -2.979376 
8.805816 -1.654646 0.9973536 -4.119911 
-23.12723 -1.539115 1.037204 -3.417612 
22.46005 -2.522343 0.6500866 -3.461864 
-1.570607 -2.170543 0.9898702 -4.239745 
0.3832995 -1.683957 0.5698253 -3.236221 
-12.62998 -1.608105 0.7330684 -2.110115 
-13.3517 -1.609881 0.6013889 -2.799731 
11.00693 -0.5388549 0.3609134 -3.24017 
-20.06955 -1.486221 0.7461259 -3.770218 
-20.49982 -1.311752 0.5802677 -3.491101 
-7.695416 -0.5471995 -0.06631147 -3.379756 
7.665209 -1.280562 0.3962521 -2.214698 
-13.78369 -1.364893 0.8115841 -3.499455 
0.796728 -1.535765 0.8113368 -3.101587 
-2.471331 -1.544856 0.8640392 -3.56669 
17.58296 -1.946101 1.482298 -3.767938 
3.869173 -1.549983 0.9042221 -4.842833 
-2.544093 -2.159752 0.6923731 -4.266264 
3.867454 -1.823304 0.9835524 -4.699196 
0.8700928 -1.766369 1.011621 -5.421688 
-1.879518 -1.88117 0.942211 -5.023484 
15.69053 -1.840284 0.5967661 -3.777258 
2.075011 -1.84488 0.8305307 -4.519441 
-4.372525 -2.232028 0.6258413 -4.346107 
1.005285 -1.81601 0.7314797 -4.420186 
5.276762 -1.301455 0.654499 -3.987493 
9.896264 -1.813888 -0.03323838 -4.849536 
4.1919 -1.601171 0.9121328 -3.08879 
2.618492 -1.412661 1.059283 -3.22878 
-6.630748 -1.107704 0.7839106 -2.661398 
4.029459 -2.305324 0.5648318 -2.909383 
8.450772 -2.382762 0.4806722 -3.355545 
-1.477014 -1.808401 0.7255139 -3.42998 
-8.706758 -1.408479 0.7781599 -3.050896 
14.50682 -1.646822 0.3770375 -2.998162 
4.102672 -0.7316101 0.7145441 -4.086204 
0.4525564 -0.7241008 0.3528748 -4.006589 
8.019923 -1.57998 0.5175235 -3.230363 
-10.47871 -1.496898 1.069183 -3.363942 
16.95487 -1.177503 0.7830412 -3.53507 
5.237645 -0.8999491 0.633262 -3.703389 
3.49358 -1.152925 1.01248 -3.610463 
14.08055 -1.545907 0.7504403 -4.462852 
15.39865 -1.436571 1.168411 -3.272941 
11.53068 -1.11714 0.2118094 -4.147677 
-2.800733 -1.460157 1.432162 -4.218691 
-0.6135211 -0.6480629 1.068373 -4.486028 
7.486238 -1.888448 0.7777185 -3.508556 
0.5980138 -1.623824 0.9238852 -5.16535 
-16.6383 -1.740558 0.6253067 -3.977805 
8.743746 -1.777238 0.7432611 -4.955243 
9.761309 -1.581799 1.008232 -4.934525 
-1.053297 -1.332395 0.2608246 -4.882818 
-0.1029623 -1.807089 0.7379631 -3.566533 
8.260794 -2.122937 0.3433638 -3.520399 
-3.984019 -1.819363 0.9135532 -3.590221 
7.783688 -2.013827 1.390851 -3.240176 
-0.5971768 -1.40434 0.815818 -3.919928 
7.972956 -1.132243 0.7038487 -3.053911 
-2.582177 -1.692474 0.5403056 -4.104394 
-15.20228 -1.414951 0.4343566 -4.279494 
-5.257229 -1.389233 0.3700122 -3.531293 
-17.71147 -1.722226 0.5352895 -3.790814 
4.59984 -1.477369 0.7048263 -4.316162 
-6.726883 -1.077433 0.268501 -3.314588 
-6.695386 -2.267129 0.5889523 -3.274726 
-7.032235 -2.519889 0.5576779 -2.892129 
-1.575002 -2.836716 1.170987 -4.111434 
-3.230349 -3.665848 1.061152 -4.761882 
-1.684762 -3.009188 0.8377055 -4.76451 
-8.567835 -2.151338 0.847116 -2.702336 
8.77544 -1.753721 1.002208 -2.937062 
4.731135 -0.6895103 0.5647181 -3.194094 
-9.624597 -1.783512 0.6951596 -4.191273 
2.080115 -1.210606 0.8452988 -3.269774 
9.44825 -1.417416 0.3062272 -4.306947 
0.01558906 -1.877374 -0.6166125 -5.140045 
-16.98527 -1.734158 0.1563985 -6.716406 
-0.2759319 -2.035891 1.088818 -5.496406 
-19.28733 -1.656948 1.268275 -5.967499 
2.435997 -1.769468 1.027306 -5.462898 
4.575228 -1.297104 0.9205419 -5.269112 
9.060965 -1.974332 0.4690567 -4.429863 
-14.23372 -1.595732 1.205036 -4.495158 
-29.55188 -2.837135 1.101875 -5.377311 
8.070032 -1.501406 1.233436 -5.066558 
9.79159 -1.79057 0.6195463 -3.780455 
8.449662 -2.013978 0.4817218 -3.272831 
-5.807401 -1.769903 0.7285217 -3.595336 
1.565894 -1.267647 0.6693085 -3.781785 
-7.420088 -2.118584 0.8027253 -3.663837 
3.005119 -1.728008 0.4066886 -3.567942 
1.873565 -1.82329 0.908158 -3.806285 
-2.379781 -1.31654 0.6505844 -3.581647 
18.30538 -0.946278 0.5344051 -3.281834 
-7.49198 -1.237352 0.9920018 -3.302418 
-10.75199 -2.080021 0.06538407 -2.708935 
13.21725 -2.070782 0.6642074 -2.712614 
0.5090385 -2.022863 0.7853776 -3.358383 
-4.67597 -1.77605 0.1788961 -2.780671 
1.741025 -1.354598 0.8266694 -4.798442 
11.60656 -2.087681 0.703418 -3.774932 
-2.440325 -2.028313 0.8644064 -3.617097 
-7.881202 -2.021751 1.235993 -3.695197 
6.515067 -2.072405 0.6153025 -3.674718 
-1.368704 -1.344925 0.2700628 -4.054631 
-11.65232 -2.750968 0.4187621 -4.437735 
-5.851813 -1.508323 0.7777111 -5.38601 
-16.7492 -1.255381 0.4278787 -5.257136 
7.86492 -1.519873 0.8799895 -4.541238 
-7.268465 -1.467707 0.8775076 -3.854647 
-0.1074439 -1.634535 0.82273 -4.665347 
-5.012808 -1.930367 0.6216174 -4.338847 
6.149734 -1.370361 0.7834673 -4.169908 
-15.00547 -1.206407 0.4808928 -5.363889 
-2.54175 -2.297011 1.061784 -4.182901 
-6.666571 -1.431854 0.6391318 -4.456 
-14.97013 -1.585671 0.8163838 -3.162442 
5.22509 -2.269836 1.051096 -3.517163 
12.52678 -1.420541 0.5399849 -3.78863 
17.21338 -2.444227 0.9127213 -3.339029 
15.56559 -1.73704 0.7849323 -2.50614 
1.143951 -1.9417 0.9175731 -7.428097 
0.5057851 -2.191939 0.8765927 -7.640825 
6.225638 -1.993519 1.24951 -7.533908 
-1.982331 -1.379183 1.309565 -6.721957 
18.91333 -2.374548 1.19976 -6.603427 
2.326617 -1.302867 0.5607058 -6.198146 
-23.83284 -1.246698 1.112806 -5.258385 
-12.27963 -1.938601 0.6846375 -4.785149 
-10.72054 -1.537003 0.7169023 -4.54591 
-25.24058 -0.9129529 0.5625716 -4.205036 
-14.64666 -1.36483 0.2667503 -4.546983 
16.16469 -1.168302 0.3019012 -4.523283 
-17.8803 -1.787462 0.7200449 -3.810258 
-9.274933 -1.885838 1.000107 -3.999108 
7.548172 -2.353475 0.6128424 -4.005281 
-1.468103 -2.746089 0.2773564 -3.820118 
-11.92097 -2.058323 0.8739325 -3.530451 
-14.30891 -0.9947903 0.5854869 -3.520936 
7.190292 -2.084365 0.7852273 -3.790089 
-11.53631 -2.438998 0.6066467 -3.467344 
0.1129709 -1.928427 1.036498 -3.166555 
7.782461 -2.168841 0.9719136 -2.849372 
-2.470755 -2.219358 1.082327 -3.063312 
-0.3383106 -2.166163 0.03049779 -3.617278 
-6.20781 -2.054856 0.7421732 -3.259442 
2.393802 -1.776572 0.4222058 -3.455944 
12.75138 -2.325759 0.546821 -3.831326 
1.539629 -0.6012005 0.4169217 -3.021736 
-16.58315 -1.96237 0.5716763 -3.280636 
-8.070723 -1.147784 0.9054766 -3.286196 
