p_1 p_2 p_3 p_4 
0.05409922 0.3644911 0.2100306 0.371379 
0.00986456 0.3288482 0.3489783 0.312309 
0.009504743 0.3472882 0.3370024 0.3062047 
0.005688721 0.4063032 0.275275 0.3127331 
0.0008053643 0.3710375 0.3187893 0.3093679 
0.01915106 0.3394326 0.2603837 0.3810327 
0.02146992 0.4133526 0.2188679 0.3463096 
0.004539186 0.3409496 0.3030608 0.3514504 
0.001907538 0.4410959 0.1961527 0.3608438 
0.002503799 0.441594 0.2799457 0.2759565 
0.002644465 0.4184476 0.3112056 0.2677024 
0.0009071211 0.4137917 0.2486733 0.3366279 
0.007699151 0.4719009 0.2552341 0.2651658 
0.0109057 0.3259284 0.2915902 0.3715757 
0.006324 0.4162942 0.2669869 0.3103948 
0.01412193 0.4703447 0.2192102 0.2963232 
0.0002424544 0.3269142 0.3937598 0.2790835 
0.00590589 0.4237452 0.2782464 0.2921025 
0.008221673 0.4084315 0.2770991 0.3062478 
0.08624587 0.4298829 0.296645 0.1872263 
0.004720672 0.3977572 0.2767634 0.3207587 
0.008190223 0.3657383 0.3231942 0.3028772 
0.00699865 0.3946061 0.305956 0.2924393 
0.01039531 0.4363598 0.3371719 0.216073 
0.01031591 0.4728321 0.2796859 0.2371661 
0.001021854 0.3666047 0.3353878 0.2969857 
0.007790722 0.3962522 0.2984961 0.2974609 
0.00213387 0.4502499 0.2244774 0.3231388 
0.009943482 0.4434014 0.2722102 0.2744449 
0.03038424 0.3901925 0.3329994 0.2464238 
0.04650168 0.381995 0.3706889 0.2008144 
0.002639111 0.3580203 0.3166399 0.3227007 
0.01590977 0.3730693 0.2472593 0.3637616 
0.015143 0.342363 0.2504119 0.3920821 
0.01836619 0.3913043 0.2759596 0.3143699 
0.01627507 0.3714785 0.2956677 0.3165788 
0.0435244 0.3307646 0.2361933 0.3895177 
0.0164275 0.3411457 0.2902887 0.352138 
0.03082178 0.3751833 0.2449337 0.3490613 
0.01659273 0.4116979 0.2932569 0.2784524 
0.02412057 0.4546309 0.2781254 0.2431231 
0.001781377 0.3467675 0.3486833 0.3027678 
0.002793517 0.4252991 0.2312501 0.3406573 
0.004645496 0.3794279 0.2904154 0.3255112 
0.01377496 0.3817658 0.2775735 0.3268857 
0.02241034 0.4064949 0.3532523 0.2178425 
0.002083851 0.4809842 0.2270039 0.2899281 
0.00695155 0.4991576 0.2306849 0.263206 
0.04149973 0.4339813 0.2440419 0.2804771 
0.01335887 0.4183584 0.2647091 0.3035736 
0.01274544 0.4072549 0.249587 0.3304126 
0.0334609 0.394572 0.2778452 0.2941219 
0.007468868 0.407015 0.2776359 0.3078803 
0.06383494 0.3635505 0.3212446 0.25137 
0.01218879 0.3861236 0.3329361 0.2687515 
0.03515453 0.4559419 0.2313691 0.2775344 
0.01181674 0.335976 0.2567809 0.3954263 
0.01290885 0.4603894 0.2261951 0.3005066 
0.00493424 0.3893547 0.3038564 0.3018547 
0.03039523 0.2548008 0.3086598 0.4061442 
0.0197877 0.4257212 0.2093463 0.3451448 
0.002944828 0.4232996 0.2906801 0.2830755 
0.0153147 0.3099362 0.3295334 0.3452156 
0.02831878 0.36871 0.3317957 0.2711755 
0.005126224 0.4225059 0.2403197 0.3320482 
0.007045609 0.5263543 0.2014126 0.2651875 
0.01749903 0.302028 0.3686566 0.3118164 
0.008317669 0.3856419 0.2555431 0.3504973 
0.02775957 0.4030085 0.3024326 0.2667993 
0.02699528 0.3965227 0.3037165 0.2727656 
0.06052695 0.3385267 0.2619021 0.3390442 
0.01863999 0.4260158 0.304357 0.2509872 
0.01160521 0.4173767 0.2794187 0.2915994 
0.0003032069 0.4228817 0.2335277 0.3432874 
0.01237543 0.4652213 0.2306811 0.2917221 
0.00601862 0.3293834 0.2302141 0.4343839 
0.004023814 0.3832254 0.2873574 0.3253933 
0.03653708 0.4684426 0.2245621 0.2704583 
0.03976431 0.3079939 0.3595276 0.2927142 
0.002033365 0.4026716 0.3627087 0.2325864 
0.01306802 0.3987754 0.316351 0.2718055 
0.001664104 0.3866755 0.3140306 0.2976298 
0.004145659 0.3780402 0.2505569 0.3672572 
0.007382747 0.4626044 0.2227224 0.3072904 
0.02185751 0.2953489 0.3772002 0.3055934 
0.01832363 0.4493918 0.2332385 0.2990462 
0.001880268 0.4246394 0.3580133 0.215467 
0.0173842 0.3307822 0.3429328 0.3089008 
0.006077883 0.4456386 0.2350255 0.313258 
0.01377504 0.4297882 0.2610119 0.2954248 
0.0301243 0.3848391 0.3313321 0.2537045 
0.05188273 0.3503226 0.2890002 0.3087945 
0.004408638 0.4822605 0.2327011 0.2806298 
0.01401015 0.3598345 0.3177398 0.3084156 
0.007448504 0.4131191 0.2395072 0.3399252 
0.01731807 0.3786621 0.269578 0.3344418 
0.0001578937 0.3840564 0.2189541 0.3968317 
0.008467723 0.4249467 0.2740719 0.2925137 
0.002963659 0.3762952 0.3582665 0.2624746 
0.02569378 0.3873476 0.2859634 0.3009952 
0.005085231 0.446315 0.2904462 0.2581535 
0.03463216 0.3047592 0.363076 0.2975327 
0.01982115 0.3908754 0.2868692 0.3024342 
0.04256338 0.3296011 0.3068967 0.3209388 
0.05850606 0.270359 0.3046252 0.3665097 
0.03909965 0.3982419 0.2105346 0.3521239 
0.01939949 0.4851121 0.1943628 0.3011256 
0.02437673 0.3966148 0.3123801 0.2666283 
0.007955463 0.4420851 0.2382699 0.3116895 
0.01522301 0.4011328 0.3149696 0.2686746 
0.02326953 0.4583448 0.2635745 0.2548111 
0.002384818 0.4155487 0.2739134 0.3081531 
0.01257436 0.4682761 0.2882885 0.230861 
0.008108964 0.384869 0.2980956 0.3089264 
0.02021825 0.4712385 0.2333092 0.275234 
0.001813242 0.4067063 0.2443796 0.3471008 
0.001426085 0.4275169 0.3154176 0.2556394 
0.006042855 0.4023864 0.2895711 0.3019996 
0.007914236 0.4297488 0.2117393 0.3505977 
0.005088796 0.3587169 0.2800834 0.3561108 
0.02664795 0.3530622 0.2491453 0.3711446 
0.01558829 0.4257034 0.2680314 0.2906769 
0.02072589 0.3743902 0.3054317 0.2994522 
0.007148337 0.4659571 0.2800145 0.24688 
0.02197362 0.3915247 0.2172243 0.3692774 
0.01228306 0.4079704 0.235561 0.3441856 
0.0003547639 0.4413233 0.3018136 0.2565083 
0.04178645 0.4183226 0.2421934 0.2976976 
0.009529644 0.4167398 0.2001992 0.3735313 
0.005802215 0.4388247 0.2173084 0.3380647 
0.01311464 0.2870206 0.324658 0.3752067 
0.01197201 0.442141 0.1785312 0.3673558 
0.006518848 0.4290071 0.275624 0.2888501 
0.01182004 0.4060388 0.2941522 0.2879889 
0.006560829 0.343226 0.3114957 0.3387174 
0.007988751 0.4081211 0.2969241 0.2869661 
0.01499237 0.3610461 0.2950515 0.32891 
0.0001267769 0.3729483 0.3470474 0.2798775 
0.01039151 0.4134697 0.3148934 0.2612454 
0.001847301 0.4705075 0.2323062 0.295339 
0.01235559 0.3275348 0.3403432 0.3197665 
0.005832092 0.3961484 0.2621767 0.3358428 
0.02652583 0.3542281 0.2827877 0.3364583 
0.00163947 0.3571181 0.365344 0.2758984 
0.03520076 0.3733147 0.2630869 0.3283977 
0.03587479 0.4258199 0.2453866 0.2929188 
0.01664421 0.4367939 0.3177769 0.2287849 
0.05103045 0.3948329 0.1792826 0.3748541 
0.008759361 0.385468 0.3031684 0.3026042 
0.03089672 0.3126777 0.3325358 0.3238899 
0.002555481 0.4047751 0.2719112 0.3207583 
0.006634686 0.4091398 0.297774 0.2864515 
0.08987764 0.3852099 0.3126051 0.2123073 
0.0001823476 0.3679213 0.3154006 0.3164957 
