"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-20.93077 -4.113935 1.026746 3.990778
-15.05761 -5.363064 0.1018783 3.954115
-18.50617 -3.832046 0.5833971 3.953418
50.46381 -4.894724 -5.592077 4.016921
-136.701 -5.191603 15.53718 4.058043
2.507561 -6.385856 -2.290035 3.966981
-20.95144 -6.754577 0.6745164 3.98298
-22.33563 -4.686442 1.251661 3.927376
-15.00642 -5.786915 0.3454335 3.988783
-12.59112 -4.854225 0.1400182 3.969879
-28.43936 -6.379111 6.248804 4.042081
-10.5255 -5.400121 -5.733139 4.006187
-7.548853 -5.625768 -4.311213 3.986846
-11.42702 -5.089607 0.144543 3.929803
-10.58681 -8.29932 -0.07821232 4.031809
-11.15659 -7.353293 0.07499602 3.952187
-14.4085 -5.287627 -0.09809733 3.960088
-13.16189 -4.438292 -0.156344 3.960572
-13.65804 -4.550747 0.08875611 3.99791
-11.09151 -4.197982 -0.03520005 4.013322
-12.91098 -4.602762 0.06865226 4.00714
-13.54885 -4.332698 -0.0870315 3.985972
-14.72474 -4.789569 -0.0496246 3.959379
-13.24188 -4.819579 -0.04278315 3.954745
-14.04385 -4.576692 0.2696993 3.968058
-13.54662 -5.205099 0.2678504 3.964559
-11.29315 -3.950862 -0.1497803 3.956865
-11.3227 -5.878161 -0.1855314 3.915332
-13.44653 -6.249121 0.1535123 3.979979
-16.88078 -5.860647 2.297216 4.005083
-14.87291 -5.75256 0.8679418 3.931715
-16.63572 -4.444847 1.387936 3.869442
-7.713258 -5.69416 -1.354384 3.981164
-27.03912 -4.167216 5.118991 3.964287
-10.31413 -6.693816 -0.08831814 3.989696
-17.19243 -5.779283 0.7776527 3.984976
-11.86427 -4.927297 -0.1197906 3.850896
-11.66601 -5.286769 3.187638 3.926237
-14.50016 -7.706725 0.5281031 3.973418
-10.96997 -5.726521 -0.09521333 4.002741
-14.34997 -5.059941 0.1022079 3.983653
-11.05851 -7.238191 -0.2726801 3.894826
-10.69993 -4.94235 0.004320509 3.988219
-11.50823 -4.162147 -0.05606309 3.940756
-11.48455 -7.807212 -0.2543455 3.961142
-13.22906 -4.978198 0.07859688 3.923053
-12.57212 -5.23621 0.1145059 4.019617
-11.21671 -4.594757 -0.05559548 3.945099
-15.20204 -4.439658 0.5921556 4.008915
-16.19457 -6.636007 0.1242361 3.921789
-12.91156 -5.29268 -0.08616777 3.934838
-13.57349 -5.09102 0.1286671 3.969509
-13.12528 -5.88855 0.5995894 4.025384
-11.95162 -4.829444 -0.03878715 4.012149
27.20316 -3.682714 -9.645875 3.993339
-11.46514 -5.090274 0.2048113 3.986748
-11.51583 -5.158848 0.636886 4.010764
-10.83736 -14.6031 -0.3675825 3.911546
-12.55977 -5.919603 -0.323116 4.03116
-15.66811 -2.981581 -0.1307715 4.021129
-14.35438 -5.134408 -0.1032713 3.957267
-13.52405 -5.205069 -0.1379033 3.955207
-12.06985 -5.210694 -0.1582091 3.936472
-12.13153 -5.75106 -0.02054077 3.923622
-14.02708 -6.591705 0.0147694 3.947132
