"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-14.4075 -4.946028 0.2246955 3.991671
-13.24011 -4.781514 0.1146153 4.001325
-14.0496 -5.161213 0.05975129 3.968977
-14.15658 -5.272976 0.02806143 3.972925
-13.85532 -5.024508 -0.05996027 3.994436
-14.13331 -5.003587 0.08719954 3.975143
-13.93708 -4.939433 0.0298958 3.980399
-14.12386 -5.350069 0.1193193 3.997354
-13.51848 -4.999897 0.1047463 4.004012
-13.31874 -4.833941 0.05312006 3.962307
-13.14892 -5.174769 0.08185388 3.975983
-13.04635 -5.071513 0.1004302 3.979033
-12.89294 -5.275441 -0.0486822 3.986105
-13.79805 -5.007028 0.0417741 3.97037
-14.1679 -5.367535 0.06976831 3.978607
-14.17056 -5.438467 0.09212166 3.978519
-13.80591 -5.338852 0.02108921 3.950208
-13.86316 -5.245514 0.1155928 3.975858
-13.19075 -5.178932 -0.001698245 3.99034
-13.0519 -5.220534 0.04233284 3.967095
-13.43352 -4.977961 -0.04426838 3.990906
-13.52578 -5.068033 0.05792125 3.992181
-14.11393 -5.319525 0.09104702 3.95224
-13.30513 -5.021846 0.04405598 3.985365
-13.00936 -5.110994 0.1650871 3.98152
-13.50625 -4.951857 0.1848687 3.996419
-12.89878 -5.104528 0.09737873 3.961609
-13.30947 -4.823758 0.1670119 3.942118
-13.48864 -4.983699 0.1375218 3.974557
-13.31952 -4.984177 0.1372461 3.972872
-13.03155 -5.376367 -0.03407347 3.977862
-12.90009 -5.460492 0.1701542 3.988758
-13.21337 -4.905144 0.08534904 3.955812
-13.26507 -5.058021 0.06110027 3.996896
-14.22813 -4.960071 0.07099157 3.967623
-13.72062 -5.026155 -0.003426698 3.982389
-13.96105 -4.941839 0.01285228 3.985313
-14.44477 -5.134485 0.07436999 3.982952
-13.84886 -5.197295 0.0497755 3.978266
-13.6277 -5.07735 0.08312198 3.978971
-13.52723 -5.102119 0.07606446 3.993708
-13.13806 -5.039454 0.1286022 3.98426
-13.4714 -5.153254 0.02452711 3.975505
-12.82512 -5.311829 -0.04084446 3.986766
-12.92017 -4.811746 0.1214691 3.972952
-12.90908 -5.096076 0.06829372 3.968729
-13.30041 -5.130251 0.07832004 3.982762
-13.80523 -5.034024 0.04411546 3.974211
-14.17344 -5.264181 0.08085307 3.98735
-13.47045 -4.854864 0.02013218 3.982264
-14.17593 -5.084244 0.1318103 3.969832
-13.40107 -4.885513 0.1673253 3.965639
-12.81637 -4.785508 0.1323524 3.971236
-12.83117 -5.123567 0.1148839 3.971466
-13.26244 -4.869428 0.04810392 3.962194
-13.12313 -5.048744 0.07321269 3.970887
-13.36653 -5.127585 0.1727942 3.961875
-12.95148 -5.146941 -0.01922831 3.951642
-13.15057 -5.021368 0.1197499 3.966388
-12.54987 -4.972657 0.009717014 3.98643
-13.00647 -5.101739 0.09305732 3.969412
-13.1516 -5.029096 0.1090551 3.982699
-12.79504 -4.899322 0.1235959 3.966999
-12.73763 -4.930763 0.1281123 3.965944
-13.4261 -5.11533 0.07621148 3.994248
-13.57875 -4.877713 0.1215659 3.966854
-13.58394 -4.975963 0.009808245 3.987154
-13.82293 -5.190622 0.05269588 3.98966
-14.3625 -5.332019 0.1727982 3.982267
-14.04911 -4.918496 0.05423986 3.981298
-13.6958 -4.973434 0.1097946 3.975134
-13.71733 -5.14235 0.08657756 3.973159
-13.22633 -4.879094 0.009080197 3.978332
-14.55102 -4.805852 0.1701792 3.999749
-13.70339 -5.043519 0.005067218 3.974436
-14.21573 -5.143082 0.09381504 3.984672
-13.5389 -5.10985 0.02066137 3.989623
-13.95888 -5.149111 -0.0006007649 3.949297
-13.82854 -5.104805 -0.008732748 3.978221
-13.9363 -4.767469 0.08933589 3.94538
-13.22799 -5.16961 -0.01602027 3.97417
-13.90702 -5.045356 0.0336248 3.970405
-13.70701 -5.022211 0.09418931 3.965065
-13.31488 -5.036973 -0.01711905 3.986671
-13.29142 -5.284213 0.07141937 3.983824
-13.06503 -5.232972 0.1356357 3.987679
-12.8661 -5.114146 0.1206802 3.995613
-12.74772 -5.328748 0.1691451 4.004336
-13.00077 -5.097582 0.205534 3.986621
-12.69003 -5.285935 0.07370666 3.978043
-13.26385 -5.387959 0.1609254 3.969672
-13.41525 -5.156063 0.2070139 3.985418
-13.41862 -5.156437 0.2115883 4.003146
-13.07999 -5.267666 0.1123852 3.9535
-13.02457 -5.294038 0.04594758 3.963311
-13.66628 -4.777775 0.08783125 3.948691
-14.44677 -4.9625 0.2018715 3.959201
-13.66281 -4.974194 0.09570116 3.969066
-13.48011 -4.854718 0.1919632 3.978542
-13.20444 -4.970121 0.09806367 3.99693
-13.30422 -4.879068 0.0605851 3.984036
-13.52561 -4.969573 0.06442019 3.98396
-13.28634 -4.93858 0.09150967 3.986587
-13.58866 -5.21703 0.1228018 3.964446
-13.63388 -5.160731 0.2049654 3.94472
-14.29466 -4.725076 0.114708 3.962822
-13.84465 -5.002044 0.09036305 3.987171
-13.37368 -4.858355 0.04893399 3.9718
-13.03136 -5.117847 0.08165218 3.988891
-13.90028 -5.252699 0.1460889 3.979511
-13.77314 -5.003245 0.08904541 3.971716
-13.69267 -4.885211 0.08540154 3.982801
-13.54623 -5.038504 0.05464213 3.977291
-13.09389 -5.117164 0.05998705 3.958037
-13.17838 -4.985099 0.0936683 3.986911
-12.84335 -5.063856 0.1526301 3.989058
-12.49492 -5.006215 0.1914579 3.969479
-12.36234 -4.986367 0.1244805 3.964723
-12.8083 -5.074004 0.1468053 3.970667
-13.14215 -5.377115 0.1467589 3.965231
-12.21398 -5.014806 0.1365097 3.960544
-12.68519 -5.103641 0.156117 3.94448
-12.75618 -4.974348 0.09330284 3.994444
-13.04877 -5.002464 0.09654849 3.983877
-13.42144 -5.212574 0.2561783 3.975425
-13.31544 -5.177603 0.1223519 3.980973
-13.44422 -5.06563 0.1597301 3.982883
-12.80005 -5.079259 0.04580996 3.970783
-13.11415 -5.321963 0.06314981 3.966469
-13.08478 -5.030339 0.1092282 3.977255
-13.19434 -5.137102 0.1004305 3.98625
-13.22519 -5.144969 0.2091502 3.974992
-12.47654 -5.043569 0.06158567 3.995025
-12.88493 -5.003546 0.1291329 3.964326
-12.97049 -5.171253 0.1683892 3.995795
-13.61702 -5.020966 0.09956452 3.961382
-13.55667 -5.171841 0.05043606 3.937555
-13.38575 -5.193429 0.05513311 3.981658
-13.57128 -5.070029 0.03597615 3.986959
-13.87818 -4.967251 0.02872757 3.978097
-13.51463 -4.930775 0.04560448 3.987707
-13.50904 -4.864521 0.06634871 3.948825
-13.90476 -4.898612 0.1483708 3.97196
-13.85595 -4.872736 0.0931886 4.006015
-13.39323 -4.998434 -0.02360907 3.988654
-13.95131 -5.166568 0.1090422 3.976238
-13.35108 -4.85376 0.07462094 3.992155
-12.86717 -5.189156 0.04400531 3.972798
-13.2437 -5.245618 0.1981548 3.952008
-13.10094 -5.302438 0.1293358 3.984736
-13.47883 -4.963212 0.1361878 3.97238
-12.9992 -5.349459 0.1612635 3.955467
-12.68015 -4.785033 0.09249988 3.977226
-12.69303 -4.914794 0.07041473 3.985872
-13.16521 -5.065895 0.1456961 3.973739
-13.30503 -5.152585 0.1129207 3.986768
-13.31015 -5.082951 0.08457032 3.982716
-13.79542 -4.967541 0.1761362 3.950459
-14.14219 -5.151118 0.231729 3.952319
-14.17668 -5.312956 0.1558436 3.987084
-13.17223 -4.972483 0.02790762 3.974239
-12.93069 -4.761897 0.04277282 3.968722
-13.65254 -5.303577 0.2367221 3.976174
-12.92153 -5.212912 0.02441841 3.971305
-13.0143 -5.035013 0.0216283 4.008105
-13.10959 -5.129327 0.09918775 3.971713
-13.13403 -4.949421 0.078801 3.970893
-13.18369 -4.860572 0.1761444 3.969498
-12.91165 -4.944659 0.1454982 3.966111
-12.44321 -5.026962 0.08821123 4.004964
-13.17132 -5.180088 0.1289072 3.970213
-13.64472 -4.905709 0.1684701 3.97319
-13.39466 -5.128633 0.1210485 3.987927
-13.60894 -5.242483 0.04069596 3.992853
-13.02829 -4.91122 0.05608852 3.975773
-13.3042 -5.007994 0.1185714 3.986634
-12.99444 -5.011713 0.07248408 3.963598
-12.73897 -5.301561 0.1252704 3.973829
-12.6282 -5.081008 0.03991803 3.97756
-13.05109 -5.123556 0.07838857 3.968049
-13.18034 -4.948228 0.1459133 3.980106
-13.03866 -5.103858 0.1231777 3.968233
-12.38355 -5.222089 0.03817479 3.985652
-13.28626 -5.107447 0.1129891 3.981036
-13.10088 -4.816487 0.2338282 3.961486
-12.81644 -5.181076 0.1196285 3.981413
-13.06138 -5.013861 0.09240807 3.995376
-13.85251 -4.721175 0.08954573 3.976929
-13.91833 -4.838637 0.1083094 3.980963
-14.11675 -5.160579 0.1727924 3.958273
-13.3289 -5.147057 0.1180911 3.984699
-13.89469 -5.093685 0.2904184 3.971481
-13.64069 -4.881951 0.2324955 4.007874
-13.69537 -4.948543 0.1505502 3.965288
-13.82519 -5.290384 0.2485476 3.979681
-13.94811 -5.090597 0.09166906 3.9868
-14.04415 -5.123808 0.01747765 3.988614
-13.50418 -4.783814 0.008025699 3.954112
-13.53399 -4.901254 0.1054954 3.975554
-13.54752 -5.148123 0.1147646 3.970466
-14.26761 -5.182629 0.1499946 3.988323
-13.10662 -5.100813 0.0975645 3.988031
-12.9127 -4.766662 0.1432435 3.992727
-13.44896 -5.163563 0.2275038 3.989814
-13.05688 -5.27066 0.006556469 3.985315
-13.86649 -5.084771 0.05274658 3.959497
-13.56508 -5.057866 0.04593688 3.960886
-13.60475 -4.908113 0.11175 3.974144
-14.21155 -4.763364 0.1774509 4.020654
-13.46857 -4.961203 0.03033524 3.974734
-13.70695 -5.246018 0.06699627 3.973826
-13.2167 -5.115029 0.03043166 3.996791
-13.75104 -4.762886 0.09449161 3.989648
-13.9904 -5.08282 0.1614097 3.967547
-13.87026 -4.992652 0.1024619 3.980656
-13.92705 -4.98199 0.1042908 3.968278
-13.89434 -5.26039 0.0837924 3.971117
-13.99617 -5.290432 0.04349754 3.961331
-13.33129 -4.884307 -0.02131419 3.979402
-13.45353 -4.951281 0.06286965 3.973157
-13.0542 -4.70734 0.006568701 3.992546
-13.98852 -4.999501 0.09893851 3.974193
-13.1121 -5.014229 0.06376135 3.965595
-13.52718 -5.107393 0.1167032 3.986
-13.54886 -5.197626 0.01389552 3.979264
-13.59593 -5.186006 0.0674628 3.969086
-13.82232 -5.00126 0.1427376 3.948669
-13.18595 -5.113007 0.03544872 3.996171
-13.21396 -5.066538 0.09137002 3.964357
-14.1389 -5.05889 0.08641094 3.977734
-13.81937 -5.008315 0.06218259 3.983507
-14.30066 -4.993522 0.07798824 3.979522
-14.22253 -5.042942 -0.01244999 3.974268
-14.21914 -4.992718 0.06182435 3.984943
-14.51305 -4.860125 0.1934201 3.981031
-13.75422 -5.072943 0.1293774 3.98465
-13.33607 -4.885085 0.1293335 3.984095
-12.89375 -5.187842 0.09756952 3.956291
-13.07606 -5.093305 0.1349727 3.975442
-13.40976 -4.952585 0.151433 3.977913
-13.14718 -4.92983 0.1172616 3.995333
-13.35085 -4.904891 0.03789847 3.974007
-13.81626 -4.748075 0.05682984 3.974568
-14.06191 -5.009587 0.1238488 3.965701
-14.23784 -4.782418 0.1049015 3.991869
-13.86869 -5.142496 -0.02262528 3.943167
-13.79238 -4.834237 0.05551326 3.963717
-13.77275 -5.305713 0.08817851 3.995424
-13.2981 -5.176583 0.0749259 3.978246
-13.6446 -5.082953 0.1421333 3.992982
-13.38773 -5.216267 0.09631874 3.970796
-13.31611 -5.02002 0.1040373 3.984187
-14.0556 -5.118756 0.176483 3.970758
-14.43341 -5.053784 0.2323602 3.978152
-13.706 -5.13062 0.1584077 3.975346
-14.05287 -5.039943 0.2301703 3.971263
-12.83289 -5.023902 0.1352055 3.981116
-12.5149 -4.962883 0.1105705 3.987746
-13.27704 -4.926936 0.3081779 3.964813
-12.98422 -5.260879 0.1649092 3.97509
-13.31427 -5.187997 0.1300893 3.972413
-13.3409 -5.111527 0.1385124 3.964187
-12.99605 -5.127319 0.07872627 3.963533
-13.20541 -4.736108 0.1057163 3.971665
-12.46009 -5.126448 -0.01302438 3.961795
-13.65514 -5.362056 0.1513143 3.984613
-12.96991 -5.003354 0.04518625 3.978211
-13.44798 -5.19064 0.2412713 3.973048
-13.15703 -4.917754 0.2559372 3.968143
-12.78429 -5.012921 0.08139666 3.954843
-12.56454 -5.032337 0.1076613 3.973832
-12.30609 -5.042076 0.07180086 3.956263
-12.92795 -4.892208 0.1086418 3.984632
-12.9255 -5.331458 0.1566098 3.962737
-13.18806 -5.240266 0.260531 3.968564
-12.47341 -5.110514 0.1726496 3.994021
-13.11817 -4.959553 0.206951 3.953249
-12.67843 -4.98874 0.1179265 3.972879
-13.16866 -5.013887 0.1490576 3.976119
-13.05841 -5.11451 0.1601975 3.975989
-12.86666 -5.086639 0.08993233 3.969991
-12.60958 -5.245941 0.05416119 3.967682
-12.95352 -5.312816 0.06369449 3.979393
-13.05324 -4.944956 0.04425613 3.985183
-13.64411 -4.979213 0.03802158 3.965336
-12.82811 -5.160406 0.05284115 3.949523
-13.31918 -5.195907 0.1276096 3.975172
-13.05608 -5.166674 0.05971534 3.96974
