"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.05430045 0.9776036 0.6815366 0.01021623
0.04704982 0.09363843 3.480136 0.0136239
0.1023126 4.511147 4.635897 0.01239703
0.2229337 6.570697 0.9061855 0.01263894
0.2032343 7.230322 4.925002 0.01175859
0.205865 1.810067 2.177335 0.0109659
0.1602401 160.2421 4.79978 0.01420799
0.07782582 0.03567613 4.710826 0.01708642
0.3762936 35.72859 3.100537 0.007917733
0.2444332 818893.4 1.172997 0.02292482
0.1159714 0.07431274 1.589304 0.01624886
0.2313676 3526.898 0.9660759 0.008678305
0.1557514 4.207032 5.337266 0.012957
0.04543032 1.50201 0.4767206 0.01671597
0.08035906 264.0426 3.79297 0.01320336
0.07774563 80.19799 0.279705 0.009809206
0.1683192 29.51783 5.696294 0.004897621
0.0619777 2.195192 8.575803 0.008635348
0.3417254 1.177157 4.525026 0.01444603
0.1713937 5.621305 5.54551 0.01203258
0.2382947 26.74135 0.9648966 0.01587427
0.1972975 0.3987436 2.601728 0.01397701
0.4830845 35.29978 5.713436 0.01087421
0.2953528 0.1848599 0.7583146 0.01718399
0.09572408 0.3112906 2.516832 0.01096368
0.3902648 28.54114 6.210551 0.01686935
0.09225265 3.257504 6.81567 0.01257537
0.1679861 3.33748 2.075363 0.01564507
0.1666689 0.4178797 4.381898 0.01452927
0.5051287 1.395452 0.7529815 0.01168897
0.6439521 2.938985 0.9939281 0.01345954
0.1937032 0.08077955 1.979573 0.01295885
0.2571998 40.58751 10.22739 0.01077922
0.3471122 0.5082443 6.212503 0.02489124
0.1033678 29543.78 4.315532 0.01407989
0.4786949 8.653487 2.106872 0.01236846
0.2240089 356.3073 0.6574181 0.01170034
0.2294414 14.91158 6.246106 0.01492605
0.02418565 0.0576885 12.8812 0.01089466
0.1912036 1.101213 1.269508 0.008421112
0.2653262 1.090621 2.768412 0.008672531
0.3216458 3.113335 9.908307 0.01448457
0.2871615 0.1342755 6.892116 0.01032647
0.4790661 632.7362 3.994722 0.01240826
0.2024713 8.867307 16.71011 0.008062408
0.2023265 7.402413 5.323538 0.01072779
0.1774055 18.57181 1.276163 0.02035892
0.1500592 2.373498 2.808571 0.01581939
0.0883625 399.9214 4.326982 0.01005123
0.1761961 25.45938 5.066919 0.0114162
0.7716446 113.2848 3.408892 0.01604281
0.3365338 6.337296 7.896701 0.01255644
0.1166519 0.23378 6.464482 0.0092662
0.2147319 7401.816 1.915855 0.01040442
0.1642707 532.8684 1.69048 0.01181629
0.1706843 46.48715 5.090423 0.01172256
0.2197844 85.0676 5.728299 0.01048801
0.1043696 1385638901 7.259828 0.01342552
0.07487643 10.32408 0.4028849 0.01018087
0.326886 0.6041047 1.160262 0.007721508
0.1152738 68.78179 1.844298 0.01158622
0.1379629 2.924638 2.654958 0.01304764
0.6419839 234542.9 3.92682 0.01852051
0.2623973 112.7633 6.067421 0.01284911
0.1692859 7.928829 13.29293 0.0136253
0.260022 9.788356 5.821608 0.01302268
0.06573131 50.26456 6.942964 0.01066372
0.05670873 0.3946388 0.8114125 0.01294857
0.08239474 26.7705 4.358054 0.01786396
0.1774733 31.00514 4.397515 0.01999418
0.1920149 59.08605 12.16563 0.01418867
0.2057918 0.4627633 3.365512 0.01567369
0.3850897 0.2731367 4.219355 0.01568788
0.2726859 3.505822 6.907888 0.014744
0.2696877 5.81236 10.51429 0.01034462
0.1234529 30.75116 3.689564 0.006089079
0.214722 5.001624 2.527014 0.01426489
0.4538758 0.269289 0.7400889 0.009043493
0.7278927 0.5225915 0.973017 0.01046915
0.4388362 1227.175 0.6029871 0.01097618
0.09074435 0.9761882 2.625895 0.01382651
0.06113606 3.148142 5.046097 0.01199658
0.1711288 17.24001 2.206604 0.009667635
0.07067579 2.365485 0.1437812 0.006291638
0.3941951 7.202372 3.828079 0.02502731
0.2726311 9.095748 0.2509655 0.01343298
0.05349201 2.30166 0.4514204 0.01462097
0.06068475 7.040163 0.6337435 0.01772133
0.1434391 7.868634 0.4185638 0.01641053
0.3235015 3.179739 2187779238 0.01369931
0.09962804 9.672014 298.7847 0.01175911
0.3164366 3.638094 30.22309 0.008977969
0.3522569 4.075637 656104675 0.01033645
0.2847286 2.346449 105.4454 0.007810357
0.1436099 8.173851 7.2495 0.01105846
0.396404 0.3861721 15.15895 0.01062676
0.2628936 1.978938 1396.091 0.008023512
0.07550724 0.3650657 954.5469 0.01451322
