"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-10.16136 -5.077084 -12.29821 -4.85461 -25.79946 -4.586243 0.08908228 3.981824
-10.09267 -4.980546 -10.50116 -12.78893 -25.04832 -3.972325 -0.03090469 3.986212
-9.711102 -4.950522 -12.3544 -10.66273 -25.59904 -4.651571 -0.008903646 3.986878
-10.1476 -5.00279 1.803684 -19.24553 -24.54983 -4.63144 0.08047476 3.960733
-10.21552 -4.9094 8.287538 5.697852 -24.51509 -4.588117 -0.03006782 3.957925
-10.06153 -4.895572 20.97408 -14.73234 -24.38329 -5.042583 -0.02229691 3.986878
-10.13676 -5.008921 4.648123 -0.1145135 -24.34455 -4.265723 0.02923746 3.964348
-10.39691 -5.062501 -25.50707 10.89808 -24.25795 -4.926141 0.04944969 3.974997
-10.2115 -5.070577 7.791584 1.430812 -25.15886 -4.729197 -0.03379774 3.968395
-10.24303 -4.98159 2.094282 8.148304 -24.72953 -4.635141 0.1066454 3.969324
-10.44703 -4.772619 11.01677 11.86939 -24.128 -4.06658 0.06939715 3.980105
-10.87055 -4.970715 3.744894 10.23128 -24.4485 -5.354716 0.08560609 3.989666
-9.939794 -4.908099 -10.44694 -6.987879 -25.18624 -4.802379 0.07877276 3.953754
-9.966465 -4.983902 -9.415004 -5.389669 -24.55165 -4.709398 0.05915115 3.963903
-10.00062 -5.030442 -10.55793 2.975841 -24.1244 -5.235995 -0.04987435 3.957724
-10.46989 -4.986343 13.80749 4.601417 -25.30167 -4.93377 0.08588129 3.965783
-10.38917 -5.008902 1.210701 5.359684 -24.13009 -4.479552 -0.04493615 3.993624
-10.37442 -4.956092 -1.57197 -4.206373 -23.91997 -4.05426 0.004394729 3.984382
-10.12054 -5.087682 9.778933 7.098544 -23.8112 -4.797526 0.02755265 3.972675
-10.14986 -5.007258 8.50688 -9.610247 -24.45333 -4.883738 0.01896598 4.001331
-10.41236 -5.06815 -4.210337 1.774157 -24.651 -4.933822 0.0232147 3.971823
-10.30368 -5.151955 -10.298 -13.82588 -25.3066 -4.203957 0.01590896 3.979815
-9.898382 -5.140937 14.43421 13.31448 -23.6966 -4.322498 -0.05421088 3.983463
-10.22359 -5.145245 -0.6022538 4.039119 -25.13646 -4.247082 0.0009223276 3.960665
-10.02391 -4.945435 1.876301 -0.5392136 -24.33717 -4.424589 0.02708372 3.995934
-10.11937 -5.057029 -9.223069 -6.940924 -24.58171 -5.071459 0.05227683 3.978991
-10.62019 -4.98594 3.837258 0.4954787 -25.20951 -4.078604 0.07968762 4.011632
-9.914953 -5.142277 -9.845566 -2.361172 -25.04123 -5.218887 -0.04656628 3.989039
-10.1607 -4.961533 3.228623 6.599225 -25.61601 -4.366869 -0.01856578 3.974871
-10.21051 -5.026919 -3.1785 15.37272 -24.85134 -4.839059 -0.02964626 3.967405
