"p_1" "p_2"
0.3077659 0.6922341
0.2487177 0.7512823
0.2999048 0.7000952
0.2860431 0.7139569
0.3157919 0.6842081
0.2320957 0.7679043
0.3245369 0.6754631
0.263259 0.736741
0.2261229 0.7738771
0.184709 0.815291
0.2273833 0.7726167
0.340314 0.659686
0.2172769 0.7827231
0.3348843 0.6651157
0.3337732 0.6662268
0.2023056 0.7976944
0.2951456 0.7048544
0.3925818 0.6074182
0.3802637 0.6197363
0.3957322 0.6042678
0.2317526 0.7682474
0.2329339 0.7670661
0.3315919 0.6684081
0.3513909 0.6486091
0.3035118 0.6964882
0.3894994 0.6105006
0.2866927 0.7133073
0.2957256 0.7042744
0.278879 0.721121
0.3016064 0.6983936
0.2647397 0.7352603
0.3402723 0.6597277
0.2305594 0.7694406
0.2901952 0.7098048
0.3036826 0.6963174
0.3039644 0.6960356
0.2468924 0.7531076
0.3916866 0.6083134
0.3226235 0.6773765
0.2422361 0.7577639
0.375173 0.624827
0.2748061 0.7251939
0.3692583 0.6307417
0.2144427 0.7855573
0.3239068 0.6760932
0.3054564 0.6945436
0.3666515 0.6333485
0.2318526 0.7681474
0.2547932 0.7452068
0.3738177 0.6261823
0.2796998 0.7203002
0.2583784 0.7416216
0.3244452 0.6755548
0.3689544 0.6310456
0.2632959 0.7367041
0.2771523 0.7228477
0.3763337 0.6236663
0.2667801 0.7332199
0.2905828 0.7094172
0.3000723 0.6999277
0.2637598 0.7362402
0.2800764 0.7199236
0.2932186 0.7067814
0.3067874 0.6932126
0.2835992 0.7164008
0.2888083 0.7111917
0.3514212 0.6485788
0.3713868 0.6286132
0.2263225 0.7736775
0.3307234 0.6692766
0.3796539 0.6203461
0.2140048 0.7859952
0.2762179 0.7237821
0.222643 0.777357
0.3019521 0.6980479
0.2446696 0.7553304
0.2767115 0.7232885
0.3264771 0.6735229
0.286105 0.713895
0.2769836 0.7230164
0.286198 0.713802
0.3332896 0.6667104
0.2794592 0.7205408
0.2909756 0.7090244
0.3716818 0.6283182
0.3165878 0.6834122
0.2955979 0.7044021
0.2656745 0.7343255
0.2510403 0.7489597
0.2650412 0.7349588
0.196289 0.803711
0.2904812 0.7095188
0.2863312 0.7136688
0.3044294 0.6955706
0.2553453 0.7446547
0.2334375 0.7665625
0.3255579 0.6744421
0.2396012 0.7603988
0.2694102 0.7305898
0.2220893 0.7779107
0.2854704 0.7145296
0.2517767 0.7482233
0.2655717 0.7344283
0.3063043 0.6936957
0.2165967 0.7834033
0.311478 0.688522
0.2710122 0.7289878
0.3700682 0.6299318
0.356249 0.643751
0.3747002 0.6252998
0.2654919 0.7345081
0.3329767 0.6670233
0.2191603 0.7808397
0.2743895 0.7256105
0.3301775 0.6698225
0.3215857 0.6784143
0.3217719 0.6782281
0.3357937 0.6642063
0.337818 0.662182
0.2918554 0.7081446
0.2126566 0.7873434
0.3187208 0.6812792
0.2271065 0.7728935
0.3152639 0.6847361
0.4386382 0.5613618
0.3644434 0.6355566
0.3944755 0.6055245
0.3342915 0.6657085
0.2400396 0.7599604
0.2797511 0.7202489
0.2348788 0.7651212
0.2947845 0.7052155
0.3156447 0.6843553
0.3760964 0.6239036
0.2916628 0.7083372
0.3503713 0.6496287
0.2770496 0.7229504
0.3062203 0.6937797
0.3703435 0.6296565
0.276212 0.723788
0.2884671 0.7115329
0.2306151 0.7693849
0.3544593 0.6455407
0.2743134 0.7256866
0.2269645 0.7730355
0.270864 0.729136
0.356777 0.643223
0.3169809 0.6830191
0.2667723 0.7332277
0.3120472 0.6879528
0.4225009 0.5774991
0.2837283 0.7162717
0.2661625 0.7338375
0.2914043 0.7085957
0.25331 0.74669
0.352612 0.647388
0.2008474 0.7991526
0.3452511 0.6547489
0.3215138 0.6784862
0.3320635 0.6679365
0.3231331 0.6768669
0.3090536 0.6909464
0.2999069 0.7000931
0.3608412 0.6391588
0.2476064 0.7523936
0.2726281 0.7273719
0.2941917 0.7058083
0.2868272 0.7131728
0.3353489 0.6646511
0.2658509 0.7341491
0.3460314 0.6539686
0.3667645 0.6332355
0.4051369 0.5948631
0.3559191 0.6440809
0.2877602 0.7122398
0.3190049 0.6809951
0.3035186 0.6964814
0.3157203 0.6842797
0.2613148 0.7386852
0.3241396 0.6758604
0.2272819 0.7727181
0.3350272 0.6649728
0.3196487 0.6803513
0.3746164 0.6253836
0.3381509 0.6618491
0.3029638 0.6970362
0.2962126 0.7037874
0.2777981 0.7222019
0.2940314 0.7059686
0.269869 0.730131
0.3575099 0.6424901
0.3241588 0.6758412
0.3351515 0.6648485
0.349305 0.650695
0.298431 0.701569
0.3369805 0.6630195
0.3809737 0.6190263
0.2698482 0.7301518
0.2560586 0.7439414
0.2252667 0.7747333
0.334186 0.665814
0.3480454 0.6519546
0.382729 0.617271
0.2843728 0.7156272
0.2634677 0.7365323
0.301037 0.698963
0.2335463 0.7664537
0.280537 0.719463
0.2242518 0.7757482
0.2276669 0.7723331
0.2233859 0.7766141
0.2443339 0.7556661
0.2699879 0.7300121
0.2286938 0.7713062
0.2143425 0.7856575
0.3478504 0.6521496
0.4106337 0.5893663
0.3605576 0.6394424
0.2807705 0.7192295
0.2290991 0.7709009
0.3063287 0.6936713
0.2124832 0.7875168
0.3209009 0.6790991
0.3511665 0.6488335
0.3127737 0.6872263
0.2982413 0.7017587
0.3564826 0.6435174
0.3165013 0.6834987
0.2212714 0.7787286
0.2533745 0.7466255
0.2661015 0.7338985
0.2505056 0.7494944
0.3646631 0.6353369
0.3202919 0.6797081
0.2934595 0.7065405
0.2201515 0.7798485
0.2895624 0.7104376
0.3597067 0.6402933
0.3002854 0.6997146
0.2773284 0.7226716
0.32384 0.67616
0.4016445 0.5983555
0.2984108 0.7015892
0.419203 0.580797
0.273402 0.726598
0.212928 0.787072
0.3075322 0.6924678
0.3498605 0.6501395
0.3258874 0.6741126
0.3003631 0.6996369
0.305202 0.694798
0.3266032 0.6733968
0.3111365 0.6888635
0.3068609 0.6931391
0.2508239 0.7491761
0.3385269 0.6614731
0.2636399 0.7363601
0.3014637 0.6985363
0.3032937 0.6967063
0.3484516 0.6515484
