"u.bar" "t.bar"
1.041679 0.8028931
1.018734 0.8468118
1.041281 0.8555529
0.9562686 0.7676428
1.098139 0.8340675
0.9701638 0.9650243
1.068025 0.8300748
1.012773 0.7811134
1.046952 0.8227252
1.003983 0.8186691
1.022275 0.8909161
1.049447 0.832257
1.038681 0.9312293
1.036054 0.8139123
1.069937 0.8636891
1.060925 0.8396185
1.107047 0.7877417
0.9949372 0.921284
1.10746 1.000162
1.115598 0.7940918
1.034456 0.9361694
1.062522 0.883426
1.082836 0.8242525
1.06429 0.7530852
1.060137 0.9140437
1.026959 0.9534647
1.092752 0.8863574
0.9951417 0.8487492
0.992654 0.8069125
1.020631 0.7096227
1.032634 0.8283946
1.006311 0.8157268
1.095714 0.8973482
1.073015 0.7753663
1.066605 0.8562566
1.012308 0.9465089
0.9959039 0.9858992
1.084613 0.8890892
1.004044 0.9165525
1.048135 0.8803852
1.058921 0.9018529
0.9905402 0.858998
1.043719 0.8356289
1.04867 0.8394567
1.082682 0.7615297
0.9524339 0.7684416
1.049913 0.8619671
0.9845705 0.8048514
1.065008 0.7210074
0.9954127 0.8338289
0.9854711 0.8136791
1.062429 0.797773
0.9967618 0.8909866
1.017851 0.8744554
0.9873966 0.8132347
1.034527 0.8358323
1.114781 1.089397
0.9989703 0.906443
1.113445 0.8008846
1.00584 0.822026
1.033849 0.7709567
0.9752751 1.028514
1.018158 0.8017031
1.102258 0.8721116
1.015564 0.8976627
1.085469 0.7772182
1.043734 0.7130966
1.161154 1.009716
1.035568 0.9108156
1.105169 1.126798
1.05224 0.8284888
1.045305 0.8488662
1.064658 1.055145
0.9848538 0.7679444
1.063676 0.8119608
1.108865 0.9261361
1.001393 0.8325239
1.007242 0.7396282
1.04429 0.7724445
1.057304 0.9383516
1.04307 0.9249429
1.05726 1.069707
1.105015 0.7757602
0.9789602 0.9724087
1.069474 0.8664939
1.257553 1.071157
1.092304 0.8915082
1.096122 0.8806277
0.9819423 0.8707679
1.036012 0.8659131
1.010085 0.826722
0.979052 0.790974
0.9327253 0.9272029
1.052809 0.8462789
0.989279 0.8720077
1.03631 0.7954436
1.00049 0.834389
1.007771 0.8716712
1.01969 0.8470109
1.167073 1.010789
1.014056 0.9552183
1.029805 0.8692562
0.9941499 0.7693617
0.9673265 0.9539521
1.002529 0.8173627
1.112146 1.007351
1.025766 0.8240345
1.026773 0.8655476
0.9609509 0.9876732
1.012038 0.8493575
0.9708016 0.7683036
1.026127 0.9060001
0.991616 0.8932588
1.023734 0.844273
1.000147 0.8514106
1.003814 0.7843073
1.079521 0.7867205
1.07768 0.8728454
1.011795 0.9200309
0.9792002 0.9169643
1.048369 0.9162835
1.011359 0.8225171
1.027976 0.9146434
1.098178 0.9162575
1.042357 0.992174
1.158302 0.9986438
1.17644 0.9232721
1.069494 0.8890776
1.050003 0.833262
0.9785414 0.7977305
1.066951 0.8801802
1.012123 0.9928696
1.013962 0.9016882
1.181546 1.054299
1.058679 0.7518591
0.9708056 0.8047962
1.004934 0.7537273
1.00825 0.9474404
1.171632 0.6998258
0.9829736 0.8669497
1.008107 0.7719547
1.027416 0.8132455
1.095416 0.947441
1.284846 0.9248455
1.089194 0.8849044
0.9790955 0.7956181
1.048836 0.8095641
1.087413 0.8601568
0.9615093 0.8726069
0.9879883 0.8419321
1.068989 1.094948
1.031776 0.8268618
1.069416 0.8855449
0.992829 0.8756239
1.061655 0.8425879
1.03108 0.8136342
1.024826 0.9738691
1.039337 0.9419235
1.032822 0.8304959
1.007822 0.8842972
1.053713 0.9824498
1.052013 0.9581075
1.122947 0.8560944
1.033323 0.9255976
1.00659 0.8552719
1.069979 0.8770926
1.059993 0.7518937
1.028561 0.7768519
1.009355 0.8883222
1.067418 0.8649799
1.007714 0.941616
1.144745 1.210727
1.126094 0.9942673
0.9880082 0.7523553
1.064383 1.026778
1.023958 0.9434943
1.033727 0.9879963
0.9997733 0.8137546
1.017137 0.7894647
1.047479 0.7914558
1.00708 0.7727692
1.010673 0.8482502
1.063716 0.8466854
0.9904587 0.9938528
1.165241 1.051681
1.032272 0.8210269
1.042778 0.8512883
1.004017 0.8854805
1.019523 0.7895968
0.9932348 0.7283056
1.058521 0.7789754
1.070652 0.8444072
1.094121 0.8684837
1.075643 0.9037253
0.9974571 0.8667458
1.001906 0.8026635
0.9939236 0.9012703
0.9613079 0.8740156
1.05864 0.769155
1.024715 0.8195517
1.101567 0.8052628
1.151354 0.9039831
0.995294 1.026277
1.025865 0.8873957
0.957708 0.7888556
1.072458 0.9897379
1.016037 0.7701283
0.9990185 0.8275269
0.994415 0.8315767
1.003931 0.7784776
0.9576033 0.9138448
1.007993 0.8506419
1.0502 0.8541758
0.9734758 0.8042988
0.9925353 0.8420023
1.035696 0.7970049
1.283727 1.01513
1.121334 0.8984922
0.9846245 0.7916107
1.055116 0.9378627
0.9987871 0.9213038
0.9851298 0.8436155
1.126399 0.8476692
1.100672 0.8710349
1.192766 0.9666147
0.981855 0.9152591
1.007152 0.8709106
1.016533 0.7604414
0.992604 0.8669355
1.077077 0.9850268
1.109203 1.011408
1.00158 0.8341344
1.086228 0.7925614
1.099679 0.810256
