"comp1" "comp2"
0.01762287 0.003038326
0.02135363 0.004839329
0.01651473 0.00359179
0.01629384 0.003206183
0.01287006 0.003091907
0.009930387 0.003315763
0.01358697 0.003094258
0.01920797 0.003056254
0.01657092 0.003694165
0.02474406 0.003685821
0.01290483 0.002760184
0.01180673 0.002915804
0.01189619 0.003790548
0.01294048 0.003939306
0.01147591 0.002859798
0.02363327 0.003528721
0.006432138 0.004735689
0.006114791 0.002552106
0.003645844 0.003498998
0.005841921 0.00321004
0.01379211 0.002894613
0.009314214 0.003386852
0.01521085 0.003216458
0.008838919 0.00280778
0.008996324 0.002593453
0.003949613 0.002184398
0.0179494 0.00273194
0.009596823 0.00281875
0.007953541 0.003296956
0.01592717 0.004721284
0.01130462 0.003572003
0.006855169 0.003577708
0.02739412 0.003047956
0.008774164 0.003126655
0.01341416 0.002887849
0.01617705 0.002434379
0.006030827 0.002740896
0.006953773 0.002775878
0.007969858 0.00315886
0.018052 0.002947224
0.009345264 0.002552209
0.01837779 0.003679762
0.01446391 0.003083668
0.01329203 0.002972376
0.01085395 0.003713941
0.01139552 0.00328248
0.009351498 0.002643942
0.01746454 0.003406775
0.0161461 0.003356725
0.0186236 0.002887031
0.01340536 0.003213609
0.01502047 0.00298171
0.01088546 0.00279395
0.006351291 0.002418532
0.01977179 0.003148973
0.009756423 0.002044912
0.007137888 0.003366966
0.01660074 0.002621166
0.02744586 0.003330052
0.01175137 0.003340832
0.01621487 0.002997898
0.006729844 0.002661303
0.02677439 0.002979535
0.01112485 0.003536151
0.008935006 0.003425152
0.008058215 0.002732616
0.01245473 0.002888354
0.006391235 0.002852661
0.01694768 0.003841382
0.006458695 0.003425802
0.01610808 0.002506338
0.009465243 0.00312961
0.005236543 0.003504402
0.0233707 0.003239532
0.01981582 0.003678004
0.00674532 0.003567167
0.0209989 0.003156705
0.01489495 0.003989933
0.01901548 0.003733577
0.02146428 0.00309507
0.009136799 0.002704355
0.003749823 0.003878615
0.007485853 0.002534303
0.004986863 0.002160896
0.006102334 0.002955762
0.005836039 0.002464759
0.01810037 0.002834299
0.008655066 0.003277669
0.01622258 0.003288936
0.02905021 0.004089886
0.009634055 0.003050089
0.009055136 0.002329016
0.02377936 0.003810216
0.01327793 0.003038068
0.0112494 0.002699924
0.02428524 0.002827615
0.01218451 0.003781338
0.01349145 0.002919979
0.01813499 0.003643346
0.004420578 0.003824158
0.01493562 0.003543479
0.03359872 0.003124942
0.01092347 0.002811671
0.01069033 0.003035823
0.02525625 0.003830597
0.006849541 0.003270814
0.01787385 0.003103079
0.01254478 0.002931532
0.005600095 0.002879856
0.02457265 0.002852756
0.02287282 0.003986725
0.008556788 0.002568571
0.01893419 0.002442306
0.01202281 0.003251196
0.01481208 0.003894122
0.02109766 0.003475307
0.004363711 0.003135422
0.007315548 0.002249567
0.008734496 0.002966983
0.01632863 0.004463526
0.01222163 0.003466596
0.01599822 0.002917679
0.01946668 0.003182844
0.005285568 0.003476972
0.003844862 0.004337602
0.006141723 0.002851226
0.006504783 0.003112487
0.005139757 0.002413362
0.02043254 0.003117789
0.02650058 0.003656169
0.01264085 0.002990319
0.008615969 0.002813244
0.00397016 0.003709934
0.005010074 0.003012526
0.01462488 0.003619755
0.01047838 0.003115804
0.03156121 0.003690148
0.01901232 0.002548749
0.01686652 0.002544377
0.01454381 0.004615392
0.02385565 0.003552033
0.0138494 0.00351218
0.006964843 0.00299816
0.00796493 0.003580247
0.0233121 0.004192974
0.0167609 0.003181926
0.01075618 0.003972767
0.02747083 0.003305713
0.02511697 0.00338459
0.01096763 0.003072929
0.004116797 0.004302749
0.01326759 0.002988759
0.008386248 0.003048355
0.01934153 0.003186786
0.009042189 0.003218922
0.006170929 0.00334523
0.02545391 0.002939805
0.01481329 0.003015623
0.01139984 0.003315759
0.007738946 0.002583652
0.004961543 0.00219851
0.005235245 0.002745339
0.009616365 0.003232589
0.007466887 0.002609582
0.02351754 0.003219933
0.01649646 0.002432427
0.01546369 0.002807756
0.01926644 0.002958722
0.02029286 0.002758034
0.02157878 0.003767389
0.01153386 0.002413229
0.004319627 0.00280654
0.004681894 0.002942732
0.02502662 0.004013878
0.002863019 0.002792624
0.00815253 0.002208967
0.004590187 0.003033801
0.006352391 0.003565759
0.01400797 0.002784068
0.01540633 0.003163697
0.02145816 0.003346906
