"comp1" "comp2"
0.07371654 -0.008356277
0.09406215 -0.001034601
-0.02974221 -0.006972056
0.1070891 -0.0007189871
-0.06559124 0.007257483
-0.02773327 0.01001241
-0.009990874 0.001003627
0.02777194 -0.00735926
0.05145962 -0.02538995
0.02685628 0.004055862
0.004776804 -0.01043187
-0.07195373 0.002691445
-0.06730078 0.004274639
-0.01715482 -0.01619859
-0.07351225 -0.0136526
-0.09959264 0.003187105
-0.02148926 0.004637735
-0.02414276 -0.03459469
-0.004388338 0.02743734
-0.0574967 -0.009770171
0.003985258 -0.009408013
0.05944689 -0.00616091
0.05269878 0.01140667
-0.002988118 -0.005647706
0.1002789 -0.0114074
-0.08135083 0.002145356
-0.02966919 0.002694294
-0.07237257 -0.00372927
-0.0749406 0.02824854
-0.08103569 -0.009315758
0.05763572 0.01352219
-0.1681005 -0.001447313
-0.04596735 0.001932807
-0.06648355 -0.001996593
-0.01602626 -0.01868741
-0.04546239 0.02665949
0.01788977 -0.0003292407
0.001747362 -0.002215467
-0.05160705 0.002756088
-0.008498185 -0.0005513934
-0.03659293 -0.02335854
-0.08464438 0.01593664
-0.006918208 0.01259632
-0.02043835 -0.006039114
-0.05981432 0.003407767
-0.04994011 0.0203562
-0.01359804 -0.01579291
0.1415219 0.006218903
-0.02360442 0.01667066
0.08565589 0.0257928
-0.05484743 0.02393382
-0.0217142 -0.01987131
-0.07014436 -0.01008086
-0.0575673 -0.001541456
0.1399248 0.009918289
-0.01902629 -0.01159516
-0.01158901 -0.01226412
0.07298295 -0.00107408
0.1007021 -0.00289051
-0.01321465 -0.0179269
0.1614901 -0.008248781
0.01153127 -0.01609148
0.01626084 0.004093133
-0.0957886 0.02314721
-0.1378764 0.004501992
0.004960749 -0.01360409
-0.04044321 0.00842473
-0.01653943 0.002771705
-0.08439476 0.001473792
-0.02393729 -0.00804185
-0.06780629 0.002627027
-0.003483004 -0.01847137
0.01477479 -0.01596465
-0.02136754 0.00649111
0.04308827 -0.02189586
0.02223836 -0.01342478
-0.001546358 -0.007933836
0.0298739 -0.01700976
0.09034126 0.005354009
-0.03951057 -0.0114607
-0.07395653 -0.003106289
-0.004795253 -0.01792562
-0.1530548 -0.01492292
-0.07765907 -0.005714522
-0.02470367 0.004237786
-0.04477949 -0.00183226
0.05139854 -0.0355783
-0.0652602 0.01764569
0.05068189 -0.01842053
-0.04807638 -0.005361903
0.1035423 -0.007483182
-0.05396777 -0.00779608
0.102187 0.006719716
0.002873893 -0.0309302
-0.04057774 -0.02644372
0.1155875 -0.005903943
0.03014052 0.008681185
-0.06392832 0.01829742
-0.02399379 0.02272372
-0.001818083 0.03841043
-0.05299795 -0.0103991
0.003970698 0.0005022667
-0.006414821 -0.003657809
0.005346069 -0.007329203
0.06689763 -0.01147333
-0.007423382 0.008638213
-0.1584519 -0.01167932
-0.03227615 -0.01297529
0.006416685 -0.003669318
-0.01631386 -0.001073272
0.2039291 -0.01320726
0.008755954 -0.01508452
0.01728324 -0.002947545
-0.06803056 0.01492023
-0.004951289 -0.01075323
-0.07430123 -0.003573425
-0.009789367 0.01894815
-0.004294346 -0.01819121
-0.01313306 -0.007166639
-0.05509746 -2.042795e-05
-0.06295677 -0.01297257
0.003561827 0.02225783
-0.03778664 -0.01897006
0.02136394 -0.003617739
-9.495472e-05 -0.003193701
-0.02073865 0.004610878
-0.05849973 -0.002917672
-0.02244691 -0.02036871
0.1095602 0.003323595
0.06280888 -0.003915024
-0.09468964 -0.00749149
-0.01213024 -0.001784634
-0.006184591 -0.01136201
-0.02878962 0.02462327
-0.01138666 -0.005868357
-0.1418418 -0.01147497
0.008251497 0.02764783
-0.005931494 0.003748021
0.04339084 0.002016846
0.09487468 0.009423655
-0.03968374 -0.009751979
-0.07124773 0.01815307
-0.06166011 -0.002406723
0.01260776 -0.006240023
-0.04362376 -0.01452733
-0.1233877 0.02497393
-0.01963633 -0.01578725
0.009777855 -0.008406194
-0.2044838 0.02686558
-0.08055699 -0.02092456
-0.01890409 0.0009107544
0.005817914 0.009043378
-0.08649317 -0.01614259
-0.05268204 -0.03235327
-0.07423784 -0.001391514
-0.06912205 0.005765627
-0.02259039 -0.0007369236
0.01661472 -0.003690229
-0.02214373 0.001507329
-0.04684784 -0.01754916
-0.03880533 -0.003626399
-0.08051439 -0.002228332
-0.01272289 -0.006412512
0.02311366 0.008179003
0.1361041 0.01110017
-0.1325077 0.003765707
-0.00222302 0.01535057
-0.05381968 0.006594682
0.03646805 -0.04294337
-0.019322 -0.03557858
-0.004452464 -0.009357547
-0.001735611 -0.01710711
-0.02659718 -0.02139127
-0.1281118 0.01785863
-0.027863 -0.001023351
0.03327897 -0.01908539
-0.03208917 -0.0181718
-0.04249235 -0.009806206
0.08900495 0.002962151
0.04438918 0.02434635
0.0710409 -0.01305514
0.03575338 -0.02401789
-0.04721606 -0.02346622
-0.03087209 -0.01570851
-0.03273745 0.02259952
-0.01780654 -0.01323856
0.03821245 -0.002408995
-0.1545281 0.008021226
0.02076239 -0.001786429
0.1488668 0.02230035
-0.05273926 0.006704915
-0.005500028 0.0003597085
-0.01280296 0.01717534
-0.06729063 0.02878626
0.06346212 0.01660905
0.1839532 0.02336193
-0.03487975 -7.112998e-05
0.05002052 0.01355596
-0.04084075 -0.001989965
0.01958872 -0.02413827
0.03101248 0.01179365
0.00643895 -0.002956093
-0.02288819 0.01604848
-0.05527583 -0.002150987
-0.04071215 -0.008502056
