"nu" "alpha"
4.68192 0.3932835
9.179734 0.1119763
22.40047 0.1351767
13.71803 0.05181212
9.900908 0.4204798
9.717878 0.08309892
22.63834 0.1105129
127.387 0.04046241
53.09429 0.05771591
30.5617 0.1719473
10.66232 0.2518471
10.23826 0.07909419
10.24878 0.09462359
5.117395 0.4315106
5.745379 0.1355152
22.97912 0.02616251
56.00535 0.02494448
17.77008 0.1010742
8.676656 0.1436673
7.619283 0.1086553
12.09578 0.2114362
3.105059 0.4278225
3.147078 0.3440973
5.935023 0.4492721
10.4705 0.2906656
7.061897 0.1763679
8.66968 0.04272873
7.054377 0.3990857
8.422964 0.08173603
48.37363 0.06646218
5.362664 0.2664755
20.09959 0.09253315
9.722927 0.06071334
6.321688 0.320647
7.184248 0.3264054
18.7206 0.1283466
2.568011 0.1475862
2.29244 0.2239155
9.400479 0.1491659
41.32245 0.1213684
32.68416 0.04157719
11.04677 0.2926282
7.12296 0.1975204
9.278499 0.1240993
12.70502 0.091013
17.44388 0.2543994
6.855906 0.4296422
6.413258 0.4458311
3.798119 0.1800589
8.855276 0.2425953
38.11862 0.0364994
6.460577 0.3022934
5.74229 0.3548517
5.302092 0.07544944
4.709259 0.3875594
17.22885 0.0605289
14.95034 0.07461012
12.48129 0.02069824
11.49814 0.1165631
7.513 0.07848488
10.77494 0.07553288
16.70187 0.0409625
14.64095 0.1825971
5.823384 0.4984525
3.267877 0.1876856
6.507024 0.1731705
5.793926 0.07468513
11.64246 0.10212
43.33941 0.03245423
23.7602 0.09401256
7.837961 0.3733194
3.755341 0.4562894
6.689846 0.2187657
3.783266 0.2402293
9.201159 0.3996801
26.57111 0.1117356
9.252056 0.2272447
32.38449 0.0486011
9.450327 0.192111
3.13141 0.3087578
6.185492 0.340274
4.473907 0.2947145
6.17367 0.2129039
44.42048 0.06895142
22.36045 0.09511237
71.83982 0.02894699
13.31215 0.061624
33.14051 0.1660745
15.93583 0.1549572
26.42434 0.0871306
11.56385 0.2258743
10.03434 0.1991539
34.69913 0.02329678
