"comp1" "comp2"
-0.05588685 0.005958516
-0.03877332 0.01954915
0.09477842 -0.01050125
-0.03546439 -0.02718761
0.1181663 0.01611136
-0.05798498 0.01611179
0.2192516 0.02667403
0.01982399 -0.005680514
-0.09428408 -0.007251403
-0.1067222 0.0176637
0.05428266 0.002584482
0.04964642 -0.01814136
-0.01598646 0.003503048
-0.01495199 -0.00553105
-0.1057283 -0.006280817
0.008601328 0.006018803
0.03270403 -0.02612181
-0.06613383 -0.01443342
-0.1096433 -0.009049078
-0.04576366 0.01326656
-0.02668961 -0.02461696
-0.003950864 -0.01828304
-0.06769755 -0.002342464
-0.02507267 0.002557863
-0.06539912 0.01332552
-0.05440768 0.01778632
-0.01428406 0.02276045
-0.06538257 -0.006326222
-0.02645367 -0.004492094
-0.09603898 -0.03201753
-0.1008171 -0.02460408
0.121897 0.01459623
-0.01613684 -0.006862611
-0.001836452 -0.01222364
-0.09331705 -0.04191694
-0.009653448 -0.009863497
-0.02872507 -0.01375647
0.01404995 0.01617915
-0.004132145 0.003286652
-0.0141469 -0.002585388
-0.1014522 -0.00297787
0.06472506 0.003539375
-0.02972675 0.002225133
-0.117303 -0.0009875445
-0.01344125 -0.01750801
-0.01804894 -0.01585127
-0.04617871 0.003320501
-0.06622352 -0.007063975
-0.042494 0.03378219
-0.08793249 -0.0276917
-0.07594929 -0.02987517
-0.06354264 -0.03339924
-0.01731053 -0.02915103
-0.03890062 0.005078405
-0.03438254 -0.012864
-0.0034321 -0.01163559
-0.1554971 -0.0009916225
2.591538e-05 -0.00724178
0.05873268 -0.01914549
-0.06892358 -0.001790969
-0.05141375 -0.0118402
-0.07675017 0.001950233
0.01406686 0.000445029
0.02041066 0.008755067
-0.01596319 -0.0166289
0.0463735 -0.002021102
0.005237382 0.003630248
0.0241958 -0.01067089
-0.1028891 -0.009690479
-0.02938844 -0.004592517
0.03536526 -0.02923307
-0.008406282 -0.009406707
-0.01836263 -0.02024477
-0.01242024 0.009307344
-0.06521195 0.006621547
0.007430939 -0.005806205
0.03811513 -0.0003451645
-0.08470109 -0.001510883
0.04354388 -0.005988215
-0.04373176 -0.03327148
-0.05845836 -0.00294055
-0.02006123 0.007661488
-0.06784992 -0.003178826
0.03380542 0.02129563
0.1095302 0.019203
-0.1589316 -0.006177093
0.02907547 0.005593425
0.0261594 0.01755762
0.04752157 0.02507217
0.01927152 0.01973576
-0.008089358 -0.009010004
-0.0387345 -0.006275981
-0.04045383 0.02226438
-0.06089256 0.003967822
-0.06663847 -0.01470166
0.07726872 0.01703106
-0.1036092 0.0006352418
-0.03383759 -0.004481899
-0.02172861 0.03732537
0.02359016 -0.01198797
