"beta1_1" "beta2_1" "beta1_2" "beta2_2"
19.35281 4.051628 -30.27934 -3.935674
17.86843 4.216961 -30.02529 -3.97402
18.26008 4.05476 -30.22684 -3.949917
17.9514 3.354192 -30.3994 -3.914124
18.22341 3.844721 -30.02769 -3.890068
18.60585 3.976538 -29.88964 -3.875922
18.23584 4.278492 -30.00219 -3.889068
18.09636 4.174737 -30.10009 -3.993831
18.50012 3.876895 -30.59984 -3.920278
18.59865 3.710473 -30.21937 -3.869888
18.51965 4.168901 -30.35864 -3.871154
18.10051 3.93556 -30.34336 -3.905002
19.46787 3.835298 -30.94978 -3.967917
18.7411 4.020112 -30.24038 -3.897012
18.69106 4.091123 -30.28664 -3.86263
18.83059 3.726801 -30.73518 -3.885595
17.93781 3.588498 -30.3151 -3.911528
18.76292 4.000701 -30.32104 -3.792635
19.38644 3.82861 -30.40687 -3.901156
18.62554 4.026442 -30.26742 -3.905605
18.95354 3.65934 -30.48985 -3.921986
17.77909 3.767998 -30.37418 -3.91624
18.06577 3.847765 -30.05549 -3.881228
19.06509 4.217816 -29.99494 -3.870005
19.32119 3.763047 -30.12609 -3.819957
18.33236 3.776268 -30.26156 -3.822497
18.22405 3.683891 -30.52739 -3.864161
18.54635 4.080255 -30.38079 -3.904359
19.03607 4.12635 -30.23727 -3.914286
18.12545 3.964317 -30.44829 -3.889494
19.21407 4.008788 -30.40788 -3.929862
18.52498 3.39737 -30.31476 -3.970881
19.05096 3.375477 -30.44642 -3.887946
19.7139 3.610357 -30.25515 -3.93971
18.14891 4.064668 -30.03162 -3.864454
18.70933 3.910891 -30.3751 -3.925515
19.04792 3.978406 -30.05687 -3.896748
18.47889 3.675769 -30.18142 -3.878117
17.64067 3.923021 -30.03446 -3.98171
17.68016 3.701632 -30.58241 -3.939329
18.84544 3.665343 -30.63473 -3.888375
18.0398 4.10345 -30.48987 -3.898187
18.41656 4.357094 -30.13794 -3.891203
18.67726 3.837316 -30.38905 -3.877669
17.99336 3.896151 -30.07188 -3.849137
18.63669 3.8557 -30.31167 -3.927839
20.17753 4.020139 -30.36481 -3.902385
18.11485 3.951891 -29.9296 -3.871001
19.33696 4.053365 -30.93594 -3.924405
18.29592 4.116019 -30.36738 -3.927157
18.69835 3.48723 -30.31224 -3.960325
18.20287 3.508432 -30.34426 -3.951501
17.63543 3.910971 -30.20363 -3.964177
17.65463 3.917333 -30.52827 -3.878974
18.08107 3.522234 -30.23795 -3.939063
17.8996 4.220044 -30.22606 -4.02743
18.97957 3.854728 -30.42337 -3.954158
18.59012 4.337949 -30.60002 -3.897932
18.31136 3.66749 -30.51367 -4.041837
18.43321 4.084692 -30.39619 -3.886556
18.75789 3.573292 -29.92345 -3.803974
19.26986 4.336898 -30.07392 -3.965654
18.34086 4.310255 -30.2689 -3.836953
18.59919 3.861943 -30.69249 -3.995351
18.89253 3.850923 -30.37096 -3.933094
17.64625 3.844234 -30.32866 -4.013606
19.05644 4.409026 -30.19652 -3.939619
18.97747 3.858326 -30.16521 -3.984334
18.62577 4.040764 -30.16582 -3.943504
18.28286 4.092374 -30.21953 -4.012797
18.16559 3.832207 -30.26787 -3.929324
17.75713 3.75635 -30.02516 -3.899863
18.83515 4.125743 -30.13278 -3.957567
19.27935 4.18661 -30.34031 -3.890596
18.41993 3.404786 -30.20228 -3.894819
17.99222 3.953616 -30.26471 -3.844039
18.15659 3.765766 -30.4037 -3.952992
18.62044 3.373581 -30.25749 -3.848219
19.00481 4.045057 -30.25419 -3.901133
18.52955 3.662639 -30.40569 -3.899747
18.1807 3.880039 -30.19546 -3.890783
18.4644 3.745613 -30.67931 -3.921596
18.32937 3.554058 -30.28837 -3.91594
18.80601 3.851792 -30.37769 -3.847123
19.07845 4.006954 -30.3711 -3.823314
18.13564 3.811909 -30.24568 -3.938585
18.97549 3.736336 -30.37305 -3.870139
18.72542 3.567014 -30.43268 -3.890607
18.07277 3.41926 -29.92444 -3.899248
