"comp1" "comp2"
5.371208 -2.703998
4.251635 -2.769981
4.520662 -2.730056
3.843624 -2.85035
5.257282 -2.748762
5.270056 -2.649873
4.917553 -2.648016
4.279961 -2.604693
3.602893 -2.558586
3.850028 -2.403465
4.134769 -2.464244
3.177382 -2.414363
4.10709 -2.408876
4.878848 -2.70319
4.951116 -2.744062
4.480082 -2.842386
3.922007 -2.747795
4.746053 -2.891824
5.333094 -2.889953
4.788373 -2.707099
4.968521 -2.889883
4.616962 -2.895095
4.964431 -3.055284
5.619206 -2.741619
5.630746 -2.721229
4.841192 -2.835029
4.180295 -2.815221
4.723035 -2.863773
5.616058 -3.011315
4.967033 -3.047157
5.830862 -2.998925
6.124023 -3.299029
5.44499 -3.109827
6.33071 -3.033861
4.981678 -2.927665
5.273849 -2.970918
5.67742 -2.811442
5.223774 -2.928661
4.38779 -2.843228
3.939366 -2.928492
4.557696 -2.915572
3.708262 -2.824241
4.884131 -2.731644
4.171922 -2.634543
4.363693 -2.695282
4.545265 -2.672822
5.107027 -2.573692
4.406669 -2.526327
4.114281 -2.595075
3.679159 -2.525397
3.991315 -2.606004
4.185029 -2.703436
3.799315 -2.715148
3.261888 -2.706065
4.452426 -2.766991
4.62074 -3.031348
5.059509 -3.030307
4.908403 -3.023766
4.095478 -2.978697
4.569536 -2.854156
5.592108 -2.90337
6.23729 -2.806078
4.587837 -2.812485
4.048824 -2.753689
4.953978 -2.807898
3.85578 -2.919632
5.424426 -2.824856
5.521392 -2.871317
5.427428 -3.027355
4.773566 -2.925066
4.423888 -3.000427
4.513264 -2.947162
5.736881 -3.030127
6.219243 -3.222719
4.859815 -3.161285
4.739802 -2.945531
4.604251 -2.815924
4.752066 -2.588313
4.814973 -2.58362
4.671734 -2.721104
4.71928 -2.868221
3.752686 -2.84823
4.763068 -2.750722
5.336558 -2.945852
5.710403 -3.014096
4.583327 -2.771314
4.84872 -2.723816
4.626867 -2.708703
4.81316 -2.821978
4.404897 -2.738511
4.526637 -2.700018
4.517492 -2.595206
3.897046 -2.779119
3.510723 -2.642124
4.409976 -2.690281
4.263863 -2.659564
4.494525 -2.629938
4.6699 -2.559746
4.737534 -2.538454
4.244531 -2.586502
2.866961 -2.718046
3.761636 -2.865291
4.502949 -2.878623
3.824607 -2.757496
4.13828 -2.717132
4.872433 -2.923944
4.722345 -3.048935
4.469745 -2.972875
5.320081 -3.058416
4.990488 -2.860129
4.719988 -2.865526
5.266541 -2.725877
3.476169 -2.602876
4.508898 -2.596604
4.241139 -2.682683
3.318234 -2.745528
4.291113 -2.812016
4.049301 -2.923161
4.048288 -2.791953
4.867247 -2.625794
4.265684 -2.704213
4.509628 -2.790352
4.832751 -2.715644
3.828466 -2.74351
4.999363 -2.908841
4.591982 -2.882103
3.844202 -2.806389
4.116925 -2.857607
4.027633 -2.862819
5.138306 -2.927876
4.644101 -2.912038
4.967317 -2.743383
4.784281 -2.850914
4.587795 -2.958613
6.298356 -2.950847
5.937936 -2.852312
6.216158 -3.058516
5.297835 -3.010565
6.575759 -3.137194
6.683104 -2.871248
5.137511 -2.692153
5.935213 -2.671503
5.011467 -2.616719
4.06231 -2.618186
4.240665 -2.610919
4.441102 -2.617777
5.251412 -2.615032
4.153165 -2.763814
4.517171 -2.731673
4.374428 -2.640287
4.03318 -2.641025
4.077823 -2.759006
5.850417 -2.825064
4.249875 -2.616482
4.27008 -2.811216
4.324713 -2.88779
4.638364 -2.845399
5.692476 -2.907638
5.141506 -2.72236
4.191165 -2.774675
4.393029 -2.79942
4.447026 -2.995041
4.131099 -3.228344
4.209343 -3.012636
5.360208 -3.007827
4.797864 -3.028024
4.229616 -2.971717
6.028393 -2.990939
4.677611 -2.982156
5.142497 -2.913229
4.791008 -2.805294
5.036265 -2.764548
4.932536 -2.726286
4.472308 -2.773704
4.554747 -2.773079
4.671391 -3.138335
4.854879 -2.980829
4.808388 -2.896571
5.086633 -2.910328
4.051157 -2.927643
3.785023 -2.916621
5.02274 -2.919462
4.737471 -3.014625
5.534933 -3.139344
5.2566 -3.096595
5.240502 -2.881836
4.232256 -2.889001
4.598909 -2.95346
4.82188 -2.975608
5.198981 -2.979579
5.825773 -3.024707
4.913266 -2.959421
5.244672 -2.969954
4.502144 -2.829038
4.740781 -2.901631
5.344247 -2.798536
5.882517 -2.838565
4.537208 -2.80045
3.320864 -2.566553
4.322832 -2.555292
4.623052 -2.529255
4.276229 -2.59669
4.120436 -2.638276
4.565091 -2.669416
3.226861 -2.817267
3.640916 -2.822887
5.597462 -2.968211
3.386821 -2.915753
4.548395 -3.150318
4.385614 -2.926843
5.132975 -2.881659
5.378683 -2.86381
4.810822 -2.810546
5.02778 -2.607383
4.393107 -2.458396
4.443678 -2.607791
4.893361 -2.538169
4.953194 -2.689863
4.327964 -2.628552
4.81996 -2.707785
4.564568 -2.880568
4.638172 -2.767763
5.391397 -2.923137
5.496981 -2.989998
4.388764 -3.097322
4.812859 -3.072616
4.890135 -3.110442
5.007726 -3.118191
5.033667 -3.08379
4.648051 -3.110821
6.031414 -3.050504
5.46423 -3.14414
6.404771 -3.296062
5.403357 -3.166449
6.250827 -3.241163
4.125389 -3.171424
5.251933 -2.873108
4.210135 -2.813553
4.222764 -3.049513
5.899738 -3.095766
5.32984 -3.088775
4.244654 -3.09752
5.404794 -3.025397
5.544661 -3.153869
5.683508 -3.095097
4.202465 -3.127465
5.067368 -2.941013
4.247341 -2.993306
4.631966 -2.966635
4.997016 -2.779295
4.625776 -2.823665
3.622701 -2.963666
2.936186 -2.783376
4.899044 -2.888068
4.749876 -2.970307
4.060644 -2.83898
4.459346 -2.803048
4.679737 -2.845681
5.172753 -2.742527
4.402687 -2.969946
4.796427 -2.988839
4.316588 -2.891007
4.347712 -2.969809
5.074879 -2.862951
5.489306 -2.776815
5.688111 -2.851435
5.840566 -2.708701
4.882656 -2.659983
4.84435 -2.684379
3.854986 -2.809522
4.263485 -2.741558
4.536915 -2.797995
4.425502 -2.940325
4.520958 -2.941303
4.639727 -2.9042
5.105689 -2.943178
3.999574 -2.913095
4.908698 -2.870078
4.03713 -2.837027
3.535683 -2.925628
4.464845 -2.994176
4.283587 -2.831898
4.163272 -2.885024
5.102917 -2.869435
4.838017 -3.02857
4.84442 -2.983938
5.901747 -2.749056
3.961436 -2.755179
4.698007 -2.833102
4.056622 -2.71702
4.219189 -2.613686
4.764271 -2.781435
4.185103 -2.979379
5.405223 -2.885071
5.795216 -2.911595
6.861933 -2.930321
5.584041 -3.011782
4.089576 -2.933752
4.217436 -2.873832
5.434857 -2.932506
5.030141 -2.885314
5.577294 -2.84066
5.749666 -2.969975
5.173304 -2.805107
5.503753 -2.818889
5.06255 -2.802724
5.709137 -2.923567
5.383279 -2.91648
5.203129 -2.919613
4.41802 -2.909305
4.891524 -3.029588
3.305657 -2.987422
4.948902 -3.081974
5.490385 -2.950985
5.767925 -3.1318
5.111911 -2.763601
5.650747 -2.87084
5.413592 -2.942955
4.320772 -2.743313
4.414878 -2.76824
3.683021 -2.853125
4.295133 -2.839266
3.193372 -2.882407
3.287161 -2.755028
4.773821 -2.862375
4.032751 -2.792034
3.846373 -2.762628
4.875448 -2.782313
4.09058 -2.839972
4.267841 -2.784469
4.239368 -2.765712
4.816135 -2.664538
4.655607 -2.707847
5.626931 -2.655164
4.783159 -2.589015
4.510942 -2.768426
4.181277 -2.686638
3.417652 -2.672347
3.480054 -2.586484
4.278708 -2.583454
4.264045 -2.779295
5.795643 -2.813604
5.624208 -2.880014
5.126034 -2.857086
4.089554 -2.956523
5.390134 -2.699933
4.94357 -2.762603
4.927917 -2.682359
4.359325 -2.493328
4.204636 -2.649029
4.534678 -2.614368
4.112479 -2.660296
4.26322 -2.588466
3.756302 -2.55288
3.611748 -2.600254
3.556676 -2.69082
4.650354 -2.712723
4.709408 -2.916813
4.138879 -2.896612
4.398282 -2.972139
4.795164 -2.917158
5.23999 -3.009108
5.517981 -3.080421
5.005343 -3.061266
5.018636 -3.079504
5.8089 -3.01372
5.578505 -2.87015
4.824651 -2.897993
5.245503 -2.795227
5.364497 -2.895555
5.527383 -2.871933
4.537951 -2.858153
5.464743 -2.812078
5.923778 -2.953698
5.102955 -3.01052
4.983693 -3.012888
6.198792 -3.028349
3.786374 -2.921464
5.427541 -2.895263
5.70227 -2.978918
4.939235 -2.860042
3.818246 -2.87396
4.352989 -2.891561
4.30919 -2.87813
4.145206 -2.803579
4.475783 -2.785375
4.8912 -2.868375
5.009727 -2.939401
3.720857 -2.920587
3.99886 -2.690044
4.926007 -2.808203
5.238222 -2.899838
3.128278 -2.802263
5.378812 -2.689028
5.940208 -2.908831
5.1029 -2.98267
5.016257 -2.951499
5.194773 -3.104941
5.808256 -3.021397
4.784181 -2.864766
6.151643 -2.806377
4.703939 -2.695959
4.699337 -2.711421
5.289926 -2.761949
3.827389 -2.723482
4.672402 -2.701609
4.342207 -2.715564
4.553873 -2.65741
4.543836 -2.571758
3.815365 -2.51675
3.646721 -2.597418
3.864684 -2.534358
4.903291 -2.614238
4.344697 -2.807628
3.548058 -2.782653
3.901074 -2.670937
5.227584 -2.619082
5.03044 -2.81199
4.29574 -2.796472
4.085809 -2.770423
4.425649 -2.865777
5.43979 -2.718177
4.424123 -2.564356
4.241775 -2.676108
3.328656 -2.759551
3.773002 -2.691421
4.566479 -2.758143
4.519167 -2.701042
4.713996 -2.731995
6.245309 -2.983549
4.664679 -3.067841
5.586391 -2.913938
3.525499 -3.109575
4.662949 -3.162253
3.504112 -3.053552
4.465657 -2.893864
4.284034 -2.819753
3.550196 -2.846576
4.591875 -2.791742
5.096485 -2.802759
4.305202 -2.86461
6.012229 -2.844823
6.840597 -3.068394
5.691931 -3.17986
4.908042 -3.086183
4.356209 -3.060188
3.25625 -2.939838
4.396934 -2.891182
4.401341 -2.993855
5.631243 -2.939338
5.047352 -2.996401
5.569492 -3.144095
5.252237 -3.107376
4.355053 -3.159682
5.33156 -3.069644
4.58036 -2.989119
4.188428 -2.963741
4.169044 -2.794831
5.153474 -2.94628
4.559605 -2.839404
4.281469 -2.929123
4.934365 -2.904652
5.054292 -3.004098
4.091482 -2.917689
4.411133 -2.918021
5.65254 -2.909415
4.409973 -2.904699
4.51129 -2.826597
5.844319 -2.723082
5.632928 -3.026158
4.870278 -2.928534
4.697159 -2.836905
4.681178 -2.95133
5.154139 -2.970425
4.909247 -2.872777
4.321945 -3.018181
3.653345 -2.86333
3.486667 -2.819709
4.238442 -2.730735
4.074774 -2.812597
3.985066 -2.684728
3.517967 -2.9339
4.988315 -2.716898
4.594914 -2.718416
4.702213 -2.730189
4.653206 -2.676427
4.101614 -2.718688
3.446199 -2.563747
3.714421 -2.783646
4.63292 -2.908166
5.305741 -3.031072
5.581227 -3.012405
5.197623 -2.844464
4.738546 -2.932117
3.950468 -2.728547
3.979157 -2.792174
3.858741 -2.759058
5.255897 -2.73085
4.544066 -2.752605
4.709251 -2.896293
5.258662 -2.719178
4.452264 -2.578667
4.733071 -2.603589
4.519326 -2.637325
3.687563 -2.76627
4.320753 -2.780794
4.571901 -2.864078
3.752599 -2.852517
4.371803 -2.825838
5.483616 -2.844076
5.37527 -2.695264
5.397671 -2.741119
4.903201 -2.76678
4.605089 -2.824189
3.945949 -2.820998
4.648428 -2.84447
5.365255 -2.827531
5.893995 -2.833942
5.760681 -2.712308
6.347472 -2.715956
6.319857 -2.761537
5.889134 -2.821993
4.945127 -3.058214
5.299932 -2.838615
5.251007 -2.832559
4.347915 -2.754126
4.749189 -2.667463
4.099534 -2.637072
4.848756 -2.66115
4.698549 -2.491413
3.874823 -2.612462
4.061324 -2.705615
4.236873 -2.74794
4.464845 -2.877425
5.960876 -2.89971
4.250218 -2.809952
4.72356 -2.554205
5.292878 -2.701597
5.804291 -2.793772
3.901528 -2.847848
5.295266 -2.919558
4.980575 -3.034221
5.150918 -2.977479
4.488259 -2.731885
4.187173 -2.969771
5.142435 -2.904217
5.616248 -2.828023
6.518063 -2.962033
5.737841 -2.957481
5.499416 -2.661135
3.048285 -2.721975
4.010809 -2.73078
4.850858 -2.840942
5.589423 -2.687013
4.624655 -2.78016
3.821664 -2.852872
5.069572 -2.77544
5.112555 -2.809084
4.704661 -2.903543
4.587493 -2.862089
5.84553 -2.921766
4.387194 -2.819561
4.430093 -2.741151
4.960032 -2.912336
3.898117 -2.806459
4.779553 -2.909401
4.563246 -2.849599
3.93345 -2.884659
4.240543 -2.744709
4.768784 -2.72415
4.274826 -2.656402
5.256796 -2.796929
4.832974 -2.577354
5.02666 -2.697338
3.289662 -2.717691
3.821082 -2.763081
4.973666 -2.817447
3.828072 -2.913716
3.7817 -3.02493
5.350263 -2.916778
4.359028 -2.956807
5.244689 -2.880294
5.163659 -2.806033
3.375252 -2.689129
3.785827 -2.720348
3.819768 -2.573293
4.155513 -2.804548
5.421776 -2.996044
5.613175 -2.997988
4.17795 -3.00026
4.880305 -2.999149
4.335503 -2.927534
4.180826 -2.725272
5.555249 -2.621472
5.038287 -2.693137
4.103754 -2.799287
5.379143 -2.953215
5.283735 -2.906561
5.129363 -2.815512
3.256182 -2.860478
3.711523 -2.83964
4.66574 -2.634378
4.638641 -2.673462
4.538668 -2.856641
4.980568 -2.836228
4.887475 -2.822974
4.954177 -2.825923
