"p_1" "p_2"
0.197121 0.802879
0.2337823 0.7662177
0.2370993 0.7629007
0.235427 0.764573
0.1986148 0.8013852
0.2203757 0.7796243
0.2175748 0.7824252
0.2066271 0.7933729
0.2307191 0.7692809
0.2096696 0.7903304
0.225519 0.774481
0.2260327 0.7739673
0.2121638 0.7878362
0.2396708 0.7603292
0.2038265 0.7961735
0.2253423 0.7746577
0.2212003 0.7787997
0.2146421 0.7853579
0.2064647 0.7935353
0.2252851 0.7747149
0.241523 0.758477
0.2117973 0.7882027
0.2070382 0.7929618
0.2156773 0.7843227
0.2033671 0.7966329
0.2108836 0.7891164
0.2112563 0.7887437
0.211778 0.788222
0.2268392 0.7731608
0.2268774 0.7731226
0.2263602 0.7736398
0.2069724 0.7930276
0.228064 0.771936
0.1958497 0.8041503
0.2273802 0.7726198
0.2126478 0.7873522
0.218622 0.781378
0.2002703 0.7997297
0.2403748 0.7596252
0.2217977 0.7782023
0.2000033 0.7999967
0.22664 0.77336
0.2246818 0.7753182
0.2143948 0.7856052
0.2175052 0.7824948
0.2114092 0.7885908
0.2199852 0.7800148
0.2175668 0.7824332
0.2111099 0.7888901
0.2331655 0.7668345
0.2278082 0.7721918
0.2119488 0.7880512
0.2223182 0.7776818
0.2011716 0.7988284
0.2239213 0.7760787
0.2144531 0.7855469
0.2184702 0.7815298
0.2088959 0.7911041
0.2638515 0.7361485
0.195624 0.804376
0.2124426 0.7875574
0.2210511 0.7789489
0.2309692 0.7690308
0.2204286 0.7795714
0.2070049 0.7929951
0.2185455 0.7814545
0.208006 0.791994
0.2214925 0.7785075
0.2379176 0.7620824
0.2199678 0.7800322
0.2270722 0.7729278
0.2527363 0.7472637
0.2304886 0.7695114
0.2121884 0.7878116
0.2090336 0.7909664
0.2223535 0.7776465
0.2103405 0.7896595
0.2165251 0.7834749
0.2264033 0.7735967
0.2453662 0.7546338
0.2192577 0.7807423
0.2068137 0.7931863
0.1854734 0.8145266
0.2277858 0.7722142
