"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.4011898 0.1512289 6.330398 0.02153482
10.85775 0.298784 7.548917 0.01276291
13.72875 0.2214449 1.591627 0.01270333
4.186408 0.1266112 0.456545 0.01192224
3.278807 0.1254832 1.327469 0.01821447
6.046955 0.1487312 9.568302 0.01455681
4.761724 0.05252603 7.92354 0.01041571
3.724105 0.1483423 10.55152 0.01319563
13.39492 0.1586462 1.569987 0.01458209
6.404548e+16 0.1853571 0.9682021 0.01008728
110.9436 0.1673211 5.174745 0.0139839
4761316 0.08504481 2.1141 0.01556339
1.832558 0.079029 8.123181 0.01067125
0.06030621 0.241335 5.525866 0.01066828
0.8666445 0.607922 4.020738 0.007071643
0.3076244 0.2785091 2.36252 0.008746062
197566.4 0.2723578 1.228727 0.01148467
83.2962 0.4886576 1.375107 0.01207833
0.09639835 0.6406304 4.581796 0.02262781
25.02733 0.3485432 3.526482 0.01121527
15.40266 0.7446853 4.338294 0.01693002
2.113066 0.2228743 10.24686 0.01620359
146.8258 0.2608518 2.114984 0.0124203
27.56345 0.2424299 2.224749 0.01104605
3.627652 0.6617638 4.154776 0.007663184
34583.97 0.3802918 4.722523 0.01407957
1.613276 0.1987926 5.801687 0.01218165
0.6438195 0.4847011 4.180399 0.009873643
0.8753729 0.1870094 0.5634502 0.01400143
0.01487071 0.4021611 5.119937 0.01367163
4.930062 0.09799729 6.521335 0.01690119
15717969 0.2062278 4.135045 0.01071496
1.372897e+39 0.2740996 1.667274 0.008661099
3.271438e+21 0.2195707 7.43374 0.01207777
21.64802 0.1181805 4.48087 0.006285199
3.142694e+23 0.1403207 5.045935 0.01090028
46.90189 0.1401163 3.168089 0.01787218
1.3654 0.1669623 1.189147 0.01274685
0.4329596 0.2181597 1.032321 0.01237999
514.0508 0.09387121 3.859791 0.00966446
53.5745 0.11259 1.266566 0.01107647
0.5207189 0.1623211 2.686996 0.01455556
3.3431 0.09788098 4.218391 0.007040611
21.95632 0.1035133 8.711384 0.01061997
22.07323 0.07548905 4.753381 0.008149029
9050.289 0.1764456 4.117721 0.0166797
0.6035027 0.2501117 4.111433 0.01614816
0.07724619 0.1590998 8.903538 0.01579273
0.8136752 0.2871972 6.920676 0.01490983
0.399306 0.3721042 5.605217 0.009991949
6.608944 0.09862388 4.031012 0.0192591
96171.39 0.07237753 4.022585 0.01739275
0.6811406 0.2600046 2.080554 0.01393077
482.5574 0.4775346 1.659083 0.01487602
23.71198 0.3165532 5.62633 0.01343543
3546.409 0.4238897 4.562347 0.01120463
28.06707 0.2324887 3.41278 0.01502959
88.11892 0.1018902 0.6637345 0.0163758
3391.441 0.197073 0.2543669 0.009138347
52.57012 0.1675545 3.834166 0.006788371
6.652897 0.2984622 1.422995 0.01045628
5.18029 0.1473341 5.440984 0.01270104
4.529374 0.2139885 6.106261 0.01822627
21.61354 0.0747754 7.444057 0.008648625
2.179534 0.04300296 1.739128 0.01010267
338.4915 0.110505 3.395089 0.01407372
8292609 0.2816298 1.963984 0.007475918
0.06770162 0.2941445 2.886677 0.008870036
2.503778 0.3525852 2.084422 0.01086495
1.304896 0.1361156 0.4618277 0.01624863
346.6517 0.1357065 2.196694 0.009373574
16218.1 0.1054083 5.913517 0.01627968
5.918903 0.1142192 3.06169 0.01475482
6.906095 0.4265534 1.888005 0.01596791
0.3901182 0.2154403 0.2241484 0.01159775
33.08275 0.1441512 0.08003557 0.009358135
28.31368 0.06378009 3.121574 0.01860621
13.7437 0.3069433 1.43106 0.01123759
23240.09 0.1921754 0.7642499 0.009810753
3.457029 0.4065252 1.811836 0.00898955
9.599113 0.1325611 0.2510154 0.0144708
0.1295411 0.09691093 0.9452678 0.01562023
374.0577 0.2904437 2.34128 0.009844948
1.262788 0.4230777 3.469811 0.008366243
9.480656 0.20915 3.431151 0.01084835
0.4315886 0.6100665 5.772352 0.01812039
3.555826 0.2861992 4.939727 0.01447571
175.025 0.3997917 7.784563 0.008614533
0.01233288 0.1325597 2.029096 0.006099051
150.0211 0.3939542 5.929837 0.006388991
0.5458303 0.1090017 10.76804 0.009867067
0.4595121 0.229676 3.462966 0.01561318
0.2321976 0.2415797 0.8514381 0.01570613
2193.538 0.2890187 12.31397 0.01994894
861.3582 0.2494691 5.035911 0.01187721
1.431548 0.1061908 3.044984 0.009089356
165.3068 0.08170435 1.364511 0.01424148
0.4437326 0.1172314 8.739629 0.007401237
0.8503108 0.1008696 1.054309 0.01188746
634870899 0.05833791 1.545676 0.01045151
19.59819 0.07770606 2.1514 0.01202172
0.6251451 0.04605242 5.641397 0.0131306
0.3004681 0.05360941 7.908153 0.01526482
3.582171e+12 0.282977 7.670952 0.01360151
0.4020732 0.07742569 4.897089 0.01297946
493.851 0.05657384 8.327074 0.01619101
233.1898 0.3061367 4.320423 0.01569589
12.41462 0.2750863 6.328621 0.0137345
14.78326 0.4210188 6.108134 0.01165948
0.5085161 0.2914521 1.740952 0.01149695
17.41243 0.09174705 2.354353 0.00890611
14.26945 0.06975171 2.833138 0.01127375
1.254056 0.3287165 8.570834 0.01151681
44.0426 0.2320225 4.576093 0.0105677
86.2771 0.1030746 10.70597 0.0109457
1.046209 0.09808266 4.764902 0.01131179
0.3331782 0.1992689 0.7779405 0.01115557
130822150 0.2162824 0.8950773 0.01277874
405.3568 0.1855842 6.189399 0.01387957
56.47337 0.1318855 4.185815 0.01385545
0.1275606 0.1416738 5.932421 0.01335625
1.174874 0.1658235 8.081325 0.01425823
1.209513 0.5115524 4.593697 0.008941343
3486.116 0.1018849 8.418331 0.01037175
0.1284706 0.08251115 5.143661 0.01075106
3.919477 0.09974164 0.667579 0.01114612
54.21579 0.4603934 0.3981919 0.01321752
39.87639 0.1934851 1.297125 0.01272627
0.07292444 0.2022542 0.9328678 0.007598107
0.1827618 0.08181444 2.236712 0.01620507
3.918633 0.2243841 9.808792 0.01198176
1983.567 0.1626395 2.578889 0.01185279
139.4575 0.01784936 3.342316 0.01737297
0.05225907 0.2247707 1.399647 0.01848215
8.130368 0.08687206 8.028893 0.01026296
0.04382089 0.157079 1.683087 0.01521784
0.2199762 0.2004896 0.8837567 0.01086702
22.63699 0.09298755 2.340313 0.02042021
13.50452 0.1615325 5.782035 0.011634
96.04521 0.1447458 4.876793 0.01234579
1398035413 0.1194632 5.772826 0.01160676
4.924572 0.1798715 1.379264 0.0154742
0.08553571 0.1111431 2.592681 0.01808943
0.06866761 0.1780988 4.640008 0.01254761
