beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-8.476483 -5.795349 -15.72057 -6.0344 -0.1653991 3.948664 
-10.18044 -6.02361 -11.52463 -6.018291 -0.05389267 3.91644 
-9.463677 -4.965606 -11.67405 -5.349661 -0.06466829 3.974856 
-9.376486 -3.815377 -20.61439 -2.114381 -0.07291935 3.934642 
-12.01313 -6.265817 -22.88455 -1.250603 0.3956039 3.930756 
-8.688981 -5.196464 -20.48282 -5.107456 0.006191547 3.977884 
-9.140462 -4.336119 -16.47963 -7.166067 0.2623854 4.022633 
-10.04285 -4.074343 -21.89559 -10.01176 -0.1741145 4.014404 
-9.030328 -5.163154 -21.12341 -6.250604 -0.06538404 3.993076 
-9.20949 -4.304642 -23.09066 -3.688727 -0.05949433 4.000529 
-9.265832 -5.010564 -16.02878 -6.774972 0.009809511 3.979744 
-10.50323 -5.437161 -23.64811 -3.911195 -0.3231677 3.929814 
-12.79427 -4.145229 -23.60213 -6.01367 -0.02680722 3.887061 
-0.6828785 -5.027977 -13.44703 -5.121817 -0.1391461 3.955468 
-12.83066 -6.890608 6.893878 -5.7729 -0.2185671 3.990373 
-14.51575 -9.765713 -2.156372 -5.105217 -0.1306391 3.964112 
-14.01667 -4.157791 -3.43253 5.584379 -0.05758957 3.945108 
-19.38242 -5.175708 4.750714 -10.34813 0.8054571 3.990525 
-14.94078 -5.713069 2.364585 13.71533 0.01829317 3.95795 
-12.91279 0.01760725 -8.765355 -12.13272 -0.111551 3.97767 
-9.340464 -7.113653 -12.42608 -8.080741 -0.2158399 3.99331 
-9.305748 -7.399342 -13.29492 -3.467001 -0.1134807 4.054878 
-9.087073 -4.700738 -10.14305 -9.573799 -0.01765657 3.933819 
-8.295874 -7.476286 -11.631 -5.49011 -0.1101707 3.966259 
-9.170505 -6.204854 -12.34639 -10.45636 -0.08707779 3.950397 
-9.388985 -4.358326 -14.68271 -4.495357 -0.05588271 3.982658 
-9.483431 -4.531969 -18.08745 -7.350057 0.1173311 3.993567 
-8.484006 -5.322952 -21.97877 -10.258 0.01142482 3.902517 
-7.600833 -5.487924 -20.74714 -4.763401 -0.05297751 3.918621 
-8.626463 -5.248406 -23.45159 -3.450881 -0.0559102 3.904441 
-9.013534 -4.39588 -23.45572 -4.155337 0.1132052 4.105079 
-10.19424 -3.787911 -23.82993 -4.404962 0.4823964 3.885233 
-8.359918 -6.106206 -23.40755 -4.085406 0.06571777 3.935859 
-9.234866 -5.351486 -21.15238 -4.663519 0.2192711 3.976556 
-9.161479 -2.250618 -23.01841 -5.033229 0.07579599 4.01043 
-7.873505 -4.686406 -16.66196 -12.09156 -0.05473184 3.964818 
-9.413799 -5.537515 -13.01381 -9.22514 0.1103013 3.92657 
-9.500316 -4.715667 -14.2986 -25.22674 0.126212 3.919446 
-9.542892 -4.722177 -12.22493 -21.00026 -0.09805042 3.977597 
-9.373784 -5.556982 -7.589361 -22.34228 -0.1185191 3.994013 
-11.8618 -3.127239 -26.85801 -0.8596058 -0.242832 3.94547 
-7.68114 -6.403182 -24.12077 -3.821204 -0.0968264 3.928729 
-8.111332 -2.077779 -23.4086 -4.256659 -0.07949012 4.019093 
-9.653642 -5.069912 -22.87746 -5.038872 -0.09463134 3.995824 
-8.604847 -4.153355 -21.52942 -5.961009 -0.02971543 3.915335 
-9.209608 -4.594626 -23.36464 -3.43828 0.07811616 3.972409 
-7.050481 -8.166578 -21.74373 -4.688862 -0.07594727 3.961787 
-11.15022 -3.083451 -20.70298 -4.76354 -0.04764873 3.98595 
-9.218618 -5.587493 -22.70121 -4.820458 0.02804572 3.909914 
-9.079256 -5.062347 -20.18493 -5.723079 -0.0173902 3.846637 
-6.792182 -6.503958 -25.17254 1.62199 0.03048221 3.989259 
-7.344751 -4.10124 -22.48033 -5.122752 -0.1827969 3.999414 
-8.720689 -4.058022 -24.42838 -4.225272 -0.1606253 3.996924 
-8.754462 -5.565124 -23.30444 -4.986254 0.08888384 4.000157 
-8.372303 -5.460442 -24.43871 -4.29112 0.3304145 3.948978 
-8.929042 -6.607768 -19.38744 -1.020101 -0.2004544 4.031588 
-9.202675 -5.124664 -22.24064 -1.022606 -0.215253 3.945294 
-8.194729 -4.430537 -17.14257 -5.130145 0.2978018 3.917952 
-9.83124 -4.718595 -18.57976 -6.413077 -0.2391816 3.962529 
-9.829788 -5.524403 -19.21001 -4.950865 0.003652261 3.953783 
-7.694571 -6.06745 -21.07949 -4.665455 1.463918 4.033589 
-8.190457 -4.841257 -22.19438 -3.917608 0.08540264 3.904494 
-9.383012 -3.497076 -22.00657 -2.643965 0.2877896 3.971597 
-9.752018 -3.742586 -22.53327 -4.583037 -0.04849627 3.957889 
-9.712396 -5.479833 -22.72816 -4.527166 0.1119667 3.98249 
-8.487139 -5.786147 -23.7518 -3.403343 -0.1306726 3.948457 
-8.314677 -5.440279 -0.2669847 -8.527903 0.4194691 4.037287 
-9.107718 -4.021988 -22.64163 -2.407759 -0.1319425 3.93836 
-9.111118 -5.012131 -19.42924 -4.340208 -0.2544234 3.963403 
-9.257005 -5.05177 -6.624418 -18.33591 -0.08642805 3.917266 
-8.977909 -4.833847 -18.04081 -2.566832 0.02431569 3.928062 
-9.451111 -5.478538 -23.51396 -3.786073 0.1742299 3.971602 
-9.679507 -5.586258 -23.01477 -6.281362 0.1567891 3.922567 
-9.050291 -5.037573 -22.67664 -4.956087 -0.1021422 3.950603 
-8.420092 -5.267747 -22.75581 -5.179553 -0.002722575 3.858551 
-9.14868 -4.599721 -23.60822 -4.09803 -0.1339344 3.896815 
-7.741743 -5.097598 -19.66896 -5.048337 1.044145 4.03973 
-9.758122 -4.660312 -23.00955 -4.76318 -0.2378374 3.973229 
-9.113452 -4.737784 -23.3707 -4.451485 -0.1723544 3.941461 
