tau2_1 tau2_2 tau2_3 
0.1820917 0.2370146 0.01551257 
0.4720186 131.0712 0.0278564 
0.8445702 0.4562468 0.01169132 
3.650528 0.1756274 0.01504316 
1.098085 0.2509841 0.01608152 
0.9458285 1.240449 0.01941967 
0.5121832 0.3389014 0.03461458 
1.325869 11.0908 0.0202634 
0.3303495 3.794322 0.03402787 
1.053026 0.1750744 0.03066363 
0.08288255 0.1869785 0.01924863 
0.6233903 0.3214327 0.04464529 
1.329599 9.408268 0.0140087 
155.3786 1.219274 0.0330048 
0.9193333 0.3171698 0.00921968 
1.191159 0.9503672 0.01735363 
0.6160871 4.173814 0.02149169 
0.02603785 1.298136 0.02127422 
3.098969 1403.546 0.01238618 
1.928944 8.138098 0.03126145 
0.2252385 26.02019 0.04773333 
0.1903009 0.9366612 0.03090832 
0.05522418 2.195861 0.01969409 
0.1001734 0.2534657 0.03646815 
0.01583833 121.388 0.01429495 
1.120332 6.76437 0.008153077 
0.04199485 11.16105 0.01185195 
0.2398816 80.04105 0.02982313 
0.9155572 0.822361 0.01807608 
0.0521183 0.2807212 0.0152337 
0.4599842 0.1759868 0.02410528 
1.129408 0.1221775 0.01377582 
0.9536495 0.06411746 0.02230057 
0.1990364 0.02309094 0.01860477 
0.3574074 0.2870814 0.01187688 
0.1067183 76.51029 0.02487275 
3.991955 9.60955 0.0273902 
1.236385 4.942092 0.04122571 
0.03893959 0.4188249 0.02474434 
0.1295815 1.000896 0.01998896 
1.271365 0.05007045 0.03400373 
1.178136 0.7047276 0.04783081 
0.1021278 0.6633642 0.02506506 
0.8941905 0.0660334 0.02763531 
0.2086457 0.314388 0.01674385 
0.426278 1.174052 0.01481159 
4.117674 0.2133484 0.01295997 
1.403377 3.22485 0.01746791 
0.5148981 0.1241661 0.01621074 
0.5932064 1.876397 0.1055805 
0.08055571 0.03990019 0.01221152 
1.117315 0.03307382 0.02808661 
0.03712505 0.6883459 0.02918689 
1.787161 0.3617308 0.01368638 
1.655617 0.7829609 0.03358627 
0.3803052 1.094711 0.06822212 
0.06227603 0.3595708 0.04483898 
0.6044756 0.09236288 0.02762838 
0.5899147 2.592012 0.01431178 
1.662908 0.298933 0.008684753 
0.1397273 0.01565617 0.04047409 
0.5669857 0.3315438 0.01339195 
0.7095734 0.1811741 0.01499416 
0.7637261 0.1331868 0.1080693 
1.65227 0.1540695 0.03369203 
0.4528945 1.57124 0.02137628 
0.05582666 1.515074 0.1102492 
0.2987033 4.951942 0.008708914 
0.5949144 0.6455324 0.02902835 
0.3503431 172.7813 0.02340497 
0.6488044 1.228228 0.0139158 
0.584153 0.01481938 0.0245232 
0.641441 0.03176893 0.02005099 
1.101329 0.2183139 0.03601533 
0.09495414 0.1336313 0.03064641 
0.4618386 0.1284775 0.01620269 
0.1232636 0.01965827 0.0165381 
0.3046138 0.2818736 0.02920073 
0.1908926 0.322517 0.01722048 
0.14804 0.09978771 0.05087105 
1.064161 0.05779202 0.01824349 
1.200408 0.914121 0.01858535 
1.445786 0.2939313 0.01886622 
0.2773723 0.09481242 0.04977775 
0.7656722 1.701329 0.01974742 
0.3732997 0.0838918 0.02528699 
0.2416672 0.2142553 0.02036812 
2.282335 0.1714976 0.02894207 
0.1573259 0.05551731 0.02096096 
1.218377 0.06716407 0.03932202 
0.9423042 0.1842874 0.04018955 
0.6718376 0.6640982 0.007633449 
0.5073325 0.07279892 0.02290875 
0.8418842 8.890971 0.1241355 
1.396018 3.890074 0.02259315 
1.515828 1.663711 0.007793952 
1.675642 1.809603 0.01532602 
0.2189896 1.530143 0.02883697 
1.458893 0.3268794 0.0510288 
0.1485807 2.767064 0.01522764 
1.321244 0.4455011 0.01489776 
1.808482 0.01980711 0.01672984 
0.5318048 0.8106956 0.0135206 
0.4671336 0.09937803 0.04389632 
1.00533 0.0810509 0.04972223 
0.308824 0.1678893 0.01405612 
0.1277685 0.02998061 0.05937547 
0.4792093 0.07837571 0.02193443 
0.5021565 1.424865 0.01886502 
0.8429882 1.380412 0.01272182 
0.260364 0.4704488 0.03846635 
0.4561251 0.6031239 0.01469769 
0.4288035 0.08526272 0.04564524 
0.178982 0.0776556 0.02389412 
1.159659 0.3319008 0.02406022 
1.643812 0.01920558 0.04948548 
0.2625411 1.711231 0.01782933 
1.374207 0.089934 0.02765657 
0.02817642 0.05937928 0.01405282 
1.925316 59.26481 0.05121114 
2.833741 6.003702 0.01040917 
0.7508239 0.259832 0.01378928 
0.1423036 38.99951 0.01901494 
0.04803855 5.957554 0.01614694 
1.816982 0.2004614 0.02630025 
0.1779524 5.369347 0.07458875 
1.639638 0.2243003 0.02446457 
0.6490994 0.1862196 0.006896641 
0.2343476 1.204888 0.01768514 
0.7308703 19.48448 0.05719459 
1.42153 0.3620715 0.0283565 
1.815371 18.84952 0.03516381 
0.954126 0.5104088 0.01604092 
0.5408596 0.2384926 0.04603963 
0.5845142 3.304211 0.04518106 
0.4838675 0.09814557 0.031705 
0.8231958 0.06335247 0.0222427 
0.7174788 0.03176108 0.01342189 
3.195587 6.363453 0.03569255 
0.5969366 5.500016 0.01645505 
0.139768 0.1998359 0.03139236 
0.4755251 1.466046 0.02622972 
0.07763501 0.2932075 0.0323317 
1.982049 0.1870825 0.03862406 
1.132857 0.08646427 0.01939931 
0.6115716 0.5348192 0.03397909 
0.4012433 0.3996424 0.02760591 
0.3129944 0.2392884 0.0333566 
0.4250362 0.1063613 0.01978427 
0.4101404 0.08860802 0.01741044 
0.3814834 0.06941266 0.04361069 
0.09032479 0.8521421 0.08842199 
1.313179 0.0661779 0.02914862 
1.606152 0.1010048 0.04082214 
0.1506991 0.3484783 0.04296591 
0.6928223 0.04696137 0.02291283 
0.5208775 0.2695448 0.02555061 
0.6399813 0.2367059 0.04223618 
1.314576 0.05138852 0.031693 
1.2924 0.03898336 0.01720567 
0.04714946 0.6280332 0.01183243 
0.2159741 0.2153431 0.01948759 
0.529851 0.2643704 0.03098936 
0.113212 115.9032 0.0468265 
0.3690199 83.95886 0.01050462 
0.3087302 95.87705 0.05344071 
0.4247777 1.087327 0.02776532 
0.1729651 0.01468652 0.01941262 
0.1079904 0.310176 0.007241417 
0.4726174 0.3613539 0.02543542 
1.273527 0.4819125 0.01656873 
0.5578505 15.08281 0.01094105 
1.029446 0.03584253 0.02145348 
0.07847233 0.1547492 0.01254247 
0.06266086 0.06815924 0.01560943 
0.3780225 0.3504409 0.02848855 
0.2606381 0.1714338 0.02430015 
0.05122539 0.2195046 0.02158267 
0.3058657 0.01352054 0.02034649 
0.05059447 52.60861 0.01442323 
2.426652 0.1078906 0.0254302 
0.6219853 0.1290128 0.01776432 
0.3412548 0.1442799 0.03820323 
0.4553658 2.018601 0.01739291 
0.5960413 0.5331698 0.03499599 
0.05162988 2.280437 0.01249829 
1.061076 0.1209884 0.007815257 
0.7776457 0.1344149 0.02643517 
0.1103838 0.1287131 0.03106096 
1.924957 0.02731613 0.009072589 
1.969314 0.1868011 0.02540897 
0.1969786 1.058729 0.02224536 
0.9268564 24.52994 0.01014907 
0.4301689 0.8667072 0.03919455 
0.3703057 0.3718646 0.04824374 
0.0605671 2.983513 0.0344806 
1.910959 25.68983 0.02113277 
0.1264303 1.011739 0.04404401 
0.6507653 0.03425922 0.01938243 
0.07938597 2.238229 0.02815533 
0.9487954 0.7476122 0.04052216 
0.4996888 0.3459062 0.01500243 
1.482665 42.91394 0.02142736 
0.3874837 884.9537 0.02201951 
0.6058302 23037.71 0.02755809 
0.3624277 1808338 0.04034822 
0.1457017 141.8281 0.04766 
1.368424 1803.588 0.01054856 
0.307897 0.1671192 0.04915669 
4.010888 76.1228 0.01257547 
0.4075895 0.07165216 0.01412788 
0.6756424 3.212541 0.05186867 
0.4768006 2.465094 0.01974166 
0.5859084 0.1478844 0.01478861 
0.9875897 1.149946 0.02681849 
1.741285 0.1353622 0.01918057 
1.021624 0.1095767 0.02357895 
7.768598 0.7307072 0.01432471 
0.1813841 0.6965901 0.0307586 
0.1269002 19.39108 0.03876321 
0.1036465 0.05173583 0.01828966 
1.256214 0.08062349 0.01662258 
0.5592322 22.11071 0.01237802 
0.07220348 0.4666409 0.02871175 
0.6372419 0.9747665 0.01648276 
0.2334421 4.390608 0.02512482 
0.1057993 0.1618785 0.01240241 
0.1171313 0.1967164 0.02367801 
0.07169652 0.2090754 0.02205735 
0.08190897 16.28567 0.03546028 
0.0511738 19.98204 0.021307 
0.3912875 2.062947 0.03435493 
0.4197312 0.7570051 0.02433311 
2.132005 0.1921722 0.01195089 
2.107245 0.0143036 0.0472924 
2.242431 0.2894396 0.02706367 
0.4869029 0.195241 0.02064534 
0.7482466 0.08521943 0.04074999 
0.9179982 1.719534 0.0163833 
4.571338 14.25149 0.01571713 
0.4815847 0.1094604 0.06081298 
0.4808206 0.2362468 0.008648162 
0.052721 101.9005 0.02892421 
0.2438502 4.902652 0.01182929 
0.2398664 0.6262032 0.0317699 
1.677894 21.13613 0.03182058 
1.223687 0.5486709 0.01494059 
1.829318 0.2236993 0.03364484 
1.411475 0.4662241 0.05154282 
0.8679731 1.220688 0.04785778 
1.562567 0.5412271 0.01904021 
0.1274935 0.2386548 0.02236736 
0.4339777 3.845347 0.02823472 
0.6386448 23.69694 0.05901844 
0.08107594 0.9550009 0.01869155 
0.07324561 115434187473 0.0299419 
0.4899526 380.4616 0.04023886 
1.207638 138093.3 0.01576486 
0.4372615 2.544366 0.02751599 
0.2014355 0.4132105 0.01355402 
1.366379 0.1006903 0.03183504 
0.1285028 0.1270861 0.08705263 
1.089459 0.1259563 0.0164333 
0.3851775 0.09083372 0.02834718 
0.4878509 0.04825274 0.01750462 
0.9033188 0.106415 0.01595545 
0.7669371 0.0380859 0.03089224 
1.885247 0.1162128 0.01759266 
3.590167 0.796981 0.07662935 
0.09616701 0.07947718 0.04082172 
2.473152 0.04746295 0.01383019 
3.972866 5.810763 0.02419254 
1.406942 0.8391509 0.02299515 
0.1703764 0.02032459 0.02296647 
1.575465 0.2224706 0.02389971 
0.3013666 1.036093 0.02496451 
0.6716716 0.7657194 0.02380958 
0.5875967 0.8493929 0.02307951 
0.05899663 1.113503 0.02044205 
1.089565 5.789727 0.02039454 
1.37369 2.036227 0.01918555 
0.7906578 0.6089099 0.01357935 
0.2996456 0.1512887 0.06190272 
0.7629261 0.3636096 0.03558629 
0.5133355 1.605873 0.02763895 
0.2985612 0.19102 0.02342054 
0.7906341 2.209462 0.03086891 
0.2024031 0.1983101 0.06212487 
0.05584539 0.1658339 0.02098784 
1.426001 0.04888597 0.02467142 
0.4625218 0.1136923 0.02380033 
1.511304 0.05564074 0.02179165 
1.725828 0.1217141 0.03380063 
0.6341638 0.4315231 0.01505749 
4.995915 0.04623445 0.009775881 
0.6278647 0.03724946 0.01827113 
0.07223559 0.4405871 0.02788615 
0.1229969 0.02625659 0.03879137 
0.2100182 0.0341798 0.01797533 
1.433197 0.4309359 0.01151067 
0.9402836 15.86225 0.02584852 
1.186057 0.06867789 0.02510545 
1.685136 0.06050896 0.05773791 
0.5837375 0.02996068 0.03312689 
0.4974831 0.09344222 0.02123119 
0.5477471 0.4034166 0.03608948 
0.08333805 0.1484601 0.05480985 
0.2098763 0.9093471 0.01536486 
0.0560135 10.39491 0.01556605 
0.5176458 100.2242 0.01215567 
0.4366111 1.900611 0.02100611 
0.387621 1.896466 0.03102931 
0.4051822 0.1383942 0.01737583 
0.2812894 0.08639128 0.0279263 
0.369651 1.50839 0.0240346 
0.2360683 0.8270122 0.01158987 
1.898174 0.125191 0.05789045 
0.7549149 0.07919509 0.01405802 
0.2505802 44.85111 0.02419854 
0.1752341 0.03930824 0.030076 
0.0710927 1.57546 0.01814854 
1.510186 9.398624 0.02470231 
0.204225 49.91062 0.02360308 
0.176474 0.8652973 0.01632936 
0.2425641 0.1276528 0.0185794 
4.840975 0.2418302 0.01336701 
3.4853 30.79776 0.02154037 
0.3544967 1.752261 0.01995548 
0.4655704 0.38404 0.03798396 
3.358995 1.116111 0.01632917 
0.05680346 0.03752975 0.02116185 
0.4406201 0.3873763 0.04857084 
0.2198658 0.0323156 0.0256848 
0.1645091 1.960299 0.01582508 
0.8029848 55.69614 0.01600388 
0.09507538 3.342046 0.009345936 
0.1455212 3.365374 0.01882548 
0.3904026 0.5983763 0.01455933 
0.04594594 9.309688 0.02501127 
12.25695 39.05577 0.01443875 
10.25103 2.285119 0.01842999 
18.17882 1.261301 0.01126658 
20.1256 0.9575263 0.00877644 
150.0315 0.0297423 0.02501223 
5.409074 0.2551421 0.02828512 
3.494812 0.7657102 0.01787245 
11.24906 0.6989218 0.04835645 
341.7841 0.7792335 0.03174021 
4.038978 1.28553 0.02758683 
0.683884 1.099208 0.008774035 
5.830117 1.554054 0.01492554 
0.07516066 0.109594 0.03330918 
0.7631365 0.6753253 0.00774799 
0.4209025 2.005404 0.04593604 
0.0526912 0.7608606 0.07230573 
0.5038404 0.01813776 0.0216583 
0.442406 0.4925405 0.03427674 
4.592608 0.3181421 0.04500683 
33.36816 0.6033402 0.03452846 
4.61479 0.5177998 0.02101467 
1.536806 0.6310662 0.02827046 
0.124136 0.5625717 0.02507215 
0.2274034 2.949016 0.0257445 
0.03089199 1.179246 0.01568869 
0.04649263 0.2277748 0.01375879 
2.97876 0.2663309 0.01368752 
0.8309598 0.2502468 0.01737687 
0.3427428 0.5204308 0.02346235 
0.07276539 0.3773304 0.03101908 
0.06628488 0.6672706 0.01578293 
1.003637 0.3559853 0.0161498 
0.4912683 1.893239 0.02244269 
2.440121 0.1970069 0.01384289 
0.5910593 0.4237796 0.02159623 
0.7676509 0.6920021 0.0173912 
0.08915145 0.01738317 0.03965086 
0.297351 0.08565162 0.0152743 
0.4731981 1.44172 0.0238891 
0.2171872 0.1095044 0.0346126 
0.03865519 0.8038154 0.01564278 
0.2565136 0.4737829 0.02642435 
0.05521756 0.373192 0.02345354 
0.5697112 1.620494 0.02284813 
0.3780853 0.3195937 0.03383633 
0.2191863 0.4842646 0.0273731 
0.7263535 1.016923 0.06988385 
1.453834 0.2207622 0.01314235 
0.2840995 0.4145367 0.05142312 
0.02284906 1.914506 0.04563649 
0.03105302 1.544257 0.04129066 
6.841775 7.95184 0.06981515 
0.3120439 3.09718 0.0192831 
0.6920822 0.05294443 0.03131053 
1.235808 0.3303961 0.01758506 
0.3931499 0.03865812 0.03640435 
3.734353 0.1043863 0.0534992 
1.000313 0.2214018 0.02373204 
0.398053 0.5920832 0.01168434 
3.636134 0.6022822 0.01128791 
0.3370695 0.1919448 0.02096185 
1.724145 2.180629 0.01106737 
2.15464 0.1175349 0.02650938 
3.223971 0.0176583 0.06660557 
0.6791085 4.944979 0.05377501 
0.1641736 0.1965378 0.01242867 
1.850182 0.4723151 0.03062117 
0.7558595 0.3298287 0.01254498 
1.303812 0.09554324 0.01261466 
1.093798 0.3646712 0.02082407 
0.4662183 0.17838 0.02562098 
0.1016526 40.12228 0.009246844 
0.8118962 0.9771812 0.01992853 
0.2414352 0.05211486 0.02010235 
2.015031 0.09146064 0.01155378 
0.3123347 0.2768985 0.02066448 
0.5293332 0.2806649 0.01116334 
2.376363 0.2060574 0.02619928 
2.785892 1.148656 0.007296076 
0.9927986 0.2608584 0.07314422 
0.10129 4.449555 0.02685019 
0.0329989 1.075154 0.01827862 
8.732662 587.6875 0.02396669 
0.5580421 76.416 0.01567165 
0.2445695 23.89221 0.01099977 
0.8243714 0.9872206 0.0149558 
0.3801784 3.318864 0.01279915 
1.980767 0.1875192 0.03917493 
2.746517 0.02456864 0.02515692 
0.02293512 49.68722 0.03375372 
0.2559627 7.20446 0.009834353 
1.160359 128.9638 0.01395043 
3.254658 0.421443 0.01551497 
0.5556956 0.05136434 0.0239789 
0.346329 0.1626527 0.08066117 
0.2812761 82.0348 0.01862096 
