tau2_1 tau2_2 tau2_3 tau2_4 
0.1910735 0.2632818 0.9651298 0.1692435 
0.1612902 0.04710905 0.1537461 0.1777299 
0.3238624 0.0716988 1.853808 0.1634883 
0.8622279 0.1460938 7.151299 0.1408714 
0.4390119 0.1898485 2412.644 0.083534 
0.1119386 0.04567258 95.67325 0.1911927 
0.1939969 0.03958264 1403964479 0.4088069 
0.1126619 0.04290129 204311642 0.03336588 
0.02945663 0.4776898 460.4216 0.373065 
0.5115029 0.1548618 0.3315785 0.08514505 
1.309021 0.0771541 1.738169e+14 0.1258051 
0.1579646 0.1330795 0.04337375 0.2195542 
0.312624 0.06376137 95.24822 0.5616473 
0.1485767 0.1902619 5828.353 0.4895104 
0.4422434 0.0895653 0.1967694 0.08707568 
0.7433531 0.1561687 6.460968e+12 0.1115219 
0.1049499 0.04665934 3331.689 0.09228821 
0.6486964 0.03400762 1081.805 0.03349919 
0.1609106 0.04346518 7719.427 0.1260174 
0.07262358 0.06225644 0.3010676 0.2658045 
0.05967807 0.1022376 5508.318 0.02385245 
0.08959155 0.2198407 110912590 0.05953625 
1.308265 0.1817505 4759.359 0.09879984 
0.07576989 0.2297884 0.7998947 0.02857653 
0.05302257 0.04048562 83.47808 0.05591831 
0.06705904 0.2099371 8.580999 0.05448305 
0.1662571 0.06035335 0.6146071 0.2076561 
0.2540897 0.1337488 2.041889 0.6323264 
0.2170425 0.04434168 43894937 0.1664929 
0.03510549 0.03535439 2978.312 0.3096298 
0.03169923 0.1017533 0.07332799 0.1733174 
0.05874392 0.05837311 2575834 0.2476406 
0.04294607 0.05258937 0.2554861 0.3518209 
0.08948111 0.07236352 792.1591 0.5052927 
0.2171477 0.1194111 68.60622 0.1602718 
0.4696916 0.05517138 6.642273 0.2037066 
1.114175 0.05435019 3.989155e+12 0.3558968 
0.415348 0.05894747 0.02970406 0.1118539 
0.03718233 0.07358471 0.1935703 0.6603789 
0.02025605 0.04082808 0.7121509 0.3205388 
0.06125134 0.1033596 0.08968879 0.06432067 
0.03186711 0.1091712 2.67723 0.05513331 
0.1193602 0.02993388 2.826819 0.1451452 
0.04044227 0.08207058 4478.724 0.03392362 
0.1420827 0.03789343 11.21699 0.1222367 
0.2166564 0.1273874 22.08721 0.1296231 
0.2402596 0.07050646 0.02933729 0.03846099 
0.1298448 0.02157317 2.193055 0.2885065 
0.1530896 0.2802818 2.938491 0.2500475 
0.07679426 0.2784611 0.3403148 0.07033244 
0.2841446 0.1523781 825.6833 0.3485227 
0.3763626 0.08675261 40.59419 0.6615309 
0.914011 0.05879859 10952.04 0.04779344 
0.03772555 0.1726111 76042.73 0.1276415 
0.1275332 0.05598721 1.555068e+12 0.04469131 
0.0356721 0.1267043 132715342 0.07722096 
0.312831 0.08399634 0.653299 0.06021055 
0.02326694 0.07726762 0.3472324 0.05745125 
0.09425772 0.07587118 0.02873087 0.08750845 
0.2190034 0.117878 0.1219215 0.4864578 
0.5618389 0.1141673 92.95226 0.143911 
0.1886722 0.08867528 101.6495 0.2772466 
0.3430972 0.1006138 205.7382 0.7096589 
0.069269 0.05091017 7.599106e+14 0.7474747 
0.2126381 0.0493722 2.335956 0.09160969 
0.6761476 0.07410673 196.7342 0.9237023 
0.2676184 0.1031934 5.334977 0.10564 
0.1544256 0.0483255 4806.106 0.08551081 
0.1502824 0.1377331 3.393001 0.2064094 
0.167245 0.1662763 11417468 0.07602845 
0.8250827 0.02675516 5.401422e+13 0.03570973 
0.05684499 0.05802537 29610.92 0.08481503 
0.06107586 0.07047562 2355.054 0.1928427 
3.305863 0.08568222 45.30084 0.06162887 
1.162768 0.03391853 0.5738961 0.3663462 
0.1723084 0.1966488 501.894 0.0721095 
0.1299219 0.0405011 602.8837 0.1981215 
0.1485667 0.1450657 452.6448 0.4641723 
0.3161712 0.258016 0.7994765 0.1975706 
0.1604575 0.09576488 1.119941 0.2005514 
0.1054766 0.09536294 0.7458083 0.4666881 
0.4103796 0.1754356 0.9478938 0.3101017 
0.08486896 0.2092743 2.559911 0.1483827 
0.3524856 0.2840093 13390.48 0.03176492 
0.2490027 0.1532586 898949.3 0.4724581 
0.07128248 0.1590869 2953.355 0.05425766 
0.03212661 0.1546283 287548.5 0.3584967 
0.9096273 0.05449899 13490.43 0.06218957 
0.07668469 0.09535601 18150.81 0.2821952 
0.863926 0.4182932 5.318621 0.08413253 
0.8866959 0.06106351 2.567116 0.1615679 
0.06021027 0.0385007 1.33116 0.1890355 
0.08051159 0.06477452 1151.484 0.1434927 
0.1188263 0.07323374 0.1338134 0.130446 
0.127651 0.1035832 146.1258 0.1409233 
0.3652707 0.01363548 0.1368756 0.2698097 
0.05515101 0.09525295 0.5816041 0.1499197 
0.08153439 0.0890559 4.511913 0.02063674 
0.5530375 0.1569476 23831530 0.2230876 
0.1244162 0.06782934 1.252085e+12 0.05574243 
0.04294352 0.08269984 0.6351901 0.0622085 
0.1514101 0.08159802 618.1509 0.05306465 
0.0137025 0.2546509 82.72193 0.2011307 
0.2651583 0.04755911 2136.619 0.5272538 
0.3154629 0.09207716 1896.95 0.068726 
0.04765097 0.03960578 0.9553177 0.126713 
0.01693147 0.222122 45855.52 0.02853685 
0.1563661 0.02507681 0.2044817 0.4293798 
0.1033366 0.0561943 496.8689 0.08673499 
0.3414662 0.07437005 2614.732 0.1488911 
0.06973485 0.07952734 0.1037845 1.349144 
0.05078392 0.1423734 0.1374136 0.2976721 
0.1278112 0.04490556 3.296582 0.7995421 
0.1398439 0.2947838 0.0340967 0.1949137 
0.2373087 0.09445787 74.18427 0.1412883 
0.05683624 0.05050982 17598524 0.4818483 
4.452664 0.1355821 199.0997 0.8556941 
2.865941 0.1483918 1.014697 0.05710998 
0.3359268 0.06947471 4977.118 0.2407067 
0.06484927 0.1172233 313.9287 0.5192121 
0.09546429 0.2979135 0.8874669 0.2590821 
0.105199 0.0730047 0.08865387 0.03316831 
1.677568 0.1092817 0.6881625 0.06155791 
0.06895299 0.09491068 4.341176 0.2697169 
0.166684 0.1186109 34.11043 0.09676608 
0.3521414 0.059189 4772.354 0.2879032 
0.09111882 0.2539779 6.659916 0.1631116 
0.1576256 0.1097186 80.91895 0.1107142 
0.1332798 0.1038775 1.903686e+15 0.2179424 
0.3762481 0.08802894 93702521 0.4994328 
0.1468965 0.06977719 280.8263 0.2171196 
0.02409497 0.08836637 0.5418892 0.08593808 
0.1999222 0.1017101 78.62569 0.1025752 
0.1830012 0.06951154 8.23272 0.9997626 
0.02505946 0.0492265 1.845774 1.209374 
0.05396624 0.04968612 0.6550746 0.4618096 
2.469152 0.04828947 221.5976 0.1095312 
0.1487896 0.05443111 4.512192 0.3814949 
0.02309473 0.02832425 7180.35 0.1251744 
0.04063632 0.08151947 173.8734 0.3399886 
0.03062592 0.2326465 1516.591 0.06523285 
0.5544296 0.04907293 17.6285 0.1462706 
0.05767766 0.04209053 0.3266583 0.4869654 
0.05270526 0.1356823 138.4182 0.2371948 
8.360175 0.06203533 965.21 0.6781745 
0.1958448 0.05399612 0.214079 0.1117635 
0.191935 0.06779663 5566.976 0.5634983 
0.03995726 0.0514507 20634861 0.05373572 
0.05560309 0.02260176 1343.121 0.107341 
0.01930214 0.1199844 1.523947e+14 0.1608994 
0.03757227 0.02288117 2.191637 0.03275615 
0.1274737 0.09616036 0.4115488 0.01985081 
0.4334236 0.1194151 930.4873 0.06629568 
0.06508699 0.07468923 62.72136 0.255128 
0.01433704 0.1563833 0.5121057 0.276554 
0.03305081 0.1417859 12789.42 0.1812218 
0.01351616 0.0820796 225.324 0.7080904 
0.05619064 0.08085011 24.46378 0.2549043 
0.2055527 0.07298413 29.26271 0.09117446 
0.09007114 0.09124633 1689766 0.4385155 
0.01349152 0.01196815 1.933035 0.4018844 
1.444259 0.1369969 0.1517184 0.6575441 
0.05131387 0.1118004 3167587 0.3106924 
0.4993577 0.1077208 15.70891 0.4493604 
0.4234887 0.160684 14.16287 0.4632246 
0.06337508 0.3034434 0.2915736 0.2055688 
0.03673446 0.8190466 0.03380779 0.09935957 
0.2485189 0.07659093 0.9946122 0.8079389 
0.1579861 0.02248954 16.32804 0.26034 
0.1285305 0.01818146 416691.2 0.04474209 
0.04756992 0.07761587 184.427 0.1123195 
0.09651676 0.1351616 0.1300429 0.180286 
0.05361914 0.08749811 124.2157 0.1385741 
0.2375405 0.06157689 1664.203 0.3712552 
0.1071451 0.03778109 43.07221 0.06047093 
0.03405142 0.2892406 36.22269 0.07151265 
0.05874298 0.1407921 7.379299 0.06590638 
0.09548037 0.5731256 2972.043 0.4818234 
0.1305935 0.03237099 31.12216 0.08455573 
0.3352054 0.05052605 11.89036 0.05853812 
0.1003147 0.03845394 0.4446697 0.1291905 
0.130541 0.07453572 0.1044246 0.1140283 
0.9427448 0.09875303 38418510 0.2736916 
0.3245136 0.05931626 0.06576961 0.2174193 
0.1723456 0.04736358 420.195 0.07246165 
0.9949243 0.4137493 977.4931 0.08532368 
0.0255328 0.1022427 0.07893523 0.09883503 
0.04272119 0.1180827 26.30447 0.2567553 
0.03208286 0.14567 0.1181224 0.02370388 
0.06482115 0.08253138 4.163101 0.3425919 
0.09515096 0.1183308 1570.618 0.2259374 
0.2707524 0.04942482 533.6737 0.1166108 
0.4422512 0.04440297 0.315453 0.1068294 
0.3026675 0.1820332 0.3385661 0.1266543 
0.04446885 0.1642613 0.7963387 0.07746444 
0.2348283 0.06017391 150.6977 0.09438351 
0.7514428 0.04337371 84617.86 0.6046475 
0.1798837 0.03412938 6448.021 1.371667 
0.5648345 0.09309234 3.684684 0.5230351 
0.1126953 0.04984155 335.0824 0.654865 
0.218854 0.1574141 1031613 0.4965828 
0.06349584 0.1928806 114.5504 0.3598472 
0.1446504 0.08511936 9.023864 0.7074891 
0.03615951 0.1194243 5973.485 0.166403 
0.3747708 0.08365937 1.004971 0.3080335 
0.1186479 0.0441325 0.1256602 0.3048242 
0.1416377 0.05826691 2521.207 0.1721392 
0.01341765 0.05005011 110712.8 0.366093 
0.1179817 0.06691469 0.09914998 0.3116641 
0.3427617 0.09541528 2.159936 0.1532033 
0.06536678 0.1250519 0.1002574 0.06876152 
0.3458422 0.1626395 0.2580084 0.1173325 
0.1385886 0.07564292 83785.37 0.07090056 
0.07120621 0.0300413 38.87741 0.08507027 
0.1777413 0.1531176 0.08090516 0.2941936 
0.9513352 0.02209906 12.96553 0.2952441 
0.02337717 0.01887072 505.5379 0.1484228 
0.04681463 0.0391821 1269.534 0.04564498 
0.08527737 0.1150132 120.5796 0.1166246 
0.05041688 0.0609609 1943.639 0.2626456 
0.2973505 0.1030975 53.94937 0.154957 
0.1781389 0.09211536 0.1196544 0.2123232 
0.05099033 0.09075467 840.0023 0.3022766 
0.2209982 0.03312353 346.5593 0.06590747 
0.1863357 0.05420319 0.1870991 0.1435371 
0.1973904 0.06099602 109.125 0.1060314 
0.8036449 0.1232744 0.1104024 0.05088803 
0.09679754 0.1410229 13743.17 0.05550311 
0.3360119 0.1459341 0.1220603 0.189734 
0.03982946 0.06043062 0.0290924 0.1916477 
0.1188075 0.07075162 44057526 0.09894799 
0.1860574 0.2145031 23.93585 0.05262286 
0.01946617 0.07798065 647.3383 0.03889432 
0.0171837 0.1419742 0.1710184 0.05869343 
0.04105697 0.05365933 3438.338 0.03742384 
0.2832542 0.04501889 279.8491 0.1986218 
0.08716803 0.02051014 110.1664 0.3206637 
0.2424394 0.113952 15411.91 0.08292051 
0.2306817 0.1060443 3.113121 0.1088906 
0.4389056 0.07694158 1476.128 0.2174246 
0.2996554 0.12477 5.689926 0.02442117 
0.3565974 0.05861804 9.959618 1.358989 
0.1155272 0.02179493 0.367885 0.5448325 
0.335263 0.01429351 649.3347 0.3291701 
0.08595728 0.1902854 471.3217 0.2400568 
2.061751 0.1848627 41158723995 0.160049 
0.2714209 0.08901359 1308.428 0.2632142 
0.07649993 0.04224179 30140555 0.404362 
0.5650666 0.06774493 0.479859 0.06152576 
0.05594073 0.1111142 9263.158 0.2050721 
0.1324899 0.0881554 51.49808 0.542161 
0.01856062 0.189156 8.387841 0.2704392 
0.06331775 0.1987843 3298.576 0.1300461 
0.0464818 0.07740732 0.06526604 0.1770773 
0.2865253 0.08053662 20.20546 0.202368 
0.1647914 0.1349987 0.203981 0.7932158 
0.05647014 0.1333339 2171449 0.9146779 
0.09370832 0.06893373 30.38277 0.08824893 
0.0752186 0.2556669 199117.1 0.07544579 
0.2015911 0.1068205 1461.396 0.1230099 
0.1491124 0.1657317 0.2794394 0.745772 
0.06729233 0.6449106 39.0988 0.6334445 
0.05537028 0.05202467 0.6477279 0.05182902 
