nu alpha 
9.477745 0.1422099 
13.08802 0.05713001 
4.535656 0.1160881 
3.505568 0.1187129 
4.370085 0.4204029 
3.636589 0.127257 
4.103064 0.295825 
3.742165 0.4711892 
11.63557 0.05986706 
3.796459 0.1573827 
9.141119 0.3877852 
6.035198 0.4331216 
5.391576 0.2155338 
2.551265 0.1337914 
5.54722 0.1870996 
3.224627 0.1504697 
6.498434 0.397124 
5.260448 0.3475937 
4.731483 0.4433114 
2.818115 0.4371774 
2.752027 0.4408491 
2.630343 0.3922041 
2.439149 0.2571424 
3.255594 0.4383729 
3.520899 0.3068334 
2.368631 0.2261879 
2.284434 0.4024135 
1.584689 0.3039965 
1.815003 0.4418804 
3.215435 0.05695584 
3.281931 0.2498285 
3.020767 0.380366 
3.862247 0.4801854 
3.431024 0.07355312 
2.780194 0.1715989 
1.926526 0.4917578 
5.034471 0.3200964 
2.575927 0.2990011 
1.753321 0.4345794 
2.425686 0.4456729 
3.006192 0.1896174 
3.9915 0.4568229 
2.252544 0.1261323 
1.5629 0.1022393 
2.540339 0.2533797 
3.131649 0.3698556 
2.475892 0.4308263 
2.884321 0.3044017 
6.209078 0.4907073 
2.385238 0.2962989 
7.011288 0.2393846 
3.492851 0.1431772 
2.267241 0.2557876 
2.407292 0.355996 
2.844635 0.4611301 
3.228309 0.2285923 
3.605609 0.3057972 
4.84626 0.2434897 
1.743853 0.06869779 
3.906051 0.2927981 
2.424007 0.4642982 
3.40133 0.4585907 
5.118419 0.2697951 
3.202472 0.2248366 
2.073583 0.4771389 
2.743035 0.1916595 
5.172708 0.3902375 
4.053819 0.294053 
3.39843 0.0680543 
5.340329 0.4771776 
2.578286 0.02378144 
4.904816 0.151461 
24.21509 0.05414685 
4.669698 0.127635 
8.039274 0.306943 
5.519668 0.2531497 
6.131226 0.4453085 
3.971443 0.4856107 
3.655453 0.1166752 
2.931052 0.3702884 
7.001161 0.03169811 
4.378311 0.1229695 
4.460005 0.2745949 
5.868522 0.4939523 
4.314648 0.1089302 
3.500948 0.1591025 
11.71339 0.1677745 
3.58827 0.1178578 
7.835212 0.05905598 
5.779907 0.2736779 
3.428272 0.1676256 
2.99739 0.4120875 
3.494362 0.2297104 
5.706025 0.4116703 
4.246881 0.401128 
3.499359 0.3117239 
3.452223 0.3919577 
2.259176 0.2232353 
4.327452 0.2125288 
1.882238 0.366132 
7.497539 0.2438208 
3.190431 0.08157686 
1.793587 0.391221 
5.155178 0.4226773 
24.00817 0.1109962 
6.000453 0.2363403 
3.113354 0.4066978 
4.932754 0.04114833 
3.803429 0.4918088 
3.921911 0.4846666 
4.002685 0.2328638 
2.782354 0.4970285 
5.200104 0.355715 
4.721626 0.222647 
2.952605 0.1163143 
2.642198 0.3179823 
3.400556 0.4006241 
4.517998 0.05589965 
3.166728 0.2899536 
4.075842 0.3119258 
4.734878 0.4239472 
4.827186 0.477251 
4.888903 0.3526129 
