p_1 p_2 p_3 p_4 
0.1922573 0.2932522 0.01286638 0.5016241 
0.3329127 0.3049327 0.003378662 0.358776 
0.2683545 0.2794907 0.01438948 0.4377653 
0.2172335 0.3291347 0.01110487 0.4425269 
0.3154654 0.2174801 0.01159118 0.4554632 
0.3785429 0.3032467 0.01722288 0.3009875 
0.2806086 0.3196586 0.01802011 0.3817128 
0.4054421 0.2673785 0.007158728 0.3200207 
0.2734884 0.2374307 0.04008953 0.4489914 
0.348633 0.2794645 0.03026324 0.3416393 
0.2921444 0.3062217 0.0002788571 0.4013551 
0.3178631 0.2456444 0.004810895 0.4316815 
0.250202 0.287927 0.00518978 0.4566812 
0.3271711 0.3367355 0.002060765 0.3340327 
0.2623305 0.321773 0.02968484 0.3862117 
0.2829165 0.2576351 0.003189621 0.4562588 
0.2799066 0.2720949 0.02645826 0.4215402 
0.3021707 0.3527141 0.009718819 0.3353964 
0.2258147 0.3091977 0.04531914 0.4196685 
0.2884788 0.283535 0.005509935 0.4224763 
0.3602638 0.3142789 0.02108323 0.3043741 
0.3165669 0.2720458 0.009043943 0.4023434 
0.2860944 0.2821343 0.01028707 0.4214843 
0.2803195 0.2850324 0.05684776 0.3778004 
0.2382027 0.3153009 0.008977702 0.4375187 
0.2659898 0.3316617 0.01544996 0.3868986 
0.3775323 0.2351898 0.01960242 0.3676755 
0.317316 0.2714233 0.005672466 0.4055883 
0.2570177 0.3402437 0.002454546 0.4002841 
0.2742183 0.2419216 0.02170563 0.4621545 
0.3957614 0.20058 0.002139419 0.4015191 
0.2873476 0.3206832 0.002405036 0.3895641 
0.3949583 0.23609 0.01023855 0.3587131 
0.3557909 0.279351 0.009554369 0.3553038 
0.2690888 0.2459357 0.06037694 0.4245986 
0.2364427 0.1840718 0.002269655 0.5772159 
0.3265353 0.2529017 0.002371605 0.4181914 
0.2532312 0.3620139 0.01790983 0.3668451 
0.4122743 0.1967902 0.006705508 0.38423 
0.2776505 0.3239724 0.007031933 0.3913452 
0.2588492 0.2410881 0.01794391 0.4821188 
0.3768029 0.2056014 0.0002685856 0.4173272 
0.2963864 0.234152 0.008521925 0.4609397 
0.3155921 0.2439719 0.0007968492 0.4396391 
0.3067959 0.1788635 0.0215762 0.4927644 
0.330541 0.2957105 0.003509442 0.370239 
0.278577 0.3021878 0.01474155 0.4044936 
0.3224054 0.3402892 0.02106999 0.3162354 
0.2846867 0.3549982 0.006114543 0.3542005 
0.220179 0.2797841 0.05003823 0.4499987 
0.2909119 0.3228434 0.01368048 0.3725641 
0.3318004 0.2676204 0.0306646 0.3699146 
0.215579 0.3420371 0.0003041531 0.4420797 
0.2464151 0.3591346 0.03286368 0.3615866 
0.2984136 0.3763245 0.003397517 0.3218644 
0.2704243 0.3256131 0.01365019 0.3903125 
0.2490247 0.2803275 0.0219144 0.4487334 
0.2926891 0.23408 0.03294872 0.4402822 
0.2995012 0.3009431 0.007895238 0.3916605 
0.3630823 0.2089804 0.01330324 0.4146341 
0.2140164 0.4202266 0.02699354 0.3387634 
0.3699426 0.2521529 0.002633538 0.375271 
0.2557426 0.2001 0.04240089 0.5017565 
0.2928475 0.2845774 0.003575353 0.4189998 
0.31687 0.279868 0.01294488 0.3903171 
0.3438788 0.2250155 0.02490926 0.4061965 
0.2874461 0.3277304 0.006757078 0.3780664 
0.3384498 0.248097 0.0009867844 0.4124665 
0.4171782 0.214938 0.003862947 0.3640208 
0.2803443 0.2917602 0.003883559 0.424012 
0.3470909 0.2772312 0.008653879 0.3670241 
0.3543015 0.2372014 0.01045906 0.398038 
0.3625027 0.2466935 0.05001721 0.3407866 
0.3043337 0.2553642 0.05886027 0.3814418 
0.2764725 0.3200057 0.03867287 0.3648489 
0.2599163 0.2000564 0.01459419 0.5254331 
0.2472965 0.268742 0.03149043 0.4524711 
0.2590318 0.3207914 0.01646514 0.4037116 
0.2944485 0.278681 0.00236256 0.4245079 
0.2605693 0.2706381 0.03743892 0.4313537 
0.2439355 0.3915496 0.002259917 0.362255 
0.2530422 0.2728373 0.01264275 0.4614778 
0.3018908 0.2771869 0.006360094 0.4145622 
0.3469706 0.2556442 0.02376736 0.3736179 
0.3431775 0.298638 0.001000435 0.3571841 
0.315228 0.2769905 0.01465073 0.3931308 
0.1798603 0.3180233 0.02382983 0.4782865 
0.3539001 0.2572292 0.02761942 0.3612513 
0.2627716 0.2815889 0.02953858 0.426101 
0.3322644 0.2122868 0.006043503 0.4494052 
0.3496256 0.3379141 0.003720812 0.3087395 
0.3109467 0.3151072 0.008698017 0.3652481 
0.3538597 0.2672156 0.006795238 0.3721294 
0.3124911 0.2243799 0.02433963 0.4387893 
0.2539109 0.3499783 0.03098089 0.3651299 
0.3495348 0.2191725 0.004698889 0.4265938 
0.3391672 0.2647105 0.02756471 0.3685576 
0.3464344 0.3267993 0.01363113 0.3131352 
0.2362338 0.333301 0.008000403 0.4224648 
0.3576339 0.3211293 0.002662672 0.3185741 
0.2886369 0.2802607 0.01095459 0.4201478 
0.3075263 0.2966281 0.02475176 0.3710938 
0.3838209 0.3097561 0.004752752 0.3016702 
0.3072299 0.2744417 0.001590443 0.4167379 
0.2378996 0.3164051 0.02814876 0.4175465 
0.2737679 0.288843 0.008948953 0.4284401 
0.3658282 0.2494404 0.008659056 0.3760723 
0.315109 0.3092915 0.01396113 0.3616383 
0.2937414 0.3316684 0.002092641 0.3724975 
0.2411467 0.2431595 0.00427887 0.5114149 
0.3587676 0.2273724 0.01234649 0.4015135 
0.3267532 0.2637935 0.03023758 0.3792157 
0.3064764 0.2952658 0.004994141 0.3932637 
0.2682542 0.2133472 0.01021514 0.5081835 
0.2762367 0.2785963 0.003655501 0.4415115 
0.2847455 0.2694935 0.000201253 0.4455597 
0.265455 0.2504283 0.01132417 0.4727926 
0.3168437 0.2524762 0.01751918 0.4131608 
0.3380582 0.2286799 0.05470746 0.3785544 
0.3202278 0.2182349 0.06893984 0.3925974 
0.2958867 0.3004214 0.007625988 0.396066 
0.3157653 0.2705262 0.00981277 0.4038957 
0.2207301 0.3049643 0.006193942 0.4681117 
0.2736907 0.283318 0.05706324 0.3859281 
0.3961407 0.2749237 0.01835838 0.3105772 
0.2783536 0.206777 0.01652972 0.4983397 
0.3279043 0.3083785 0.02586434 0.3378529 
0.3441119 0.2154349 0.02367162 0.4167816 
0.310771 0.2643923 0.0004453258 0.4243914 
0.3315789 0.2811651 0.01069774 0.3765583 
0.3531397 0.2623168 0.008309085 0.3762344 
0.2099581 0.29598 0.02274136 0.4713205 
