"p_1" "p_2" "p_3"
0.04248183 0.7775786 0.1799396
0.05461573 0.7865103 0.158874
0.06273333 0.7668838 0.1703828
0.04698856 0.7707219 0.1822896
0.06631504 0.7585316 0.1751534
0.05855606 0.7908175 0.1506265
0.04892198 0.7825804 0.1684976
0.0631984 0.7874579 0.1493437
0.05221034 0.7754955 0.1722942
0.05644793 0.7760392 0.1675128
0.05571721 0.7786706 0.1656122
0.05846364 0.7795608 0.1619756
0.05318629 0.7844221 0.1623916
0.04734537 0.7753671 0.1772875
0.06290105 0.7842247 0.1528742
0.05308273 0.7951373 0.15178
0.06382238 0.7671277 0.1690499
0.06680058 0.7700461 0.1631533
0.05632554 0.7663516 0.1773229
0.05747895 0.7707061 0.1718149
0.05665819 0.7901388 0.153203
0.06320245 0.7790012 0.1577964
0.05422928 0.7692928 0.176478
0.05429393 0.7909578 0.1547483
0.04654353 0.7767277 0.1767288
0.05905738 0.7908282 0.1501145
0.04812 0.7941663 0.1577137
0.05839547 0.7747394 0.1668651
0.05782366 0.7866526 0.1555237
0.05117589 0.8139361 0.134888
0.04808939 0.7938951 0.1580155
0.05091559 0.7866484 0.162436
0.04571895 0.7810991 0.173182
0.04217565 0.7883902 0.1694342
0.04477627 0.7780996 0.1771241
0.05195972 0.7871337 0.1609066
0.05868931 0.7631074 0.1782033
0.05825586 0.7928057 0.1489384
0.0601204 0.7801346 0.159745
0.05493484 0.7931552 0.15191
0.05846865 0.7677234 0.1738079
0.0506686 0.7901403 0.1591911
0.0478299 0.7875176 0.1646525
0.05584064 0.8040379 0.1401215
0.05153337 0.7954373 0.1530293
0.05507174 0.7720465 0.1728818
0.05319731 0.773681 0.1731217
0.07404546 0.7673074 0.1586472
0.05238169 0.7736194 0.1739989
0.04989127 0.7822554 0.1678534
0.06627487 0.7718151 0.16191
0.05398434 0.7861191 0.1598966
0.04671348 0.7782905 0.174996
0.07012222 0.7601191 0.1697587
0.05738146 0.7930513 0.1495672
0.0671693 0.7676338 0.1651969
0.06632559 0.7832877 0.1503867
0.05136575 0.7778114 0.1708228
0.07116247 0.7723555 0.156482
0.04061327 0.7874719 0.1719148
0.05316625 0.7935487 0.1532851
0.06537644 0.7661872 0.1684364
0.06402454 0.7521412 0.1838342
0.05036439 0.7945548 0.1550808
0.05638195 0.7843665 0.1592515
0.06097493 0.7879605 0.1510645
0.06118298 0.7824794 0.1563376
0.05556091 0.7953384 0.1491007
0.04761735 0.7865467 0.165836
0.05326737 0.772521 0.1742116
0.05124205 0.7643961 0.1843618
0.05614619 0.7767545 0.1670993
0.06114887 0.775284 0.1635672
0.05820314 0.7866938 0.1551031
0.05282735 0.8041372 0.1430355
0.0606726 0.7587726 0.1805548
0.05455671 0.781267 0.1641763
0.05661324 0.7737191 0.1696677
0.0637919 0.7748192 0.1613889
0.04750544 0.7786983 0.1737962
0.05744193 0.7871273 0.1554308
0.04445663 0.7852342 0.1703092
0.05730689 0.786721 0.1559721
0.03908964 0.7971385 0.1637718
0.05358319 0.7861278 0.160289
0.05552197 0.7798665 0.1646115
0.07232463 0.7612068 0.1664686
0.05824998 0.7742267 0.1675233
0.06533941 0.7798405 0.1548201
0.04355411 0.7874339 0.169012
0.05181147 0.7995743 0.1486142
0.05616672 0.7925948 0.1512385
0.05039958 0.780696 0.1689044
0.04804449 0.7821943 0.1697612
0.04787914 0.7875699 0.1645509
0.05255601 0.7844168 0.1630272
0.04819865 0.7860169 0.1657844
0.05781479 0.7720118 0.1701734
0.06188174 0.7557069 0.1824113
0.04487331 0.7902538 0.1648729
0.05777918 0.7820663 0.1601546
0.0535 0.7938597 0.1526403
0.06485534 0.7801423 0.1550024
0.05406593 0.7998202 0.1461139
0.06630263 0.7678707 0.1658267
0.05049608 0.8024724 0.1470315
0.05025571 0.7843279 0.1654164
0.05312182 0.7951277 0.1517505
0.0547339 0.7728207 0.1724454
0.05701591 0.7906826 0.1523015
0.06049801 0.7701761 0.1693259
0.05221935 0.7782062 0.1695745
0.06331762 0.7721019 0.1645805
0.06199825 0.7715493 0.1664525
0.04939363 0.7854901 0.1651162
0.04890204 0.7750254 0.1760726
0.04167575 0.8103827 0.1479415
