"comp1" "comp2" "comp3"
-2.426227 0.9904555 -1.78026
-1.804338 0.9292528 -1.893367
-1.513231 0.9577429 -2.074413
-0.9878826 1.010917 -2.247587
-1.63624 0.975508 -2.281185
0.7548633 0.9686164 -1.949129
-0.3596097 0.9358865 -2.004157
-0.2868284 0.919911 -2.194557
0.2413504 0.8950241 -2.110556
-0.139712 0.8805232 -1.91751
-0.2958368 0.9660827 -1.994684
-1.691985 0.982102 -1.792879
0.6892087 0.988706 -1.838336
-1.518765 1.048042 -1.945797
-2.025693 1.050309 -2.040703
-0.990509 1.050889 -2.133681
-2.377419 1.031079 -2.087362
0.4323832 1.034854 -2.106716
-0.916188 1.06054 -2.197637
0.5443069 1.038552 -2.464936
4.837171 1.066738 -2.103371
-0.3949632 1.036993 -2.184453
0.9558574 1.015867 -2.168559
-0.7004922 1.028412 -1.713209
1.409474 1.049829 -1.92585
-0.2272896 0.9857694 -2.308966
-1.022633 1.00556 -1.800969
-2.214639 0.9653259 -1.923417
1.333788 0.9842312 -2.237122
-0.4971968 1.093863 -2.048465
0.1275955 1.084642 -1.700256
-0.1054222 1.005918 -2.177545
-1.269778 1.001486 -2.099196
-1.525827 0.9820817 -2.084139
0.7805285 1.011062 -2.388567
-1.061763 0.9920148 -2.220133
-1.518555 1.010918 -2.236208
-1.183017 0.961065 -2.620332
0.6795249 1.037851 -2.435574
-1.697923 1.031268 -2.374977
-1.785641 1.034933 -1.872906
1.728554 1.043226 -2.409548
-2.051152 1.11726 -2.230952
-1.516881 1.10361 -2.088197
-0.9173303 1.098535 -1.938071
-0.5782155 1.044384 -2.331453
-1.950887 1.019318 -1.851911
-1.230683 0.9740539 -1.751275
-2.216511 0.996308 -2.30292
-0.8372624 0.9993713 -2.560346
1.702891 0.9824748 -1.791893
-1.210388 0.9305259 -1.659253
-1.78998 0.9704448 -1.455323
1.458005 0.9914357 -1.994719
-0.7836771 0.9890669 -2.317625
1.635658 1.033748 -1.978657
0.1337182 1.025929 -2.034695
-1.088129 1.051285 -2.493548
-1.329662 1.042577 -2.338657
0.6053078 1.016512 -2.396824
1.163829 1.043453 -2.08516
-0.8796619 1.126884 -2.133406
0.8989957 1.056696 -1.800767
-2.402647 1.02851 -1.896606
0.8455089 1.07474 -1.752363
-1.857295 1.132415 -2.016157
-1.598307 1.086152 -1.35746
-1.228184 1.136413 -2.22243
-1.316679 1.087331 -2.460738
-0.3428397 1.102017 -2.486739
2.638828 1.08754 -2.25136
-2.527811 1.134019 -2.007954
-1.10348 1.097136 -2.099097
-1.63619 1.116776 -2.138878
-0.9905008 1.050357 -2.267127
0.1295833 1.044728 -2.488576
-0.2288715 1.065309 -1.891908
-2.035257 1.096893 -2.12801
2.677994 1.089086 -1.692476
-2.185276 1.054573 -1.835486
-2.771366 1.028351 -2.47985
-0.4081054 0.9771255 -2.677665
-2.450609 1.041279 -2.22676
-1.518144 1.017526 -2.180281
-1.740353 0.992772 -1.991283
-0.5683076 0.9930242 -2.003943
1.978868 1.056541 -1.960325
-0.5314187 1.109912 -1.917177
-0.394098 1.090944 -2.4091
-1.07474 1.027408 -2.262438
-1.573978 1.039595 -2.160275
1.704916 1.053168 -1.998748
-0.8864271 1.048304 -1.813384
-1.302096 1.014932 -2.21026
-2.129612 1.03784 -2.105632
-0.02247861 1.000068 -2.484793
-0.8194994 1.002146 -1.969935
0.007656993 0.9760619 -1.968498
-0.1400747 1.020055 -2.27143
-1.368612 1.051364 -2.058426
-1.05114 1.007988 -2.540322
-0.7955079 1.009036 -1.896785
-2.233957 0.9739067 -1.89613
-0.7598275 0.9951473 -1.846662
-1.121412 1.008715 -1.92057
-2.715355 1.02931 -1.935268
-0.7955949 0.9909191 -2.088489
-0.8294357 1.008424 -1.806676
-0.0662741 1.066575 -2.066737
-0.04677098 1.056521 -2.198282
-1.963897 1.005719 -2.139086
2.645473 0.9885562 -2.122365
-1.230779 0.9709699 -1.686257
-0.9744794 0.9479065 -2.13268
-1.11075 0.9559068 -2.352152
-1.97174 0.9651568 -2.215413
-0.2566967 0.9499937 -2.031724
2.606496 1.023083 -2.700604
-1.419751 1.005728 -2.153889
-1.639209 0.9458303 -2.510253
-1.552817 0.9927437 -2.308594
-1.420745 0.9340226 -2.186664
-1.117545 0.940627 -2.374739
-1.35321 0.9906781 -2.16398
-1.914563 1.014157 -2.061042
-1.557677 1.018175 -2.00834
1.152533 1.037102 -1.530471
1.655458 0.9872328 -2.071132
-2.590372 1.010065 -2.028667
-0.6352185 1.014907 -1.861679
0.630283 0.9964352 -1.946244
-0.05734807 0.9959323 -2.2108
