"u.bar" "t.bar"
1.013762 1.122112
1.005673 1.204303
1.004909 1.176211
1.000218 1.109561
1.001815 1.174056
1.006303 1.191963
0.9429932 1.193373
0.9905105 1.216235
0.9763491 1.269849
0.9416184 1.269785
0.9722931 1.179732
0.9996248 1.160563
1.026006 1.177615
1.003871 1.11291
1.026684 1.104926
1.028443 1.139749
1.016123 1.080175
1.039132 1.118415
1.064957 1.118168
1.017183 1.056347
1.041444 1.080609
0.9685002 1.12933
0.9578243 1.143097
1.014077 1.140292
0.9880273 1.072754
0.9916556 1.111472
1.011098 1.169516
1.044667 1.114405
1.027441 1.111839
0.9745741 1.067473
1.035311 1.058975
0.9839404 1.191814
0.9314196 1.135482
0.9826217 1.128793
0.9726944 1.112981
1.016937 1.131788
1.03499 1.058202
0.9629642 1.146224
1.025299 1.102516
1.034761 1.096449
0.9765784 1.094339
1.002503 1.041396
1.029804 1.025417
1.011167 1.044836
1.001031 1.045773
1.016829 1.054632
0.9770984 1.114878
0.9628062 1.155709
1.034072 1.119337
1.006991 1.114974
0.9557911 1.123007
1.020728 1.239277
0.9400315 1.226378
0.9887402 1.112294
0.9898309 1.124139
0.9993361 1.084652
1.005986 1.094907
0.9962258 1.084752
1.007136 1.033766
0.9334127 1.121032
1.0112 1.103411
1.015462 1.022317
0.9611936 1.109356
0.9694321 1.104428
0.9799196 1.075123
1.052774 1.039045
1.023719 1.031083
1.026908 1.015913
0.9988028 1.053311
1.032951 1.050038
1.007986 1.071496
1.022202 1.042147
1.045751 1.073767
1.024235 1.012505
1.013149 1.097964
1.01703 1.059551
0.995163 1.096277
0.9897826 1.037237
0.9909597 1.058523
1.045272 1.072409
1.00794 1.066202
1.008532 1.111092
1.02863 1.076367
1.050856 1.120494
1.038424 1.094163
1.02337 1.14905
1.034881 1.100682
0.9937328 1.03648
1.017314 1.04793
1.010504 1.088271
1.015196 1.094841
0.9548055 1.127234
1.040651 1.120376
0.9876171 1.133571
1.018469 1.105596
1.01484 1.147
0.9795368 1.137433
1.018341 1.169992
0.9974553 1.069325
1.046787 1.102748
0.990049 1.108992
1.023331 1.152768
0.9851574 1.11709
1.027847 1.140238
1.023204 1.101526
0.9556379 1.106325
1.0007 1.153473
1.023154 1.189314
0.9684691 1.093928
