tau2_1 tau2_2 tau2_3 tau2_4 
0.2690319 4.912727 0.1250741 0.02458556 
1.979882 0.09648387 0.2265948 0.02499263 
1.186035 1439458 0.06853141 0.06280232 
0.04029684 51.56849 0.1758726 0.01319686 
0.4459497 0.118196 0.7052833 0.01169422 
0.4965595 18.98464 3.328893 0.01657496 
0.2263163 9825.745 2.341175 0.01545109 
1.255525 3529.477 1.261465 0.02784444 
0.4853242 165.219 1.865516 0.01668936 
1.211182 122579.1 1.024772 0.03167068 
0.1787457 23.44818 0.08606132 0.03274621 
9.267648 862.3539 0.3033491 0.01789004 
1.023828 1.062927 0.07003465 0.01763232 
34.80379 4.166797 0.4954909 0.0491837 
2.626291 0.06705421 0.300546 0.01832684 
0.4078772 14.84726 0.02919181 0.01754148 
0.04906607 0.2142581 0.5367055 0.01952801 
0.1797878 0.8006194 0.09254942 0.009129743 
0.09825945 0.4932929 0.1214968 0.02850638 
211.9531 1.764026 0.04908208 0.01960069 
11.79086 0.1265042 1.568054 0.01118381 
87.52651 0.01645086 1.64139 0.01545212 
0.1090128 0.9814802 0.3717213 0.04239388 
6.613839 0.1695006 0.3315682 0.01729689 
73.58395 0.2823926 1.43435 0.03056547 
630.4593 0.4705309 0.7139594 0.05091629 
8.150316 0.2394468 0.05761638 0.01609009 
0.07401233 0.9539274 0.007603917 0.01781227 
0.1799953 0.06454899 1.014782 0.04958406 
98.19902 2.367928 0.5764337 0.03890858 
0.06454957 0.4387517 1.251821 0.028131 
2.3144 0.3037678 0.1112828 0.02614111 
0.114577 2.489025 1.255666 0.05132794 
304.4206 0.752376 0.601092 0.03213251 
5.064193 0.2114312 1.44335 0.01411176 
0.1779815 0.4757096 0.7217763 0.02199801 
0.8346625 0.1783854 0.8261447 0.03639659 
0.2233371 123.9795 1.180316 0.02740296 
3.024969 0.2605336 1.712248 0.0343989 
1888.537 13.7073 0.2792739 0.02492432 
0.2848265 26.41457 1.78802 0.0128787 
0.31098 0.2390592 0.6492433 0.02455296 
0.3965339 0.4768925 0.336771 0.01653727 
0.2666721 3.493512 0.5531909 0.04531954 
