beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-20.47024 -4.914724 -3.67726 -15.9537 -8.758466 -3.162647 -0.1260523 3.892207 
-19.92149 -5.659455 -4.593119 -25.08488 -9.650332 -5.901387 -0.1321032 3.95 
-18.80217 -2.821438 -5.161776 -13.1985 -8.2592 -5.532417 -0.03376644 3.942959 
-22.06214 -3.507708 22.43779 -8.305892 -6.089378 -6.725843 0.335402 3.953806 
-23.99556 -3.726956 -3.114477 -0.2566144 -9.795596 -6.537739 0.2605341 3.958523 
-22.91988 -4.580668 -6.691358 -6.404635 -7.722513 -3.299592 -0.1725088 3.993778 
-22.98373 -4.336679 12.96807 -7.483304 -9.662603 -5.962033 -0.1044501 3.980141 
-22.12874 -6.323274 5.794882 -5.659046 -9.954489 -4.965323 0.05390092 4.007371 
-23.5503 -4.492848 5.591396 10.75073 -9.148575 -5.060837 -0.0610982 3.952279 
-22.11815 -6.096261 -13.27959 -2.225752 -9.001518 -5.999237 -0.2409605 3.969334 
-9.490222 -23.52651 -9.689467 -10.79261 -9.500584 -6.225082 0.04627253 3.936135 
-15.41552 -4.56717 -3.143033 -1.383206 -8.848293 -5.835678 0.05643435 3.984904 
-17.467 -6.580378 2.798547 3.620585 -8.319207 -6.682167 -0.01967651 3.952523 
-17.22675 -6.631684 17.96263 -0.8690523 -9.482954 -5.307256 0.07537396 4.028382 
-23.31749 -3.920722 -14.8813 -2.577149 -9.720066 -3.672068 -0.07826058 4.078193 
-22.31493 -6.041171 7.186459 -3.185535 -8.109453 -5.0086 -0.02361353 4.000153 
-23.08489 -4.611074 3.331281 4.243329 -9.136226 -4.148175 0.09969537 3.941378 
-22.84242 -4.838709 8.013597 -6.354614 -8.97813 -3.219259 -0.05030496 3.959658 
-23.3399 -3.979748 3.010286 4.421479 -9.753934 -3.804561 -0.2012019 3.910982 
-0.04690224 8.255851 -17.99782 -1.339815 -9.926632 -5.986515 -0.1265381 4.014433 
-1.023541 -17.82012 -22.5627 -5.002992 -9.908105 -5.144074 0.1183602 4.013934 
-2.699681 -2.845027 -21.94185 -4.381336 -9.96688 -6.416854 0.1427349 3.974166 
-6.519769 -4.771523 -22.87462 -5.146286 -9.58773 -5.456905 -0.03568231 3.985274 
-5.195379 13.40312 -22.91766 -4.76885 -10.02014 -4.836792 0.03479596 3.898719 
1.294965 12.01038 -22.25974 -4.476096 -9.560847 -4.366263 0.03787839 4.041375 
23.36926 23.00185 -20.34922 -5.484331 -9.766439 -4.171233 -0.1933495 3.995829 
-6.552939 -4.90532 -22.06059 -5.837598 -9.812682 -3.792346 0.02129582 3.982641 
12.8937 7.81166 -23.27163 -5.057207 -9.506666 -5.357405 0.03836872 4.007015 
3.867864 6.736534 -23.67201 -3.691547 -9.743542 -4.32825 -0.02605932 3.963989 
