"tau2_1" "tau2_2"
3.442338 0.1089942
3.341761 0.2314155
3.001285 0.1328458
1.776789 0.179091
2.688655 0.1521636
1.922851 0.1359887
2.157624 0.1305016
1.722219 0.1496099
1.826468 0.1997356
4.391565 0.1524704
2.599611 0.104185
2.400146 0.1370133
3.215396 0.1533431
2.849004 0.1559219
2.445082 0.1136631
4.227364 0.1033852
2.755176 0.08999032
4.827636 0.1491224
2.222622 0.1493316
3.146782 0.1345257
1.095294 0.1057327
4.215691 0.1239088
2.673306 0.1585036
2.569318 0.1156906
2.768915 0.08349607
2.819113 0.1423897
3.376536 0.1980607
2.223768 0.08758857
2.392904 0.1275288
3.745253 0.1095753
2.457542 0.1103114
2.637012 0.09010342
3.236825 0.08003455
3.619905 0.08382811
2.380817 0.1640287
2.545254 0.1490954
1.759107 0.1539944
1.694438 0.2043574
1.310246 0.142665
2.745694 0.1161753
3.427793 0.1482883
1.704334 0.1303012
5.11155 0.2015816
2.596682 0.09382368
4.079713 0.1138382
1.873844 0.156377
1.575261 0.1121263
2.491899 0.09620082
4.841026 0.07107751
4.350858 0.04270266
3.714747 0.08386016
4.570695 0.1159737
2.493487 0.129166
4.599124 0.09529605
1.677085 0.07796744
3.034396 0.08985544
4.975485 0.09366152
3.865398 0.1035396
2.47197 0.1547361
3.950636 0.06613962
2.51472 0.1463334
2.817802 0.1520473
2.622693 0.0770965
2.762006 0.1158182
2.982206 0.09362514
2.94354 0.07933427
3.589492 0.08652607
3.156596 0.1674265
5.576972 0.1257964
3.119797 0.1059802
3.403177 0.1417504
2.660706 0.103363
2.800706 0.1034234
1.786344 0.1102425
1.351765 0.0866468
2.535272 0.1323531
2.026017 0.1380706
1.457975 0.1363971
0.8779709 0.1032469
2.240763 0.1870246
3.036898 0.1084441
3.54737 0.1080295
5.69468 0.1875783
3.462032 0.1656639
4.332471 0.2104035
3.244707 0.1009606
2.883673 0.1137756
1.851278 0.1496108
1.514129 0.1855528
1.738209 0.1824858
1.751895 0.09623325
2.641524 0.1342918
3.002002 0.1219237
3.322525 0.1162624
2.568118 0.1901995
3.312112 0.1171451
2.205364 0.09780498
4.832124 0.12348
4.493326 0.1163888
2.034317 0.0744161
2.299347 0.07795736
3.492813 0.1474333
2.397244 0.1283706
3.048446 0.1473753
2.587903 0.08024741
3.339898 0.184724
2.899954 0.1550726
3.299719 0.2301043
3.848974 0.1996287
2.073424 0.1048687
4.241321 0.09383874
2.083819 0.09760822
3.540483 0.1734556
1.652249 0.1390857
1.762436 0.1458871
4.521787 0.1404895
2.229383 0.07011557
3.974757 0.0977419
1.754791 0.1695475
3.777081 0.1573737
3.938168 0.1326044
3.128431 0.1409554
2.753013 0.09092953
2.243619 0.1146316
2.438583 0.1465874
3.229938 0.1805823
2.045372 0.133135
2.690799 0.1054867
3.03528 0.1472696
1.247349 0.1531602
1.947862 0.09069064
3.288914 0.09963964
2.907658 0.07585106
2.874392 0.1755858
2.269803 0.1988158
2.471214 0.1268363
1.784556 0.1375224
2.128787 0.08427436
4.427667 0.1140386
0.8813997 0.1633869
2.445203 0.1705872
2.052172 0.1527119
2.446196 0.1361807
1.7729 0.1333525
2.069572 0.07609523
2.150788 0.1352358
1.54968 0.07579779
2.30774 0.135275
3.209329 0.1323546
2.951701 0.1202555
1.7674 0.1826837
2.708594 0.08407487
3.408127 0.06539528
1.943404 0.09467589
1.861425 0.1121476
2.106205 0.1587939
1.599619 0.1793829
3.33846 0.1379426
3.24704 0.1564497
3.095352 0.1324332
3.577216 0.2328637
3.588818 0.2085605
2.894214 0.2316345
3.075793 0.134269
3.409945 0.1676164
2.228528 0.1022018
1.831375 0.1027087
1.623925 0.2357614
2.830333 0.1235948
3.469235 0.08455165
2.708414 0.1055162
3.475005 0.133464
1.982011 0.1916241
2.460131 0.2040698
2.053888 0.1411734
3.951263 0.1894359
3.483571 0.1287667
3.251873 0.1782375
2.724031 0.1077277
