"Delta_1" "Delta_2"
4.560661 -2.85975
5.269983 -2.856226
5.218467 -2.751089
4.441372 -2.858339
5.169878 -2.970285
4.285133 -2.978947
5.522611 -2.963204
6.07566 -3.002811
5.338968 -3.178669
5.913228 -3.048576
5.974325 -3.089714
5.316606 -2.969998
5.054157 -2.921325
5.691503 -2.9206
4.686262 -2.712388
3.778051 -2.815401
4.390135 -2.899443
5.011117 -2.883111
3.816002 -2.744538
3.865334 -2.758842
4.087085 -2.828799
5.112703 -2.695643
4.764787 -2.6384
5.851441 -2.78693
3.520784 -2.874033
3.589099 -2.878787
4.933917 -2.883548
5.032916 -2.915885
5.838602 -2.885612
5.577951 -3.152788
5.531173 -2.997954
4.461379 -2.860389
5.083694 -2.878607
4.540674 -2.822184
4.681228 -2.90381
5.310093 -2.918735
5.505903 -2.837938
5.304349 -2.844273
4.528368 -2.982695
5.301231 -3.155926
5.28904 -3.192819
4.877322 -3.095535
5.038779 -3.109258
5.723435 -3.156173
5.135853 -3.057698
4.588724 -3.081752
4.879246 -2.993852
6.133539 -2.915176
6.193703 -3.019321
4.991892 -2.999127
5.098369 -3.014645
5.40648 -3.104322
4.601525 -3.110847
4.249123 -2.922026
5.198414 -2.937223
4.352892 -2.900363
5.577906 -2.809074
4.885628 -2.76875
4.922532 -2.815096
4.103067 -2.723948
4.941187 -2.816192
6.510333 -2.957783
5.39445 -3.049505
5.239415 -3.136928
4.708689 -3.070018
5.837906 -3.131604
4.807338 -3.086337
6.268904 -3.02886
5.780156 -3.12132
5.047458 -3.134861
5.078953 -2.921016
5.635902 -2.796895
5.458007 -2.919497
5.651923 -2.89232
4.591648 -3.074402
4.109844 -2.982446
5.064431 -2.835562
4.599635 -2.670766
4.561611 -2.72329
4.807987 -2.514753
4.744408 -2.574359
5.633853 -2.622438
4.294419 -2.69734
3.310576 -2.905183
4.730806 -2.831293
4.439215 -2.864121
5.754156 -3.113628
5.602027 -2.976681
5.828232 -3.045916
5.536717 -2.979105
5.078126 -2.937769
4.565074 -2.938803
4.772763 -2.945131
4.910652 -2.989711
5.582568 -3.039811
5.126731 -2.893772
5.877857 -3.072862
5.43787 -2.937247
5.608556 -2.869968
4.797897 -2.879407
4.656082 -3.022081
5.159948 -2.987467
5.978587 -3.040452
5.427863 -3.094382
5.089435 -3.115293
5.273 -2.97951
6.312796 -2.915321
5.121968 -2.794327
4.275278 -2.839917
5.054766 -2.862558
5.057398 -2.941452
5.52607 -2.931729
5.861797 -2.977636
5.90199 -3.022373
5.378351 -3.122776
4.675522 -2.996852
3.314208 -3.010675
3.868412 -3.061344
5.135453 -3.19899
5.990645 -3.10608
5.432992 -3.16093
4.907806 -3.01871
4.839438 -2.926534
5.544393 -2.866754
4.915547 -2.889437
4.342366 -2.850095
4.716416 -2.898086
5.060644 -2.891302
4.926109 -3.01264
5.008562 -3.189444
4.433463 -3.180815
5.700513 -3.302233
6.274578 -3.326945
6.048607 -3.210758
4.628307 -3.061006
5.566658 -3.086613
4.987064 -2.980104
4.817285 -3.069568
5.518871 -3.178552
5.89128 -2.903315
5.434693 -2.877628
5.423763 -3.020008
5.453296 -2.907506
4.285264 -2.803357
4.699842 -2.814427
4.658809 -2.95861
4.931893 -2.805739
5.443393 -2.67474
3.840401 -2.769293
4.525488 -2.806057
5.117505 -2.979018
5.846621 -2.894169
5.293346 -3.01557
5.220039 -2.865287
4.918809 -2.8709
6.735517 -2.810545
5.77139 -2.915774
5.34372 -2.903865
4.933615 -2.75033
4.471088 -2.796854
5.438697 -3.130803
5.425666 -3.003325
5.193387 -3.058267
4.310665 -3.161632
4.660781 -3.132028
5.45026 -3.158902
4.604923 -3.116774
4.730849 -3.011335
5.181534 -2.895611
4.832637 -2.83116
4.931562 -2.812603
5.91197 -2.866095
4.92069 -2.749421
4.632121 -2.713867
4.305394 -2.633843
4.626438 -2.744585
4.373232 -2.569022
4.641365 -2.577899
4.728866 -2.644796
4.544258 -2.773684
4.42918 -2.814245
5.882808 -2.820431
4.775208 -2.757626
4.497882 -2.911583
5.780761 -3.016698
5.391781 -2.975849
5.834255 -2.882443
4.864205 -2.988961
4.322935 -3.029901
5.125975 -2.947756
4.839469 -2.914198
4.144902 -2.900546
3.608849 -3.045432
4.59599 -3.032853
5.26804 -3.05898
5.222626 -2.891339
5.365777 -3.02758
4.755723 -3.061679
5.913171 -3.188639
5.861657 -3.118344
5.247098 -3.05489
5.510331 -3.000666
3.983696 -2.969258
3.935084 -2.894121
4.672856 -2.885436
4.758614 -2.818284
4.735327 -2.947876
4.338032 -2.818982
3.168505 -2.75194
4.605955 -2.737788
5.036516 -2.744707
5.405297 -2.991745
4.444304 -2.936775
6.113671 -3.079677
6.069159 -3.064682
6.118503 -2.947245
6.343548 -2.774667
5.848342 -2.713114
4.752869 -2.81471
5.592121 -2.77484
5.143561 -2.767777
4.53218 -2.789153
4.266819 -2.969319
4.711627 -2.911184
5.636171 -2.854837
4.830592 -2.976275
5.19761 -3.045612
5.285677 -2.86005
4.45621 -3.006454
4.642939 -2.866883
6.311908 -2.862608
5.539788 -2.751458
5.044031 -2.762709
4.615357 -2.830685
5.032816 -2.662464
5.150288 -2.685925
3.976532 -2.675214
4.30846 -2.60821
4.842265 -2.566716
3.795209 -2.645883
4.197686 -2.73134
4.380609 -2.72049
4.954683 -2.70445
3.902247 -2.735011
4.630296 -2.713326
4.320615 -2.759593
3.909678 -2.672659
4.073438 -2.497762
3.439312 -2.538884
3.671897 -2.702958
4.367404 -2.789313
3.749799 -2.983634
5.695001 -3.046449
5.730777 -3.096085
5.026983 -3.106845
4.948964 -2.908712
4.823187 -2.855192
4.941324 -2.902056
4.482167 -2.996725
5.398761 -3.122624
4.137552 -2.93257
5.337471 -2.932187
5.657012 -2.894698
4.684113 -2.921669
4.317361 -2.732373
3.847572 -2.84905
4.159189 -2.803038
5.284614 -2.861636
5.151396 -2.770316
5.178466 -2.609001
5.432763 -2.558998
4.212492 -2.60612
3.643085 -2.586682
4.827596 -2.670066
5.683518 -2.720785
4.373518 -2.717195
5.61696 -2.927982
5.541571 -2.922811
5.522699 -2.851309
4.180236 -2.708568
4.226298 -2.68842
4.597404 -2.87105
3.915758 -2.801224
4.453473 -2.761385
4.146443 -2.767254
3.751118 -2.746788
4.760931 -2.625408
4.62618 -2.921921
4.838752 -3.03792
5.151497 -3.05624
5.081625 -3.040437
4.786484 -3.130993
5.094047 -3.072085
5.180877 -2.934632
5.682355 -2.827193
5.373111 -2.821812
6.282246 -2.623251
5.108805 -2.74157
5.056131 -2.925256
5.141268 -2.902324
4.57629 -2.835049
4.385565 -2.756011
4.736449 -2.795753
4.941194 -2.800167
4.090535 -2.910347
5.079834 -2.78946
4.213899 -2.91912
3.654052 -2.930407
5.422425 -2.83638
5.060081 -2.825108
5.421384 -2.814086
4.711072 -2.836218
4.94688 -2.785505
5.269024 -2.825427
4.769385 -2.786237
4.310576 -2.615559
4.422255 -2.585407
3.46545 -2.561733
4.404917 -2.676094
3.988279 -2.459099
4.291166 -2.587679
4.961666 -2.580446
4.767661 -2.565311
5.213347 -2.582929
4.438599 -2.546525
4.964887 -2.804294
4.558103 -2.719741
3.840697 -2.611136
4.784751 -2.647814
4.186989 -2.666779
4.352263 -2.672334
4.990507 -2.697544
4.710512 -2.690056
4.76509 -2.729782
4.776519 -2.790931
4.702156 -2.725266
4.69584 -2.591063
4.752982 -2.751801
4.855205 -2.799929
4.156109 -2.845591
4.443204 -2.847253
4.56484 -2.811155
4.263296 -2.590109
5.376939 -2.743995
5.248303 -2.792629
4.534396 -2.57343
5.611927 -2.675131
5.250874 -2.712939
4.869583 -2.682352
3.234173 -2.654471
3.346515 -2.712199
3.776633 -2.78472
3.654164 -2.778326
4.900211 -2.947522
5.171742 -2.985435
5.068793 -3.111648
6.440348 -3.075934
5.547355 -3.139271
5.386194 -3.077416
4.173245 -3.128717
4.9747 -3.129734
5.474948 -3.185083
5.175287 -3.196504
4.567274 -3.095364
4.568713 -2.840971
4.953452 -2.700704
4.54337 -2.697477
4.81245 -2.86276
5.437379 -2.978714
5.030968 -2.940987
6.009262 -2.922682
6.091373 -2.853685
5.653644 -2.875677
4.934403 -2.959633
5.631807 -2.759219
5.840522 -2.878878
6.69804 -2.868853
4.938229 -2.849157
4.16157 -2.82676
4.296745 -2.79757
4.830682 -2.85122
4.873215 -2.886367
5.4204 -2.89458
4.674788 -2.948757
4.499576 -3.009114
5.668367 -3.383117
6.043372 -3.432186
5.671403 -3.358342
5.267997 -3.328015
5.939355 -3.186476
5.627629 -3.148435
6.211716 -3.075787
6.177278 -2.995169
4.894739 -2.913153
3.794055 -3.013154
5.046172 -2.954499
4.124174 -2.773789
4.812772 -2.840188
5.112942 -2.953193
4.551133 -2.962582
4.66529 -2.94621
4.550057 -2.878314
4.603254 -2.888807
4.562943 -3.045474
4.6883 -3.118848
4.304972 -2.981862
5.369242 -2.95369
5.310507 -2.805711
5.624346 -2.876456
4.365367 -2.88798
4.256555 -2.860869
4.489114 -2.841817
4.914096 -2.868886
4.46501 -2.726072
4.655821 -2.854303
4.780677 -2.868735
5.387104 -3.036768
4.769333 -3.007869
4.906722 -3.147883
4.532248 -3.101632
4.739998 -3.113889
4.976085 -3.056861
4.743204 -2.975901
5.069542 -2.94249
4.086611 -2.746491
4.080922 -2.714506
5.344356 -2.795786
4.95713 -2.868814
5.179695 -2.916628
4.10818 -2.741421
4.583281 -2.737483
4.296108 -2.784064
4.151456 -2.963218
4.405025 -2.896878
4.043392 -2.857382
5.699052 -2.883663
5.024469 -3.062289
5.84282 -2.945825
4.458672 -2.801415
4.316298 -2.850954
4.179009 -2.969695
5.598899 -2.935417
4.897977 -3.210729
5.175669 -3.139732
4.827149 -3.001952
5.712632 -3.053641
4.746242 -3.037219
4.779475 -3.094856
4.668748 -2.875886
5.486101 -2.848364
5.649066 -2.877011
5.238007 -2.804598
4.660123 -2.850861
5.308511 -2.696266
5.005844 -2.82821
5.125753 -2.810358
6.159958 -2.776468
5.174815 -2.979139
4.985606 -2.818471
5.195643 -2.92075
5.898247 -3.012195
6.372427 -3.124086
6.482533 -2.933456
4.462213 -2.839983
5.386305 -2.748401
4.42911 -2.725936
4.59608 -2.700266
4.422724 -2.671234
3.792474 -2.875734
4.731675 -2.821653
4.399902 -2.855845
4.667937 -3.04831
5.805598 -2.942668
5.639491 -2.905828
5.457893 -2.739271
4.347764 -2.705291
3.649495 -2.74747
4.433044 -2.753424
5.428733 -2.752835
4.60912 -2.730248
3.797986 -2.652395
4.03712 -2.735981
4.327066 -2.904283
4.287469 -2.772374
4.762981 -2.832596
5.294016 -2.839812
4.135875 -2.862879
3.911788 -2.97699
6.119356 -2.997291
6.045836 -3.12838
5.332518 -2.968351
4.638798 -2.794815
4.436969 -2.802719
4.520481 -2.880583
5.059451 -2.950718
5.274147 -2.870174
5.276189 -2.915988
5.666653 -2.94621
4.559265 -3.067452
3.729034 -3.095235
4.658815 -3.054822
5.083505 -3.095087
4.284418 -3.135868
5.821541 -3.265013
4.823473 -3.115165
5.176724 -3.031834
5.154406 -2.967007
5.917292 -2.912248
5.525168 -2.800925
3.663706 -2.872619
4.16715 -2.788644
3.541576 -2.629603
4.152839 -2.810701
4.26704 -2.865691
3.739594 -2.788193
4.759808 -2.88468
5.623272 -2.899853
3.759937 -2.824504
4.275741 -2.852256
5.598837 -2.816266
5.614587 -2.790542
5.500278 -2.776711
5.986579 -2.972584
5.25657 -2.841565
4.232929 -2.857955
4.936571 -2.767408
4.613938 -2.694692
4.594563 -2.816985
3.967883 -2.823392
5.113209 -2.843606
5.910132 -2.826814
5.490233 -2.748075
5.254757 -2.793721
3.549013 -2.873334
4.756126 -2.688266
3.9926 -2.839935
5.198355 -2.876648
3.792646 -2.907154
4.609657 -2.770349
4.345339 -2.61542
5.731436 -2.894192
5.060249 -2.863766
4.832467 -2.849146
3.759795 -2.765436
4.190494 -2.834905
4.460055 -2.831833
5.134862 -2.901438
6.609043 -2.829074
4.756297 -2.688454
3.038051 -2.708077
4.876714 -2.804493
4.652748 -2.669888
4.835674 -2.622693
3.814083 -2.647934
4.954647 -2.754124
4.591008 -2.743715
4.63941 -2.730903
5.260822 -2.715716
4.10701 -2.723831
4.744702 -2.891763
5.217384 -2.834667
4.631259 -2.981769
4.553079 -2.887612
4.718113 -2.779957
4.944059 -2.930522
4.211524 -2.88411
4.192905 -2.786241
4.804139 -2.931565
5.44786 -3.084039
5.016513 -3.218957
5.346297 -3.123756
4.982608 -3.215153
4.280914 -3.003678
5.207721 -3.094511
6.734026 -2.959261
5.382384 -3.061986
4.698571 -3.057587
6.425007 -2.943673
6.023719 -2.889486
5.304155 -2.941063
4.917118 -2.846244
5.658167 -2.941474
4.92823 -2.804653
4.338256 -2.971706
5.218028 -2.89674
5.456155 -2.958743
5.202455 -2.789805
4.679365 -2.761138
5.421885 -2.701455
4.338167 -2.767559
4.898585 -2.765344
4.917768 -2.875825
4.922225 -2.780719
5.124269 -2.774737
5.637154 -2.918176
5.364407 -2.99646
5.090975 -3.11962
5.038202 -3.051529
5.500194 -3.027241
5.54188 -2.946488
5.521551 -2.889737
5.010999 -2.799283
6.473076 -2.703223
6.041999 -2.790955
5.779629 -2.971003
4.470939 -2.875053
5.188998 -2.860929
4.918127 -2.886531
5.036607 -2.741612
4.351905 -2.786137
3.925002 -2.686064
5.276762 -2.748544
5.353912 -2.730515
5.772554 -2.809195
5.458674 -2.933891
4.113626 -2.681366
3.342529 -2.596937
4.367259 -2.713047
3.583998 -2.830156
5.090052 -2.848745
4.641809 -2.900204
4.900311 -2.860527
5.492936 -2.967268
6.170103 -3.039311
5.853025 -2.825215
5.07466 -2.95603
5.133567 -2.809286
5.048049 -2.770495
5.409882 -2.997337
4.596558 -3.065279
5.003306 -2.981779
4.625528 -3.045859
5.318254 -3.012788
5.173845 -2.90189
4.65817 -2.886164
4.06918 -2.721607
4.17648 -2.615619
4.623638 -2.753357
4.894214 -2.844686
3.861698 -2.937144
4.75237 -2.770229
3.516046 -2.939262
4.157699 -2.870642
4.337939 -2.814051
3.888861 -2.744091
3.929419 -2.61168
4.302218 -2.834444
4.529801 -2.82645
4.820013 -2.791902
3.846781 -2.930227
5.176954 -2.979368
4.58438 -2.837263
5.231409 -2.808642
5.374128 -2.986724
5.524397 -3.03275
4.270947 -2.957482
4.356241 -2.844068
3.978198 -2.908082
3.967581 -2.781766
4.316686 -2.917911
4.238578 -2.835798
5.035196 -2.793547
4.609343 -2.824553
5.373385 -2.75718
4.569998 -2.818391
5.256529 -2.83993
5.638448 -2.813823
5.226638 -2.848113
4.946604 -2.746976
4.279351 -2.780451
4.101567 -2.640258
4.634703 -2.636168
5.474493 -2.899976
4.612432 -2.936779
5.034278 -3.072279
4.953103 -3.059367
5.33078 -3.027526
4.896812 -3.021022
5.322299 -3.193074
5.868105 -3.228993
5.229338 -3.157426
4.630239 -3.129306
6.320015 -3.052272
5.5403 -3.038885
5.448643 -3.037884
5.553006 -2.982148
5.14067 -2.88854
5.630937 -2.869269
4.951528 -2.858926
4.515616 -2.786751
4.190805 -2.914628
4.415741 -2.73582
4.636333 -2.858277
4.390323 -2.896999
5.087702 -3.06751
4.91926 -3.087917
6.392917 -2.973198
6.026865 -2.963272
5.331244 -2.877909
5.075093 -2.745796
4.59641 -2.68075
4.597647 -2.682218
4.654222 -2.619124
4.166631 -2.709572
4.264818 -2.796431
4.49252 -2.66855
5.098329 -2.672478
4.665978 -2.720275
5.728167 -2.853694
4.407547 -2.87363
3.87274 -2.695787
3.124404 -2.755686
2.713114 -2.658654
3.772829 -2.725444
5.002939 -2.690541
4.118027 -2.708154
4.627909 -2.808735
4.227568 -2.8256
4.579992 -2.750539
3.967857 -2.82588
4.264466 -2.80312
4.965733 -2.778504
4.708029 -2.930445
4.755345 -2.922826
4.8556 -2.943002
4.81721 -3.009833
5.646144 -3.086332
5.734315 -2.901
4.093004 -2.941069
3.485119 -2.716804
4.032062 -2.689529
4.728393 -2.690088
4.979912 -2.809463
5.21225 -2.793466
4.003006 -2.754571
2.461201 -2.792312
3.995506 -2.805638
4.654357 -2.779519
4.053847 -2.562463
5.21543 -2.480057
5.170763 -2.616738
5.49101 -2.68143
5.059941 -2.797486
4.822942 -2.788631
5.906071 -2.815364
5.152101 -2.812151
4.369153 -2.936176
5.251949 -3.075021
5.161624 -2.986461
5.146443 -2.856058
5.927751 -2.884934
4.457045 -2.765665
3.685535 -2.678936
5.64091 -2.748109
4.836346 -2.667161
5.360638 -2.736116
4.737354 -2.876815
4.770539 -2.744271
3.699445 -2.767347
3.765397 -2.788884
3.507811 -2.83961
4.487183 -2.817729
4.200887 -2.823998
4.801246 -2.808946
3.944045 -2.674193
4.254486 -2.717374
4.619552 -2.782267
4.179594 -2.828523
5.242511 -2.939504
5.095723 -2.955011
6.149288 -2.889306
6.087943 -2.968482
6.64837 -2.95487
5.326704 -2.987064
4.685071 -2.877486
4.373732 -2.952464
6.297762 -3.106695
5.386015 -3.117123
4.012506 -3.033439
4.891076 -2.994028
4.424033 -2.872477
4.914683 -2.959935
4.968574 -3.10308
4.103506 -3.117519
5.991732 -3.024188
5.970085 -3.208946
7.043663 -3.181868
6.099371 -3.122883
4.843089 -3.044778
4.388121 -2.919218
4.841801 -2.925423
4.288505 -2.924902
4.680243 -2.833772
4.539865 -2.930548
4.585295 -2.970339
4.902789 -2.917792
3.583163 -2.991837
5.225712 -3.044666
4.315458 -3.033878
4.487671 -2.9104
5.233016 -2.899953
4.337612 -2.87377
5.127272 -2.891719
5.783785 -2.85296
5.144358 -2.942151
4.843184 -3.050353
5.374776 -3.008198
5.542282 -2.957396
4.399768 -3.051327
4.901847 -3.102922
4.0747 -3.265701
4.892328 -3.143067
4.437862 -3.189171
4.703336 -3.04035
4.897993 -3.079553
5.684252 -3.00692
5.5455 -2.947065
4.242199 -2.892224
4.435601 -2.821618
3.805854 -2.803849
4.660537 -2.85134
4.530322 -2.945798
5.177043 -2.88184
4.467129 -2.847973
4.586914 -2.726092
3.943187 -2.716021
4.544278 -2.628455
4.414277 -2.84767
4.470461 -2.785377
4.324119 -2.88274
3.756708 -2.801333
3.826884 -2.958193
4.386477 -2.908548
4.296252 -2.864675
5.136974 -2.771617
4.597996 -2.718766
4.65896 -2.745924
4.446808 -2.798438
4.435113 -2.641546
5.322428 -2.749354
5.924357 -2.765027
4.510813 -2.818911
4.668048 -2.797893
4.654061 -2.976515
5.158046 -3.063399
5.216791 -2.817553
5.134237 -2.730044
5.437772 -2.853165
5.213545 -2.866417
3.343714 -2.807543
4.761684 -2.828518
5.935416 -2.857464
5.446047 -2.7835
5.026939 -2.851608
5.161846 -2.842064
5.048785 -2.907995
5.850085 -2.842914
5.835789 -2.701824
4.606418 -2.866105
4.199916 -2.831511
4.516647 -2.88801
4.981392 -2.890539
5.166513 -2.882387
3.85524 -2.861503
3.09851 -2.821749
3.394211 -2.919728
3.919677 -2.816302
4.521849 -2.728776
4.387259 -2.801745
4.849489 -2.800499
3.608677 -2.757543
4.405896 -2.887463
4.107025 -2.775795
4.662338 -2.74493
3.831459 -2.858342
4.337858 -2.933457
4.174977 -2.844842
4.689506 -2.887171
5.152623 -2.918273
5.043339 -2.990177
5.239427 -2.969334
4.914315 -2.858693
5.65223 -2.716062
4.303787 -2.750043
5.553602 -2.729384
4.461073 -2.564879
3.867889 -2.386814
4.571318 -2.563211
3.838165 -2.424961
3.308855 -2.633634
3.559132 -2.651847
4.653061 -2.611758
4.238361 -2.545053
4.517665 -2.761954
4.25328 -2.859308
5.18963 -2.959911
5.845465 -3.14414
5.55205 -2.972945
4.456851 -3.047988
4.948044 -3.03023
4.184915 -3.037272
5.330634 -3.016099
3.722837 -2.905769
4.001429 -3.002519
4.618819 -2.856888
4.965018 -2.764513
4.421079 -2.770928
4.084994 -2.710279
4.413606 -2.888739
4.519015 -2.812525
5.045205 -2.939602
5.55842 -3.164571
5.83004 -3.130115
5.214553 -3.085331
5.647916 -3.152434
6.276722 -3.009959
5.533542 -2.988044
5.067106 -3.077177
5.823328 -3.202361
5.739839 -3.08902
5.59152 -2.947135
5.270526 -2.773211
4.327905 -2.975253
4.252059 -2.78073
5.030342 -3.038083
6.280815 -2.963672
5.519101 -3.029976
3.990561 -2.908614
5.802143 -2.982154
5.576645 -3.005781
5.380449 -3.079607
5.016839 -3.007182
5.090935 -3.050193
3.826872 -2.915963
3.994799 -2.81437
5.196583 -2.782749
5.413549 -2.822875
6.184081 -2.853241
5.159478 -2.881762
4.777799 -2.89166
4.910337 -2.730596
3.727522 -2.72062
5.531633 -2.66953
5.477151 -2.801996
5.377528 -2.746682
3.39767 -2.928651
4.670086 -2.879045
4.728565 -3.124922
5.758627 -3.042175
6.417491 -2.991275
5.458678 -2.908525
5.915924 -3.086267
4.984201 -3.043136
4.263825 -3.032022
4.653692 -2.97866
4.702169 -2.860839
5.613297 -2.92615
4.289161 -2.877202
4.966689 -2.880477
4.645988 -2.772372
4.819823 -2.774386
4.913966 -2.822472
4.444234 -2.900257
5.334133 -2.939212
4.659984 -2.896016
4.548172 -2.910935
5.271027 -3.00298
4.493956 -2.875981
4.345994 -2.712692
5.162262 -2.642844
3.904424 -2.681229
4.415887 -2.629766
3.890789 -2.677055
3.430928 -2.629922
4.143478 -2.571959
4.73751 -2.638192
4.103103 -2.938975
4.752668 -2.930621
4.958214 -2.837838
4.936954 -2.888318
5.544406 -2.940588
5.529571 -2.943169
4.908352 -2.901726
3.964598 -2.751275
4.784105 -2.892388
4.046439 -2.975286
3.92734 -2.841471
4.173744 -2.680974
3.609544 -2.690652
4.476371 -2.716285
4.999953 -2.742321
5.168961 -2.845101
3.586565 -2.613542
4.063451 -2.489729
4.435835 -2.417437
4.918973 -2.762736
5.225979 -2.977254
5.892938 -3.125995
5.560061 -3.019808
5.224671 -2.874809
4.565672 -2.803121
5.264342 -2.876362
4.271276 -2.866359
4.976288 -2.765132
4.895094 -2.673055
4.532527 -2.707946
4.335939 -2.826099
4.20756 -2.81236
4.717256 -2.747638
4.998608 -2.938497
4.392455 -2.768874
4.603109 -3.01903
4.755995 -2.960231
5.147296 -2.960801
5.483862 -2.824296
4.522484 -2.809429
4.949457 -2.809505
4.037041 -3.03008
4.716435 -2.891096
4.250768 -2.95141
5.423266 -3.032396
4.756408 -2.855683
5.034161 -2.82553
4.828017 -2.782588
4.986956 -2.798894
4.660118 -2.887116
2.946184 -2.964229
3.869439 -2.968885
4.441643 -2.823783
5.954261 -2.744499
4.231709 -2.778848
4.17621 -2.919484
4.979939 -2.845415
4.448311 -2.888846
4.400764 -3.033081
5.191955 -2.957708
5.088823 -3.05411
5.17687 -3.095264
5.869762 -3.155331
4.694756 -3.070428
5.413959 -3.160774
5.24999 -3.10679
6.292325 -2.952336
5.4999 -2.912459
4.802763 -2.766854
5.467768 -2.831388
5.867555 -2.85245
5.906035 -3.147515
4.850972 -3.132572
5.686702 -3.160358
5.366981 -3.076841
4.8867 -3.198682
5.458567 -3.112433
4.848488 -3.031323
4.745966 -3.011493
5.15396 -3.017289
6.100895 -3.092881
5.347161 -3.051391
5.09354 -2.795957
4.845047 -2.75164
4.575073 -2.764561
4.210978 -2.768448
4.071815 -2.759019
4.656376 -2.805085
6.586202 -2.812447
5.362214 -3.08226
3.761341 -3.107826
5.532558 -2.963703
5.986622 -2.850162
5.679269 -2.907597
4.984558 -2.776096
3.810007 -2.806688
4.978047 -2.860635
6.791342 -3.128063
4.953888 -3.12144
5.441479 -2.970904
4.473416 -2.915887
4.735872 -3.10248
7.144908 -3.124779
6.140235 -3.147338
6.137573 -3.178796
6.397065 -2.995971
5.540825 -2.938712
4.946229 -2.924159
5.507205 -2.884909
4.872019 -2.897903
5.717367 -2.797828
4.225815 -2.705682
