"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.03456121 45.82549 0.2345378 0.06388071
0.09328442 2.272057 0.09984455 0.08823239
0.04878377 2.951801 0.05447618 0.1350333
0.1460914 7.376723 0.05950329 0.1567003
0.05143815 0.9615212 0.03361904 0.1474129
0.0865773 2.157426 0.1376579 0.1299119
0.04033641 99537.2 0.06220768 0.1222973
0.1176347 2314.562 0.1039491 0.1434249
0.09205768 1.068646 0.02841225 0.1281409
0.05907151 4067.628 0.01824267 0.1027747
0.1348789 48.2595 0.04400576 0.1261823
0.2279572 233.1758 0.2410417 0.1223285
0.04878201 18363.97 0.1727128 0.1110083
0.1359929 40798.23 0.06306766 0.08259033
0.09037744 0.3448126 0.04726211 0.07971761
0.1210176 44.63265 0.03399063 0.120143
0.1295673 2.395017 0.1028235 0.1481272
0.1197298 0.3525831 0.01812571 0.1295599
0.04364486 4.515285 0.03117629 0.0994443
0.07206246 5.435738 0.05385575 0.06998387
0.04087759 0.493734 0.04293959 0.120576
0.01199293 0.1782518 0.2017692 0.08508102
0.04670857 232.5094 0.04575449 0.0916029
0.1312894 15.54935 0.0104206 0.1275087
0.02811562 0.09245652 0.07077021 0.07991932
0.02947599 7.900975e+25 0.02588005 0.08254719
0.06000895 0.04774601 0.04837616 0.110369
0.06342106 1968.286 0.04438323 0.05315005
0.1225598 1.141275 0.0265399 0.1002706
0.1543568 408.6936 0.1007304 0.08623204
0.1223203 4.216048e+13 0.01957128 0.1237725
0.105562 3727.33 0.03458347 0.1244748
0.0427254 9.354504 0.1336039 0.09148709
0.04676712 10965.1 0.06470512 0.1990988
0.05073742 15425.31 0.05565856 0.1884777
0.04872612 1.605541 0.02833466 0.1060912
0.09071712 16.19614 0.06778929 0.1231317
0.08878123 87.10782 0.04319289 0.1639371
0.2549747 0.09641117 0.04590341 0.1626196
0.1089922 144893754546 0.03762554 0.1327395
0.0855096 384.5526 0.04283555 0.1031173
0.09501072 7.392743e+19 0.02852374 0.07306488
0.03570235 360502.2 0.02384324 0.09303834
0.2044086 0.255163 0.0361374 0.166321
0.09700302 25338.51 0.03018945 0.2087954
0.09025911 2101.521 0.1150639 0.1410763
0.06496808 0.04843279 0.1094273 0.09488838
0.04824945 4.413142 0.06189433 0.1070014
0.06336493 195.6413 0.1718694 0.1013539
0.04582696 2995.533 0.1851339 0.1188079
0.02986746 150.7668 0.1784463 0.1257784
0.07784131 319.7553 0.1011329 0.1133664
0.1164875 53.41541 0.06945725 0.2122873
0.03320676 8274.992 0.1674305 0.2272635
0.04491749 123.5571 0.02307127 0.2418586
0.1709561 0.6073466 0.1854028 0.1993663
0.07048255 1932.204 0.04714758 0.1374068
0.0900473 0.09131534 0.1347751 0.1337879
0.1358484 2.857821 0.09316876 0.1249665
0.1110305 0.1298695 0.03518994 0.1438087
0.05690917 6.315263 0.02589228 0.08259544
0.1080157 0.2860861 0.08198153 0.2285978
0.05722779 9.740714 0.02548724 0.1734239
0.1150598 780.5211 0.04800807 0.1795297
0.2252601 5078513 0.152279 0.1157479
0.06337452 0.6622994 0.0539959 0.1136082
0.291488 157.0793 0.06768091 0.1784748
0.7439146 1.085666 0.02686859 0.1385521
0.1063262 2.243248 0.07580469 0.09892413
0.1701678 0.8198591 0.2467912 0.1415042
0.05432099 4621.379 0.1589286 0.1441944
0.1836447 0.7533252 0.06627111 0.1357151
0.04146042 6.174958 0.02640905 0.07299433
0.05557332 1019.095 0.03854871 0.09909398
0.08836077 260.9072 0.0334386 0.0829206
0.5013571 1.788323 0.2363879 0.1166586
0.145271 0.5485667 0.03208923 0.1259905
0.171855 440.5099 0.1926271 0.1517469
0.1336345 71540.73 0.04898813 0.1348732
0.06029866 16.25249 0.0176393 0.1724398
0.0306275 261.8618 0.01536267 0.1066995
0.05917861 58.02357 0.07324615 0.1566456
0.1119466 203672500 0.1090529 0.1057538
0.2176118 232.3212 0.2344917 0.08983235
0.06391387 0.09662289 0.07638711 0.08078151
0.0219128 0.3759258 0.07774208 0.1132229
0.04570695 0.1322611 0.1415003 0.08690752
0.06966446 9280618 0.1025299 0.101556
0.0816324 19894.29 0.02721072 0.1104444
0.05221517 11.24802 0.05432802 0.07230408
0.05577385 6.937134 0.07094652 0.118066
0.06351808 1.640125 0.2525802 0.1244421
0.07299466 1.098735 0.02460905 0.1664814
0.08237363 14699.27 0.05462126 0.1559778
0.02416051 70.6656 0.02231396 0.1738251
0.107842 22.12113 0.02699021 0.1347399
0.05333756 0.06187131 0.05085877 0.1454158
0.09150216 102462.6 0.0351382 0.1075747
0.1451855 0.1577214 0.08857893 0.09993465
0.09574994 2.508608 0.09721301 0.1364545
0.06302819 7.679163 0.01888768 0.08530063
0.04203017 231874673536 0.05765772 0.1363123
0.1325322 0.5001235 0.08144906 0.1330549
0.1955277 0.4387268 0.04151013 0.0734937
0.1210672 642.8975 0.1222669 0.1133764
0.1499804 4.850662 0.06799719 0.1858423
0.1558718 287023776 0.108073 0.09428695
0.1418904 57.36898 0.0878255 0.1213162
0.16443 285918221878 0.09332541 0.1217828
0.1072958 2.713045e+24 0.02166634 0.09482578
0.1171234 524.4833 0.1744136 0.06047757
0.06293993 2.605908 0.04409344 0.1052339
0.02805157 183227.7 0.03528395 0.1344818
0.1407263 36.24472 0.02247364 0.1852951
0.1744931 0.1221087 0.03869744 0.1838552
0.2792331 8.764222 0.01896495 0.1448855
0.04079438 125.577 0.02164569 0.1552138
