"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
14.5748 4.105753 9.23222 -7.086987 30.05778 4.005092 -30.10296 -3.958844
14.68185 4.089638 10.21408 3.858457 30.3933 3.910078 -30.05523 -3.971755
14.42975 4.026859 17.12749 4.763225 30.01444 4.076398 -30.13656 -3.892628
14.50098 3.936595 5.083255 16.80152 30.03495 3.962023 -30.2152 -3.931451
14.45423 4.053285 7.608364 5.016212 30.36507 3.924744 -30.12517 -3.923629
14.46003 3.841267 12.52347 7.914487 30.1921 3.882158 -30.10904 -3.95152
14.9122 4.087214 1.282197 6.297178 30.0391 4.016268 -30.01189 -3.957827
14.6424 3.937113 -5.016861 9.226609 30.04623 4.051637 -30.13239 -3.871167
14.66202 3.96115 14.63933 3.775994 30.03619 3.968928 -29.88343 -3.933305
14.44127 4.019829 -1.128902 0.4542054 30.28236 3.930447 -30.02821 -3.944253
14.63094 4.09869 -5.054673 5.370207 30.09723 3.941446 -29.78613 -3.90128
14.55507 3.953911 5.68449 7.85533 30.02115 3.861321 -30.14346 -3.932516
14.59235 3.965656 10.56103 -17.67834 30.07067 4.054233 -30.08602 -3.916902
14.70122 4.013814 1.013835 4.068234 29.8929 3.880736 -29.80042 -3.866967
14.48751 4.09638 19.78521 8.568731 30.3598 3.944172 -30.10316 -3.866292
14.38991 4.052899 5.741222 -3.965917 30.25978 3.892191 -30.35699 -3.859873
14.79202 4.01631 12.95805 8.822364 29.99493 4.031267 -29.95203 -3.990184
14.74719 4.112076 -7.015606 3.598037 30.24224 3.952223 -30.26964 -3.92939
14.82351 4.028423 12.39253 13.13382 29.97843 4.112065 -30.29416 -3.840386
14.65492 3.937462 10.57325 23.05614 30.05535 3.915565 -30.18386 -3.901386
14.489 4.05453 -8.711072 3.877705 29.945 3.802648 -30.23944 -3.895169
14.65175 4.05185 -8.184357 16.55551 29.8901 3.923212 -30.34236 -3.924883
14.51031 3.977403 5.104598 3.661221 30.17822 4.081877 -30.14369 -3.940456
14.45242 4.134517 -3.381275 8.435598 30.12242 4.054028 -30.24038 -3.877756
14.32991 3.993015 -9.426958 -18.17936 29.9106 3.966672 -30.25271 -3.981525
14.49137 3.987287 -1.354254 -3.787559 29.88008 4.034958 -29.99386 -3.934754
14.75573 4.022657 -5.442294 9.799303 30.12068 4.130175 -30.09344 -4.009133
14.58285 4.074097 -1.364323 -0.8032686 30.23525 3.872792 -30.23883 -3.956931
14.65634 4.089646 -5.567496 3.549271 29.72412 4.067827 -29.99915 -3.916802
14.43399 3.888315 -7.151054 5.393819 30.27155 4.105396 -30.40549 -3.948383
14.89604 4.12463 -0.9407269 0.3048734 30.37739 4.001126 -30.06554 -3.935832
14.67008 4.157284 -15.29072 -4.52309 30.04568 3.990948 -30.09635 -3.954195
14.63848 4.003319 -3.912476 -4.413349 30.16351 4.073063 -30.06611 -3.988277
14.68229 3.953765 -21.56836 18.28518 30.31485 4.067548 -30.08314 -3.940126
14.59122 3.870582 7.437161 -8.471662 30.28826 4.033762 -30.00533 -3.929975
14.40041 4.07805 18.57769 -7.004406 30.09471 3.782675 -30.49399 -3.883035
15.04647 3.981243 0.9290793 17.15261 30.46892 4.103645 -29.98184 -3.882085
14.86122 4.082855 -0.7948458 0.9532529 30.25936 3.905299 -29.97958 -3.953091
14.73606 4.027105 14.35096 8.337618 30.1067 4.010753 -30.24357 -3.878438
14.71184 4.069295 -18.43686 4.614467 30.1254 3.902942 -30.41784 -3.884407
14.76668 3.971976 -21.88602 -16.82019 29.9048 3.968592 -30.06406 -3.89984
