tau2_1 tau2_2 tau2_3 
0.07696803 0.152239 0.08218897 
0.1148797 0.146738 0.07874929 
0.5850629 0.1006636 0.3155846 
0.1146991 0.06755538 0.08914458 
0.09369222 0.931403 0.08855025 
0.2768703 0.3273819 0.03676433 
0.3963216 0.7641824 0.1151549 
0.05862317 0.1523144 0.1213886 
0.1580845 0.8425445 0.04267614 
0.6770701 0.4828841 0.1584549 
0.06208516 0.4637603 0.1488486 
0.08337496 0.6345309 0.04491898 
0.2546157 0.1755305 0.02762005 
0.1314101 0.6008923 0.0207488 
0.06870218 0.1754094 0.0450172 
0.04702715 0.136618 0.1927183 
0.01790592 0.1199417 0.01809431 
0.125122 0.122026 0.08358138 
0.2991843 0.8268864 0.2254843 
0.03272645 0.1181384 0.02006048 
0.4540333 0.1685153 0.2377066 
0.1434475 0.4365468 0.01825819 
0.767895 0.0871421 0.1430998 
0.2032953 0.1611812 0.1385408 
1.743049 0.2349603 0.02606484 
0.1648874 0.8760665 0.117648 
0.1425582 0.2471193 0.1473391 
0.03495996 0.8787407 0.07540158 
0.09877735 0.3442307 0.1348873 
0.2389892 0.1791485 0.1464986 
0.1472268 0.1410596 0.01868676 
0.4893063 0.8891144 0.2131627 
0.02695093 0.06562173 0.09661516 
0.2833705 0.08482129 0.10608 
0.03136597 0.06697694 0.09114301 
0.04877362 0.1823181 0.02832707 
0.2595204 0.4328791 0.1332224 
0.1692325 0.1701266 0.02283581 
0.05845408 0.1817585 0.05623456 
0.1131804 0.04263909 0.05291461 
0.5555356 0.1713149 0.09170926 
0.08674012 0.1979793 0.0503991 
0.3262239 0.6762588 0.3792477 
0.03331686 0.4142766 0.0530639 
0.02762642 0.2251466 0.06864291 
0.4565099 0.3570004 0.05662335 
0.601681 1.028231 0.08593654 
0.3411562 0.1081776 0.0722824 
0.1550758 0.8307565 0.1431056 
0.04913348 0.3708118 0.05947177 
0.09268835 0.05435475 0.02931277 
0.06565392 0.1798088 0.08598299 
0.07577385 0.05203749 0.08931764 
0.3043014 0.1824985 0.4237693 
0.218663 0.0363134 0.2778979 
0.07945882 0.2511115 0.09394936 
0.03050802 0.3108372 0.4099169 
0.02402611 0.2873964 0.0274167 
0.1636811 0.3192626 0.04104252 
0.1003783 0.03979059 0.115915 
0.243165 0.2179769 0.1877339 
0.06744147 0.6090755 0.08661115 
0.05793422 0.02767044 0.05559339 
0.3112992 0.03661613 0.1255306 
0.4465283 0.2579681 0.1794606 
0.01861898 0.1740063 0.1376934 
0.6866386 0.07471356 0.2019867 
0.2503794 0.2215665 0.01057303 
0.112058 0.4190157 0.1380465 
0.1454896 0.313212 0.1605949 
0.03028323 0.1563847 0.02086365 
0.1487445 0.119605 0.0967063 
1.411999 0.2925592 0.0801868 
0.02162069 0.4190351 0.05636911 
0.02283872 0.571621 0.05254097 
0.2298071 1.116786 0.07791767 
0.289428 0.3607303 0.03677665 
0.151594 0.2760175 0.09283533 
0.03021814 0.5372163 0.04450346 
0.3127399 0.03207383 0.01351437 
0.1448043 0.236849 0.2003492 
0.1509708 0.1309792 0.01980308 
0.2519888 0.06586235 0.1311552 
0.07470847 0.3994985 0.3145223 
0.02346223 0.2690389 0.03034087 
0.352814 0.1495433 0.2336777 
