"tau2_1" "tau2_2" "tau2_3"
0.2097159 0.02125937 0.01778068
0.08674917 0.05136664 0.009723663
0.1555751 0.03111069 0.02622031
0.1655658 0.06141328 0.01717436
0.1600589 0.04991378 0.01950216
0.1948933 0.02231701 0.01563173
0.3196355 0.03889553 0.01505168
0.2274536 0.04381093 0.0102609
0.1736154 0.06217179 0.01339511
0.2617384 0.02651505 0.02077336
0.1484834 0.03788451 0.009683897
0.1864439 0.03355518 0.01321361
0.2022733 0.05193464 0.01838123
0.1316293 0.03129141 0.01174739
0.196786 0.07144621 0.01989475
0.1998198 0.03433282 0.01294533
0.175049 0.0547884 0.01127523
0.1752927 0.02743523 0.01135881
0.2442929 0.0298713 0.01806536
0.1180188 0.03678877 0.0250337
0.1242071 0.04058151 0.0302117
0.2003369 0.02504062 0.01097165
0.3565002 0.03684414 0.01791041
0.1846931 0.04849125 0.02125169
0.2848138 0.03653228 0.01199452
0.1782245 0.07451114 0.01623997
0.1175472 0.02457275 0.01795891
0.2202078 0.02350222 0.0141664
0.2598879 0.06720851 0.01069726
0.2873145 0.06688459 0.01287366
0.2520178 0.04892227 0.02020383
0.1033455 0.1005905 0.0113765
0.2274829 0.03660799 0.01104842
0.1665626 0.05128439 0.01180527
0.2070235 0.02869887 0.00844063
0.1912781 0.02062516 0.009998622
0.2430423 0.05529313 0.008409156
0.1383838 0.05976014 0.02549485
0.1512644 0.07891376 0.02120115
0.320129 0.04998295 0.01151405
0.1576354 0.04419779 0.01087108
0.03971981 0.04321581 0.01630266
0.1220376 0.06998968 0.02451049
0.2439013 0.0605285 0.01863012
0.1323246 0.03721495 0.02481115
0.06623763 0.04619669 0.01055342
0.1666765 0.06719684 0.01884439
0.1454034 0.02475123 0.01712549
0.1589543 0.04979752 0.009303378
0.137819 0.06660894 0.01409337
0.1809158 0.08101021 0.01201849
0.1711141 0.05883989 0.01069171
0.1198383 0.03866545 0.01532567
0.3541725 0.04099078 0.02667899
0.5166533 0.02052375 0.00996066
0.3759111 0.02967245 0.01435367
0.1956731 0.02985601 0.02628424
0.1239876 0.04769024 0.01693338
0.1114012 0.03134906 0.01732693
0.1794371 0.0249978 0.01901572
0.2724856 0.04152679 0.02298586
0.2849712 0.03850359 0.01314094
0.1122188 0.02971474 0.02034999
0.1369492 0.02944874 0.00725831
0.2335064 0.0561057 0.009846004
0.1608289 0.06500432 0.01594707
0.1274864 0.05910214 0.01328472
0.1654802 0.07868993 0.01213221
0.1929077 0.04267362 0.01112124
0.1697522 0.07844037 0.01481484
0.1812287 0.05541565 0.01515297
0.1282989 0.05633127 0.02166007
0.2179694 0.03236285 0.01827299
0.3874609 0.08654714 0.01835246
0.2127211 0.05452043 0.01275013
0.2223672 0.04924488 0.01303872
0.11882 0.02009812 0.01363772
0.2064382 0.03252767 0.009278265
0.09420743 0.06340471 0.01761988
0.07660409 0.0214583 0.009697251
0.1404326 0.01786506 0.01832353
0.3179532 0.02665242 0.02137404
0.149288 0.02328802 0.0187467
0.3605629 0.02759558 0.01631737
0.2063272 0.02261366 0.02706235
0.176837 0.03382286 0.02094116
0.08545901 0.04494979 0.01038434
0.08250747 0.04345878 0.01476176
0.08150434 0.02959499 0.02263945
0.2200847 0.03022674 0.03267623
0.207714 0.02935713 0.01164544
0.2655796 0.0381133 0.01889461
0.211314 0.03681168 0.04097337
0.1972421 0.03631155 0.03069996
0.2470322 0.04776705 0.02428197
0.2346704 0.03202299 0.01590534
0.1106549 0.07738762 0.01958901
0.2446979 0.05192511 0.02605264
0.1889675 0.04512065 0.02160579
0.1248917 0.07441489 0.008708373
0.1970507 0.03034671 0.0189998
0.1468255 0.03940703 0.01221689
0.1935012 0.05022519 0.01156374
0.1586983 0.09710143 0.01757062
0.3469412 0.03585085 0.009438761
0.2007041 0.06352022 0.01742039
0.30477 0.04676414 0.01129841
0.1496883 0.03640666 0.01528967
0.2235437 0.02565729 0.01251069
0.1610118 0.04317921 0.02488254
0.1352318 0.03256483 0.01838781
0.1976233 0.04289873 0.02420193
0.350156 0.02988942 0.03208546
0.1791478 0.06496818 0.009896415
0.07935122 0.02631304 0.02834074
0.1344776 0.04535956 0.01248084
0.08090736 0.01892492 0.01974666
0.1689345 0.05994122 0.01905646
0.0826 0.08954376 0.03201713
0.2514712 0.0435969 0.0181072
0.2149147 0.0478098 0.02968153
0.3123051 0.04451724 0.009081991
0.2949683 0.05405418 0.02864952
0.1327832 0.08561973 0.04123352
0.0980269 0.05677098 0.02699358
0.4594849 0.08289495 0.01310155
0.1474017 0.04109351 0.02475585
0.1594311 0.02086811 0.03002523
0.2779778 0.04304788 0.02106396
0.2826026 0.05128414 0.01005787
0.1554686 0.07085132 0.01769444
0.1363554 0.07202831 0.01546363
0.07869669 0.08211741 0.02247562
0.5801079 0.05676896 0.00995163
0.253504 0.02515374 0.007900552
0.165067 0.02682771 0.01002747
0.1691942 0.02749658 0.01236205
0.1499857 0.03498036 0.02783762
0.1226712 0.02518354 0.01809044
0.1141013 0.03046581 0.01217952
0.1923038 0.07398469 0.01014086
0.1224827 0.05729357 0.009506898
0.3499069 0.03381088 0.01325793
0.1477697 0.07284402 0.01128798
0.1834056 0.02744481 0.01631665
0.2539839 0.02785309 0.02782403
0.1945614 0.04455179 0.02228089
