p_1 p_2 p_3 
0.8713281 0.03343492 0.09523696 
0.8242516 0.06659929 0.1091491 
0.7787504 0.05283295 0.1684166 
0.7683673 0.08136282 0.1502698 
0.7835877 0.0646491 0.1517632 
0.7423964 0.07324166 0.1843619 
0.708745 0.05184886 0.2394061 
0.8130991 0.07235492 0.114546 
0.8082382 0.04977781 0.141984 
0.8145002 0.06059363 0.1249061 
0.7174042 0.05564611 0.2269497 
0.8021111 0.07359712 0.1242918 
0.7971477 0.0797513 0.123101 
0.8535769 0.05490542 0.09151767 
0.7495659 0.09290645 0.1575277 
0.783039 0.02426745 0.1926935 
0.7898813 0.06181307 0.1483056 
0.8062747 0.09982001 0.09390525 
0.7344926 0.1144891 0.1510183 
0.8152135 0.04745704 0.1373295 
0.8536397 0.06319388 0.08316647 
0.7329045 0.07355616 0.1935394 
0.7943758 0.1089707 0.09665342 
0.8204326 0.07541631 0.1041511 
0.7974699 0.08226896 0.1202612 
0.8240433 0.03940644 0.1365502 
0.7929947 0.06160281 0.1454024 
0.7875938 0.09379876 0.1186074 
0.8841285 0.03272062 0.08315092 
0.7961979 0.08803817 0.115764 
0.770289 0.05860237 0.1711087 
0.7884772 0.04862014 0.1629027 
0.7674336 0.05297169 0.1795947 
0.7731187 0.0527767 0.1741046 
0.8604771 0.0358303 0.1036926 
0.8452422 0.066138 0.08861976 
0.7931377 0.06924733 0.1376149 
0.8122932 0.02424351 0.1634632 
0.7911295 0.03704436 0.1718261 
0.8261604 0.05750023 0.1163393 
0.8483042 0.04988549 0.1018103 
0.8474061 0.05042651 0.1021674 
0.7414674 0.02573371 0.2327989 
0.8547139 0.02531779 0.1199683 
0.7832012 0.03206326 0.1847355 
0.7804298 0.02287335 0.1966968 
0.7956655 0.06349892 0.1408356 
0.7834688 0.04585684 0.1706744 
0.8036056 0.05247594 0.1439184 
0.7770031 0.089637 0.1333599 
0.7859308 0.06853939 0.1455298 
0.7893516 0.0608471 0.1498013 
0.8017825 0.074947 0.1232705 
0.8233484 0.07374745 0.1029041 
0.7942522 0.04429878 0.161449 
0.7769642 0.09259259 0.1304432 
0.8496615 0.05 0.1003385 
0.7965203 0.06871137 0.1347684 
0.792388 0.05835807 0.1492539 
0.8643092 0.01924957 0.1164413 
0.8159605 0.02431951 0.15972 
0.8499602 0.06158839 0.08845143 
0.7390993 0.1659778 0.09492288 
0.812502 0.08445131 0.1030467 
0.7844521 0.08696599 0.1285819 
0.7604015 0.1311973 0.1084011 
0.7597776 0.06573155 0.1744908 
0.8523622 0.02912383 0.118514 
0.8367844 0.06164756 0.101568 
0.8102773 0.04541621 0.1443065 
0.8342441 0.04862896 0.1171269 
0.8337189 0.01781532 0.1484658 
0.7552041 0.06614742 0.1786485 
0.9082567 0.04634991 0.04539337 
0.8081815 0.04428438 0.1475342 
0.7799481 0.01704081 0.2030111 
0.8235983 0.0003479051 0.1760538 
0.8195155 0.03896769 0.1415168 
0.7913921 0.03090472 0.1777032 
0.7725294 0.01692385 0.2105467 
0.8033295 0.008878432 0.187792 
0.7797288 0.05023732 0.1700339 
0.8376934 0.06283065 0.09947591 
0.8082058 0.07217606 0.1196182 
0.8440565 0.0464295 0.109514 
0.8147651 0.08516167 0.1000733 
0.849246 0.05415428 0.09659969 
0.8468926 0.0562206 0.09688677 
0.7600148 0.04418548 0.1957998 
0.7054891 0.05354278 0.2409681 
0.8761464 0.03935951 0.08449411 
0.8376623 0.02477231 0.1375654 
0.8041363 0.0425961 0.1532676 
0.8434526 0.04153166 0.1150157 
0.7689801 0.06659124 0.1644287 
0.785387 0.02802585 0.1865872 
0.8337575 0.08471161 0.08153087 
0.7150293 0.08543463 0.1995361 
0.821724 0.07842843 0.09984759 
0.7839982 0.1088417 0.1071601 
0.8139657 0.0616263 0.124408 
0.7847878 0.07552221 0.13969 
0.8530543 0.03098706 0.1159586 
0.7912922 0.03942822 0.1692796 
0.862988 0.03075277 0.1062593 
0.8236813 0.07872718 0.09759155 
0.807019 0.04989155 0.1430894 
0.823421 0.05506912 0.1215099 
0.8610461 0.02064773 0.1183062 
0.8314655 0.06102109 0.1075135 
0.8250236 0.06511699 0.1098595 
0.838822 0.05962813 0.1015499 
0.8464701 0.07806099 0.07546895 
0.8442982 0.0611753 0.09452646 
0.8072454 0.1059096 0.08684496 
0.8249395 0.0435912 0.1314693 
0.8014659 0.02306253 0.1754716 
0.7796193 0.06967432 0.1507064 
0.7104408 0.1121818 0.1773775 
0.8553499 0.0553131 0.089337 
0.8069378 0.02422626 0.1688359 
0.7666154 0.09070805 0.1426765 
0.8058108 0.04498362 0.1492056 
0.8484592 0.04452638 0.1070145 
0.7902208 0.09943524 0.110344 
0.889105 0.02104252 0.08985244 
0.9161947 0.03297052 0.05083479 
0.8308719 0.05190188 0.1172262 
0.8176328 0.04153523 0.140832 
0.8220448 0.04922359 0.1287316 
0.7611326 0.113203 0.1256644 
0.8219067 0.01789645 0.1601968 
0.8648301 0.02991184 0.105258 
0.8290941 0.06421109 0.1066948 
0.8006918 0.07813998 0.1211682 
0.796878 0.05964269 0.1434794 
0.7941745 0.07363856 0.1321869 
0.7385045 0.04505452 0.216441 
0.7483766 0.1531297 0.09849367 
0.7433474 0.08462594 0.1720267 
0.7706663 0.06059761 0.1687361 
0.7983302 0.06872889 0.1329409 
0.7690847 0.09984333 0.1310719 
0.8513961 0.03213965 0.1164643 
0.799449 0.08542603 0.1151249 
0.7178568 0.05591202 0.2262312 
0.8276765 0.0434689 0.1288546 
0.7949359 0.07588673 0.1291773 
0.8281873 0.06894283 0.1028698 
0.788465 0.03038238 0.1811527 
0.8633131 0.04223687 0.09445007 
0.790219 0.09054668 0.1192343 
0.848839 0.02996302 0.121198 
0.8019033 0.05600199 0.1420947 
0.8029587 0.07866485 0.1183765 
0.8418619 0.04349478 0.1146433 
0.8240325 0.08187268 0.09409485 
0.839607 0.06062597 0.09976702 
0.7498344 0.04941137 0.2007542 
0.7683526 0.08684981 0.1447976 
0.7647526 0.130906 0.1043414 
0.8032886 0.07505633 0.1216551 
0.8146296 0.07759062 0.1077798 
0.8984978 0.02096397 0.08053822 
0.8427246 0.07824709 0.0790283 
0.8010147 0.06179268 0.1371926 
0.8318955 0.02580524 0.1422993 
0.8550396 0.03998336 0.104977 
0.7856236 0.07328392 0.1410924 
0.7635543 0.05822754 0.1782182 
0.8147943 0.06441564 0.12079 
0.8324094 0.04321745 0.1243731 
0.8178035 0.02787939 0.1543171 
0.7819595 0.04119234 0.1768482 
0.8299875 0.05985748 0.110155 
0.8417447 0.06274145 0.0955138 
0.8782224 0.03106379 0.09071381 
0.6960135 0.1466221 0.1573643 
0.8842431 0.03755327 0.07820361 
0.8143282 0.06121293 0.1244589 
0.772656 0.07276463 0.1545794 
0.7785826 0.09140779 0.1300096 
0.7494931 0.05940033 0.1911065 
0.8532552 0.02726262 0.1194822 
0.8349726 0.03303946 0.131988 
0.8294086 0.0713344 0.09925703 
0.7829273 0.05666176 0.160411 
0.7709467 0.09634507 0.1327083 
0.7045276 0.1629464 0.132526 
0.8392777 0.07224653 0.08847579 
0.8598762 0.03276894 0.1073549 
0.8776378 0.0119297 0.1104325 
0.847795 0.03662854 0.1155764 
0.7542139 0.09085148 0.1549346 
