nu alpha 
5.314841 0.3122524 
2.646315 0.151214 
2.907809 0.2540346 
1.461772 0.1279228 
2.849684 0.3833097 
1.945679 0.4362515 
2.923717 0.1169307 
3.077397 0.1408559 
2.116841 0.1149306 
2.890636 0.07061272 
3.59762 0.2771995 
1.976702 0.4784067 
3.365658 0.4333329 
2.473566 0.09816122 
2.558068 0.4328399 
1.941524 0.2579704 
2.431534 0.1637475 
2.199791 0.4829022 
1.920709 0.2037648 
2.53036 0.3021209 
3.007946 0.4307126 
2.322469 0.1211209 
1.989914 0.383896 
1.722664 0.4523992 
2.514562 0.09945176 
3.200629 0.02907244 
1.628932 0.4104511 
2.33422 0.2876322 
1.570758 0.2891939 
2.322172 0.280067 
4.417138 0.1218575 
4.017188 0.1160912 
3.301366 0.2994842 
1.664851 0.3115543 
2.815571 0.1862146 
4.502597 0.4093177 
3.51713 0.2202676 
3.000567 0.3456385 
2.501235 0.3569072 
1.857665 0.4131354 
3.092336 0.09390242 
2.725442 0.1442849 
2.488726 0.4439612 
2.645139 0.2108092 
1.851775 0.2868787 
3.598858 0.2321693 
2.798139 0.3556782 
5.24034 0.06004504 
5.005519 0.2941725 
4.201015 0.08630906 
1.868217 0.4688785 
1.693154 0.4681655 
2.288187 0.1712421 
1.777501 0.1754463 
2.231345 0.06720157 
3.581478 0.4154306 
3.451278 0.2961402 
2.461335 0.1829291 
3.282594 0.2031392 
4.016426 0.3641615 
6.055532 0.2054413 
2.568663 0.0519078 
2.354625 0.3975138 
4.062044 0.4030242 
2.821487 0.3469763 
3.334535 0.1939564 
2.842479 0.4998171 
2.240264 0.4693476 
4.435478 0.2651551 
3.212157 0.2610423 
4.896963 0.4821562 
3.26474 0.4442132 
3.483578 0.4174532 
2.631874 0.3392428 
2.528335 0.4249767 
2.735438 0.1421356 
3.581561 0.2663622 
3.499579 0.2961563 
3.152623 0.138595 
2.755956 0.3193984 
1.834626 0.4715765 
4.216146 0.1055767 
2.001324 0.2972458 
2.755253 0.07868766 
2.647918 0.07601806 
2.842275 0.2436433 
3.231124 0.03601565 
2.482244 0.4103714 
1.705129 0.06182484 
1.743404 0.1677453 
1.392666 0.3751906 
2.630831 0.4423179 
1.581579 0.04265029 
1.82714 0.225064 
1.884687 0.3748936 
2.611001 0.2528678 
2.001785 0.4311885 
3.256815 0.04012724 
2.872808 0.361852 
2.919263 0.2225586 
2.877537 0.05141579 
1.532654 0.3450844 
2.737334 0.3802691 
2.274863 0.4012994 
2.721587 0.2487758 
6.454349 0.2480841 
3.154588 0.3898225 
2.731248 0.288537 
2.348867 0.130197 
2.5259 0.4210526 
3.066586 0.1978982 
2.655698 0.4449328 
2.312092 0.485392 
2.264065 0.2220001 
2.869555 0.2284354 
2.235202 0.4378307 
2.627587 0.2643864 
2.85447 0.4836696 
2.650848 0.1087466 
4.543088 0.3071797 
4.008321 0.3452941 
3.450667 0.4087378 
2.283386 0.3233124 
2.439705 0.2075517 
3.778962 0.03170317 
3.073663 0.43764 
2.73397 0.3898612 
1.55218 0.02635983 
2.330186 0.4641325 
1.62709 0.387814 
1.122135 0.3416455 
1.736032 0.1810524 
1.946995 0.2762673 
4.297637 0.1698913 
3.040227 0.1968044 
4.246222 0.1164619 
3.13755 0.2340595 
2.558926 0.4940901 
2.237467 0.3222318 
2.668786 0.2190156 
4.413951 0.2423334 
3.152108 0.3666372 
2.046972 0.3645746 
1.846937 0.3978968 
1.800851 0.3292742 
2.747799 0.4763403 
1.880173 0.3781772 
2.434235 0.4034317 
2.459881 0.3445036 
1.646629 0.4586001 
1.700809 0.3871645 
1.93726 0.02560619 
2.788692 0.2191655 
4.136617 0.451616 
2.134187 0.3617749 
2.784092 0.4289049 
4.913452 0.1074817 
2.588674 0.2688493 
4.74176 0.2252858 
5.387302 0.2364335 
2.761121 0.2642558 
3.783658 0.3832022 
1.266244 0.4590186 
1.609195 0.09326544 
1.8291 0.1657429 
1.608688 0.2909558 
1.550119 0.4337228 
2.320958 0.09918796 
1.996905 0.3958765 
1.814511 0.37014 
2.214231 0.4585874 
4.060196 0.1816002 
6.346846 0.09961399 
4.359477 0.3754543 
4.727628 0.04464414 
3.960525 0.3821353 
4.005903 0.238083 
3.994845 0.1176505 
4.020884 0.1898409 
2.273669 0.4229147 
9.419347 0.1082119 
5.55857 0.3505961 
3.692468 0.2844419 
2.066618 0.1197523 
2.487022 0.2973426 
2.171619 0.3787779 
3.199862 0.05793857 
3.009276 0.4197314 
4.777239 0.06641359 
1.732318 0.2877475 
3.30337 0.3070356 
2.397077 0.2025929 
2.903011 0.4298756 
1.747348 0.4070716 
1.96812 0.1980276 
1.62004 0.4134514 
1.939697 0.2600662 
1.489465 0.09350366 
2.603855 0.2927204 
2.215604 0.2698972 
2.057012 0.2339408 
3.016404 0.4933416 
2.273128 0.4475743 
2.365634 0.1040043 
2.000302 0.3196001 
1.966577 0.4004861 
2.252283 0.4231557 
2.643024 0.2647057 
1.607159 0.2290573 
2.65226 0.4923085 
2.178867 0.4196292 
3.467573 0.4231926 
2.347168 0.1577242 
2.601008 0.2281043 
4.585394 0.2368103 
5.919889 0.4013464 
1.770577 0.4785888 
3.066464 0.4789766 
5.637404 0.4624924 
5.551803 0.2161137 
2.505593 0.04417514 
2.744741 0.06974435 
2.221352 0.136946 
4.208809 0.268405 
1.514046 0.1157227 
1.5788 0.4550275 
2.972106 0.269612 
2.325527 0.3698401 
4.092657 0.1500736 
3.278658 0.2176878 
3.092579 0.3510565 
1.444932 0.2259719 
3.229451 0.3426751 
2.799964 0.4174596 
2.720989 0.2368009 
3.940837 0.3837871 
3.076755 0.3692151 
3.94603 0.07522551 
4.501478 0.09646805 
3.848577 0.319538 
1.93763 0.3408258 
2.107165 0.2822804 
1.986689 0.3282275 
1.497055 0.2933923 
2.660248 0.1477135 
1.767503 0.2269999 
1.86627 0.3484299 
1.941564 0.2178883 
1.225279 0.1033545 
