p_1 p_2 
0.2562438 0.7437562 
0.1696329 0.8303671 
0.1652669 0.8347331 
0.2356964 0.7643036 
0.1504272 0.8495728 
0.1839157 0.8160843 
0.1401643 0.8598357 
0.2104776 0.7895224 
0.1806534 0.8193466 
0.2737479 0.7262521 
0.2102178 0.7897822 
0.172807 0.827193 
0.1621617 0.8378383 
0.2193326 0.7806674 
0.1955362 0.8044638 
0.1478409 0.8521591 
0.1806461 0.8193539 
0.1592816 0.8407184 
0.2123223 0.7876777 
0.1991975 0.8008025 
0.3078727 0.6921273 
0.1280102 0.8719898 
0.2146427 0.7853573 
0.1281251 0.8718749 
0.2096877 0.7903123 
0.2274716 0.7725284 
0.1355264 0.8644736 
0.220716 0.779284 
0.2086033 0.7913967 
0.1881416 0.8118584 
0.156759 0.843241 
0.1871851 0.8128149 
0.2035006 0.7964994 
0.1523158 0.8476842 
0.1500801 0.8499199 
0.2543277 0.7456723 
0.1610257 0.8389743 
0.2431817 0.7568183 
0.2001435 0.7998565 
0.2554326 0.7445674 
0.2153407 0.7846593 
0.2369834 0.7630166 
0.1980734 0.8019266 
0.2246017 0.7753983 
0.2261704 0.7738296 
0.2297618 0.7702382 
0.1856131 0.8143869 
0.1703168 0.8296832 
0.1415242 0.8584758 
0.1856302 0.8143698 
0.1718509 0.8281491 
0.1783834 0.8216166 
0.1756282 0.8243718 
0.2643426 0.7356574 
0.2290016 0.7709984 
0.2706215 0.7293785 
0.1792248 0.8207752 
0.2056558 0.7943442 
0.1870731 0.8129269 
0.2192699 0.7807301 
0.1858511 0.8141489 
0.1387718 0.8612282 
0.2081685 0.7918315 
0.2535262 0.7464738 
0.1145366 0.8854634 
0.2229473 0.7770527 
0.1921017 0.8078983 
0.2072167 0.7927833 
0.1247437 0.8752563 
0.1784135 0.8215865 
0.1388958 0.8611042 
0.2105162 0.7894838 
0.1714404 0.8285596 
0.2294048 0.7705952 
0.2365567 0.7634433 
0.2153617 0.7846383 
0.191704 0.808296 
0.2565222 0.7434778 
0.2213027 0.7786973 
0.2224428 0.7775572 
0.1965215 0.8034785 
0.1567759 0.8432241 
0.2209203 0.7790797 
0.1199613 0.8800387 
0.2146552 0.7853448 
0.1875501 0.8124499 
0.1742176 0.8257824 
0.1044692 0.8955308 
0.2082888 0.7917112 
0.2150599 0.7849401 
0.1333253 0.8666747 
0.1738295 0.8261705 
0.1967589 0.8032411 
0.2066969 0.7933031 
0.1724862 0.8275138 
0.1567137 0.8432863 
0.2088152 0.7911848 
0.1667105 0.8332895 
0.1659703 0.8340297 
0.1761274 0.8238726 
0.2543531 0.7456469 
0.265421 0.734579 
0.1660464 0.8339536 
0.2075959 0.7924041 
0.2152403 0.7847597 
0.2441276 0.7558724 
0.214361 0.785639 
0.2149814 0.7850186 
0.2419861 0.7580139 
0.2310655 0.7689345 
0.1494315 0.8505685 
0.1464012 0.8535988 
0.2076871 0.7923129 
0.1983664 0.8016336 
0.1660895 0.8339105 
0.2091318 0.7908682 
0.1294983 0.8705017 
0.1488799 0.8511201 
0.1626417 0.8373583 
0.1798466 0.8201534 
0.1708878 0.8291122 
0.2452861 0.7547139 
0.1770484 0.8229516 
0.1338372 0.8661628 
0.2144461 0.7855539 
0.1982616 0.8017384 
0.1963913 0.8036087 
0.2763235 0.7236765 
0.2540794 0.7459206 
0.2307759 0.7692241 
0.2339324 0.7660676 
0.2060826 0.7939174 
0.1569707 0.8430293 
0.1926429 0.8073571 
0.1637881 0.8362119 
0.21895 0.78105 
0.2308783 0.7691217 
0.1879764 0.8120236 
0.1666163 0.8333837 
0.241849 0.758151 
0.1367574 0.8632426 
0.2305503 0.7694497 
0.192694 0.807306 
0.2053754 0.7946246 
0.2202968 0.7797032 
0.2043852 0.7956148 
0.3042941 0.6957059 
0.2217953 0.7782047 
0.1487286 0.8512714 
0.2003181 0.7996819 
0.1986457 0.8013543 
0.1771077 0.8228923 
0.2261673 0.7738327 
0.1918588 0.8081412 
0.2352413 0.7647587 
0.2652438 0.7347562 
0.2336603 0.7663397 
0.1466483 0.8533517 
0.1973716 0.8026284 
0.2733238 0.7266762 
0.2523461 0.7476539 
0.2461261 0.7538739 
0.1723126 0.8276874 
0.1971267 0.8028733 
0.1838802 0.8161198 
0.1920796 0.8079204 
0.2150158 0.7849842 
0.1565533 0.8434467 
0.2370196 0.7629804 
0.2141879 0.7858121 
0.2008019 0.7991981 
0.1477818 0.8522182 
0.1803919 0.8196081 
0.2236904 0.7763096 
0.2101791 0.7898209 
0.1879493 0.8120507 
0.1586569 0.8413431 
0.2863523 0.7136477 
0.1711059 0.8288941 
0.1566691 0.8433309 
0.2276174 0.7723826 
0.1830339 0.8169661 
0.1850159 0.8149841 
0.1671587 0.8328413 
0.1062554 0.8937446 
0.2734732 0.7265268 
0.1991549 0.8008451 
0.2115049 0.7884951 
0.2677469 0.7322531 
0.1621016 0.8378984 
0.1958932 0.8041068 
0.1704781 0.8295219 
0.122509 0.877491 
0.1549315 0.8450685 
0.1564276 0.8435724 
0.2506792 0.7493208 
0.1884825 0.8115175 
0.202372 0.797628 
0.1401533 0.8598467 
0.2266479 0.7733521 
0.1880115 0.8119885 
0.2189116 0.7810884 
0.1745618 0.8254382 
0.2162176 0.7837824 
0.1387464 0.8612536 
0.1484727 0.8515273 
0.2468946 0.7531054 
0.1565193 0.8434807 
0.1281607 0.8718393 
0.167014 0.832986 
0.1360339 0.8639661 
0.1970873 0.8029127 
0.1410937 0.8589063 
0.1815476 0.8184524 
0.2416044 0.7583956 
0.1788275 0.8211725 
0.1677422 0.8322578 
0.1889951 0.8110049 
0.2279912 0.7720088 
0.1577902 0.8422098 
0.1834588 0.8165412 
0.2693678 0.7306322 
0.1999013 0.8000987 
0.1648421 0.8351579 
0.1520657 0.8479343 
0.199576 0.800424 
0.163414 0.836586 
0.2378607 0.7621393 
0.1895345 0.8104655 
0.115973 0.884027 
0.2575904 0.7424096 
0.2362571 0.7637429 
0.2155369 0.7844631 
0.1662846 0.8337154 
0.2246098 0.7753902 
0.2611118 0.7388882 
0.1728556 0.8271444 
0.2469213 0.7530787 
0.1471746 0.8528254 
0.2289984 0.7710016 
0.169071 0.830929 
0.2315737 0.7684263 
0.1725949 0.8274051 
0.1742131 0.8257869 
0.1889769 0.8110231 
0.162865 0.837135 
0.1665245 0.8334755 
0.1652661 0.8347339 
0.178846 0.821154 
0.2638435 0.7361565 
0.2407846 0.7592154 
0.2882115 0.7117885 
0.2505734 0.7494266 
0.2235736 0.7764264 
0.2683952 0.7316048 
0.161584 0.838416 
0.2204712 0.7795288 
0.2002548 0.7997452 
0.2043279 0.7956721 
0.2844804 0.7155196 
0.2976002 0.7023998 
0.1626219 0.8373781 
0.2215419 0.7784581 
0.2046318 0.7953682 
0.1859051 0.8140949 
0.1759269 0.8240731 
0.1803958 0.8196042 
0.1911096 0.8088904 
0.2216056 0.7783944 
0.2182068 0.7817932 
0.2172276 0.7827724 
0.2231287 0.7768713 
0.2071746 0.7928254 
0.2899374 0.7100626 
0.1979275 0.8020725 
0.2033828 0.7966172 
0.1668444 0.8331556 
0.1930685 0.8069315 
0.1699942 0.8300058 
0.1714361 0.8285639 
0.2138353 0.7861647 
0.1554433 0.8445567 
0.218104 0.781896 
0.1280486 0.8719514 
0.2514574 0.7485426 
0.1782664 0.8217336 
0.1641603 0.8358397 
0.1765899 0.8234101 
0.2188239 0.7811761 
0.2422434 0.7577566 
0.1329344 0.8670656 
0.1797354 0.8202646 
0.2401634 0.7598366 
0.2260811 0.7739189 
0.2364324 0.7635676 
0.1882994 0.8117006 
0.1427987 0.8572013 
0.1540413 0.8459587 
0.1993888 0.8006112 
0.2075914 0.7924086 
0.2084366 0.7915634 
0.2393489 0.7606511 
0.193451 0.806549 
0.2344562 0.7655438 
0.2197638 0.7802362 
0.1836857 0.8163143 
0.1246983 0.8753017 
0.239989 0.760011 
0.1878066 0.8121934 
0.1508621 0.8491379 
0.1924351 0.8075649 
0.1207962 0.8792038 
0.225225 0.774775 
0.2383583 0.7616417 
0.226253 0.773747 
0.1650338 0.8349662 
0.2037441 0.7962559 
0.213397 0.786603 
0.1922584 0.8077416 
0.2902529 0.7097471 
0.1684331 0.8315669 
0.1784322 0.8215678 
0.2096019 0.7903981 
0.1852659 0.8147341 
0.2066041 0.7933959 
0.2270107 0.7729893 
0.1529176 0.8470824 
0.1948979 0.8051021 
0.2247955 0.7752045 
0.1805124 0.8194876 
0.1975251 0.8024749 
0.2022992 0.7977008 
0.1773874 0.8226126 
0.2142481 0.7857519 
0.1565569 0.8434431 
0.2119325 0.7880675 
0.2311759 0.7688241 
0.1982939 0.8017061 
0.2350196 0.7649804 
0.1861842 0.8138158 
0.2736919 0.7263081 
0.2707498 0.7292502 
0.2089369 0.7910631 
0.2078336 0.7921664 
0.2264956 0.7735044 
0.1788059 0.8211941 
0.1603657 0.8396343 
0.2760956 0.7239044 
0.1582628 0.8417372 
0.1610839 0.8389161 
0.2106574 0.7893426 
0.1579181 0.8420819 
0.2038935 0.7961065 
0.1871151 0.8128849 
0.2137283 0.7862717 
0.1571649 0.8428351 
0.1907693 0.8092307 
0.1454455 0.8545545 
0.2148794 0.7851206 
0.284477 0.715523 
0.1814297 0.8185703 
0.213831 0.786169 
0.2462907 0.7537093 
0.1650997 0.8349003 
0.159571 0.840429 
0.1884732 0.8115268 
0.2614995 0.7385005 
0.2059344 0.7940656 
0.2542957 0.7457043 
0.2054308 0.7945692 
0.1435129 0.8564871 
0.1595482 0.8404518 
0.1981687 0.8018313 
0.1905619 0.8094381 
0.236932 0.763068 
0.2095401 0.7904599 
0.2627045 0.7372955 
0.1994487 0.8005513 
0.1659389 0.8340611 
0.2446426 0.7553574 
0.1525086 0.8474914 
0.2338471 0.7661529 
0.1847955 0.8152045 
0.3013534 0.6986466 
0.2407822 0.7592178 
0.2303063 0.7696937 
0.1706754 0.8293246 
0.1374587 0.8625413 
0.2196465 0.7803535 
0.2084787 0.7915213 
0.2514116 0.7485884 
0.1550413 0.8449587 
0.2119225 0.7880775 
0.1668651 0.8331349 
0.2370847 0.7629153 
0.1886342 0.8113658 
0.1665376 0.8334624 
0.1422976 0.8577024 
0.1837422 0.8162578 
0.12587 0.87413 
0.2169617 0.7830383 
0.1597838 0.8402162 
0.2648693 0.7351307 
0.1872287 0.8127713 
0.2834002 0.7165998 
0.2056749 0.7943251 
0.2390141 0.7609859 
0.2223279 0.7776721 
0.2157803 0.7842197 
0.1782747 0.8217253 
0.1822118 0.8177882 
0.2264015 0.7735985 
0.2100986 0.7899014 
0.1252779 0.8747221 
0.17866 0.82134 
0.1833102 0.8166898 
0.1310934 0.8689066 
0.2234875 0.7765125 
0.2545202 0.7454798 
0.20504 0.79496 
0.1857739 0.8142261 
0.1675947 0.8324053 
0.1939405 0.8060595 
0.1414379 0.8585621 
0.2305786 0.7694214 
0.1967453 0.8032547 
0.2163145 0.7836855 
0.1913231 0.8086769 
0.2366775 0.7633225 
0.1722828 0.8277172 
0.1656466 0.8343534 
0.1519522 0.8480478 
0.3039778 0.6960222 
0.2050756 0.7949244 
0.1990514 0.8009486 
0.1950553 0.8049447 
0.1901161 0.8098839 
0.1921957 0.8078043 
0.1915712 0.8084288 
0.2305551 0.7694449 
0.2388884 0.7611116 
0.2079077 0.7920923 
0.2499361 0.7500639 
0.1505893 0.8494107 
0.2691829 0.7308171 
0.1572654 0.8427346 
0.2234057 0.7765943 
0.2158287 0.7841713 
0.2244207 0.7755793 
0.2114404 0.7885596 
0.1396986 0.8603014 
0.1867769 0.8132231 
0.1966968 0.8033032 
0.223068 0.776932 
0.2317816 0.7682184 
0.2034882 0.7965118 
0.1579151 0.8420849 
0.2412449 0.7587551 
0.1978626 0.8021374 
0.1394319 0.8605681 
0.187749 0.812251 
0.2234964 0.7765036 
0.2064466 0.7935534 
0.251434 0.748566 
0.1316717 0.8683283 
0.1599367 0.8400633 
0.2100994 0.7899006 
0.1517642 0.8482358 
0.1121519 0.8878481 
0.251896 0.748104 
0.1608747 0.8391253 
0.2491813 0.7508187 
0.1743822 0.8256178 
0.1498571 0.8501429 
0.2391414 0.7608586 
0.2534804 0.7465196 
0.0904768 0.9095232 
0.1619617 0.8380383 
0.2303764 0.7696236 
0.2038174 0.7961826 
0.1339759 0.8660241 
0.1873207 0.8126793 
0.2418762 0.7581238 
0.1557467 0.8442533 
0.1453032 0.8546968 
0.1297122 0.8702878 
0.1638101 0.8361899 
0.1644282 0.8355718 
0.1762651 0.8237349 
0.2339639 0.7660361 
0.1744845 0.8255155 
0.215549 0.784451 
0.1919918 0.8080082 
0.2265589 0.7734411 
0.2124136 0.7875864 
0.251678 0.748322 
0.2028678 0.7971322 
0.1485549 0.8514451 
0.1428669 0.8571331 
0.2297533 0.7702467 
0.1691271 0.8308729 
0.2095611 0.7904389 
0.1540178 0.8459822 
0.1561739 0.8438261 
0.181385 0.818615 
0.1990727 0.8009273 
0.2239906 0.7760094 
0.3387813 0.6612187 
0.155737 0.844263 
0.1729519 0.8270481 
0.2102308 0.7897692 
0.2216106 0.7783894 
0.2035393 0.7964607 
0.2838951 0.7161049 
0.1470951 0.8529049 
0.1523172 0.8476828 
0.2056397 0.7943603 
0.2798286 0.7201714 
0.2240986 0.7759014 
0.1583309 0.8416691 
0.2095568 0.7904432 
0.1265907 0.8734093 
0.2794454 0.7205546 
0.1690892 0.8309108 
0.2014279 0.7985721 
0.3141381 0.6858619 
0.1880353 0.8119647 
0.1304081 0.8695919 
0.2118116 0.7881884 
0.1312854 0.8687146 
0.1459134 0.8540866 
0.1319022 0.8680978 
0.2793514 0.7206486 
0.280256 0.719744 
0.1743461 0.8256539 
0.2235026 0.7764974 
0.2346171 0.7653829 
0.2175489 0.7824511 
0.1225188 0.8774812 
0.1973564 0.8026436 
0.1833676 0.8166324 
0.2427595 0.7572405 
0.1715041 0.8284959 
0.110167 0.889833 
0.1610567 0.8389433 
0.1799599 0.8200401 
0.1624751 0.8375249 
0.1872679 0.8127321 
0.1429045 0.8570955 
0.1990922 0.8009078 
0.1530643 0.8469357 
0.1613469 0.8386531 
0.2901873 0.7098127 
0.1974916 0.8025084 
0.2064281 0.7935719 
0.1993723 0.8006277 
0.2168647 0.7831353 
0.2009309 0.7990691 
0.1894732 0.8105268 
0.1891222 0.8108778 
0.1626767 0.8373233 
0.2510708 0.7489292 
0.2892266 0.7107734 
0.1262051 0.8737949 
0.2123096 0.7876904 
0.194138 0.805862 
0.1442825 0.8557175 
0.1741818 0.8258182 
0.163314 0.836686 
0.2321633 0.7678367 
0.1998397 0.8001603 
0.2009845 0.7990155 
0.1719151 0.8280849 
0.234556 0.765444 
0.2067451 0.7932549 
0.245307 0.754693 
0.1635362 0.8364638 
0.223739 0.776261 
0.1869403 0.8130597 
0.1702304 0.8297696 
0.1365989 0.8634011 
0.1345188 0.8654812 
0.2140548 0.7859452 
0.2251707 0.7748293 
0.1398178 0.8601822 
0.1897123 0.8102877 
0.1755527 0.8244473 
0.2309043 0.7690957 
0.2597218 0.7402782 
0.2014946 0.7985054 
0.172241 0.827759 
0.2381816 0.7618184 
0.2018241 0.7981759 
0.223672 0.776328 
0.1704629 0.8295371 
0.2008217 0.7991783 
0.1647764 0.8352236 
0.175156 0.824844 
0.2118727 0.7881273 
0.2346394 0.7653606 
0.2637193 0.7362807 
0.245088 0.754912 
0.1838054 0.8161946 
0.1780063 0.8219937 
0.1458247 0.8541753 
0.2033936 0.7966064 
0.1428715 0.8571285 
0.1642222 0.8357778 
0.2239083 0.7760917 
0.1812288 0.8187712 
0.1967572 0.8032428 
0.2501383 0.7498617 
0.1290765 0.8709235 
0.1397968 0.8602032 
0.1634496 0.8365504 
0.2552484 0.7447516 
0.1984933 0.8015067 
0.2309935 0.7690065 
0.2081241 0.7918759 
0.2278881 0.7721119 
0.1406247 0.8593753 
0.1822946 0.8177054 
0.2340597 0.7659403 
0.2417467 0.7582533 
0.1405585 0.8594415 
0.2007617 0.7992383 
0.1966671 0.8033329 
0.2669856 0.7330144 
0.3018142 0.6981858 
0.2226475 0.7773525 
0.1863463 0.8136537 
0.2568008 0.7431992 
0.2238666 0.7761334 
0.1761088 0.8238912 
0.2092645 0.7907355 
0.2153852 0.7846148 
0.1878616 0.8121384 
0.1852773 0.8147227 
0.2879611 0.7120389 
0.2132294 0.7867706 
0.2227981 0.7772019 
0.1625627 0.8374373 
0.16058 0.83942 
0.2613732 0.7386268 
0.2186232 0.7813768 
0.1721302 0.8278698 
0.2254481 0.7745519 
0.1666576 0.8333424 
0.2582176 0.7417824 
0.2239048 0.7760952 
0.1556699 0.8443301 
0.171775 0.828225 
0.1223355 0.8776645 
0.1861274 0.8138726 
0.216528 0.783472 
0.2217643 0.7782357 
0.1336089 0.8663911 
0.298483 0.701517 
0.1639415 0.8360585 
0.1609215 0.8390785 
0.2107249 0.7892751 
0.2723575 0.7276425 
0.1991633 0.8008367 
0.1869123 0.8130877 
0.2211972 0.7788028 
0.208518 0.791482 
0.2107575 0.7892425 
0.2151428 0.7848572 
0.2049509 0.7950491 
0.1507484 0.8492516 
0.1771065 0.8228935 
0.1973219 0.8026781 
0.1821236 0.8178764 
0.1501247 0.8498753 
0.1979533 0.8020467 
0.1183751 0.8816249 
0.1810882 0.8189118 
0.2228645 0.7771355 
0.2773898 0.7226102 
0.1586983 0.8413017 
0.1817129 0.8182871 
0.2136165 0.7863835 
0.2359415 0.7640585 
0.1975826 0.8024174 
0.1962583 0.8037417 
0.2071363 0.7928637 
0.1724892 0.8275108 
0.2326567 0.7673433 
0.1756199 0.8243801 
0.203571 0.796429 
0.1907076 0.8092924 
0.1767282 0.8232718 
0.2596073 0.7403927 
0.2176622 0.7823378 
0.1892835 0.8107165 
0.1112231 0.8887769 
0.2253758 0.7746242 
0.1831599 0.8168401 
0.2751197 0.7248803 
0.1667605 0.8332395 
0.2195713 0.7804287 
0.162663 0.837337 
0.2239588 0.7760412 
0.1903148 0.8096852 
0.2085474 0.7914526 
0.1955805 0.8044195 
0.1440364 0.8559636 
0.172095 0.827905 
0.2576837 0.7423163 
0.1890479 0.8109521 
0.2170898 0.7829102 
0.1677609 0.8322391 
0.168514 0.831486 
0.1553729 0.8446271 
0.1552981 0.8447019 
0.1386681 0.8613319 
0.1524382 0.8475618 
0.1874342 0.8125658 
0.2034631 0.7965369 
0.2552648 0.7447352 
0.1144032 0.8855968 
0.178805 0.821195 
0.164548 0.835452 
0.1896902 0.8103098 
0.1775918 0.8224082 
0.2480239 0.7519761 
0.2190209 0.7809791 
0.1945041 0.8054959 
0.2214797 0.7785203 
0.169193 0.830807 
0.1766561 0.8233439 
0.2561786 0.7438214 
0.1920954 0.8079046 
0.2295099 0.7704901 
0.1686869 0.8313131 
0.1943521 0.8056479 
0.2104015 0.7895985 
0.2010304 0.7989696 
0.2468465 0.7531535 
0.1834345 0.8165655 
0.1559086 0.8440914 
0.2254164 0.7745836 
0.1981214 0.8018786 
0.1775538 0.8224462 
0.248207 0.751793 
0.1620664 0.8379336 
0.1595842 0.8404158 
0.2643414 0.7356586 
0.1778272 0.8221728 
0.1389628 0.8610372 
0.1951354 0.8048646 
0.1764203 0.8235797 
0.2486794 0.7513206 
0.257617 0.742383 
0.2775982 0.7224018 
0.220313 0.779687 
0.1654621 0.8345379 
0.2349087 0.7650913 
0.1474808 0.8525192 
0.1477452 0.8522548 
0.2418247 0.7581753 
0.1344365 0.8655635 
0.2067861 0.7932139 
0.1761145 0.8238855 
0.1226297 0.8773703 
0.1580337 0.8419663 
0.2087547 0.7912453 
0.1188716 0.8811284 
0.1989277 0.8010723 
0.1654132 0.8345868 
0.1730591 0.8269409 
0.1480257 0.8519743 
0.1822805 0.8177195 
0.2116823 0.7883177 
0.2478516 0.7521484 
0.1685939 0.8314061 
0.1597467 0.8402533 
0.236692 0.763308 
0.1939489 0.8060511 
0.2116543 0.7883457 
0.1676502 0.8323498 
0.23882 0.76118 
0.1865606 0.8134394 
0.2203512 0.7796488 
0.1849326 0.8150674 
0.2261638 0.7738362 
0.1489063 0.8510937 
0.2071816 0.7928184 
0.2660342 0.7339658 
0.1334973 0.8665027 
0.2537725 0.7462275 
0.2092089 0.7907911 
0.1536719 0.8463281 
0.1311286 0.8688714 
0.2713164 0.7286836 
0.238351 0.761649 
0.1739149 0.8260851 
0.3065899 0.6934101 
0.2001894 0.7998106 
0.2320232 0.7679768 
0.1707093 0.8292907 
0.1972821 0.8027179 
0.1919578 0.8080422 
0.2173791 0.7826209 
0.1939565 0.8060435 
0.2005481 0.7994519 
0.1581243 0.8418757 
0.1738982 0.8261018 
0.2060904 0.7939096 
0.2066835 0.7933165 
0.2489657 0.7510343 
0.2132623 0.7867377 
0.2217578 0.7782422 
0.2216135 0.7783865 
0.130324 0.869676 
0.1925737 0.8074263 
0.2143419 0.7856581 
0.1989225 0.8010775 
0.1485074 0.8514926 
0.3299583 0.6700417 
0.2071606 0.7928394 
0.1484205 0.8515795 
0.3016416 0.6983584 
0.2430817 0.7569183 
0.2100212 0.7899788 
0.1751135 0.8248865 
0.2040144 0.7959856 
0.2153296 0.7846704 
0.1899603 0.8100397 
0.2489988 0.7510012 
0.2132747 0.7867253 
0.2099278 0.7900722 
0.212378 0.787622 
0.2373108 0.7626892 
0.2636549 0.7363451 
0.3131846 0.6868154 
0.1607287 0.8392713 
0.2053342 0.7946658 
0.2682794 0.7317206 
0.1252238 0.8747762 
0.169718 0.830282 
0.1301589 0.8698411 
0.2278038 0.7721962 
0.228715 0.771285 
0.1823052 0.8176948 
0.1201323 0.8798677 
0.2551571 0.7448429 
0.195569 0.804431 
0.1979107 0.8020893 
0.1935641 0.8064359 
0.3132487 0.6867513 
0.1484793 0.8515207 
0.1705212 0.8294788 
0.1869736 0.8130264 
0.1985149 0.8014851 
0.1825825 0.8174175 
0.1422599 0.8577401 
0.226348 0.773652 
0.163714 0.836286 
