p_1 p_2 p_3 p_4 
0.004881875 0.3431024 0.6493162 0.002699471 
0.004910483 0.3181731 0.6592777 0.01763871 
0.01772249 0.3141478 0.6607683 0.007361432 
0.000590944 0.3527787 0.6347479 0.01188238 
0.01061983 0.2690506 0.7159851 0.004344435 
0.001317364 0.354305 0.6362558 0.008121795 
0.004164127 0.3220788 0.6673988 0.006358209 
0.005125707 0.2744799 0.6996866 0.02070782 
0.002996192 0.2676981 0.727231 0.002074711 
0.0009333784 0.3534692 0.6414873 0.004110129 
0.00567368 0.2388609 0.7536821 0.001783324 
0.005849281 0.2593043 0.731919 0.002927475 
0.0009988632 0.2834859 0.714974 0.0005412499 
0.003733177 0.2779484 0.7132665 0.005051951 
0.01957608 0.3055892 0.6693527 0.005481994 
0.003462851 0.323553 0.6655495 0.007434567 
0.009001912 0.3305781 0.6536713 0.006748664 
0.015944 0.3522697 0.6165169 0.01526947 
0.01652886 0.2348831 0.7483611 0.0002268877 
0.0007656796 0.3817232 0.5901274 0.02738371 
0.01062097 0.3320876 0.6529819 0.004309471 
0.009130692 0.280442 0.7079791 0.002448277 
0.01555052 0.3056032 0.6765978 0.002248482 
0.003364144 0.3276043 0.66672 0.002311491 
0.008606221 0.2644748 0.7169761 0.009942841 
0.01269405 0.2777551 0.7077181 0.001832712 
0.00194013 0.2765357 0.7124413 0.009082882 
0.005679964 0.3813903 0.6122683 0.0006614176 
0.006675235 0.2909556 0.6894295 0.01293971 
0.0002187091 0.3154598 0.6681809 0.01614066 
0.02180557 0.2625698 0.7026321 0.01299254 
0.007841881 0.2480824 0.7436196 0.0004560432 
0.004658308 0.2937443 0.6959089 0.005688425 
0.01053012 0.3088418 0.6556832 0.02494489 
0.002060654 0.3838528 0.61381 0.0002765227 
0.02250536 0.2247171 0.749517 0.003260465 
0.006576285 0.2539478 0.7357939 0.003682007 
0.0003419517 0.2684501 0.7293781 0.001829793 
0.004053144 0.1755881 0.8110105 0.009348248 
0.005271614 0.3003784 0.6890534 0.005296536 
0.005346042 0.2448996 0.7494174 0.0003369498 
0.008857452 0.3045604 0.6838428 0.002739355 
0.001071897 0.383871 0.6036673 0.01138981 
0.003165549 0.2900954 0.7066886 5.051372e-05 
0.0160359 0.2854921 0.6973386 0.001133395 
0.01212021 0.3330766 0.6547633 3.994371e-05 
0.001754709 0.3106912 0.6730818 0.01447223 
0.002444656 0.2014818 0.795145 0.0009285816 
0.0002523253 0.3021097 0.6819715 0.01566648 
0.01463844 0.2783342 0.6950535 0.0119738 
0.005225877 0.424719 0.5681348 0.001920313 
0.009369051 0.3200431 0.6592528 0.01133499 
0.0004048888 0.347031 0.6454187 0.007145362 
0.009775011 0.3183805 0.669941 0.001903458 
0.01729951 0.3997634 0.5811977 0.001739384 
0.01054495 0.2639429 0.7165041 0.009008008 
0.01461211 0.3209009 0.663351 0.00113594 
0.0131303 0.2211325 0.7541143 0.01162294 
0.008167244 0.2328526 0.7589025 7.761079e-05 
0.007125189 0.3253234 0.6618688 0.005682619 
1.324052e-05 0.3435836 0.6539406 0.00246254 
0.0009481008 0.1949816 0.7844265 0.01964379 
0.0007187388 0.3583808 0.6301171 0.01078337 
0.002076834 0.2434412 0.7543112 0.0001707664 
0.01154124 0.3356517 0.6516494 0.001157645 
0.005286741 0.3192396 0.6752177 0.0002559427 
0.02123867 0.304939 0.6228411 0.05098125 
0.02282895 0.2648156 0.7118636 0.0004918562 
0.002821884 0.2970067 0.698536 0.001635385 
0.006680582 0.2600977 0.7327398 0.0004819077 
0.006380323 0.2664978 0.7230219 0.004099926 
0.003575693 0.3452934 0.651097 3.398527e-05 
0.02027695 0.2602493 0.6933853 0.02608846 
0.01144424 0.3059591 0.6731323 0.009464382 
0.006817384 0.2822579 0.7037171 0.007207647 
0.0002540667 0.1873505 0.8095447 0.002850732 
0.007718428 0.3156012 0.6758158 0.0008646072 
0.01075947 0.3162244 0.665317 0.007699116 
0.00755211 0.3270132 0.6611944 0.00424025 
1.091051e-05 0.2508897 0.7422232 0.006876221 
0.02396301 0.3670615 0.6077246 0.001250904 
0.001027716 0.3416196 0.6537666 0.003586025 
0.003587934 0.2677585 0.7166594 0.0119942 
0.01290894 0.2124182 0.7696523 0.005020565 
0.00876969 0.3239217 0.6629585 0.004350095 
0.00229039 0.3747363 0.6166619 0.006311359 
0.00710812 0.3450973 0.6432951 0.004499412 
0.007905223 0.2795997 0.7087159 0.00377922 
0.004342981 0.2860606 0.7042562 0.005340266 
0.0009441976 0.367549 0.6263405 0.005166293 
0.002966901 0.2301515 0.7609397 0.005941917 
0.006979761 0.2881783 0.7040481 0.0007938694 
0.00501366 0.3262913 0.6644697 0.004225301 
0.01040001 0.3119641 0.6583317 0.01930428 
0.002381939 0.3839599 0.6133679 0.0002902427 
0.002698879 0.3664948 0.6243696 0.006436762 
0.003824628 0.3191033 0.6579999 0.01907222 
0.00349869 0.3576051 0.633474 0.005422158 
0.0009616988 0.2918783 0.7028776 0.004282438 
0.0139383 0.2839101 0.7005554 0.001596205 
0.005142739 0.2556756 0.7371298 0.002051873 
0.009892511 0.2449865 0.7436301 0.001490874 
0.01985206 0.389526 0.5869453 0.003676609 
0.00514901 0.272401 0.7007908 0.02165927 
0.008304581 0.3989744 0.5908752 0.001845733 
0.009242373 0.3701278 0.5800692 0.04056062 
0.006060977 0.2748853 0.7143397 0.004713985 
0.004284901 0.2545128 0.7357132 0.005489061 
0.02859882 0.3547597 0.6146314 0.002010077 
0.009743392 0.4054815 0.5723946 0.01238048 
0.007362888 0.3051075 0.6809582 0.006571341 
0.002582401 0.3714051 0.625388 0.0006244553 
0.006868217 0.3231033 0.6682798 0.001748661 
0.01811957 0.2766939 0.6836612 0.02152533 
0.004810723 0.2634478 0.7216052 0.01013629 
0.0074072 0.2486975 0.7431916 0.0007036753 
0.001546191 0.3431925 0.6501437 0.00511755 
0.004413375 0.3108571 0.6812816 0.003447856 
0.01427145 0.2805195 0.7026352 0.002573853 
0.009840219 0.4327914 0.5555275 0.00184092 
0.02386193 0.2352373 0.7393624 0.001538338 
