"res" "LCI" "UCI"
-3.16820813109035 -3.95331304362956 -2.52405954208271
-1.94327782949575 -2.33384453962613 -1.56281549316427
-1.8976575955409 -2.28063660395841 -1.52367960572957
-1.87936704597419 -2.26648765835687 -1.50115214552261
-1.80370160195308 -2.18453501996815 -1.43400010193218
-1.74859264414184 -2.12262519254327 -1.38015557380391
-1.69848708081755 -2.06188806820992 -1.3354222109493
-1.59984792576641 -1.9555298145512 -1.24260739822774
-1.53385732757252 -1.89167494921621 -1.18133941959308
-1.3858008209938 -1.73952528823948 -1.04897107097212
-1.33984821972951 -1.68902711526662 -1.01066117145506
-1.28400342118049 -1.63682966266318 -0.956816197062363
-1.11064635816638 -1.44908034262141 -0.79584217440259
-1.0441570663873 -1.3617997379929 -0.742166691681271
-0.978654520023103 -1.29459604420412 -0.67993211019942
-0.919828007626924 -1.23215285470044 -0.62035005935492
-0.859227155461211 -1.17092486274492 -0.56384155665907
-0.806663782466361 -1.11333451144179 -0.525658900657758
-0.770431968140557 -1.07754401268402 -0.486910287413505
-0.722216781633115 -1.03826491090007 -0.437966836177345
-0.703191621958496 -1.01334139495971 -0.424405579929195
-0.687918542402976 -1.00103426694933 -0.406133002631902
-0.679464530907678 -0.99040670801669 -0.398766717972191
-0.667054057712354 -0.97360619094006 -0.389870863322548
-0.655916281562114 -0.957368155356609 -0.380907741647619
-0.641857571038289 -0.942254122436128 -0.368335279911689
-0.632969876837429 -0.932614819438172 -0.359900370872109
-0.615213369877593 -0.904659884983514 -0.345984449439488
-0.604947957029036 -0.898758942471725 -0.335940022719881
-0.595168459298269 -0.885868692010316 -0.326972622363523
-0.548790502931701 -0.830932956012122 -0.292599750088647
-0.479361595497127 -0.733208897487293 -0.231621644539207
-0.422338159815287 -0.668118853665607 -0.181264225248648
-0.418948576291367 -0.664747461181083 -0.17714819135972
-0.375362527390319 -0.619661222666394 -0.13515103508063
-0.306675222474815 -0.548154546947331 -0.0671619562298829
-0.302189478029614 -0.543849313755871 -0.061503696227089
-0.295055624589113 -0.53739693643693 -0.0540879161588662
-0.284420584545574 -0.527455853494668 -0.0440516139807973
-0.261869220064912 -0.503837160625563 -0.0181112285411526
-0.249456046919657 -0.492194662705454 -0.00427071736338021
-0.232391257222612 -0.475696862007503 0.0107777108057136
-0.197025300678917 -0.438190037476742 0.0501993724953018
-0.174356142643945 -0.415814147385558 0.07675554714877
-0.113963481090565 -0.355886622644197 0.140135465886397
-0.0811588491611346 -0.320231603251966 0.172691786188135
-0.05767303834957 -0.300522606462135 0.197813042195763
-0.0148505442054868 -0.259379282879366 0.244143806051381
0.022107736081782 -0.230669808445369 0.280033902924561
0.0400341962438347 -0.211835037600355 0.299431758819788
0.0560196960474417 -0.193208313745967 0.318601105178155
0.0812020178594347 -0.167478324818907 0.347110449001781
0.0906032843847985 -0.159898822085934 0.357141757059681
0.111863633277141 -0.13794403872042 0.380544176538598
0.125818966099677 -0.126174501369507 0.398094070809917
0.147368092994969 -0.102542979387788 0.415828782860087
0.163113830334339 -0.0855427089214746 0.433794679280937
0.17508183132179 -0.0784769279626547 0.444982263140755
0.185200007038165 -0.0662209777589756 0.457971739670386
0.213615281824861 -0.0421390757164636 0.489452362731375
0.228237252853266 -0.0309319867357863 0.502404990582685
0.268827521622338 0.00591937698834512 0.535687635312883
0.292982987162224 0.0264291805351273 0.555909479247053
0.314237041206262 0.0446355438288465 0.582359220579989
0.33327303898675 0.0601030949370945 0.600478233190644
0.36150930009876 0.0899617678483016 0.632910702857223
0.404365737678365 0.132819480237497 0.671763866326573
0.4388263755049 0.171872272343923 0.711390781957992
0.471800323740449 0.203077034923972 0.737770867431972
0.493379904197617 0.228121552467899 0.758820688799372
0.520587806260435 0.25310887900831 0.787210225156972
0.532938386481474 0.269146817025976 0.797327513981023
0.63212480430781 0.372258610357595 0.908007892609615
0.67127913392695 0.408971804885275 0.951010463740217
0.682964682298997 0.420853078516313 0.965567250376645
0.713164988166652 0.44558964536426 0.997582488315857
0.739637858171406 0.471592586277097 1.02412257815768
0.756428291305025 0.490394094320201 1.04280895460181
0.791198814544177 0.514107099711564 1.08238216053785
0.852704798607005 0.573653284949493 1.14696754388506
0.884062342653905 0.59968025599465 1.17724384561914
0.916657560496924 0.634249590252003 1.21391339823911
0.961567888137774 0.672042547853014 1.26055178669147
0.988190189446656 0.694235246747076 1.28888427027208
1.03495629969057 0.734524519360781 1.3417510013072
1.05757832541474 0.756567490254705 1.36404824126211
1.09521862502386 0.792466226008715 1.40847668981005
1.1266251863263 0.823137267706082 1.44399105199799
1.16741038562699 0.863070667651979 1.48671235421787
1.19656122752047 0.880028193807258 1.51547525139105
1.23934313836718 0.918441989292897 1.56520767211674
1.28478805601262 0.950414873725892 1.6182142511642
1.35215377040214 1.00768096758921 1.69944484432085
1.45513452876277 1.10866860922925 1.81915179188717
1.5173744711243 1.16253791153371 1.8848726346497
1.58624822431068 1.21980460417045 1.98434757911695
2.00044250649293 1.57037979303616 2.47964906953632
2.0625106205703 1.620440419171 2.55405021256099
2.15851455469279 1.68773097082266 2.69191273675987
2.43290266146426 1.92598199616279 3.0306137692278
