"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-29.46204 -3.990307 30.06497 4.206331 14.72628 4.213286
-29.5026 -4.224748 29.63351 4.090955 14.6485 4.259752
-30.3826 -3.897286 29.55772 3.798419 15.44918 4.188221
-31.38034 -4.433926 29.8649 4.253156 15.3797 4.161191
-31.16427 -4.169544 29.82513 3.783632 15.40139 4.023935
-30.81183 -3.898001 30.23591 3.740184 15.04967 4.059861
-30.48676 -3.854802 29.65842 4.108297 15.71141 4.218581
-30.54736 -4.003984 30.09191 4.016573 15.7936 4.124199
-32.85496 -3.961641 30.17345 3.881938 15.31369 4.362961
-31.54086 -4.345014 29.87371 4.200493 15.53736 4.328926
-30.45592 -4.234167 30.33127 4.028799 15.62924 4.327527
-30.01892 -3.75772 29.77754 3.685056 15.75964 4.225103
-31.12437 -3.576656 29.63699 4.147339 15.71504 4.110866
-32.50485 -3.709416 29.8368 3.916678 15.60367 4.138735
-31.55422 -4.221487 30.08755 3.873898 15.75766 4.044256
-31.30466 -3.816549 29.58473 4.04942 15.05781 4.226653
-30.40722 -4.075429 29.61938 3.988966 15.19659 4.096988
-30.81112 -3.820936 29.82224 4.186572 15.04312 4.106707
-32.59712 -3.929835 29.86595 4.044734 15.1332 4.202963
-31.21461 -3.819853 29.78441 3.849275 15.04721 4.082151
-31.58968 -3.734591 29.88687 4.210953 15.3589 4.139415
-30.50279 -3.788566 29.63097 3.826162 15.51302 4.345963
-30.4526 -4.032266 29.59662 4.039711 15.52561 4.216464
-30.87284 -3.757843 30.11921 3.868107 13.18332 4.267826
-30.22701 -4.119272 29.55917 3.967143 15.77091 4.253777
-29.99223 -3.939364 30.01172 3.849491 15.2481 4.218124
-30.19745 -4.071656 29.5831 4.449353 15.46383 4.242323
-31.33009 -3.960284 30.20791 3.929242 14.10977 4.168671
-29.26425 -3.97295 29.74193 3.875076 15.3129 4.104792
-30.46657 -3.976795 29.97283 3.838499 15.50563 4.213488
-30.5441 -3.613769 29.67235 4.163267 15.51314 4.193496
-30.49293 -3.873706 29.92007 3.925085 15.73354 4.533478
-30.80457 -3.404868 29.61731 4.037841 15.86884 4.18582
-30.14245 -3.422242 29.81188 3.817979 15.46385 4.130651
-29.83082 -3.897205 29.88126 4.030606 15.53262 4.309207
-30.1083 -4.440402 29.72998 4.005888 15.53993 4.014212
-31.36757 -4.187637 29.80618 4.00668 15.16163 4.069991
-30.7336 -4.160538 29.52105 4.107335 15.12076 4.105029
-30.32138 -4.098449 29.48243 4.118922 16.03793 4.413705
-30.8644 -3.850256 29.58276 3.750425 15.48281 4.071428
-29.94663 -3.542758 29.87394 3.92098 15.30108 3.779314
-29.72399 -3.5764 29.64636 3.788503 15.5209 4.187542
-31.23181 -4.221054 29.83405 4.107636 15.42772 4.315092
-30.42518 -3.833915 29.75601 4.06316 15.72857 4.22414
-30.38749 -3.764365 29.774 3.937812 15.51823 4.090103
-29.84929 -3.974303 29.71862 3.858666 15.92443 4.071386
-30.75629 -4.070498 29.80232 3.826451 15.57661 4.490818
