"tau2_1" "tau2_2" "tau2_3" "tau2_4"
1.932014 2.139456 0.02272621 0.1283257
92.04734 2.344831 0.01388207 0.07296967
0.09599208 0.8932732 0.01664516 0.1348705
131.0247 5.393619 0.01280441 0.03627661
7.393286 9.54213 0.01229686 0.2061458
3.767109 3.783835 0.01356808 0.03462745
14943.42 2.244485 0.01183897 0.03758466
7.763344e+15 1.883711 0.01303374 0.151094
1.667875 0.8814744 0.01898278 0.07475651
24.00375 3.341316 0.01509251 0.1230794
0.6474265 5.596944 0.01378444 0.08661629
19.81534 6.227046 0.01751179 0.2271958
3.388803 202100.1 0.01539358 0.2421454
5.488772 7.85696 0.01854861 0.1234386
6.150399 553.5265 0.0153499 0.08801032
5.731656 36314925803 0.01615847 0.09726914
3.040767 0.1422592 0.009844193 0.2626065
7.325305 63.99116 0.01377609 0.2028403
8.926225 9.890926 0.01311083 0.1026806
10.52935 0.2580246 0.01118551 0.1667131
6.504463 1.375941 0.0181963 0.5363784
7.968812 9.79651 0.007273676 0.260356
1.724305 75.96688 0.01352414 0.1878784
0.740305 1187.799 0.01363918 0.2163415
4.995585 309.3788 0.007599439 0.3317334
4.189177 204.9491 0.01563615 0.3434942
2.492141 17602790416 0.01102436 0.3168457
2.244445 123.6766 0.009761212 0.05165181
4.356374 4.285897 0.01556588 0.2280428
2.398233 0.7322455 0.02174489 0.6346149
1.913079 1.946477 0.02056919 0.3306189
6.230174 0.1709075 0.010445 0.2157956
4.735453 1.007787 0.01359922 0.1181678
5.245967 98.85058 0.01050182 0.2613743
3.549434 0.5277594 0.007658932 0.1700696
6.834524 2.98114 0.01193501 0.1213555
2.02923 53.15863 0.01410987 0.1029873
0.9499555 0.5893261 0.01680853 0.316007
0.5831539 16100692 0.01514572 0.224017
3.319975 142.0249 0.01595496 0.1053328
5.425136 0.5096044 0.008596534 0.1285696
4.484998 2507.181 0.009180291 0.04476558
5.282886 3.509221 0.01280763 0.1586505
3.49623 16.39132 0.01370404 0.1697439
5.295452 4.869508 0.009293664 0.2779626
0.1448191 0.5836479 0.01357684 0.1396434
1.128409 6.744027 0.009479918 0.1210796
1.432942 101.2252 0.01154073 0.0850982
6.089064 1.280689 0.01301317 0.1069585
3.822062 0.2096074 0.008067708 0.1129349
6.083327 557446764 0.01205008 0.1097721
1.455904 18.65784 0.008770517 0.04700566
3.177576 122.7368 0.008154209 0.1131393
0.1461611 214.0062 0.008077981 0.02015922
0.7874254 1.865766 0.01234514 0.05325021
1.579993 7.739715 0.008024012 0.04921078
0.1555758 143.6007 0.01082932 0.06898568
1.129155 0.5222241 0.007449911 0.2883787
7.899961 7.944066 0.005849768 0.75743
10.50936 463.6744 0.008777907 0.2681054
7.203795 116.9626 0.009084902 0.1199709
6.906706 994.4697 0.01729536 0.1685685
3.923016 0.3601533 0.01746008 0.1550549
2.486513 1.246974 0.007891747 0.2034241
4.65311 11.24821 0.006430638 0.4308922
1.699058 113239.3 0.0123561 0.1554376
4.102239 281.306 0.01616532 0.2515871
0.6741316 45.67282 0.01303383 0.1044878
3.023175 2.503523 0.01193058 0.1644096
6.601074 654.6357 0.01624786 0.2023386
3.908216 59608.82 0.008595978 0.107137
3.919855 26.9485 0.01604164 0.07747398
5.169605 0.8360612 0.01530977 0.2190719
4.417544 4.125623 0.01580571 0.1454913
3.902888 7.410698 0.0234067 0.142333
5.692634 52.52565 0.0159695 0.102509
2.227475 0.7165272 0.01619794 0.4955124
4.223169 0.6662967 0.01600626 0.2453182
5.953219 0.8416347 0.01228558 0.4931363
1.663995 83.72403 0.01527481 0.1241219
2.068799 461.4428 0.02135676 0.1790795
7.350144 58.48802 0.01914525 0.09150409
2.79525 157.2524 0.01914463 0.06602961
4.912378 144.3095 0.01071951 0.2727616
8.025454 0.1073441 0.008854933 0.1612464
2.49594 31.43265 0.007856854 0.357025
1.520845 15.06037 0.008249261 0.2781418
0.362943 204.1648 0.008245237 0.1682613
5.623123 4.519333 0.01546979 0.08300672
8.505838 2.17182 0.0103695 0.03002612
3.033495 3.597891 0.0151679 0.07903979
7.53434 2521.292 0.007727891 0.2774076
7.833784 0.3746165 0.0119997 0.1379134
2.861205 20.13426 0.009307193 0.229913
5.247274 1.661666 0.006531524 0.2758194
7.413108 4.264804 0.006429722 0.1095095
2.871051 0.2051462 0.007125074 0.07275707
4.084324 8.756786 0.01005586 0.2971011
11.04726 79.75924 0.009713884 0.1536665
5.049853 0.3746196 0.01375872 0.2343911
4.905329 2.387253 0.01633032 0.1339595
10.29102 2.001761 0.01190438 0.05878848
5.301061 1.06216 0.01698195 0.1271251
2.008989 0.06743974 0.01372353 0.1283489
2.835539 0.635281 0.01541286 0.04200283
7.565024 5.022446 0.02396798 0.05350651
1.35298 2.882673 0.01699951 0.2994429
5.626198 13161.99 0.02003065 0.1378388
4.132026 0.274064 0.01250407 0.2291155
1.872919 10.0079 0.01065357 0.1506315
0.9537841 0.1620337 0.009212552 0.4010967
1.259108 3.025862 0.01068551 0.2354293
1.719625 0.05978754 0.007171451 0.09312675
1.326534 0.2285838 0.00916873 0.07232639
5.959255 0.1078886 0.01125132 0.2979285
3.155486 306.5127 0.01014569 0.8612008
2.381702 0.02470816 0.01515866 0.3797415
1.60321 163.6811 0.01061954 0.4309331
2.222676 0.6511454 0.008817348 0.2360803
0.5751532 71.45192 0.007891925 0.7643597
0.7164826 0.6224921 0.008693867 0.2795723
1.951478 0.8723974 0.01845407 0.1648929
5.308378 153.3014 0.01156834 0.2468613
2.496204 31.4887 0.01471594 0.08986616
5.418632 190.0073 0.01482206 0.1234818
8.834529 28.0869 0.01392656 0.04994092
2.374218 29066511 0.01662332 0.2462641
9.270989 0.1976052 0.01288013 0.05304553
2.456174 1.939002 0.0167603 0.1469152
3.286584 17.17747 0.01962358 0.1731284
7.304543 30.82603 0.01599511 0.1272353
5.928389 0.5931637 0.01141963 0.1897401
5.700214 0.2610208 0.01172965 0.1314781
5.240537 1.503154 0.0187254 0.03891014
7.725276 1.956714 0.01275321 0.03789704
1.845552 0.9860893 0.01584735 0.1114995
0.7271795 728.0691 0.01227333 0.04597063
1.795583 50.68674 0.01390849 0.1500754
7.285432 5.464354 0.008194971 0.1406291
1.28903 109.0647 0.01460729 0.06315034
0.9192712 0.534235 0.01152654 0.2065746
5.318522 0.09739682 0.01701158 0.07599295
0.8286852 20.51247 0.00769103 0.3664564
1.420943 71.21633 0.008229422 0.1723602
7.129069 2.919809 0.0140999 0.2420568
3.418005 188.9486 0.01954526 0.1638889
5.935729 1.661033 0.01359771 0.2048566
6.881567 0.8246634 0.01308799 0.3134063
10.26339 184.655 0.01682224 0.4062654
5.343352 224.2984 0.009713705 0.05559478
6.551126 223.8472 0.01332458 0.08854324
6.883764 6.363533 0.01250567 0.2704989
4.924893 4.735254 0.01308874 0.3698191
4.339038 15.29028 0.01382578 0.4295423
9.972507 56668.83 0.01449846 0.1196391
3.242816 0.1125941 0.00817213 0.09700905
6.80441 1.340947 0.008816597 0.06814706
8.059094 5.527764 0.01148765 0.154588
5.639748 0.7899737 0.009327597 0.2257217
3.901567 0.159758 0.01129713 0.4867735
