"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
7.228131 -8.495709 -24.58881 -4.458715 -0.01239524 3.987626 -10.3336 -5.015954
-11.34653 -3.592954 -25.77986 -4.06639 -0.04953345 3.993691 -10.08163 -5.042738
3.891356 -0.3887508 -24.77855 -4.761376 0.06178633 4.001579 -10.22703 -4.955212
-1.196537 -1.053848 -24.86122 -4.72229 0.003838465 3.97412 -10.20596 -5.038922
2.505931 5.09781 -23.74891 -4.336517 0.1016698 4.00474 -10.35789 -4.884799
-4.224926 -8.569174 -24.48837 -4.574937 -0.01553616 3.96383 -10.33323 -5.006403
3.408977 5.097664 -25.13298 -4.209845 -0.00793845 4.006051 -10.25862 -5.064604
9.670403 -4.365906 -24.326 -5.044158 0.02405789 3.984439 -10.10904 -5.16694
16.12342 -16.79215 -24.51819 -4.230631 0.06415897 3.978569 -10.30847 -5.138986
-6.85209 -4.580599 -24.43491 -5.057008 -0.05981399 3.983256 -10.06266 -4.95389
-18.33132 4.852383 -24.63715 -3.600405 0.003108286 3.999045 -10.27552 -5.231466
-23.19886 -5.699075 -24.20678 -4.346985 0.08780396 3.983533 -10.04101 -5.1807
-24.86469 -4.8842 1.813056 -0.665411 0.02353006 3.95517 -9.998217 -4.989696
-24.81203 -4.715716 -8.832258 -8.577765 0.02003659 3.969717 -10.4257 -4.877165
-25.04376 -4.524153 -2.660873 -4.381396 -0.05359416 3.981737 -10.0362 -4.991496
-23.50049 -4.704532 -14.51702 12.21033 -0.03229542 3.956971 -10.06114 -4.990783
-24.44942 -4.837974 4.281758 6.269071 -0.09576505 3.997798 -10.20799 -5.102915
-23.57032 -5.361074 -9.316141 2.880801 0.05087459 3.969688 -10.30215 -5.185838
-24.56616 -4.53031 -0.07984817 -5.87774 0.1280823 3.99611 -10.34395 -5.065623
-23.30071 -4.843702 7.724657 -18.80043 -0.00842102 3.972145 -9.935624 -5.097199
-25.08569 -4.557782 -8.876404 -11.01832 0.04361499 3.981345 -10.08277 -4.902097
-22.89355 -3.928485 -4.087213 21.73831 0.03141079 3.977342 -10.54179 -4.956937
-25.65996 -5.13971 4.175824 -10.48071 0.03051298 3.959617 -10.2156 -4.992615
-24.45156 -4.754179 3.438463 10.96749 -0.0272574 3.96351 -10.12739 -5.055345
-23.89578 -4.299578 -7.526714 -7.067687 0.066189 3.964093 -10.05222 -5.094717
-24.58304 -4.361165 8.2649 1.542223 -0.05591842 3.936644 -10.05584 -5.290731
-25.00005 -4.620579 -5.94936 -13.18168 0.04428066 3.964814 -10.26661 -4.953511
-25.87772 -4.289692 -0.5061869 -9.998833 0.02008995 3.968009 -10.39982 -5.027786
-24.71171 -3.965626 1.132221 0.8601135 -0.002295421 3.982327 -9.977941 -5.050419
-24.89096 -4.532201 -13.01168 -10.66467 0.02778701 3.983483 -10.42505 -5.141425
-24.30496 -4.414199 4.129786 -0.5307557 0.02488593 3.991499 -10.28984 -4.98619
-25.05955 -4.878201 -15.54978 23.18155 -0.007526266 3.966466 -10.33293 -4.971758
-25.08893 -4.198022 -10.94879 -4.64361 0.00342184 3.962278 -9.964605 -5.038157
-23.58565 -4.720949 3.826975 12.82098 -0.06247765 3.984512 -10.15523 -4.987501
-23.9886 -5.066798 -8.005078 -6.194859 0.02084789 3.96779 -10.31599 -4.862579
-24.20275 -4.751644 9.099192 2.767512 0.04579865 3.916617 -10.31888 -4.993739
-24.13856 -5.948606 15.59148 12.07462 0.0702756 3.984401 -10.16662 -4.994911
-24.46191 -5.014043 -19.74783 8.727587 0.03946396 4.005793 -10.28995 -5.006922
-25.85138 -4.464211 -3.246278 2.76832 0.03648657 3.961039 -10.17236 -5.050296
-24.30965 -4.502031 14.98531 27.33006 0.09289146 3.975122 -10.38742 -5.010826
-25.22307 -4.219587 -6.436456 7.491546 -0.05675943 3.956584 -10.28048 -5.010983
-25.14328 -2.943968 2.70823 -3.896267 0.1042888 3.968047 -10.50719 -5.015213
-25.89828 -4.697275 -14.08315 7.740367 0.0138844 3.960639 -10.5598 -4.915698
-24.68103 -5.205632 -0.8408115 10.08503 -0.05543943 3.991391 -10.16057 -5.015923
-24.62954 -5.65072 5.129715 3.532189 -0.05407358 3.968723 -10.15848 -4.934064
-25.8095 -4.866471 4.046068 5.65803 -0.009331257 3.953269 -10.06901 -5.131529
-25.51828 -4.60497 -2.613068 -14.13405 0.03607258 3.985298 -10.43728 -4.95121
-25.0962 -4.268861 -9.192691 -7.19186 0.05977747 3.97797 -10.25836 -4.966578
-25.46393 -3.847372 -2.669403 -14.4113 0.1131714 3.990195 -10.33346 -5.034462
-24.91651 -4.611792 18.94178 14.79561 0.02551633 3.970754 -9.994771 -5.14103
-25.37962 -3.734882 3.19511 -22.95831 0.1111558 3.971339 -10.1582 -4.947829
-25.8071 -4.966037 14.72969 -12.85022 0.06135367 4.006164 -10.26778 -5.049656
-23.98583 -5.203235 -5.270709 -13.42077 -0.004181217 3.97258 -10.19535 -5.044082
-25.37987 -4.753759 -5.413203 -2.507099 0.02644873 3.947382 -10.4213 -5.032229
-25.32281 -4.52518 11.68365 -0.4697961 0.05658611 3.975353 -10.38476 -4.974999
-24.35831 -4.441151 17.28583 -4.276961 0.1325719 4.010243 -10.43792 -5.087366
-25.43601 -4.986024 -3.345421 -10.19993 0.01386341 3.995927 -10.34123 -5.070296
-24.70002 -5.128195 5.762928 5.205127 0.01669856 3.967359 -10.5177 -5.066355
-24.47537 -4.163931 1.820108 -0.2555801 -0.03158762 3.988269 -10.07207 -5.176963
