"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
15.00899 4.050505 -30.16239 -3.807488 30.2504 4.061833
14.66762 3.975387 -30.39031 -3.926482 30.04165 3.931878
14.66518 4.039471 -30.15648 -3.976235 30.4995 3.967035
14.67164 4.061295 -29.96649 -3.882245 30.228 3.927694
14.77228 4.071534 -30.22993 -3.915537 30.16507 3.81049
14.58474 3.977457 -29.99395 -3.919145 30.23219 4.004367
14.58079 3.910329 -29.96417 -3.911717 30.26694 3.956352
14.50747 4.060861 -30.07733 -3.903747 29.98497 3.890712
14.536 3.946756 -30.0071 -3.860289 30.0641 3.933563
14.56729 3.911691 -30.26244 -3.894654 29.99984 4.008329
14.67379 3.925329 -30.48185 -3.845558 29.97074 3.999274
14.98834 4.036568 -30.05971 -3.853169 30.32357 3.820733
14.79494 3.968131 -30.18521 -3.953085 30.08344 4.019719
14.55311 3.974633 -30.02624 -3.933537 30.20043 4.024804
14.6336 4.002899 -30.25588 -3.929827 30.70843 3.907995
14.8243 4.080004 -30.14923 -3.849921 30.10828 4.011753
14.50011 4.029333 -30.16527 -3.897919 30.02679 4.046402
14.77133 4.095024 -30.06133 -3.931398 30.12213 3.985774
14.69222 3.931446 -30.169 -3.957435 30.0562 4.120996
15.08664 3.992168 -29.94981 -3.980659 30.13669 4.057536
14.54772 3.953987 -30.16769 -3.820367 29.98808 4.13228
14.62825 4.03031 -29.99003 -3.884279 29.909 4.070314
14.66484 4.082574 -30.27209 -3.927058 29.91234 4.02735
14.86187 4.146971 -30.12679 -3.952045 30.18463 3.917079
14.51504 3.926669 -30.46258 -3.828468 30.39704 3.892225
14.90713 4.040819 -30.21842 -3.94219 29.88259 4.061761
14.8286 3.887543 -30.2037 -3.941534 30.26383 3.939812
14.82874 4.106402 -30.36963 -3.882609 30.12702 3.848917
14.77484 4.160651 -30.21487 -3.999803 29.99473 4.083068
14.69696 3.966976 -30.18761 -3.861568 29.98959 3.963224
14.75123 4.092772 -30.20509 -3.910487 29.73628 3.970952
14.94478 3.999499 -30.28543 -3.96127 30.10132 3.949759
14.37986 4.062709 -30.36435 -3.884446 30.14558 3.950412
14.81082 4.000919 -30.18028 -3.909757 30.14206 4.038198
