tau2_1 tau2_2 
1.157901 0.5118356 
0.6064365 0.08135465 
5.17586 0.1904749 
8.23442 0.3792069 
8.552898 0.2267195 
2.595581 0.3928365 
2.796673 0.2096678 
0.1988735 0.2722869 
0.5036597 0.3545217 
0.2562455 0.3421095 
0.4814892 0.1356403 
0.05954073 0.1454172 
0.07913367 0.225101 
6.832575 0.3105739 
1.491007 0.1696326 
0.01846779 0.09598491 
0.1800491 0.02670645 
0.175368 0.08032378 
0.2474388 0.06253634 
0.7396034 0.2565254 
0.08684541 0.3352955 
0.1008933 0.1499699 
0.45911 0.1557223 
1.101999 0.1206369 
5.854689 0.1401264 
0.3640149 0.6647466 
0.5792435 0.2108647 
4.288738 0.4677098 
3.104533 0.1434247 
0.187964 0.2913441 
0.3079417 0.6345696 
0.1005536 0.04495536 
0.06545786 0.2051734 
0.7206773 0.3057999 
0.4071075 0.1245557 
3.313612 0.3385465 
0.1901731 0.7371397 
1.892272 0.1594322 
10.23404 0.2140362 
4.015658 0.09044712 
12.04351 0.1712755 
7.157855 0.1011607 
0.4981585 0.5595016 
0.298957 0.401758 
2.978864 0.198349 
8.231792 0.08933721 
0.2608899 0.3712801 
0.8181947 0.1872731 
0.03072799 0.1993841 
0.2273877 0.2419072 
0.09620716 0.1157957 
2.034014 0.1894974 
0.9584802 0.1904786 
1.564999 0.2481568 
0.3783199 0.1329772 
2.613691 0.1599614 
1.673653 0.2773729 
1.31907 0.1242889 
0.2109489 0.3673727 
1.02896 0.2266464 
4.527458 0.3052496 
2.250113 0.8025327 
0.08350582 0.1160847 
0.07815631 0.4457956 
0.1910986 0.2323841 
0.1240348 0.2821581 
7.139065 0.1892497 
0.1560237 0.06627317 
1.749042 0.176508 
4.756748 0.334202 
0.07215434 0.5845822 
0.1182509 0.2777026 
0.2802517 0.8427731 
1.016866 0.2587258 
0.1149715 0.1529163 
0.9826 0.253614 
0.2698811 0.3463068 
0.2987548 0.02315874 
0.1304944 0.5178007 
1.317932 0.09284925 
0.5360171 0.2450008 
1.352241 0.3115798 
1.377019 0.1692904 
0.3447638 0.09430823 
0.2386231 0.05901774 
0.4464295 0.02182086 
0.06656639 0.2328387 
0.4571074 0.5053417 
0.2878367 0.3448259 
0.1160806 0.1365527 
0.08340592 0.08072795 
0.09777783 0.2627576 
0.07042988 0.4123236 
0.2638205 0.2416453 
0.1313861 0.4265658 
7.133784 0.2158399 
2.986488 0.5236581 
0.4574259 0.1532176 
0.3722281 0.2451768 
3.325851 0.1266002 
1.129947 0.1066344 
0.2216832 0.1425794 
0.1041504 0.3159835 
0.2361614 0.09844108 
0.04245795 0.2718109 
1.290749 0.08560683 
0.278804 0.1536939 
0.5770447 0.2571194 
1.016426 0.6349239 
0.5202007 0.3080257 
0.3263923 0.1230862 
0.3753899 0.4786086 
0.1280362 0.1559469 
0.1038573 0.07756192 
0.8309735 0.1007695 
0.5443372 0.1866801 
3.428515 0.03922305 
2.054592 0.1337332 
0.1424556 0.4791465 
0.1836815 0.06818416 
0.273886 0.06439949 
0.07137448 0.1442426 
0.3583232 0.2237672 
0.1133857 0.2926414 
0.2159681 0.5099967 
1.939046 0.06162134 
0.1394948 0.3284072 
0.2465751 0.05446526 
1.247731 0.2157389 
4.076796 0.4290095 
0.2493043 0.1333752 
0.2772319 0.06794871 
1.468056 0.1378164 
0.6647813 0.2123307 
0.110093 0.2400565 
0.825535 0.7981145 
0.552092 0.1462105 
0.1474032 0.1935901 
0.1786834 0.1343819 
2.030054 0.3882275 
0.0927818 0.110044 
0.4695815 0.1519446 
0.2149806 0.7537467 
1.670023 0.3485379 
0.927823 0.1707016 
0.2212312 0.3074369 
1.362486 0.3833849 
6.020747 0.1287039 
0.5274746 0.03917209 
0.101096 0.05137695 
0.1877507 0.1361419 
1.247441 0.1047462 
0.1859188 0.3507672 
9.082053 0.08012783 
0.5449125 0.0681485 
0.3473727 0.7227455 
0.728991 0.4436087 
18.04003 0.3874436 
12.84457 0.2276687 
21.37032 0.1443594 
6.969792 0.04682598 
2.078637 0.04409481 
0.6764096 0.05253202 
1.119338 0.0938702 
1.484214 0.1010882 
1.12916 0.2997984 
5.805844 0.3682809 
0.3238858 0.169928 
0.4455469 0.3872483 
0.2930778 0.06103157 
0.3477098 0.2058965 
1.069456 0.5209543 
1.386513 0.4537254 
0.6071077 0.1177998 
0.4359605 0.4992411 
2.537061 0.08936223 
1.655807 0.06971375 
31.13182 0.1702089 
0.318959 0.3027998 
0.1208722 1.078177 
0.1891093 0.362837 
0.1688062 0.1843151 
0.2186989 0.3823395 
0.3173487 0.3192403 
0.7489656 0.1649246 
1.548843 0.2430362 
0.5265496 0.2427218 
1.295704 0.2017752 
0.6478639 0.7359385 
1.233157 0.3975413 
0.1623886 0.380338 
0.1642658 0.361093 
0.2053901 0.2446814 
0.7444601 0.7885649 
0.1993308 0.07555654 
1.053577 0.2932019 
1.864738 0.1667765 
1.051117 0.08378932 
0.2103105 0.2624387 
0.2269972 0.1933278 
0.9445525 0.2386951 
3.823199 0.1855961 
2.393359 0.258211 
0.039908 0.1811824 
0.2748539 0.252477 
0.3053038 0.06096717 
2.229243 0.2200211 
1.042336 0.05499826 
0.03315529 0.1443598 
0.8213776 0.4013492 
2.659065 0.137826 
0.1201124 0.2825334 
0.04794778 0.1259905 
1.134501 0.5169634 
0.1160626 0.1584425 
0.4409729 0.1330507 
0.3614385 0.2327304 
0.3719586 0.07659085 
0.3675069 0.2204432 
0.2275523 0.4464662 
0.1260731 0.157715 
1.731638 0.1201711 
0.6887125 0.108281 
0.4047694 1.420962 
6.246948 0.1950366 
0.1058905 0.0818744 
2.373621 0.1119835 
0.5372102 0.1985241 
0.06502945 0.2988008 
0.3726895 0.1364131 
1.155318 0.09004122 
0.2225947 0.1549262 
0.1051714 0.7769528 
0.07657038 0.1683768 
0.0612898 0.06557592 
0.04491814 0.2456593 
0.1126985 0.2002123 
0.4681129 0.2856061 
0.5395833 0.1206102 
0.7659281 0.0169052 
0.2108641 0.07247779 
0.2295094 0.02925804 
1.443139 0.1460858 
2.566896 0.3572845 
0.4128951 0.29978 
1.160137 0.375175 
0.2326439 0.2557656 
0.1685294 0.1733349 
0.3298268 0.3290487 
0.1357585 0.08512337 
2.351139 0.5484117 
0.2794776 0.04756997 
7.45504 0.08112558 
0.6170539 0.2090102 
0.06873489 0.2602193 
0.6373263 0.05179321 
0.07173413 0.07191631 
0.1699668 0.2942544 
0.3143519 0.09868264 
0.4547664 0.2812748 
0.5188439 0.233026 
3.865136 0.2176599 
0.3427925 0.1941073 
0.8648461 0.2390005 
0.1471423 0.6733939 
