"comp1" "comp2"
0.01215327 0.4067153
0.06195932 0.1622417
0.0201145 2.220418
0.02842294 0.2665556
0.02003949 0.07352382
0.01451562 0.4534314
0.05592023 2.916302
0.02498384 0.047366
0.02654533 5.038473
0.06197951 0.702406
0.02500512 0.109512
0.01945328 4.333313
0.04131186 0.914253
0.0233621 1.825841
0.01521336 2.049093
0.04539053 2.678073
0.01523075 0.5400414
0.01105823 14.31379
0.03622086 1.353394
0.04362876 0.6972701
0.02239568 0.08791206
0.01943894 0.1811611
0.02138216 0.7274107
0.03205509 0.01630802
0.02638046 1.575866
0.0274784 0.4047544
0.02011788 0.03541142
0.03275677 0.09401728
0.02886237 0.6095623
0.05543282 0.3842641
0.029643 0.2632458
0.02424646 2.352542
0.03359744 0.8569297
0.01963924 0.7945431
0.03767463 1.686989
0.05932195 0.1055146
0.02416012 13.49254
0.01968119 12.86679
0.02013748 8.637328
0.01108559 2.31321
0.02657693 5.824946
0.01314744 4.997084
0.1039052 1.793772
0.03600814 0.5954803
0.01313992 0.5564383
0.06260428 0.4901163
0.0121624 0.05050238
0.024853 0.105133
0.01794997 0.6884149
0.06341589 0.3365681
0.009213084 13.09894
0.01068155 43.06668
0.01504587 53.75699
0.04052497 0.1088656
0.03506958 1.203903
0.03907806 13.28551
0.03484645 3.148332
0.01297773 0.1616622
0.02172718 0.1010361
0.02733415 0.04217748
0.03411976 0.5211278
0.04835497 0.1307395
0.01460615 11.89678
0.02762667 0.7586664
0.01443652 0.05528244
0.03766779 1.115653
0.009854194 3.053034
0.01463875 3.150851
0.009110514 0.3008159
0.0322738 0.7480565
0.01047009 0.05869139
0.009973974 1.272832
0.01323343 0.1755261
0.01232293 0.07562644
0.01170334 0.1486225
0.02171413 1.814797
0.01346398 13.20127
0.02605801 2.032301
0.03304627 2.988502
0.02083736 2.16478
0.02072836 0.4046062
0.01928136 1.271281
0.009161925 0.5151168
0.02174524 0.1867384
0.01425714 0.6794854
0.01437269 0.3414103
0.03937847 0.06714053
0.02657353 0.9783416
0.01250113 1.429355
0.02080495 0.2963603
0.04298607 0.05724072
0.04947659 24.85262
0.01992588 0.0830103
0.01389564 11.69144
0.01291303 0.3041204
0.01517341 0.2387456
0.0145261 0.7010301
0.02092709 0.8149891
0.01505601 2.031437
0.01483662 3.98966
0.01746198 0.3341561
0.04370382 5.001713
0.02875588 3.425591
0.04040705 2.423853
0.006321967 0.3506322
0.03044297 3.607045
0.02536681 0.08373116
0.03675515 2.470212
0.03923257 26.79749
0.03397252 29.26341
0.0254783 22.47407
0.03051144 12.22939
