"beta1_1" "beta2_1" "beta1_2" "beta2_2"
0.1632506 3.966578 -11.3043 -4.900335
1.221839 3.943496 -16.41889 -5.180153
0.5077173 3.901341 -15.77796 -5.626126
-0.02096859 3.955771 -11.85124 -6.129326
0.2758538 3.934687 -14.41487 -4.95113
0.04209112 4.046313 -13.18907 -5.253673
0.03494209 3.93457 -12.29135 -5.920169
-0.07577914 4.090152 -12.84614 -6.441848
0.09941761 4.037314 -12.99507 -6.973844
0.5561902 3.926583 -14.39688 -6.564446
-0.07500646 4.055924 -13.17811 -4.801944
0.7769272 3.978314 -12.44579 -5.368033
-0.102397 4.03739 -13.3336 -5.883813
0.1381501 3.953334 -10.87649 -5.502529
0.1417619 4.020234 -10.12018 -6.144744
0.05781683 4.057606 -9.779776 -5.663866
-23.3473 3.881755 -29.52434 -5.81307
0.01428642 3.983754 -7.038927 -9.629719
0.189428 3.945076 -13.06464 -4.115869
0.1505528 3.962677 -10.47535 -5.815281
0.7152009 4.058235 -13.07982 -4.935804
0.3493676 3.932595 -13.17815 -5.110964
0.1161101 3.945093 -12.06136 -2.112084
-0.01643132 3.894791 -11.79625 -3.10547
0.1359233 3.926078 -10.86322 -6.488286
1.233522 3.878003 -23.64749 -4.799625
0.002963583 4.006753 -14.92554 -3.728389
-0.0003081006 4.01324 -14.30812 -4.308086
-0.02202887 3.92209 -13.81136 -6.512124
0.06446137 4.016582 -14.23415 -4.98996
-0.1160032 3.964744 -13.5686 -4.260864
0.1029384 3.924146 -12.8342 -6.125677
-0.09572216 3.929229 -13.55774 -5.916625
-0.2005459 3.945132 -12.86132 -6.33352
0.12338 3.981099 -17.40107 -2.195993
-0.03895002 3.932125 -12.91513 -3.250971
-0.04641846 3.934622 -10.7761 -8.458435
-0.1864076 4.02769 -13.52406 -4.577479
-0.1861301 3.967278 -8.568696 -8.273321
0.06734151 3.996762 -12.46311 -7.035871
0.2844914 3.961216 -14.97985 -3.47727
0.1290439 3.977812 -11.12038 -5.346947
-0.0008202621 3.915687 -12.14124 -7.195594
0.09189136 4.011647 -14.01682 -6.403363
-0.1606327 3.987019 -14.24755 -5.635116
-0.1780743 3.957902 -12.67866 -5.778669
0.06393121 3.921844 -13.02259 -4.581453
-0.1260001 3.917017 -12.33945 -5.755298
0.271109 3.971533 -12.34389 -4.35953
-0.04648104 3.995794 -11.06806 -4.309167
-0.1449093 3.87428 -11.73342 -6.549038
-0.03226709 4.02606 -11.59547 -4.075258
