"beta1_1" "beta2_1" "beta1_2" "beta2_2"
17.43027 3.934177 -30.10679 -3.967873
18.69315 3.824 -30.26296 -3.912086
18.54412 3.949508 -30.09446 -3.996219
18.46319 3.554604 -30.17693 -3.831793
17.94536 3.631831 -30.24824 -3.968671
19.14471 3.586674 -30.03657 -3.854903
19.20834 3.985959 -30.39483 -3.826217
19.70869 4.391508 -30.31336 -3.848804
18.81476 3.601348 -30.47248 -3.968652
18.76734 3.826193 -30.22088 -3.887979
18.60298 3.533627 -30.11671 -3.917997
20.74971 3.948146 -30.01973 -3.814584
20.2057 3.817991 -29.81771 -3.856289
19.53757 3.695486 -30.23506 -3.872083
19.22525 4.070506 -30.10857 -3.917627
18.55218 3.981616 -30.35851 -3.805622
18.09153 3.500655 -30.44701 -3.872449
18.06709 4.00192 -30.17372 -3.916794
18.32908 4.053612 -30.56923 -3.900945
18.62963 4.152305 -30.64567 -3.917123
18.57473 3.841064 -30.26417 -3.922799
18.84456 3.985053 -30.36391 -3.857789
18.51995 3.279218 -30.58755 -3.972395
17.59775 4.014109 -30.4897 -3.859019
17.98419 4.135282 -30.34856 -3.888063
18.01063 3.858644 -30.47692 -3.908468
18.88743 4.17652 -30.38528 -3.993478
18.56021 3.997931 -30.0009 -3.843183
19.31566 4.337795 -30.21246 -3.889176
18.22332 4.074856 -30.12182 -3.955433
18.29163 4.230982 -30.37549 -3.939049
18.39826 3.825285 -30.48831 -3.865862
18.57667 4.093103 -30.22429 -3.944417
18.64701 3.923626 -30.41702 -4.003191
18.82952 3.974425 -30.28351 -3.93465
17.52687 3.905246 -30.24712 -3.916659
19.05178 3.85619 -30.19164 -3.937142
18.54141 4.449739 -30.34513 -3.904807
19.20821 3.697317 -30.31689 -3.91301
19.35918 4.012824 -30.42007 -3.991868
18.82892 4.196651 -30.37317 -3.8726
18.92724 3.537441 -30.0655 -3.842326
18.31463 3.438179 -30.12477 -3.941734
19.06692 4.243446 -30.17924 -3.894596
19.1198 3.924699 -30.02915 -3.931321
19.2094 3.845459 -30.04608 -3.851571
19.45855 4.334304 -30.29958 -3.888854
18.36629 4.087786 -30.6145 -3.895832
18.26869 4.096625 -30.11469 -3.955817
18.77139 3.879774 -30.09072 -3.880039
18.67646 3.775859 -30.00178 -4.026574
18.12892 4.051949 -30.69684 -3.994745
19.08519 4.050837 -29.93877 -3.9671
18.64519 3.968061 -30.24666 -3.859905
19.18295 4.161193 -30.47382 -3.919339
18.29469 3.783238 -29.92585 -3.977439
18.84634 3.684662 -30.54104 -3.901475
19.37702 3.867108 -30.46943 -3.901765
18.61895 4.034148 -30.33479 -3.911145
17.8273 3.909061 -30.15759 -3.857727
17.93903 3.692484 -29.9203 -3.860127
18.3588 4.30244 -30.31862 -3.967183
17.79517 4.27312 -30.22639 -3.91045
17.75124 4.33782 -30.37899 -3.903962
18.46533 3.858198 -30.34437 -3.926343
18.21733 3.619048 -30.20175 -3.999058
18.19166 4.178521 -29.97502 -3.956925
17.90484 4.154102 -30.28419 -3.905446
18.02526 4.033798 -30.14374 -3.970224
18.42887 3.987507 -30.17768 -4.021302
18.55674 3.991973 -29.98105 -3.950904
19.63293 3.680752 -29.88936 -3.895642
19.69309 4.017781 -29.92093 -3.932349
19.24306 3.941545 -30.24828 -3.941699
19.41977 3.334621 -30.35228 -3.888418
18.33538 3.998225 -30.23398 -3.924816
17.97811 4.155992 -30.26007 -3.915491
18.27355 3.667842 -30.71937 -3.943435
18.09267 3.044445 -30.40293 -3.951656
18.53601 4.042515 -30.12777 -3.969736
18.84785 3.99971 -30.28429 -3.899546
18.36924 3.850709 -30.28762 -3.937885
18.50025 4.072053 -29.9095 -3.930665
18.83173 3.684181 -30.36667 -3.956572
18.34073 4.193077 -30.40191 -3.945738
18.9536 4.211537 -30.29985 -3.924713
19.22061 3.760352 -30.10001 -3.974942
19.43425 4.066028 -30.33009 -3.954859
18.68377 3.515998 -30.26857 -3.842593
19.04322 3.760441 -30.45327 -3.936752
18.78628 3.543443 -30.34708 -3.901856
19.27964 4.197235 -30.42195 -3.885042
18.6166 3.584491 -30.41591 -3.91007
18.32481 4.003661 -30.28521 -3.931248
18.54322 3.767697 -30.56645 -3.922862
18.35744 3.840424 -30.16632 -3.935102
19.42653 4.025028 -30.05591 -3.851495
18.87458 4.198262 -30.46319 -3.867754
19.05942 3.94325 -30.29613 -3.862385
18.50563 3.973887 -30.28246 -3.888921
18.66824 3.990995 -30.30353 -3.917641
18.69755 3.986972 -30.70631 -3.962276
18.12303 3.367392 -30.29439 -3.953046
19.60769 3.552901 -30.3209 -3.871701
18.73019 3.456005 -30.48323 -3.797092
18.30613 4.121066 -30.67142 -3.855044
19.60404 3.792051 -30.25831 -3.972146
18.7583 3.761314 -30.36347 -3.94026
19.36367 3.26679 -30.30116 -3.830755
18.67039 3.808938 -30.08675 -3.936303
19.03395 3.901642 -30.33733 -3.913225
17.94039 3.82154 -30.26927 -3.973099
18.48191 3.874479 -30.51623 -3.965178
19.00648 4.082882 -30.79296 -3.86736
19.03372 3.936769 -30.7473 -3.819368
18.59173 3.276939 -30.44895 -3.90304
17.08054 4.131125 -30.01337 -3.877043
18.50337 3.834579 -30.10476 -3.942568
19.6849 3.951119 -30.3968 -3.951201
18.39938 4.134568 -30.27006 -3.846057
19.15755 3.912937 -30.50013 -3.830423
18.84353 3.621519 -30.65602 -3.879153
17.58459 3.273412 -30.12411 -3.881157
18.80086 3.691582 -29.96194 -4.021524
18.78193 4.078267 -30.60089 -3.849264
19.31988 3.703939 -30.22639 -3.845693
19.04675 4.023463 -30.10075 -3.869675
18.75549 4.005107 -30.22058 -3.923716
19.58738 3.46555 -31.00248 -3.90164
18.2322 3.337413 -30.3398 -3.812038
18.25939 3.802328 -30.50482 -3.861803
19.14781 3.924865 -30.52112 -3.951581
18.47051 4.482827 -30.30133 -3.909535
18.14192 3.82071 -30.33051 -3.876543
18.10351 3.549598 -30.5702 -3.849251
18.05169 3.880728 -30.24304 -3.899125
18.62073 3.507787 -30.23684 -3.955309
19.20582 3.799468 -30.19381 -3.921521
18.3408 4.111525 -30.15176 -3.947697
18.83355 3.975081 -30.07176 -3.960361
19.03658 3.690456 -30.08145 -3.956869
18.02051 4.163361 -30.24053 -3.909366
18.07365 4.13531 -30.23253 -3.954197
19.61286 4.172284 -30.24124 -3.846638
17.72882 3.521848 -30.43891 -3.888037
18.39109 3.809538 -30.41056 -3.846213
18.23192 3.707896 -30.54122 -3.869221
18.5573 4.002152 -30.36331 -3.948014
18.93465 3.554614 -30.12571 -4.060295
18.4336 3.878215 -30.07197 -3.813082
18.56848 3.969349 -30.1986 -3.803844
17.85121 3.617558 -30.11207 -3.833159
18.43587 3.783529 -30.83521 -3.990395
18.4291 4.040648 -30.66539 -3.870998
18.98271 3.984784 -30.10272 -3.951386
18.54896 3.774468 -30.29131 -3.962692
18.97314 3.876468 -30.57899 -3.997726
19.45071 3.673748 -30.50128 -3.935026
18.39805 3.917341 -29.96564 -3.870403
18.34362 3.756703 -30.56303 -3.935311
18.01002 3.928333 -30.19132 -3.919295
17.80009 4.211538 -30.52894 -3.941108
18.0508 3.974979 -30.29231 -3.9964
18.56393 3.797561 -30.75478 -3.884674
18.41099 3.988525 -30.3226 -3.941108
18.60688 3.652677 -30.25885 -3.798036
18.04761 3.802772 -30.19143 -3.951479
18.56793 4.001046 -30.11692 -3.949043
18.90952 3.945856 -30.44999 -3.970991
18.82862 3.90182 -30.34661 -3.911883
18.24931 3.99446 -30.17213 -3.895825
18.35719 3.84738 -29.92791 -3.883704
18.99063 3.761867 -30.32439 -3.892546
18.64457 3.964864 -30.44198 -3.938574
17.71216 3.55541 -30.30717 -3.967753
18.56338 3.761674 -30.41697 -3.815325
18.09559 3.428033 -30.62381 -3.937544
18.36016 3.739489 -30.09876 -3.970163
17.97139 3.392598 -30.3575 -3.953191
19.43498 3.99054 -30.4574 -3.882459
17.58187 4.173487 -30.32518 -3.89888
18.88545 4.175383 -30.26271 -3.869078
17.91939 3.727504 -30.40773 -3.920199
18.87237 3.670504 -30.39629 -3.955456
18.77013 3.492937 -30.3489 -3.959537
18.55995 3.589604 -30.42611 -3.953957
18.08861 3.87838 -30.50112 -3.836224
18.57234 3.735439 -30.2274 -4.025982
17.81548 4.104234 -30.1432 -4.010948
18.07775 4.304631 -30.19541 -4.033906
18.56063 3.901031 -30.28452 -3.819989
18.81481 3.788097 -30.04038 -3.930491
18.11338 3.961575 -30.20244 -3.954026
18.60304 3.840613 -30.0226 -3.961641
18.74365 4.065598 -30.2127 -3.901819
17.98447 3.680942 -30.30149 -3.95121
18.88646 4.161523 -30.45355 -3.866004
18.40121 4.145831 -30.14602 -3.97141
18.13392 3.783185 -30.04732 -3.901844
19.27015 4.077918 -30.46502 -3.961925
18.42485 3.703304 -30.35488 -3.890903
18.79727 3.948246 -30.35601 -3.747507
19.01869 3.516947 -30.00564 -3.831227
18.08704 3.766531 -30.30631 -3.913296
17.95018 4.133937 -30.02289 -3.853315
17.8733 3.749426 -30.16363 -3.882885
18.32354 4.02898 -30.33645 -3.90712
18.46556 3.928934 -30.25718 -3.875386
18.273 3.816285 -30.49963 -3.943249
18.40105 3.891152 -30.33001 -3.876284
18.45613 3.948618 -30.4859 -3.894779
19.1589 4.065959 -30.12242 -3.867232
19.47214 3.487352 -30.32456 -3.850673
19.29348 3.949423 -30.38222 -3.886888
19.23029 4.303191 -30.2223 -3.989405
18.47032 3.504121 -30.20082 -3.919137
18.52267 3.612472 -30.51485 -3.918999
19.12772 3.422548 -30.20516 -3.841062
19.66883 3.373107 -30.19042 -3.924301
18.62519 3.700557 -30.1994 -3.895816
19.12594 4.090717 -29.95046 -3.849574
17.80831 3.822547 -29.94649 -3.877965
18.17269 3.838378 -30.24426 -3.846106
18.75084 3.728893 -30.58128 -3.897451
18.51036 3.704236 -30.3237 -3.84735
18.70889 3.476336 -30.13226 -3.959134
19.17574 3.614768 -30.29894 -3.983385
18.93798 3.936031 -30.67073 -3.970022
19.04749 4.3548 -30.34381 -3.972116
18.73447 4.019557 -30.43379 -3.952334
18.77825 3.8543 -30.21432 -3.937031
18.71003 4.109429 -30.36456 -3.913436
18.60661 3.670436 -30.11647 -3.925444
18.21099 4.166672 -30.14731 -3.846439
18.2356 3.688135 -29.97868 -3.912494
19.64948 4.066903 -30.5286 -3.861336
18.55892 4.219346 -30.41245 -3.908293
18.85789 4.156053 -30.2604 -3.925979
18.64561 4.318421 -30.25659 -3.902989
19.0326 3.723358 -30.2189 -3.910018
17.94025 4.055164 -30.40608 -3.919793
17.77724 3.585305 -30.36952 -3.868508
18.74072 4.122551 -30.3629 -3.935027
18.71858 3.762349 -30.37892 -3.906114
18.85742 4.106693 -30.5284 -3.888337
18.09339 4.271286 -30.31809 -3.91962
19.14911 3.918051 -30.11809 -4.020625
19.0417 4.137362 -30.11702 -3.87512
18.92782 3.557517 -30.224 -3.889564
18.21463 4.314806 -30.16807 -3.926379
18.03043 3.660973 -30.43863 -3.901675
19.78312 4.277847 -30.34064 -3.921454
18.16178 3.231388 -30.4117 -3.882338
18.47966 3.910452 -30.7574 -3.911749
19.61483 4.460274 -30.37328 -3.874519
17.92757 3.446362 -30.42862 -3.858228
17.54078 3.945893 -30.43254 -3.97737
18.67587 4.435025 -30.79811 -3.919254
