"comp1" "comp2"
4.255384 -2.675293
4.60049 -2.645295
4.951973 -2.685425
4.857106 -2.761506
4.31149 -2.822806
5.813335 -2.765269
5.906245 -3.052658
5.470223 -2.812946
4.608636 -2.83729
4.452674 -2.696344
4.836846 -2.719075
6.873343 -2.610181
6.863312 -2.639133
5.249958 -2.738552
5.840917 -2.772731
4.452564 -2.751784
3.657276 -2.741842
4.56195 -2.707904
4.212906 -2.769274
4.305695 -2.872686
4.83177 -2.978894
4.889395 -2.940268
4.768932 -3.183767
4.920776 -3.106681
4.270889 -3.005098
4.829799 -2.994519
4.992669 -2.908206
5.147404 -2.842003
5.617586 -2.798882
4.306185 -2.704733
3.921874 -2.584813
4.009167 -2.655898
4.118646 -2.669257
4.275891 -2.739563
4.085154 -2.643436
3.452178 -2.785318
5.237069 -2.735265
4.597326 -2.742179
4.667599 -2.628451
4.766441 -2.608342
5.079887 -2.711352
5.363678 -2.855825
5.101676 -2.919153
5.490333 -2.861877
5.475089 -2.776048
5.848105 -2.850967
4.409933 -2.678688
3.795735 -2.697317
4.622008 -2.832826
5.079901 -2.748331
5.151443 -2.836209
4.12243 -2.957566
6.190501 -2.929122
4.799689 -2.820648
5.088542 -2.68812
5.28016 -2.745429
4.233976 -2.699797
5.504557 -2.769462
5.108695 -2.729547
3.826524 -2.772828
4.33459 -2.662962
4.511841 -2.82553
4.145118 -2.783622
3.462182 -2.74923
3.9107 -2.747914
4.463839 -2.831484
5.272326 -2.878626
4.698886 -3.009584
4.736502 -2.870414
5.070212 -3.013309
5.571385 -3.003882
7.209728 -3.113155
6.726638 -2.986723
5.856475 -3.027878
6.380029 -3.058264
4.80075 -3.013551
4.067795 -2.946168
3.740032 -2.923568
3.989948 -2.802521
5.039622 -2.752767
4.518144 -2.668921
4.317213 -2.813706
5.759866 -2.832466
5.070681 -3.04206
5.157637 -2.94006
5.80811 -3.055427
5.983913 -3.060965
6.479727 -3.13424
5.747872 -2.993496
5.502988 -3.082942
5.069563 -3.040076
5.541684 -3.108017
4.857672 -3.002173
4.772533 -2.782678
4.466289 -2.978595
5.328182 -2.891427
6.561076 -2.887018
5.229043 -2.977288
5.444434 -2.877241
4.997628 -2.923054
4.999588 -2.876887
4.752009 -2.899076
4.772644 -3.062458
5.651166 -3.054647
5.2997 -3.037553
4.424817 -2.984982
5.736391 -2.961269
4.902516 -2.976617
5.581253 -2.940421
5.328019 -2.927016
5.061989 -2.993479
4.587996 -2.860562
4.61401 -2.888776
4.464611 -2.79981
5.047894 -2.929798
4.216571 -2.753581
3.635775 -2.809446
5.652481 -2.926864
5.483845 -2.69706
3.877509 -2.76633
5.005593 -2.710964
4.042398 -2.638724
4.123125 -2.814222
4.620299 -2.697972
4.202911 -2.554007
5.390223 -2.731332
5.653753 -2.767528
5.486675 -2.844724
4.521173 -2.66761
4.129729 -2.722653
3.370892 -2.596084
4.527161 -2.661772
4.568298 -2.690369
4.069022 -2.838889
3.477021 -2.655423
3.792 -2.662895
4.776061 -2.689754
5.388337 -2.752819
4.625706 -2.941601
6.328223 -2.880272
6.161418 -2.896304
4.577351 -2.886366
4.5923 -2.803301
5.746308 -2.756021
3.963105 -2.813971
4.148811 -2.626044
4.079402 -2.730037
4.068805 -2.738155
5.615501 -2.959739
4.879492 -2.90435
5.213328 -2.827775
3.859885 -2.61019
3.351609 -2.703464
4.510993 -2.815735
4.950347 -2.801993
4.822379 -2.971156
4.636552 -2.927545
5.729271 -2.906032
5.404688 -2.906229
4.274009 -3.009384
4.714595 -2.912661
3.980398 -3.041052
4.399406 -2.978439
4.159517 -2.834369
4.654301 -2.805918
5.161023 -2.815528
4.20425 -2.804668
4.962993 -2.829902
5.328753 -2.989461
4.416245 -3.034809
5.208456 -2.964329
5.896356 -2.779265
4.833617 -2.821551
4.74558 -2.843597
4.559507 -3.16574
4.781286 -3.043601
4.250133 -3.101107
5.614918 -2.980014
4.352108 -2.866268
5.04694 -2.72211
3.997518 -2.933775
5.199699 -2.90674
4.029227 -2.894274
5.616613 -3.102045
5.605 -3.157574
4.718139 -3.150799
4.597851 -3.16756
5.644885 -3.096724
4.625618 -3.045189
4.604049 -2.940062
4.813602 -3.019001
5.501841 -2.971287
4.548346 -2.919192
5.848135 -2.980838
5.406743 -3.110253
4.663133 -3.115583
4.413269 -2.962401
4.977447 -2.977303
4.36892 -2.799757
5.091955 -2.85355
5.349437 -2.921306
5.079382 -2.990357
5.683844 -2.927088
3.8752 -2.751305
4.443136 -2.609477
4.434891 -2.767451
4.105585 -2.65334
3.918652 -2.714924
4.10295 -2.925759
4.446379 -2.693884
3.973923 -2.800913
5.106594 -2.63037
5.311257 -2.897594
5.000245 -2.713887
5.375254 -2.817003
5.576015 -2.903837
4.618388 -3.016429
6.0144 -2.977634
6.300356 -2.744021
4.642049 -2.431286
6.060352 -2.634042
4.312919 -2.801756
4.235007 -2.805298
3.94701 -2.667352
4.097308 -2.545436
4.187229 -2.532507
4.971091 -2.711587
4.106325 -2.707639
5.468926 -2.785734
5.452777 -2.963129
5.802918 -2.934146
5.453711 -3.065621
5.355686 -2.946812
5.672887 -2.930448
5.479332 -3.043305
6.082698 -3.008099
6.083544 -3.199807
5.901791 -3.139694
6.536568 -3.015189
5.870126 -2.979553
4.137919 -2.795275
4.003727 -2.887315
5.135208 -2.931659
5.618372 -3.211343
4.898376 -2.995171
4.244286 -3.029833
5.793227 -2.967146
6.524195 -2.959844
5.648239 -3.10386
4.82368 -3.121064
4.213948 -2.911294
5.902307 -2.838936
4.73677 -2.906991
4.679838 -2.908566
5.70812 -2.940272
3.887482 -2.886291
3.672093 -2.884284
3.852181 -2.741942
3.450729 -2.768912
4.081674 -2.774888
4.12683 -2.669811
4.004824 -2.6772
3.369521 -2.764514
4.701568 -2.572392
6.14699 -2.835005
5.562326 -2.847594
4.819975 -2.966243
5.282589 -2.988329
5.757184 -3.029372
6.436549 -3.176613
4.794147 -3.077697
3.884971 -3.020459
4.195693 -2.984115
4.57259 -3.117813
5.524806 -3.121326
6.363361 -3.046856
5.122621 -2.95795
4.397293 -3.020979
4.194747 -2.820254
4.104878 -2.855301
5.092836 -2.892242
4.620539 -2.818822
3.634568 -2.884615
4.390521 -2.770754
4.392962 -2.781473
4.27493 -2.617023
4.420596 -2.815861
4.281833 -2.855393
4.858116 -2.900231
4.651761 -2.859226
4.509688 -2.869662
4.909005 -2.797299
