beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
29.62027 4.034462 15.37304 4.361476 -29.99862 -3.940519 
29.56684 4.081887 15.14856 4.142847 -30.02804 -3.779475 
29.96431 4.210003 15.31015 4.242032 -32.1768 -4.038217 
29.46137 3.781222 15.31197 4.365 -31.36163 -3.994876 
30.22953 4.091401 15.62992 3.95776 -33.37126 -4.304488 
29.97572 3.991727 15.16003 3.999791 -31.93313 -4.218456 
29.72985 4.051604 14.55015 4.590438 -31.31274 -4.172217 
29.87342 4.118061 15.64252 4.060737 -30.69434 -4.147141 
29.80043 3.927037 15.44508 3.974193 -30.26914 -3.91722 
29.33589 3.79213 15.4273 4.143097 -30.38133 -3.864396 
29.57163 4.072594 15.39394 3.926452 -30.36514 -3.675174 
29.8684 4.28278 15.48722 4.456232 -30.05016 -4.042266 
29.68323 3.717649 15.63006 4.132193 -29.69612 -4.001751 
30.00367 3.901321 14.83835 4.512505 -31.31033 -4.115997 
29.5932 4.037321 15.55647 3.843961 -30.33351 -4.048002 
30.0134 3.711818 15.39646 4.453742 -30.3476 -3.929922 
29.72251 3.932345 15.40044 4.291854 -30.0375 -3.773134 
29.74041 3.902645 15.2354 4.294507 -30.5192 -4.026905 
29.89925 4.047028 15.66789 3.93995 -30.18027 -4.037683 
30.11393 4.113573 15.67738 3.954371 -30.34065 -4.161092 
29.86096 4.115086 15.67841 4.11619 -30.2244 -3.939629 
29.78714 4.16505 15.11163 4.248635 -30.92208 -4.112442 
29.70137 3.895491 15.59579 4.288809 -30.67628 -3.986916 
29.83998 4.230307 14.94422 4.067512 -32.00473 -4.002241 
30.15791 3.872033 14.9622 4.36575 -30.34466 -4.134344 
29.47341 3.963612 15.5496 4.331885 -29.4236 -4.032687 
29.51257 3.967427 15.7089 4.723016 -30.22005 -4.080007 
29.68731 4.033558 15.31598 4.213998 -30.22238 -4.015141 
29.76635 4.097621 15.82699 4.268851 -30.11639 -3.844835 
29.70471 4.073192 15.65551 4.363638 -29.7341 -3.840011 
29.90981 3.882818 15.6821 4.278572 -30.31056 -3.936129 
29.76017 4.192253 15.54848 4.313788 -29.97775 -3.946857 
29.67153 3.876885 15.42398 4.381491 -30.81945 -3.862697 
29.65853 4.111487 15.73682 4.410316 -30.11271 -3.893618 
29.78322 4.193409 15.70304 4.131978 -30.45011 -3.875458 
29.47392 4.109341 15.73268 4.027528 -30.95162 -3.984963 
29.83355 3.920015 15.85704 3.996943 -29.88781 -4.008153 
29.54794 3.847972 15.35238 4.004087 -29.86091 -3.975073 
30.16088 4.047318 15.6498 4.328643 -30.77848 -3.949519 
29.74749 3.799141 15.46566 4.178566 -30.7199 -3.977654 
29.69681 3.896986 14.98211 4.37704 -30.21961 -3.729267 
29.901 3.637125 15.62551 4.582751 -30.95619 -3.913962 
29.75717 3.970258 15.28604 4.498917 -30.54402 -4.016228 
29.64697 4.177252 15.89685 4.038988 -30.61336 -4.382594 
29.84642 4.015214 15.06314 4.32092 -30.65947 -4.277696 
29.6681 3.853066 15.39845 4.57652 -30.7644 -3.961265 
29.66667 4.157612 15.88794 4.184626 -31.12635 -4.09243 
30.01469 3.970404 15.66042 4.593695 -30.40723 -3.591977 
29.63634 4.209864 15.51294 4.201174 -31.14492 -3.697106 
29.57521 3.924268 15.52917 4.153559 -29.96509 -3.544925 
29.65078 3.802597 15.50492 4.235538 -31.06705 -4.01096 
29.8801 3.840946 15.44869 4.383476 -30.80526 -3.907782 
29.82871 3.899653 15.9474 4.483949 -32.31587 -3.885905 
29.7171 4.030628 15.55778 4.131056 -30.93666 -4.072137 
29.90908 4.256519 15.84789 4.431284 -30.80795 -3.93816 
29.88843 3.971086 15.1617 4.180639 -30.23584 -4.014157 
29.85813 3.973306 14.97439 4.392727 -30.17866 -4.167168 
30.13566 4.113429 15.76101 4.117463 -31.35601 -3.896274 
29.98134 4.003448 15.63436 4.082909 -29.87571 -4.022053 
29.75786 4.24853 15.42232 4.459053 -29.31948 -3.948147 
29.67851 3.848054 16.2601 4.607722 -29.24641 -4.027216 
30.11526 4.143374 14.67335 4.27533 -30.12627 -3.518382 
29.64556 3.82192 15.87494 4.215891 -29.93222 -3.799817 
29.92541 4.033969 15.79424 4.564172 -30.97359 -4.12187 
29.94929 4.024741 15.69413 4.480536 -30.32546 -3.840498 
29.70362 3.862129 15.25653 4.195167 -30.14487 -3.675356 
29.77642 4.036491 14.8988 4.172857 -30.7063 -4.018974 
29.76377 3.682297 14.25936 4.274259 -31.89679 -4.029793 
29.75294 4.003595 15.65809 4.32453 -30.32417 -4.152039 
29.99456 3.93461 15.29815 4.047034 -29.76991 -4.271433 
29.82781 3.830785 15.43785 4.38862 -29.26824 -4.054883 
29.77896 4.126504 15.23236 4.137449 -31.08784 -4.107727 
29.60941 4.05895 15.64051 3.92358 -30.59494 -4.04306 
29.72107 3.70752 15.51116 4.47274 -29.46026 -3.938401 
30.19553 4.107948 14.37882 4.135474 -29.96077 -4.040886 
29.74447 3.934565 14.26315 4.036096 -30.4101 -3.986471 
29.71937 3.934514 15.32936 4.161045 -29.79601 -3.755417 
29.55381 4.069248 15.38966 4.150767 -28.59462 -3.964712 
29.543 3.926149 14.78136 4.536514 -30.15383 -3.856692 
29.94785 3.986375 14.76452 4.245239 -30.37015 -4.09418 
29.57322 3.846143 15.68248 4.392052 -29.13605 -4.219935 
29.95819 4.092461 15.1128 4.558516 -30.13764 -4.02311 
29.8587 3.781626 15.50434 4.253569 -30.45582 -3.858923 
29.99486 3.89946 15.62403 4.207076 -29.6829 -3.89176 
29.70221 3.86174 15.01189 4.354848 -30.5374 -4.120661 
30.13701 4.021823 15.04265 4.013082 -30.18451 -4.099663 
31.281 3.949054 13.84979 4.239395 -34.48614 -3.772443 
30.32239 3.725894 15.60729 4.076951 -31.54141 -4.152297 
29.81572 4.031726 15.3067 4.471808 -30.86333 -3.94963 
29.75162 4.089488 15.66601 4.483567 -30.1555 -4.087103 
29.97839 4.050596 15.38291 4.51072 -31.15639 -3.914011 
30.14202 3.919656 14.90237 4.586933 -30.89078 -3.752799 
29.58297 3.84441 15.40297 4.004675 -30.69907 -4.116186 
29.96574 3.722334 15.09508 4.456402 -30.70222 -3.868032 
29.7748 4.038048 15.36752 4.655871 -31.23556 -3.970466 
29.74795 3.736434 15.358 4.03141 -31.81069 -3.855577 
29.71311 4.182897 15.45016 4.368032 -31.18881 -4.089153 
29.88918 3.985504 15.89441 4.260145 -30.72199 -3.94821 
29.98909 3.763213 15.3312 3.964327 -30.44839 -3.948358 
29.92785 3.877816 15.70286 4.056419 -31.36401 -4.182354 
29.54542 4.228136 15.46535 3.840058 -32.46847 -4.080016 
29.60754 3.978961 15.46384 4.176822 -30.36449 -4.153608 
29.81036 4.304605 15.33382 4.245719 -30.66953 -3.999101 
29.79615 4.063303 15.41285 4.24067 -31.7088 -4.147861 
30.01885 3.83926 15.56091 4.214861 -31.54917 -3.908644 
29.81954 3.842944 15.37401 4.471316 -31.033 -3.994456 
30.17262 4.054995 15.73807 4.267653 -30.64304 -3.92592 
29.60764 3.961557 15.67324 4.408897 -30.88141 -4.315687 
