"p_1" "p_2" "p_3"
0.1638494 0.780066 0.05608459
0.1620179 0.7796526 0.05832945
0.1527796 0.7911715 0.05604896
0.1570048 0.7822773 0.06071786
0.1446571 0.8027412 0.05260167
0.1520455 0.7882943 0.05966021
0.1719823 0.7746453 0.05337242
0.161544 0.7795228 0.05893317
0.1803315 0.7735139 0.0461546
0.1700939 0.7765093 0.05339686
0.14651 0.7988668 0.05462321
0.1518355 0.7947963 0.05336812
0.1514854 0.7929241 0.0555905
0.1554625 0.7892823 0.05525516
0.1595229 0.7861767 0.0543004
0.1507977 0.7971535 0.05204886
0.1613778 0.7841068 0.05451538
0.1680559 0.7610895 0.07085459
0.1514218 0.7936029 0.05497536
0.1532105 0.7837348 0.0630547
0.158507 0.7889382 0.05255479
0.1900455 0.7614432 0.04851132
0.1777 0.7648248 0.05747519
0.1685367 0.7738119 0.05765136
0.1924802 0.7534233 0.05409644
0.1722442 0.7761955 0.05156026
0.1571603 0.7980729 0.04476683
0.184429 0.7678024 0.04776857
0.1800987 0.7714545 0.04844678
0.1773188 0.7609282 0.06175302
0.1559933 0.7916862 0.05232051
0.1843546 0.7711918 0.04445359
0.1643432 0.7843626 0.05129419
0.1753878 0.7759362 0.04867593
0.1714029 0.778333 0.05026419
0.1494875 0.781454 0.06905849
0.1702691 0.7702438 0.05948711
0.1565782 0.784761 0.0586608
0.1710377 0.7780245 0.05093773
0.1517078 0.7869122 0.06137999
0.1769873 0.7587598 0.06425288
0.1631401 0.7855482 0.05131164
0.1634592 0.7804539 0.0560869
0.1561833 0.7967073 0.04710949
0.1606148 0.7998171 0.03956811
0.1505697 0.795733 0.05369739
0.1615457 0.7901867 0.0482676
0.1647797 0.7827112 0.05250902
0.14961 0.7988009 0.05158906
0.1501197 0.8093744 0.04050589
0.1614561 0.7885345 0.05000941
0.1648699 0.7749547 0.06017535
0.1515053 0.7869005 0.06159417
0.1518168 0.7919969 0.05618622
0.1471346 0.7950607 0.05780474
0.1831444 0.7641131 0.05274253
0.1391361 0.8140995 0.04676437
0.1343223 0.8111348 0.05454289
0.1591898 0.7845542 0.05625597
0.1790192 0.7657596 0.05522117
0.1685646 0.7661977 0.06523776
0.1500088 0.7862953 0.0636959
0.1544409 0.7736119 0.0719472
0.1775068 0.7666309 0.05586226
0.1850819 0.7665015 0.04841657
0.151289 0.8046586 0.04405239
0.1512383 0.7937343 0.05502737
0.149293 0.797266 0.05344101
0.168227 0.7680056 0.06376746
0.1488567 0.7989902 0.05215313
0.1805971 0.7739101 0.04549281
0.1865029 0.7583864 0.0551107
0.1522063 0.791481 0.05631269
0.1549055 0.7949146 0.05017989
0.1598885 0.7723181 0.06779343
0.1626925 0.7754896 0.06181786
0.1760005 0.7755193 0.0484802
0.1608646 0.7646347 0.07450069
0.1492983 0.7885383 0.06216337
0.1646032 0.7832946 0.05210218
0.1780772 0.7741295 0.04779333
0.1502105 0.8146545 0.03513501
0.1549886 0.7730451 0.07196636
0.1787018 0.7681515 0.05314664
0.1598168 0.792874 0.04730922
0.1726831 0.7733607 0.05395626
0.1633976 0.7729915 0.06361088
0.1372715 0.8109277 0.05180073
0.1402023 0.8019497 0.05784797
0.193496 0.7470907 0.05941327
0.1555878 0.7743799 0.07003234
0.1769429 0.7626414 0.06041576
0.1642257 0.7756557 0.06011857
0.1431358 0.8028427 0.05402145
0.1640763 0.7743459 0.06157779
0.1612703 0.786895 0.05183475
0.1527432 0.7928804 0.05437649
0.1768613 0.7764668 0.04667181
0.1668485 0.7781356 0.05501583
0.1540011 0.7786444 0.06735451
0.1589695 0.7981088 0.04292177
0.1877358 0.7651873 0.04707686
0.1528729 0.7826917 0.06443541
0.1585971 0.7835863 0.05781652
0.166194 0.7860642 0.04774181
0.1464399 0.7947479 0.05881216
0.1792831 0.7505557 0.07016121
0.1649848 0.7794043 0.05561093
0.1569569 0.7934946 0.04954846
0.1857217 0.7567985 0.05747985
0.1814889 0.7618696 0.05664145
0.1602231 0.7869822 0.05279468
0.1829205 0.7517952 0.06528433
0.1552383 0.7845242 0.06023752
0.1817578 0.7634831 0.05475915
0.1603018 0.7805913 0.05910689
0.1537578 0.7907673 0.05547491
0.1565525 0.7882245 0.05522305
0.1608787 0.782338 0.0567833
0.1521673 0.8006611 0.04717156
0.1704871 0.7796632 0.0498497
0.1564162 0.7858711 0.05771268
0.1603879 0.7921597 0.04745245
0.1478034 0.7963564 0.05584028
0.1662796 0.7826115 0.05110886
0.1738065 0.7787952 0.0473984
0.1656374 0.779298 0.05506453
0.1775668 0.7732603 0.0491729
0.1791752 0.7698027 0.0510221
0.1753232 0.7694164 0.05526037
0.1497329 0.8034581 0.04680903
0.1460655 0.8024483 0.05148623
0.1802273 0.7558057 0.06396697
0.1648227 0.7887195 0.04645785
0.1762961 0.7751819 0.04852198
0.1610195 0.7834288 0.05555175
0.1555508 0.7931432 0.05130598
0.1532842 0.7852942 0.06142161
0.1630406 0.7809252 0.05603414
0.1498358 0.8040808 0.04608338
0.1606086 0.7842757 0.05511566
0.1615993 0.7816771 0.05672352
0.1734662 0.769472 0.05706181
0.1440014 0.7964781 0.05952052
0.1637959 0.7748045 0.06139962
0.1548815 0.8025855 0.04253303
0.1991814 0.7399837 0.06083489
0.1572024 0.7902897 0.0525079
0.1611589 0.7924415 0.04639965
0.1741555 0.7751457 0.05069878
0.162374 0.7896023 0.04802373
0.1532424 0.7924566 0.05430103
0.1736222 0.7601781 0.06619972
0.1665216 0.7743204 0.05915799
0.1454486 0.7964652 0.05808615
0.1876629 0.7676737 0.04466338
0.1671284 0.7770891 0.05578251
0.1831119 0.7629941 0.053894
0.1579639 0.795079 0.04695709
0.1664026 0.7772029 0.0563945
0.1791825 0.7654039 0.05541359
0.1740204 0.7740547 0.05192485
0.1412427 0.7984949 0.06026236
0.1906309 0.7650678 0.04430126
0.1455918 0.7962347 0.05817354
0.1399181 0.8049457 0.05513615
0.1640896 0.7818748 0.05403556
0.1516427 0.7954375 0.05291976
0.158428 0.7725577 0.06901427
0.1605312 0.7873893 0.05207943
0.1576109 0.7908243 0.05156485
0.1611309 0.7700061 0.06886297
0.1622701 0.7903141 0.04741577
0.1365206 0.8125716 0.05090781
0.1499198 0.795814 0.05426627
0.1723663 0.7815416 0.04609217
0.1667603 0.7680836 0.06515612
0.1643783 0.7687285 0.06689311
0.1490333 0.794967 0.05599977
0.17254 0.7806207 0.04683935
0.1608298 0.7871109 0.05205931
0.1813394 0.778724 0.03993659
0.1558404 0.7751 0.06905959
0.1723347 0.770808 0.05685729
0.1488349 0.8014703 0.04969483
0.165138 0.7872259 0.04763613
0.1560916 0.7945605 0.04934789
0.1558 0.7920053 0.0521947
0.1667925 0.7833081 0.04989937
0.1594876 0.792795 0.04771736
0.1794325 0.75905 0.06151749
0.1594626 0.7696984 0.07083897
0.1433801 0.7942613 0.06235868
0.1513062 0.7968352 0.05185864
0.1698244 0.7770954 0.05308025
0.1532488 0.7748687 0.07188249
0.1660085 0.7804247 0.0535668
0.1454835 0.8039403 0.05057614
0.184352 0.7662682 0.04937973
0.1581831 0.7898826 0.05193432
0.1565891 0.7877084 0.05570246
0.1792349 0.7709639 0.04980121
0.1604282 0.7993453 0.04022652
0.1504995 0.7994831 0.05001742
0.1696428 0.7671318 0.06322544
0.1588554 0.781108 0.06003659
0.1720231 0.7760362 0.05194073
0.1686469 0.7768478 0.05450528
0.166912 0.7741497 0.05893828
0.1526569 0.786183 0.06116005
0.1617891 0.7869511 0.05125985
0.1696679 0.7775571 0.05277505
0.1825598 0.7726071 0.04483307
0.1709107 0.7554228 0.07366652
0.175229 0.7581488 0.06662227
0.1825125 0.7597289 0.05775858
0.1754477 0.7664975 0.05805481
0.1875954 0.7603505 0.05205409
0.1666502 0.7634253 0.06992451
0.1794888 0.7692819 0.05122936
0.1564934 0.7994442 0.04406236
0.1525811 0.7823325 0.06508644
0.1632849 0.794153 0.04256211
0.157073 0.7896236 0.05330337
0.1423508 0.7913636 0.06628553
0.1533934 0.7935108 0.05309589
0.1621933 0.7829757 0.05483095
0.1483253 0.8007473 0.05092743
0.1735328 0.769407 0.05706011
0.1643259 0.7755758 0.06009838
0.1688424 0.7856015 0.04555609
0.1748203 0.7735753 0.05160442
0.1830807 0.7615248 0.05539447
0.17323 0.7854208 0.04134929
0.1746377 0.7722718 0.0530905
0.1781799 0.7660745 0.05574555
