"nu" "alpha"
2.840265 0.4732123
2.955604 0.3435629
2.623809 0.25464
2.533082 0.1304179
2.184015 0.2358343
2.203475 0.3898287
2.338055 0.2624247
2.211511 0.1698169
2.258176 0.3971242
2.398271 0.1244064
2.407042 0.1285155
2.210966 0.4918817
2.781332 0.4393839
2.550961 0.4743506
2.574456 0.1849003
2.347532 0.1387942
2.488939 0.2863981
2.415669 0.4653657
2.282355 0.2310441
2.301885 0.4586335
2.114233 0.1882639
2.003918 0.277134
2.266664 0.1283144
1.973184 0.452773
2.264062 0.2898177
2.351848 0.4500659
2.38567 0.07479613
2.68061 0.08093687
2.289901 0.04013525
2.200374 0.4938742
2.785047 0.4291976
2.222385 0.2209065
2.25337 0.3730998
2.545356 0.4852182
2.623835 0.4500376
2.633146 0.2417795
2.500708 0.3038354
2.346447 0.3212472
2.43071 0.05789846
2.681014 0.3170947
2.38885 0.4157871
2.478061 0.2780913
2.929306 0.0445255
2.445419 0.3736542
2.160488 0.4367276
2.219659 0.07507573
2.807979 0.1465761
2.548243 0.1401414
2.573458 0.2504685
2.126999 0.168301
2.378605 0.2127103
2.496862 0.2753024
2.387452 0.1196256
2.475458 0.4209096
2.529994 0.382046
2.349407 0.4414373
2.358892 0.2419157
2.670257 0.4856133
2.306552 0.4731688
2.418951 0.3503563
2.276634 0.4430009
2.441237 0.4757377
2.760361 0.2852455
2.100368 0.196979
2.628817 0.373084
2.639974 0.3798085
2.71204 0.2505902
2.901252 0.4678159
2.862671 0.3960089
2.786205 0.4536922
2.506287 0.1200266
2.686215 0.2284719
2.816046 0.2568448
2.883875 0.266785
3.266243 0.3284159
2.845254 0.3145949
3.032799 0.3350125
3.117121 0.05588557
3.351632 0.2094092
3.103343 0.1543188
3.186408 0.3037246
3.19459 0.4469261
3.56749 0.4571598
2.627802 0.201779
3.03076 0.09062354
2.561363 0.4148236
2.681053 0.1959044
2.611098 0.4984875
3.062819 0.2240764
2.810262 0.2636996
2.938059 0.4655853
2.634358 0.2531446
2.633659 0.1908349
2.588919 0.04851162
2.458712 0.4626595
2.576596 0.499841
2.357276 0.215997
2.404801 0.2095137
2.465506 0.4626054
2.479789 0.2089379
2.134209 0.2001426
2.572978 0.08483395
2.252972 0.3572074
2.231863 0.1293389
2.516357 0.2051308
2.561074 0.1995651
2.613981 0.4872416
2.641644 0.4897726
2.307138 0.4163103
2.610578 0.06117623
2.845956 0.2486799
2.650934 0.2549548
2.725494 0.4081757
2.536643 0.4811604
2.89692 0.1632715
2.951849 0.3365311
2.736257 0.1568011
3.036111 0.2243411
3.004242 0.06345354
2.819281 0.2797119
2.511033 0.2743904
2.581106 0.4397537
2.742007 0.1601002
2.504126 0.429627
2.564387 0.3908449
2.459145 0.1923
2.225897 0.2641997
2.358081 0.3251685
2.440642 0.4395973
2.695006 0.4938574
2.122332 0.2418536
2.296062 0.2896596
2.372816 0.1211873
2.663992 0.4273461
2.358874 0.337662
2.31917 0.4584528
2.433141 0.2896575
2.268668 0.08299614
2.297094 0.2670657
2.380937 0.3415266
2.367055 0.03276113
2.518501 0.4168754
2.500551 0.3358682
2.236525 0.2544194
2.189046 0.4189762
2.231918 0.3218856
2.504215 0.4548107
2.349395 0.07589315
2.522712 0.4712031
2.432875 0.4385129
2.428844 0.2587497
2.171217 0.05148465
2.409291 0.3863155
2.207588 0.1085928
2.671087 0.2508958
2.24051 0.4634906
2.334963 0.3707442
2.505673 0.1065314
2.728483 0.1279353
2.407199 0.05768994
2.097415 0.3551627
2.342661 0.4756944
2.449432 0.1864764
2.306379 0.03099915
2.402036 0.1509001
2.311636 0.02520054
2.1366 0.1982555
2.316728 0.201967
2.278028 0.1704876
2.391419 0.1992438
2.504687 0.3293817
2.443922 0.4967767
2.126515 0.1258835
2.217722 0.4164862
2.235764 0.43356
2.540812 0.07745957
2.055562 0.3532015
2.295732 0.03889547
2.494287 0.3334541
2.558706 0.2249113
2.412554 0.3521506
2.344935 0.2546326
2.414094 0.2939243
2.75687 0.3513822
2.563943 0.2038527
2.682103 0.3752555
2.661441 0.400491
3.010453 0.3232893
2.946311 0.3704398
2.570554 0.1909963
2.627033 0.4584171
2.874232 0.3226398
2.666356 0.2877698
2.659575 0.1642486
2.695871 0.1896568
2.575021 0.2348295
2.676451 0.1905129
2.363651 0.2047581
2.896521 0.03153395
2.760033 0.3545395
2.632808 0.3977153
2.625972 0.4674123
2.592729 0.2429227
2.56166 0.4291467
2.763548 0.4688046
2.600719 0.4735066
2.11658 0.3173121
2.114169 0.2174267
2.355263 0.4326277
2.391536 0.4769493
2.514428 0.2243406
2.823841 0.04573548
2.434528 0.2202683
2.396506 0.3119642
2.063115 0.2201697
2.422686 0.1777302
2.560216 0.3239675
2.532433 0.3178004
2.562136 0.2355233
2.706676 0.2664117
2.829687 0.1723767
2.875651 0.4167185
2.346307 0.07242173
2.366665 0.3006317
2.48491 0.4797098
2.447405 0.2842506
2.561281 0.2937951
3.031362 0.337174
2.532389 0.4186113
3.1556 0.4176152
2.692956 0.4562377
2.872797 0.3749665
2.700381 0.1518066
2.541214 0.3557583
2.460507 0.2906036
2.419095 0.2017089
2.530992 0.3159247
2.021681 0.3036607
2.169974 0.4975006
2.287754 0.1785614
2.068719 0.1966767
2.668332 0.4914295
2.197356 0.4980277
2.348596 0.0335419
2.445266 0.1352232
2.530846 0.08444806
2.571285 0.3994187
2.38566 0.03566991
2.248207 0.4999553
2.946871 0.0747861
2.518227 0.3324606
2.402788 0.2080151
2.754362 0.4268565
2.843359 0.374445
2.460488 0.4339024
2.655497 0.3142107
2.97354 0.3294891
2.710038 0.318712
2.725011 0.4684902
2.427858 0.4980776
2.3943 0.270345
2.077309 0.3672084
2.360471 0.1540277
2.646162 0.3603466
2.599576 0.3830467
2.217166 0.09650482
2.716762 0.3417868
2.521461 0.1628496
2.325931 0.4011346
2.649453 0.4804941
2.410092 0.2216185
2.492245 0.3648614
2.553047 0.3911024
2.710161 0.2059683
2.098311 0.497803
2.773761 0.03779236
2.55054 0.4050404
2.22534 0.4553312
2.591394 0.3219978
2.399375 0.1001223
2.677033 0.3830678
2.259486 0.3945147
2.998643 0.3601049
2.227621 0.3316302
2.607225 0.4388756
2.935249 0.1271407
2.747836 0.2746926
2.828727 0.296083
2.657426 0.3461486
3.005615 0.1156096
2.819251 0.08341803
2.764854 0.4706649
3.254024 0.0917439
3.127552 0.4570792
2.895792 0.4442713
2.433141 0.4049395
2.826874 0.1896634
2.604512 0.1963979
2.44907 0.3451305
2.808109 0.1370045
2.435863 0.3867493
2.795269 0.4471596
2.438294 0.3717235
2.411496 0.3909912
2.121017 0.1658993
2.12916 0.3760377
2.382045 0.3793792
2.619781 0.3590412
2.646536 0.4076922
2.173898 0.06425924
2.165936 0.3075985
2.681156 0.3138665
2.314193 0.06167825
2.286633 0.1451847
2.647341 0.3156513
2.224265 0.270759
2.330274 0.4973217
2.388233 0.1870941
2.397353 0.2819319
2.096659 0.1965926
2.140631 0.4978965
2.396286 0.2476357
2.547543 0.3862892
2.187313 0.4309121
2.248101 0.2927921
2.23963 0.1050291
2.649353 0.2055538
2.195427 0.3913278
2.284006 0.08523954
2.650625 0.1677405
2.166842 0.1009265
2.344798 0.2304139
2.19657 0.177517
2.707289 0.3878537
2.21655 0.4325536
2.149042 0.2621229
2.622679 0.2993181
3.162511 0.1300132
2.54311 0.3567249
2.706684 0.2167447
2.882223 0.3524634
2.787419 0.4525648
2.314628 0.1642356
2.344708 0.1943155
2.365571 0.2967249
2.522983 0.3788827
1.890987 0.2621623
2.136467 0.3280351
2.505334 0.02129301
2.227912 0.4773804
2.601475 0.3987849
2.510444 0.4384375
2.251905 0.1935589
2.394098 0.1873149
2.560087 0.215395
2.303805 0.4844974
2.079402 0.4636515
2.390129 0.1679059
2.251276 0.1628321
2.373711 0.2503068
2.482604 0.4484811
2.873531 0.0842051
2.704255 0.1843925
2.55968 0.23765
2.36804 0.205409
2.561405 0.0715567
2.330967 0.2652333
2.358484 0.3122281
2.363575 0.1486473
2.18373 0.4967019
2.35169 0.3096607
2.489372 0.07680248
2.470394 0.2364246
2.470171 0.498413
2.163359 0.4781879
2.286047 0.1314423
2.462458 0.1414878
2.510595 0.3607203
2.337511 0.159142
2.301332 0.1636871
2.185654 0.2310601
2.109165 0.1845401
2.162409 0.454389
2.269691 0.3309964
2.160158 0.06571692
2.271766 0.2278872
2.044358 0.07137384
2.550702 0.3711027
2.457741 0.27675
2.151796 0.1609982
2.362698 0.323138
2.604799 0.1335122
2.720179 0.302508
2.943497 0.164346
2.658834 0.09680419
2.375663 0.09934939
2.620823 0.4187511
2.663303 0.2164063
2.667601 0.3617466
2.342806 0.03878493
2.151101 0.3209463
2.445783 0.2990867
2.256834 0.4971832
2.186278 0.371834
2.282136 0.369747
2.677434 0.3050282
2.456466 0.2840768
2.399806 0.315643
2.458683 0.3162797
2.188523 0.1455781
1.987341 0.4938102
2.045292 0.2730981
2.25621 0.1720063
1.94345 0.1945571
2.184961 0.2635841
2.279525 0.248916
2.422245 0.1589694
2.369761 0.4753546
2.661405 0.419156
2.740643 0.137715
2.710672 0.3897393
2.597428 0.4503112
2.837142 0.4181099
2.654611 0.4813291
2.703014 0.4639653
2.822907 0.352954
2.79216 0.4186991
2.952423 0.3041597
2.490121 0.3878934
2.483858 0.3631053
2.892879 0.2413967
2.528965 0.3119442
2.692458 0.3206433
2.417511 0.2777935
2.671511 0.2430786
2.533306 0.0820193
2.307243 0.1161804
2.163129 0.4660971
2.118823 0.1993671
2.56632 0.1467955
2.320675 0.3577467
2.550325 0.4044348
2.15537 0.07767164
