beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-24.76285 -2.243315 -0.1486943 3.97853 -8.78729 -5.252663 -1.637274 -11.32737 
-21.01606 -6.721523 -0.04608532 3.937374 -9.048459 -5.479964 -13.11565 13.97033 
-9.09431 -5.620814 0.006914348 3.999813 -9.534374 -6.531536 -23.12867 -4.908189 
-10.7057 -5.630847 0.2402964 3.94279 6.392589 9.535605 -11.85524 -17.73932 
-9.290357 -5.886526 -0.08471162 3.989661 -11.18726 -10.61932 -5.522387 -8.642581 
-8.554744 -5.721706 -0.1377875 4.045376 18.41836 7.886256 -24.85863 -2.339557 
-9.205404 -5.643915 -0.1456489 4.03697 -17.16485 -7.8551 -0.09630446 3.237207 
-9.25356 -5.410298 0.03174169 3.97873 -23.05417 -4.654183 26.53661 -19.74832 
-8.60373 -4.923894 -0.01007139 3.918175 -13.17628 -13.15527 -25.53374 8.231233 
-12.49586 -4.247149 0.1789506 3.967033 -11.84923 -8.176977 -16.21544 9.517308 
-9.09501 -5.219587 -0.2028485 3.979219 -22.8261 -5.480677 -0.7978593 -4.590575 
-9.186616 -5.280666 -0.1223842 3.956605 -22.10721 -8.093889 -2.18684 0.7719276 
-8.857931 -4.825738 0.1238912 3.996771 -22.13584 -4.804056 -12.49047 -0.7449665 
-9.423677 -5.713945 -0.02443961 3.998422 -22.16233 -5.702613 -11.80872 -1.905442 
-9.948468 -4.327856 0.05463561 4.030212 -20.82984 -8.656286 2.543643 -7.696401 
-9.050456 -6.211699 -0.1697602 3.954964 -23.9019 -4.502932 -9.177515 -3.598141 
1.964564 1.410749 -0.1972066 4.068002 -23.15212 -5.058359 -10.84893 -3.154247 
-12.36976 -6.181629 -0.1700174 3.888061 -5.471633 -21.43659 -8.862253 -5.643499 
-9.504323 -3.510103 0.2252031 3.99562 -22.00405 -5.698346 -9.302596 -5.887387 
-6.143676 -25.42152 0.103595 3.98094 -21.10714 -6.375123 -9.506029 -4.961216 
1.831028 6.678835 -0.1116505 3.966038 -21.89435 -6.938389 -9.582322 -4.959757 
-0.1513499 -17.05579 -0.1458735 3.988357 -19.54949 -9.277268 -10.6081 -3.246687 
-5.215646 -8.918062 -0.1538897 3.990812 -24.30722 -4.172907 -9.099124 -6.466032 
-9.490953 -13.03413 0.03017055 3.960533 -23.21238 -4.227316 -9.262245 -5.091605 
-1.913412 -1.246362 -0.01455716 3.994875 -7.088 -18.99344 -8.861023 -6.194081 
-14.2259 -14.00759 -0.08146551 3.908977 -22.89565 -5.224417 -9.334342 -2.20286 
-22.80023 -5.750085 -0.1443552 3.916722 -0.8004054 0.5897204 -10.14582 -4.089114 
-24.02588 -4.818273 0.2174189 3.921006 -8.442425 -4.768299 -9.311456 -6.475196 
-22.66811 -5.356221 -0.07029714 3.961048 7.20853 -17.48759 -9.556747 -2.928965 
-23.29878 -4.326773 -0.06246754 3.988025 -8.347876 -3.670612 8.109552 3.034645 
-24.94387 -2.320746 -0.1720301 3.937775 -9.934938 -4.696221 12.77113 -6.14193 
-23.44125 -4.230489 0.009403417 4.024717 -9.557007 -5.080277 -8.158045 -8.779464 
-21.48488 -7.31092 0.08845474 3.967668 -9.296991 -5.211925 -0.1718297 -0.5730379 
-23.01701 -4.738216 0.1585393 4.041385 -8.226789 -4.741557 -3.537111 9.062701 
-22.43021 -5.50814 0.2503761 3.894852 -8.372324 -5.911535 2.951607 -10.30974 
-21.5831 -5.65186 -0.05529804 3.919836 -10.43668 -4.733579 -7.003319 -7.320483 
-23.32758 -4.127341 -0.03925022 3.943219 -9.359265 -5.995421 0.04548506 2.820446 
-20.88464 -6.248701 -0.01161168 3.951145 -8.749135 -5.484795 -1.648771 -23.8431 
-18.2469 -6.469539 -0.2440299 3.952596 -9.319627 -4.776889 23.47129 -2.891035 
-23.58299 -5.010542 -0.05059446 3.997438 -9.619165 -5.044961 -0.1060617 -3.386481 
-15.38899 -17.31259 -0.03098708 3.985552 -9.014705 -4.776461 -0.127003 -11.92176 
-24.0423 -1.936135 -0.1509282 3.885875 -9.935607 -3.302963 -1.725768 -13.44923 
-23.24984 -4.259517 0.07981672 3.977408 -10.41787 -5.430991 -10.94087 -18.80509 
-24.89843 -4.470087 -0.02346551 3.914818 -10.1743 -4.554506 5.296938 -6.516159 
-24.94873 -1.320907 -0.02620939 3.973579 -9.400068 -5.009206 14.5219 19.86743 
-22.7252 -4.273846 0.004435327 3.91041 -9.031096 -5.034851 12.65036 -9.075484 
-22.75692 -5.104154 -0.04321603 3.892737 -9.322696 -5.524473 -5.863576 12.97085 
-19.95723 -7.48007 0.08157419 3.960615 -9.566843 -4.052035 5.76806 -4.318827 
-23.89077 -3.104639 -0.08523608 3.964345 -9.332859 -4.986124 -3.991569 -5.287194 
-11.95689 -8.822224 -0.2792508 3.996829 -13.04856 1.429816 -9.249587 -6.250712 
-10.93781 -16.06679 -0.2449552 3.909806 23.29769 0.1616327 -9.325597 -5.301281 
-22.48202 -3.70726 -0.05515051 3.903964 7.645462 -2.165746 -10.33243 -3.149313 
-21.95019 -5.777841 0.1508327 3.966329 1.531222 3.174712 -8.486314 -3.728 
-21.94247 -5.866027 -0.1813182 3.908548 -11.64742 -3.206085 -9.355539 -4.612014 
-22.97214 -4.129101 0.01021977 3.952988 16.36523 -10.13328 -8.598655 -5.729327 
-9.050259 -8.690993 0.1361574 3.982759 3.396414 -5.023697 -10.54427 -5.933459 
-23.73549 -3.987197 -0.08926044 3.951901 4.456595 -5.620791 -8.819035 -5.30247 
-21.51504 -6.143985 -0.04451956 3.956275 4.919462 5.380605 -9.256043 -5.13583 
-22.32224 -4.363186 0.03427924 3.973652 1.969542 -3.071572 -8.795277 -5.69877 
-23.68678 -3.524051 4.203331e-05 3.952769 -7.202189 -21.20704 -8.801088 -6.100483 
-22.90183 -6.627818 -0.02597164 4.037998 4.960757 8.109211 -8.272187 -4.552893 
-23.7903 -3.924348 -0.1063235 3.928641 1.539822 1.943274 -10.00134 -5.422245 
-24.78705 -3.987755 -0.1504942 3.984805 5.596513 -4.953959 -9.373032 -5.577433 
-23.32318 -4.499703 -0.05312227 3.915728 -1.762003 26.65079 -9.557125 -3.590792 
-18.77366 -12.55081 -0.01185413 4.024515 0.4951408 -14.35675 -9.028978 -3.671489 
-21.19527 -3.905537 0.1757394 3.902801 -13.50785 -7.888107 -10.86198 -4.202369 
-21.82492 -5.204959 -0.07590616 3.954625 -2.775245 -7.497701 -10.4422 -5.428336 
-23.30944 -4.345363 -0.179287 3.926004 -1.559494 10.68036 -10.30395 -4.157478 
-20.74312 -5.971346 -0.07683998 4.014871 -12.85877 6.434687 -9.740461 -3.970228 
-25.61611 -0.3664109 -0.04687195 4.000619 6.931429 0.5155593 -9.849303 -4.62856 
-23.89259 -3.962604 -0.1072629 3.878142 -5.88245 -7.781841 -9.569589 -6.311306 
-23.34053 -4.557199 -0.02917361 3.955739 -5.773701 17.49872 -8.759124 -4.315718 
8.368541 1.320543 0.07695302 3.967383 -10.69812 -2.510807 -8.658722 -5.768807 
6.930423 5.45158 -0.0868479 3.924264 -16.69395 1.658709 -10.26548 -6.630354 
-0.6972619 -0.7318607 -0.1471053 3.937866 -8.778979 -4.806992 -13.11558 -10.51322 
16.13068 6.741146 -0.151886 3.953293 -9.283758 -4.424521 -22.60519 -5.415431 
13.76453 -6.20789 -0.1119295 3.998927 -9.585336 -5.530172 -23.22063 -4.636786 
8.368014 -1.81319 -0.04969942 4.004133 -9.588666 -4.304843 -24.07224 -6.436779 
3.055628 0.3099882 -0.102829 3.955496 -8.431919 -4.97807 -23.78421 -4.050956 
-8.237841 19.38326 0.1962845 4.00521 -9.825793 -13.57043 -13.38622 7.594458 
-6.5844 19.80686 -0.02251142 3.979927 -9.421904 -6.149167 -9.330589 -4.166375 
5.546995 -11.43352 -0.2039332 4.031011 -14.68878 -6.704071 -8.97756 -6.603827 
-19.40658 -4.703527 -0.1716927 3.919147 2.270253 -3.529825 -9.148425 -6.247302 
-17.24084 -5.186423 -0.1478645 3.974947 11.66518 15.03847 -9.241578 -3.480603 
-23.95298 -5.599317 0.08991612 3.944696 -9.945035 1.501906 -7.528732 -5.119941 
-22.55762 -5.988791 -0.09413572 3.95955 14.48961 18.82638 -10.23479 -4.394145 
-22.81945 -6.606572 0.07377279 4.097515 -2.022801 -0.7044136 -10.01489 -3.697923 
-22.3645 -5.426725 -0.1950031 3.951842 -9.371781 -4.82148 3.536675 -1.162151 
-20.37374 -7.203831 0.006659637 3.970601 -8.752878 -4.51105 -4.302226 -6.944173 
-22.74803 -5.009576 -0.1974138 3.986349 -10.44092 -5.884585 4.289683 4.624368 
