"comp1" "comp2"
-6.072568 1.076393
-6.228454 1.057296
-5.937028 1.057274
-5.422993 1.017769
-5.130682 1.02035
-5.043202 0.9856317
-5.009201 1.008268
-4.727763 0.992527
-4.421984 0.93286
-4.294227 0.9078248
-4.203783 0.9070889
-4.290194 0.9181165
-4.518099 0.9686304
-4.627747 0.9897344
-4.540712 1.016753
-4.355766 0.9289459
-4.853721 0.9058425
-4.819632 0.9017141
-4.534538 0.8845564
-4.752505 0.9640018
-4.676076 0.9469206
-5.093976 0.9272991
-5.736703 0.9400812
-5.436736 0.9336395
-5.799589 0.9247387
-5.509487 0.9794141
-5.853437 0.9584972
-5.871271 0.9908132
-6.298019 0.9866951
-5.664507 1.003101
-5.238681 0.9887824
-4.739095 0.9879087
-4.541591 0.9384704
-4.644589 0.894375
-4.760559 0.9425765
-4.937419 0.9656403
-4.783654 1.008317
-4.694519 1.007838
-4.681112 1.00933
-4.424281 0.9701749
-5.184322 0.9956546
-5.191053 0.9823139
-5.089335 0.9828455
-5.67359 1.016633
-5.699837 1.05889
-5.864233 1.076312
-5.832777 1.04806
-5.497395 1.104986
-5.359086 1.123163
-5.211754 1.034278
-5.466702 1.004847
-5.647147 0.9550826
-5.513546 0.9877272
-5.713194 0.9744974
-5.420903 0.9757621
-5.347021 0.9794102
-5.03774 1.00183
-4.963678 0.963249
-4.853857 0.9601518
-5.578946 1.009127
-5.395067 1.016706
-4.885172 1.03182
-4.741696 0.9806235
-4.767017 0.9506044
-4.679787 0.980219
-4.842548 0.9720781
-4.176086 0.9585851
-4.154261 0.9145928
-3.934648 0.9828017
-3.844115 0.9380546
-3.90062 0.9455859
-4.537393 0.8783461
-4.12546 0.8851813
-4.248313 0.9057104
-3.90863 0.8962691
-4.336455 0.9086277
-3.97361 0.9125043
-3.489864 0.9268115
-3.73754 0.9331216
-3.805294 0.9102433
-4.169285 0.8919849
-4.244473 0.9484932
-4.644804 0.9828096
-4.735057 0.941513
-4.530046 0.9201483
-4.538177 0.9055806
-4.663224 0.9322169
-5.004371 0.8966956
-5.48472 0.9049335
-5.051428 0.9045634
-4.923355 0.9761221
-4.576167 0.9683022
-4.421887 0.9756489
-4.329979 0.967365
-4.173139 0.9830708
-4.303113 0.9670821
-3.96853 1.022338
-3.999369 1.000584
-4.587236 1.032807
-4.380075 1.028297
-4.622622 1.026083
-4.721517 1.014085
-4.463042 0.9955175
-4.666499 1.011248
-4.871308 0.9961003
-4.792455 1.001689
-4.900089 0.982397
-4.550807 0.9408552
-5.157569 0.9645836
-5.32157 0.9669826
-5.411093 0.9790607
-5.626907 0.980499
-5.636408 1.014384
-6.030855 1.00149
-5.497926 0.9373024
-5.636957 1.001284
-5.236148 0.9818958
-5.463597 1.039677
-5.483201 1.021489
-5.332183 1.003021
-4.908914 0.9587191
-4.489 1.019288
-4.583658 0.9724132
-4.408948 0.9559951
-4.114911 0.9541125
-4.453384 0.9951448
-4.171615 0.9495868
-3.966339 0.9603839
-4.076791 0.9596416
-4.051837 0.8987029
-4.189332 0.9451688
-4.102429 0.9356142
-4.029876 0.9133649
-4.402769 0.9127847
-4.493718 0.904792
-4.977202 0.8957394
-4.63229 0.8589325
-3.884796 0.8889127
-4.103363 0.89482
-3.738411 0.8659741
-4.304929 0.8807399
-4.903574 0.938403
-4.282866 0.8751827
-4.259616 0.8679122
-4.037647 0.9247658
-3.830861 0.9394388
-4.288502 0.9064699
-4.372061 0.9108255
-4.360191 0.8830137
-4.619967 0.90254
-3.863083 0.9432313
-3.832627 0.9292779
-4.129264 0.9300906
-4.833057 0.9499405
-4.315744 0.9603481
-4.529558 0.9338095
-4.480827 0.9284803
-4.368823 0.8731398
-4.258519 0.8908683
-4.256755 0.920657
-4.391552 0.9602726
-4.91765 1.027276
-4.676893 0.9815589
-4.604925 0.9785245
-4.50775 0.9582317
-4.426259 0.8917037
-4.496605 0.9081621
-4.877656 0.9176314
-4.86573 0.9833628
-4.944156 0.9352438
-4.699196 0.8946235
-4.833185 0.9504919
-4.845666 0.9781888
-4.930841 0.9393354
-4.915346 0.9722364
-4.422083 0.9175235
-4.710128 0.8817652
-4.965717 0.9229456
-4.985148 0.9073725
-4.789597 0.9640454
-4.466965 0.930218
-4.628756 0.927381
-4.53362 0.9418314
-4.656569 0.9044239
-4.443048 0.8850694
-3.928558 0.9213573
-4.503495 0.9213865
-4.147518 0.9189732
-3.942009 0.9283598
-3.366196 0.9527221
-3.815993 0.9342965
-3.463657 0.8998972
-3.651939 0.8705532
-4.029041 0.9132074
-4.241385 0.9321452
-4.343995 0.9775745
-4.426827 0.9785246
-4.496417 0.9291378
-4.692887 0.8962866
-4.419958 0.8852845
-4.723488 0.841886
-4.747128 0.8347312
-4.512563 0.8992959
-4.957983 0.9413897
-4.891828 0.95296
-4.809429 0.985971
-4.30794 1.005148
-4.316177 0.9626067
-4.726846 0.9693027
-4.974521 0.9968743
-4.399619 1.009769
-5.130389 0.9980048
-5.127691 0.9552669
-5.146482 0.9995995
-4.49142 1.000385
-4.442284 0.9990099
-4.22778 0.9260603
-4.396647 0.9702234
-4.894348 0.9881782
-4.665102 1.010509
-4.320409 1.014768
-4.787252 0.9648966
-5.007168 0.9543415
-5.366795 0.9562691
-5.627604 0.939619
-5.170913 0.9180866
-4.588978 0.955731
-4.600742 0.9455946
-4.595759 0.9535102
-4.47577 0.9537971
-4.289014 0.9488676
-4.470964 0.928997
-4.331722 0.9661547
-4.503181 0.949409
-4.187962 0.9663223
-4.04577 0.9453909
-4.497706 0.9209917
-4.107539 0.9524044
-4.194579 0.902852
-4.12668 0.8839968
-4.619982 0.9150201
-4.59365 0.8586387
-4.161234 0.8932097
-4.278167 0.8934433
-4.882291 0.9034031
-5.519631 0.9575857
-5.523183 0.9690111
-5.651414 0.9197678
-5.063831 0.9572456
-4.881222 0.9288385
-4.884824 0.9683264
-4.828318 1.008022
-4.365683 1.009311
-4.875117 0.9687142
-4.492728 0.9691009
-3.901571 1.000402
-4.371285 1.038611
-4.492866 1.059361
-4.256315 1.035392
-4.177132 1.031338
-4.176997 0.98133
-4.500362 0.9703682
-3.912582 1.007447
-4.536697 0.9727709
-4.432198 0.9603441
-4.339684 0.9432888
-4.304555 0.9518773
-4.085476 0.9319354
-4.232041 0.9262217
-4.747336 0.9360034
-4.895597 0.9829711
-5.115176 0.9719648
-5.642904 0.9850266
-5.582701 1.035594
-5.58339 1.027894
-5.258 1.05117
-5.052011 1.006984
-4.766171 1.027289
-4.813459 1.027209
-5.02906 1.001159
-5.08431 1.021091
-5.100665 1.007775
-5.053301 1.043452
-5.652785 1.025839
-5.350203 1.01051
-5.281539 1.037606
-5.295035 1.041816
-5.359598 1.032741
-5.572374 1.022726
-5.700702 1.00131
-4.788736 0.9646789
-4.46942 0.978923
-4.876455 0.9949431
-4.353372 0.9628503
-5.15408 0.92178
-5.08778 0.9036661
-5.013299 1.008399
-5.109368 0.9707688
-5.04038 0.967941
-5.47574 0.9599199
-5.059731 0.9983707
-5.797233 0.9606793
-5.5258 0.9806703
-5.0001 1.013246
-5.459165 0.9738328
-5.419636 1.017715
-4.98546 1.006857
-4.728865 0.9595117
-5.22688 1.003838
-5.018838 0.9824014
-5.157701 0.9431014
-5.015328 0.9244252
-5.123016 0.9420647
-4.805182 0.9591302
-4.954162 0.9456888
-4.862243 0.9020302
-4.843027 0.9038691
-4.475738 0.9120155
-4.611015 0.9631431
-4.860428 0.9558284
-4.342485 0.945549
-5.095189 0.9410788
-5.203353 0.9298941
-5.541428 0.9699565
-5.215056 1.023271
-5.463523 0.9709677
-4.942592 0.9652331
-4.693956 0.9692599
-4.721934 0.9675023
-4.574899 0.9912568
-4.566181 0.9844044
-4.225442 0.9496068
-3.956111 0.9254314
-3.696178 0.9467445
-3.841336 0.9587093
-4.158125 0.9497048
-4.549135 0.9769682
-4.420988 0.9491829
-4.311632 0.9404759
-4.468556 0.9844902
-4.455947 0.9449088
-4.339075 0.9259978
-4.646258 0.945001
-4.686942 0.9705858
-4.443236 1.004562
-4.353302 0.9541667
-4.214623 0.9384599
-4.521076 0.9917759
-4.433406 0.9377984
-5.58584 0.9602067
-5.349213 1.010306
-5.016494 0.9724772
-5.122337 0.9338587
-5.472381 0.9635442
-5.221577 0.997296
-4.953866 0.9876386
-5.045012 0.9512611
-5.096312 0.9667419
-4.604529 1.000587
-4.667416 1.000551
-5.553919 1.016245
-5.660546 1.038935
-5.628687 1.039966
-5.351448 1.057122
-5.511572 1.050254
-5.855093 1.07456
-5.545273 1.06298
-5.335859 1.113531
-5.57164 1.066312
-5.650159 1.068736
-6.019617 1.094695
-5.488513 1.068288
-5.613333 1.010534
-5.368039 0.9938651
-5.676904 0.9683817
-5.269955 0.9357927
-5.084079 0.8828863
-5.734031 0.8893547
-6.074747 0.936963
-5.74646 0.9553829
-5.58329 0.9659113
-5.288496 0.9842335
-5.085086 0.9756068
-5.231361 1.012645
-4.730791 1.013831
-5.347194 0.9470355
-5.384798 0.9692517
-5.097906 1.037603
-4.435078 1.012077
-4.249419 0.9717449
-4.508766 0.9805586
-4.388539 0.9414173
-4.20361 0.9267525
-4.804422 0.9362884
-5.118507 0.9053519
-4.954272 0.9248802
-4.813929 0.9173222
-4.288691 0.9395145
-3.909798 0.8916716
-3.889506 0.9219181
-4.058839 0.9264917
-5.002092 0.9343681
-4.536567 0.9589396
-4.839942 0.9105138
-4.550984 0.9288515
-5.076663 0.9699694
-5.099435 0.8760321
-5.440445 0.9039214
-5.47467 0.9483719
-5.043451 0.9901997
-5.187773 1.031103
-5.194508 0.9291008
-4.690844 0.8543086
-4.606485 0.9181926
-4.733243 0.9527952
-4.382154 0.9525363
-3.373818 0.9212445
-3.485505 0.8918345
-3.630008 0.894285
-3.780545 0.8872138
-3.584638 0.9057059
-3.491206 0.8728683
-3.894149 0.8380513
-4.273569 0.8613051
-4.239099 0.8720907
-3.968565 0.8536135
-3.966451 0.8880933
-4.201165 0.8724916
-4.036082 0.8944383
-4.379343 0.871782
-4.275361 0.9150293
-4.267303 0.9579667
-4.948014 0.9508141
-5.106604 0.992632
-4.765363 0.8905069
-4.579399 0.8734522
-4.256511 0.925791
-4.239301 0.935415
-4.562792 0.9408586
-4.645222 0.9682401
-4.915371 0.936634
-4.785067 0.9674227
-4.771423 0.9280794
-4.404355 0.9686248
-4.59911 1.009671
-4.606904 0.9555974
-5.033023 0.9564557
-4.296148 0.9555076
-4.020085 0.9387076
-4.59879 0.9594726
-4.704374 0.9045082
-4.220675 0.9542509
-4.055109 0.9204023
-3.968011 0.9079414
-4.402378 0.9527915
-4.09092 0.9331203
-4.268994 0.9362978
-3.858451 0.9470919
-5.467387 0.9669601
-4.990714 1.006907
-4.952179 0.9787195
-4.827176 0.9739794
-5.192048 0.9800364
-5.314395 0.9703319
-6.010098 1.027815
-5.91377 1.026261
-5.49171 1.032104
-5.740446 1.000162
-5.529493 1.034399
-5.185179 1.022719
-5.079816 1.050683
-5.425934 0.9756902
-5.370892 0.9940233
-5.268983 1.008195
-4.981758 1.020301
-4.906253 1.004467
-5.139744 1.0053
-5.731352 0.998651
-4.816965 1.003293
-4.569887 1.027012
-4.598754 1.027863
-4.545557 0.9909581
-4.847091 0.9111287
-5.085609 0.9319749
-4.827307 0.9898034
-4.496868 0.9951784
-4.942042 1.019637
-5.041901 1.023931
-5.066398 1.010424
-5.484906 1.033024
-5.453295 1.034648
-4.632372 0.9920437
-5.042981 0.9711462
-5.22323 0.928286
-4.711821 0.9166384
-5.059071 0.9755477
-4.640628 1.045392
