"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-13.90748 -5.301077 0.01294638 3.982046
-14.05435 -5.034432 0.01650578 3.968416
-14.10009 -5.271296 0.0712043 4.002464
-13.41966 -5.271769 0.01361339 3.976301
-13.77345 -5.401643 0.1013592 3.982243
-13.73823 -5.38837 0.1302367 3.977007
-13.41852 -5.064801 0.062652 3.97105
-13.40328 -5.047519 0.1103747 3.968639
-13.17185 -5.089309 0.1273509 3.9731
-13.39979 -5.052664 0.1054214 3.993762
-13.5618 -5.150239 0.2058517 3.982028
-13.08073 -5.140967 0.1079882 3.961077
-12.97086 -4.892442 0.06692419 3.993122
-12.76493 -5.246232 0.03261755 3.995916
-13.08583 -4.971765 0.1667639 4.002906
-13.2176 -4.951451 0.1110251 3.975531
-14.07903 -5.013575 0.09800828 3.983295
-13.30179 -5.130967 0.05236706 3.977836
-13.42899 -5.000157 0.06047449 3.96231
-13.7496 -5.003549 0.1658335 3.966129
-13.7313 -5.240301 0.1815202 3.987015
-13.78396 -5.13152 0.07976725 3.969749
-14.19155 -5.311037 0.03613127 3.967005
-14.08386 -5.092009 0.004966382 4.001684
-14.13874 -5.253611 -0.03032347 3.959578
-13.92129 -5.282735 -0.0032734 3.9844
-13.75734 -5.010104 0.02904287 3.937169
-14.35329 -5.12914 0.007636253 3.946907
-13.96316 -4.959665 -0.04378326 3.963601
-14.24385 -4.940878 0.05234971 3.986447
-13.61137 -4.991614 0.04171345 3.97192
-13.62281 -4.858321 0.1536606 3.990131
-13.51138 -5.307797 0.1120715 3.965949
-13.69541 -4.875266 0.03453607 3.984806
-13.70337 -5.087044 0.1364301 3.961784
-13.27284 -5.009397 0.0108291 3.958578
-13.24847 -5.261827 0.08285031 3.957222
-13.6934 -4.928639 0.1592782 3.951118
-13.6334 -4.944087 0.1827389 3.993705
-13.21746 -5.18997 0.1303454 3.965985
-13.21629 -5.113164 0.04961036 3.96323
-13.71984 -5.238532 0.0826653 3.975062
-13.54327 -5.178851 0.03680195 3.983562
-14.17406 -4.875913 0.08289641 3.973131
-14.04515 -4.990724 0.04951676 3.954927
-13.85558 -5.173025 0.00796768 3.964029
-14.16104 -4.89912 0.08465032 3.983517
-13.71057 -4.842992 0.1390516 3.995672
-13.99712 -5.02119 0.1650284 3.987543
-13.7657 -4.976716 0.09490574 3.964862
-13.98557 -5.113747 0.0855075 3.966905
-14.196 -4.886133 0.005301687 3.954734
-13.95999 -4.955975 0.04967985 3.990109
-14.10332 -5.290908 0.04133058 3.960913
-13.92897 -4.879599 0.02009134 3.94583
-13.50578 -5.232778 0.07080327 3.973889
-14.12284 -4.880195 0.174067 3.99883
-13.37106 -4.887956 0.03526264 3.983593
-13.18228 -5.251663 0.009260883 3.971875
-13.45611 -5.303806 0.04877322 3.989063
-13.68949 -5.135095 0.1407751 3.958522
-13.40952 -5.039915 0.1170495 3.981863
-13.61209 -4.967731 0.1478573 3.965349
-13.80139 -5.069461 0.1519518 4.007927
-13.11355 -4.974528 0.08811458 3.981785
-13.35186 -5.250437 0.1182156 3.957788
-12.99192 -5.158169 0.1838824 3.959151
-13.2244 -4.971064 0.08181826 3.97104
-12.36919 -5.245421 0.1240735 3.993517
-12.26577 -5.115882 0.0532956 3.967374
-12.68324 -5.206099 0.1101228 3.961195
-13.15543 -4.975311 0.0627902 3.987878
-13.34319 -5.018629 0.08646441 3.937396
-13.90764 -5.039024 0.2305459 4.000135
-13.8365 -5.240388 0.3573892 3.98087
-13.18692 -5.148266 0.04036061 3.982881
-12.88618 -5.166814 0.1231389 3.994553
-12.06328 -4.940509 0.08144364 3.989082
-12.97127 -4.811486 0.2282787 4.01875
-12.81618 -4.962817 0.1724664 4.01785
-12.62569 -4.894343 -0.006733838 3.955288
-12.68787 -4.844551 0.06628683 3.97492
-13.19995 -4.856578 0.09845598 3.986986
-12.98327 -4.972627 -0.01182377 3.977263
-13.2919 -4.877776 0.082301 3.970249
-13.18705 -5.083343 0.0938161 3.954816
-14.17163 -4.927852 0.2096194 3.994992
-14.27203 -4.880125 0.09812884 3.987065
-14.33923 -5.065437 -0.0003471268 3.98985
-13.95358 -5.285374 0.05504012 3.971714
-13.72055 -5.168097 0.0922626 3.991037
-13.15139 -5.464695 0.06424596 3.932239
-13.07897 -4.799407 0.1115447 3.984847
-13.3157 -5.23049 0.1445847 3.990982
-12.77146 -5.079262 0.09043372 3.939375
-13.29432 -4.918021 0.2476585 3.993161
-12.51667 -5.039836 0.1608177 3.956733
-12.36207 -4.943728 0.108907 3.977283
-12.65518 -5.199611 0.08160879 4.014059
-13.12921 -5.050212 0.1457282 3.996514
-14.05024 -5.029278 0.264627 3.994186
-13.12072 -5.136056 0.1127887 4.001043
-12.76048 -4.923283 0.05530959 3.967417
-13.37256 -4.991506 0.1672476 3.975291
-13.58734 -4.963144 0.1395571 3.965706
-13.39334 -4.820469 0.1387881 3.952374
-13.32451 -5.020286 0.09290042 3.959207
-13.54817 -5.250672 0.0423027 3.975966
-13.93827 -5.082147 0.07057225 3.98128
-13.93361 -4.910963 0.02170735 3.974076
-13.84825 -5.121536 0.04717142 3.965706
-14.46262 -5.118792 0.1441484 3.997535
-14.30757 -4.969306 0.09934416 3.980328
-14.41185 -5.172742 0.04034975 3.970565
-14.09715 -5.188556 0.0323 3.978794
-13.94087 -5.115685 0.02264744 3.982212
-14.10171 -5.159008 0.1171988 3.982687
-13.84757 -5.188241 0.07508509 3.987246
-13.7154 -4.898892 0.05418949 3.98917
-14.20752 -4.889447 0.1557918 3.954197
-13.61936 -4.922141 0.08654169 3.977359
-13.1242 -5.108054 0.063445 3.977078
-13.10359 -4.98403 0.1544012 3.978267
-12.93774 -5.308883 0.06075044 3.978637
-12.93083 -5.257153 0.1123003 3.952194
-12.98973 -5.303911 0.0707029 3.950964
-12.97297 -5.010364 0.1188881 3.939911
-12.65864 -5.304842 0.1444365 3.957665
-12.83568 -5.029438 0.09816502 4.005154
-12.74444 -5.299302 0.02992161 3.986598
-12.4443 -5.055221 0.02153389 4.005158
