"p_1" "p_2"
0.1989398 0.8010602
0.2071617 0.7928383
0.2072261 0.7927739
0.2246404 0.7753596
0.209883 0.790117
0.2153809 0.7846191
0.2354101 0.7645899
0.2180173 0.7819827
0.2379416 0.7620584
0.2464844 0.7535156
0.219918 0.780082
0.2136464 0.7863536
0.2004848 0.7995152
0.2098379 0.7901621
0.192451 0.807549
0.2143619 0.7856381
0.2129005 0.7870995
0.2286109 0.7713891
0.2207322 0.7792678
0.2228996 0.7771004
0.2183439 0.7816561
0.2411057 0.7588943
0.2534499 0.7465501
0.2131756 0.7868244
0.2051623 0.7948377
0.2290395 0.7709605
0.2125717 0.7874283
0.2281479 0.7718521
0.220628 0.779372
0.2457976 0.7542024
0.2193198 0.7806802
0.1990252 0.8009748
0.2097933 0.7902067
0.2112341 0.7887659
0.2006656 0.7993344
0.2244799 0.7755201
0.2210417 0.7789583
0.2275218 0.7724782
0.1989888 0.8010112
0.215219 0.784781
0.2149471 0.7850529
0.2186246 0.7813754
0.2203769 0.7796231
0.2048517 0.7951483
0.2446729 0.7553271
0.2143631 0.7856369
0.2191875 0.7808125
0.2204626 0.7795374
0.2050712 0.7949288
0.2155464 0.7844536
0.2298219 0.7701781
0.2040524 0.7959476
0.2310486 0.7689514
0.2294629 0.7705371
0.2045591 0.7954409
0.2257776 0.7742224
0.2417252 0.7582748
0.2192506 0.7807494
0.2370898 0.7629102
0.2059778 0.7940222
0.192697 0.807303
0.1720394 0.8279606
0.2025866 0.7974134
0.2084506 0.7915494
0.2200715 0.7799285
0.2090849 0.7909151
0.2324631 0.7675369
0.2072843 0.7927157
0.2343808 0.7656192
0.2112526 0.7887474
0.2280478 0.7719522
0.2238897 0.7761103
0.2147791 0.7852209
0.2122054 0.7877946
0.2125289 0.7874711
0.2017306 0.7982694
0.2369273 0.7630727
0.2275133 0.7724867
0.2352343 0.7647657
0.2333103 0.7666897
0.1925332 0.8074668
0.2470732 0.7529268
0.2402626 0.7597374
0.2005917 0.7994083
0.2175452 0.7824548
0.2217357 0.7782643
0.2225612 0.7774388
0.2197192 0.7802808
0.2092124 0.7907876
0.2166881 0.7833119
0.2129426 0.7870574
0.2235943 0.7764057
0.2215058 0.7784942
0.2157284 0.7842716
0.2249737 0.7750263
0.2256265 0.7743735
0.2015358 0.7984642
0.2106935 0.7893065
0.2086628 0.7913372
0.2284891 0.7715109
0.2067409 0.7932591
0.2236759 0.7763241
0.1897998 0.8102002
0.2112066 0.7887934
0.2319027 0.7680973
0.2187328 0.7812672
0.1787955 0.8212045
0.2413452 0.7586548
0.2215478 0.7784522
0.2231937 0.7768063
0.2261156 0.7738844
0.2144422 0.7855578
0.2159721 0.7840279
0.220068 0.779932
0.2276934 0.7723066
0.204833 0.795167
0.2232716 0.7767284
