tau2_1 tau2_2 
0.002804145 0.02247529 
0.002528283 0.01725634 
0.00288461 0.005078867 
0.003228332 0.004146205 
0.002958116 0.01350882 
0.003340951 0.01486685 
0.00316393 0.005580552 
0.00266956 0.005749207 
0.002986405 0.006006552 
0.003114196 0.007965308 
0.003725192 0.01996685 
0.002869092 0.02423683 
0.002209797 0.008198006 
0.002834747 0.006383815 
0.002762282 0.02219767 
0.00337994 0.01425537 
0.003274104 0.02210176 
0.003579828 0.01800197 
0.002969863 0.01174213 
0.002379613 0.008090199 
0.003216613 0.005323768 
0.003615121 0.01774937 
0.002760615 0.004122528 
0.00299989 0.00986528 
0.002386289 0.01325735 
0.003821503 0.03072901 
0.003586437 0.01171816 
0.002181493 0.01277959 
0.004355005 0.0323233 
0.002337374 0.008918013 
0.004277821 0.02340155 
0.002863108 0.006065039 
0.003451303 0.0138656 
0.003921497 0.02247883 
0.003591882 0.02477607 
0.0035298 0.01201011 
0.002281616 0.006964445 
0.0030053 0.004981005 
0.003390808 0.03060963 
0.003404023 0.01416841 
0.00241482 0.01965638 
0.003469028 0.01912288 
0.002648247 0.006252277 
0.002684096 0.01542952 
0.0034263 0.01371575 
0.00228102 0.009586345 
0.003097677 0.005585127 
0.002823936 0.01722771 
0.002587797 0.01628168 
0.00337364 0.004338307 
0.003018877 0.009794838 
0.002721711 0.009077989 
0.002661952 0.01187562 
0.002307063 0.005019067 
0.003269836 0.01100087 
0.003258226 0.01331505 
0.002615043 0.01831158 
0.00306542 0.01605716 
0.003007002 0.01030369 
0.003324597 0.0163011 
0.003948543 0.01171637 
0.002601416 0.008744791 
0.003032558 0.006758803 
0.004023423 0.02787507 
0.002666888 0.00629805 
0.003297805 0.009631478 
0.003406666 0.0236545 
0.004396151 0.01782447 
0.002410513 0.01430906 
0.003295132 0.003511469 
0.0025418 0.009897638 
0.002639373 0.00505075 
0.003950966 0.01430336 
0.003492638 0.008896963 
0.002230319 0.005055783 
0.002715919 0.007578193 
0.002580711 0.009592946 
0.003612167 0.01826593 
0.003845145 0.007934956 
0.00345003 0.02364955 
