"p_1" "p_2" "p_3" "p_4"
0.001632993 0.3042457 0.3924328 0.3016885
0.005296931 0.3071523 0.3874877 0.3000631
0.002879269 0.3449285 0.3872819 0.2649102
0.009283518 0.3070558 0.3859234 0.2977373
0.00128403 0.3114396 0.4165032 0.2707731
0.008270403 0.2979492 0.3778068 0.3159737
2.622203e-05 0.2950806 0.407877 0.2970161
0.002228784 0.3265785 0.3992935 0.2718992
0.01698836 0.3039623 0.3817453 0.297304
0.006834226 0.3068396 0.3966313 0.2896948
0.002746943 0.3098644 0.409422 0.2779667
0.001674304 0.3406013 0.39366 0.2640644
0.005952594 0.2927412 0.3948718 0.3064344
0.0009125765 0.3257714 0.3897558 0.2835603
0.005830799 0.3218724 0.3752427 0.2970542
0.008871415 0.2873422 0.3973238 0.3064625
0.004485739 0.3059623 0.3955055 0.2940465
0.01027364 0.2880101 0.416305 0.2854113
0.001493735 0.3391998 0.3830609 0.2762455
0.0005184852 0.3065932 0.392112 0.3007764
0.006134594 0.3086039 0.4056993 0.2795622
0.006935279 0.2912577 0.3955787 0.3062283
0.002677243 0.3163431 0.3835343 0.2974454
0.001840568 0.3216709 0.3825933 0.2938953
0.004577465 0.3004959 0.3911228 0.3038038
0.003999565 0.3032724 0.3737135 0.3190145
0.0009053366 0.3076355 0.3889732 0.302486
0.008235378 0.3085235 0.378729 0.3045121
0.008057409 0.3255216 0.3620848 0.3043362
0.0003974758 0.3098365 0.3839249 0.3058411
0.003844452 0.2998297 0.3766862 0.3196397
0.005417225 0.2894959 0.3991145 0.3059724
0.002872124 0.303216 0.3765656 0.3173463
0.002665231 0.2947231 0.4118778 0.2907339
0.003229477 0.2959024 0.4074166 0.2934515
0.001425298 0.3317907 0.3671226 0.2996614
0.004204045 0.2849224 0.4085317 0.3023418
0.009361624 0.3100897 0.3680165 0.3125322
0.00607278 0.3367379 0.3839485 0.2732408
0.008044607 0.3168657 0.3627442 0.3123455
0.001258669 0.2952088 0.408507 0.2950256
0.01150292 0.3069247 0.3770917 0.3044807
0.001527555 0.3189156 0.3747131 0.3048437
0.005322986 0.2925482 0.3795704 0.3225584
0.004010574 0.2936865 0.4014692 0.3008337
0.003659088 0.3219984 0.3922036 0.2821388
0.00232421 0.3251055 0.3885962 0.283974
0.0009311245 0.3047496 0.3848916 0.3094276
0.004553635 0.3148731 0.3985169 0.2820563
0.003250868 0.3059218 0.4021425 0.2886849
0.001443014 0.3112529 0.4071011 0.280203
0.005184087 0.3006262 0.3611656 0.3330241
0.002175055 0.31843 0.3852172 0.2941778
0.002344477 0.3183019 0.3854666 0.293887
0.009959387 0.3032996 0.3810101 0.3057309
0.005553038 0.3246481 0.4129008 0.256898
0.002435023 0.3359174 0.3766899 0.2849577
0.00145255 0.2981069 0.3992688 0.3011718
0.001198024 0.3237162 0.375859 0.2992268
0.00168907 0.3209856 0.3891356 0.2881897
0.006549457 0.3069514 0.4034482 0.2830509
0.009641122 0.3193999 0.3822994 0.2886596
0.006505511 0.3166219 0.3898905 0.2869821
0.000921809 0.2850229 0.4016872 0.3123682
0.006014944 0.3140915 0.3663676 0.313526
0.0001848299 0.3001498 0.410536 0.2891294
0.002205779 0.3116159 0.40569 0.2804883
0.001596539 0.2971209 0.3991591 0.3021234
0.002842546 0.3349626 0.3872146 0.2749803
0.001896902 0.3102423 0.3909669 0.2968939
0.006912618 0.3024185 0.375654 0.3150149
0.0005181005 0.3095676 0.3806273 0.3092871
0.007450511 0.2764683 0.3905144 0.3255668
0.002046447 0.2865776 0.398819 0.312557
0.005814455 0.2972348 0.3929224 0.3040283
0.009089282 0.2931473 0.3968475 0.3009159
0.008216259 0.332895 0.3681399 0.2907489
0.001646866 0.3396096 0.3645398 0.2942037
0.000428225 0.3119871 0.395345 0.2922396
0.005900346 0.3042713 0.3892406 0.3005877
0.004288239 0.3153624 0.3733398 0.3070095
0.001027935 0.304276 0.4050934 0.2896027
0.001803568 0.3147246 0.4020305 0.2814413
0.003338922 0.2962965 0.4168885 0.2834761
0.002170879 0.2964539 0.3918863 0.309489
0.0004444117 0.2940364 0.4126959 0.2928232
0.003190079 0.3252713 0.3835923 0.2879463
0.002077288 0.3029991 0.3846307 0.3102929
0.0155004 0.3106873 0.3994791 0.2743332
0.002845263 0.3141198 0.3952832 0.2877517
0.01104926 0.3262151 0.3803664 0.2823692
0.0002995126 0.3192913 0.389108 0.2913013
0.0003495426 0.3263381 0.3916941 0.2816182
0.002457356 0.3083664 0.3830812 0.3060951
0.008162659 0.3051336 0.3836617 0.303042
0.0001701 0.3132217 0.3872663 0.2993419
0.009134038 0.3075493 0.3908368 0.2924799
0.0004959399 0.3089995 0.4047905 0.2857141
0.0007867626 0.2927081 0.4009028 0.3056023
0.006071585 0.3058398 0.3817362 0.3063524
0.008103101 0.3205169 0.3813498 0.2900301
0.001351002 0.3129647 0.4049318 0.2807525
0.009151591 0.2982743 0.3985513 0.2940228
0.006669405 0.3190332 0.3800189 0.2942785
0.00777789 0.3024371 0.3861964 0.3035886
0.01297177 0.2871376 0.387849 0.3120417
0.001792332 0.2974263 0.3912763 0.3095051
0.003902134 0.3011209 0.3754164 0.3195606
0.001807406 0.3106527 0.3681521 0.3193878
0.00309199 0.3146702 0.38328 0.2989578
0.003128474 0.3143496 0.3738975 0.3086244
0.01115887 0.3073627 0.3817669 0.2997115
0.01105417 0.2981774 0.3855659 0.3052025
0.001528265 0.3377631 0.3546404 0.3060683
0.0009175121 0.3104006 0.3873725 0.3013093
0.007657526 0.2950039 0.3892211 0.3081175
0.004106857 0.3007002 0.4122117 0.2829812
0.01231027 0.2828192 0.4026251 0.3022455
0.00614492 0.3090626 0.3878305 0.296962
0.002765718 0.300238 0.3921595 0.3048368
0.002830922 0.2981316 0.4173347 0.2817027
0.00245772 0.3126991 0.3787031 0.3061401
0.003055088 0.3192928 0.3868649 0.2907873
0.00199534 0.2782564 0.4182318 0.3015165
0.001229653 0.3043656 0.4052304 0.2891743
0.001537291 0.3111982 0.4041032 0.2831612
0.0006421116 0.299141 0.3835769 0.3166399
0.002497091 0.327984 0.3928833 0.2766357
0.003318825 0.2736245 0.3954988 0.3275578
0.007268802 0.296509 0.3980386 0.2981836
0.001188607 0.3215479 0.3777767 0.2994868
0.0007133381 0.2829674 0.4069462 0.309373
0.00188981 0.2975253 0.4262882 0.2742967
0.003247053 0.3251114 0.3771142 0.2945273
0.004035738 0.3175028 0.372915 0.3055465
0.007831456 0.2939856 0.3854269 0.3127561
0.003137031 0.3054247 0.386719 0.3047193
0.004142846 0.3173583 0.3815923 0.2969066
0.001762682 0.2970666 0.4005223 0.3006484
0.002995423 0.3185951 0.3919011 0.2865084
0.009104858 0.3009447 0.3785622 0.3113883
0.007698792 0.3128891 0.3635793 0.3158329
0.0003584089 0.3234826 0.3895487 0.2866102
0.008955233 0.3086265 0.3707076 0.3117107
0.004499962 0.3086425 0.3836111 0.3032464
0.008693542 0.3216797 0.3691444 0.3004823
0.004920565 0.2771026 0.4188847 0.2990921
0.001108412 0.3232926 0.3851714 0.2904275
0.0114762 0.2987443 0.3749046 0.3148749
0.001545734 0.2914403 0.4077161 0.2992979
0.01137253 0.2935011 0.403432 0.2916944
0.007318196 0.3417393 0.3640695 0.286873
0.004652643 0.3110449 0.3984164 0.2858861
0.002025476 0.2838622 0.4047918 0.3093205
0.006808535 0.3041877 0.3967447 0.2922591
0.009031443 0.2971312 0.364382 0.3294554
0.003678597 0.277614 0.4189439 0.2997635
0.002989683 0.321187 0.367849 0.3079743
0.001896502 0.3242133 0.378557 0.2953331
0.002846755 0.3284704 0.3698668 0.2988161
0.003318081 0.3097471 0.3900718 0.2968631
0.00473929 0.3088796 0.3986711 0.2877101
0.003340256 0.2985789 0.3687772 0.3293036
0.005972373 0.313333 0.3791586 0.301536
0.003747273 0.3323015 0.3885908 0.2753604
0.002588348 0.2963777 0.3942715 0.3067625
0.0007729807 0.3116049 0.3894739 0.2981482
0.0030047 0.3154919 0.3928766 0.2886268
0.0003214152 0.296447 0.3875368 0.3156949
0.002825591 0.2941216 0.3870114 0.3160414
0.003812643 0.3294872 0.3690631 0.297637
0.004048805 0.2866274 0.4014424 0.3078814
0.001040519 0.3249777 0.3893207 0.2846611
0.003889681 0.2947647 0.3923102 0.3090355
0.005557391 0.3276228 0.3678318 0.298988
0.0004845253 0.2900171 0.4262521 0.2832463
0.002810368 0.3163099 0.3903792 0.2905005
0.00544879 0.2904592 0.3787444 0.3253477
0.019042 0.3201281 0.3767272 0.2841027
0.01043688 0.3112576 0.3832413 0.2950643
0.0004410161 0.3093182 0.3875946 0.3026462
0.002623723 0.3186558 0.4018256 0.2768949
0.0007521954 0.2953966 0.3932339 0.3106173
0.001588933 0.3125651 0.3898294 0.2960166
0.0002553942 0.316432 0.3862371 0.2970755
0.0005953649 0.3004431 0.4051412 0.2938203
0.002601229 0.3175151 0.3855922 0.2942915
0.006484426 0.3095536 0.3963469 0.2876151
0.002176408 0.2793994 0.4091072 0.309317
0.006221832 0.2997353 0.3898069 0.304236
0.000966245 0.3325076 0.3670843 0.2994419
0.008138329 0.329602 0.407796 0.2544637
0.01070415 0.3182866 0.3809324 0.2900768
0.002158056 0.2855273 0.384833 0.3274817
0.002223835 0.3204086 0.3739411 0.3034264
8.537697e-05 0.3128108 0.3789454 0.3081584
0.005683508 0.3247643 0.3757378 0.2938144
0.0005283459 0.2900834 0.3961689 0.3132194
0.002402637 0.303973 0.3799737 0.3136507
0.004126167 0.3132807 0.3951376 0.2874555
0.003504778 0.2963223 0.3932809 0.306892
0.005247165 0.3068071 0.4043776 0.2835681
0.003355824 0.3165932 0.3805448 0.2995062
0.001809765 0.323901 0.3864278 0.2878614
0.001793872 0.3115695 0.3822473 0.3043893
0.001044138 0.2946585 0.3961179 0.3081795
0.003648065 0.3163218 0.3678527 0.3121775
0.003795104 0.3007035 0.4108846 0.2846167
0.002639362 0.317718 0.402499 0.2771436
0.00285068 0.2931339 0.3883984 0.3156171
0.003964157 0.3083001 0.3954347 0.292301
0.002789981 0.298761 0.3919543 0.3064947
0.0009008403 0.3027962 0.396332 0.299971
0.002199932 0.314278 0.4024696 0.2810525
0.004354117 0.3003681 0.4132148 0.282063
0.01074392 0.3030932 0.3821046 0.3040582
0.006052206 0.3051342 0.3928648 0.2959488
0.002089125 0.3128443 0.3833286 0.301738
0.006718404 0.3071314 0.4014931 0.2846571
0.003191085 0.3113359 0.3928732 0.2925997
0.002435367 0.3421067 0.3870166 0.2684413
0.003948311 0.33178 0.3808735 0.2833982
0.0005658826 0.3026005 0.3981569 0.2986767
0.002055102 0.3117433 0.3712098 0.3149918
0.002465603 0.3042221 0.3944926 0.2988197
0.001319973 0.3262088 0.3723393 0.3001319
0.003101559 0.3067789 0.4101481 0.2799715
0.009094896 0.3113338 0.3870627 0.2925086
0.007444699 0.293153 0.3919496 0.3074527
0.00108836 0.2942551 0.3809598 0.3236967
0.0002766762 0.2928101 0.4134343 0.2934789
0.002202295 0.3467935 0.3848657 0.2661385
0.001731754 0.325642 0.3699285 0.3026977
0.002118234 0.3164343 0.3934256 0.2880219
0.008118356 0.3235715 0.3602659 0.3080442
0.0003134773 0.2907777 0.4279957 0.2809132
0.003326815 0.2913717 0.4082239 0.2970776
0.02877671 0.2838267 0.3707023 0.3166942
0.001501104 0.298817 0.3882792 0.3114027
0.01750223 0.3215465 0.3769999 0.2839513
0.0005391018 0.3079496 0.3957876 0.2957237
0.000196717 0.3043578 0.3886409 0.3068046
0.0008823653 0.3021803 0.369791 0.3271463
0.006949171 0.3287176 0.3793857 0.2849475
0.0050995 0.3053976 0.3926879 0.2968151
0.005872025 0.3226273 0.3711582 0.3003424
0.002841575 0.2905294 0.4099397 0.2966893
0.01066983 0.2917778 0.3841422 0.3134101
0.005953704 0.3239737 0.3797564 0.2903162
0.007418041 0.3154084 0.3891422 0.2880314
0.003264596 0.3149615 0.4188479 0.2629261
0.006050576 0.3378044 0.3781078 0.2780372
0.0005368884 0.2857991 0.4002713 0.3133927
0.009950215 0.3119253 0.3939271 0.2841974
0.00345148 0.279358 0.4018377 0.3153527
0.00672962 0.3187362 0.3951129 0.2794212
0.00636988 0.2948436 0.3964248 0.3023617
0.001441928 0.3185143 0.4019784 0.2780653
0.0001432086 0.304749 0.3878186 0.3072891
0.008270885 0.3235272 0.3569664 0.3112355
0.008938476 0.2938926 0.3937842 0.3033848
0.0004317167 0.3237709 0.4021809 0.2736165
0.007955965 0.3197006 0.3641032 0.3082402
0.009842454 0.314348 0.3932877 0.2825219
0.006369073 0.2766688 0.4040735 0.3128887
2.304008e-05 0.3188694 0.3905429 0.2905647
0.01486691 0.2999678 0.3706508 0.3145145
0.003319914 0.3041629 0.3911104 0.3014068
0.001595114 0.3345937 0.3825651 0.2812461
0.01101765 0.3130006 0.3956555 0.2803263
0.009008202 0.3367898 0.3853769 0.2688251
0.01531909 0.3210051 0.3624877 0.3011881
0.001956829 0.3169442 0.3872038 0.2938952
0.0004389541 0.2950277 0.4232541 0.2812793
0.002540555 0.3054137 0.3716891 0.3203567
0.005436924 0.3342675 0.3915969 0.2686986
0.001276845 0.2897099 0.4071919 0.3018214
0.0003569971 0.2999683 0.3730156 0.326659
0.002952635 0.2990144 0.4057278 0.2923052
0.01047366 0.3151823 0.3975139 0.2768302
0.001063261 0.2998951 0.3937651 0.3052766
0.004139808 0.3205903 0.3864881 0.2887818
0.00407836 0.3141052 0.3892324 0.292584
0.002378581 0.3008641 0.3910016 0.3057558
0.006783014 0.304905 0.3927483 0.2955637
0.002392774 0.2987077 0.3806094 0.3182901
0.005992816 0.2945433 0.3857713 0.3136925
0.01762003 0.3037677 0.3884929 0.2901194
0.0004893851 0.3122092 0.3937978 0.2935036
0.009513345 0.3185287 0.3871033 0.2848547
0.01887853 0.3176504 0.385188 0.2782831
0.0003361027 0.3251368 0.3836168 0.2909104
0.0008427951 0.3256477 0.3945614 0.278948
0.004185144 0.3010094 0.3876252 0.3071803
0.002479227 0.3137159 0.3932132 0.2905917
0.007024351 0.3168798 0.3679612 0.3081347
0.007356843 0.2982157 0.3879208 0.3065067
0.003658718 0.3151502 0.3806465 0.3005446
0.008970001 0.3138151 0.3957008 0.2815141
0.002314324 0.3211579 0.3734441 0.3030837
0.0004986634 0.3002529 0.4225836 0.2766648
0.005414095 0.2959228 0.398445 0.3002181
0.001611018 0.3039789 0.3806623 0.3137478
0.00579827 0.2863192 0.413284 0.2945986
0.003577372 0.2900305 0.3968859 0.3095063
0.005208333 0.3107676 0.3875788 0.2964453
0.0001070766 0.3106323 0.4024479 0.2868128
0.00448399 0.3034161 0.42874 0.2633599
0.00644988 0.3065244 0.3796761 0.3073496
0.006497299 0.3084068 0.3998054 0.2852905
0.0006534166 0.2765612 0.4308839 0.2919015
0.002414821 0.3324313 0.3852026 0.2799513
0.009199931 0.3197025 0.3787547 0.2923428
0.002703537 0.3015334 0.3962768 0.2994862
0.001340786 0.2992467 0.3663989 0.3330136
0.002237144 0.3039126 0.4185554 0.2752948
0.0124595 0.317916 0.3598047 0.3098197
0.007727031 0.3366343 0.3784336 0.277205
0.006018052 0.3337947 0.3976445 0.2625427
0.002280639 0.3385259 0.3725653 0.2866282
0.008561418 0.3079667 0.3937859 0.289686
0.007206122 0.3202543 0.388232 0.2843076
0.00858773 0.2954461 0.3801935 0.3157727
0.002731389 0.3270553 0.3697404 0.3004728
0.00428403 0.3281788 0.3508467 0.3166904
0.005144258 0.3098696 0.3532173 0.3317689
0.003728586 0.3344375 0.3732559 0.288578
0.002704751 0.3374876 0.364972 0.2948356
0.004774855 0.3066144 0.3866238 0.3019869
0.004805221 0.2937128 0.4049297 0.2965523
0.0009492223 0.3273098 0.36508 0.306661
0.007582822 0.2978099 0.4118128 0.2827945
0.00700325 0.3270996 0.3616955 0.3042017
0.007197341 0.2933779 0.404708 0.2947167
0.01281552 0.2952696 0.4251882 0.2667267
8.476789e-05 0.308183 0.4103067 0.2814255
0.01120511 0.3195471 0.3654013 0.3038465
0.007198176 0.3167536 0.3649479 0.3111003
0.001104144 0.3087525 0.3816186 0.3085247
0.007474001 0.335144 0.3768098 0.2805721
0.002560498 0.328661 0.4001775 0.2686009
0.006472472 0.3265263 0.3671012 0.2999
0.007160665 0.3247052 0.3684506 0.2996835
0.006411315 0.3095085 0.3823376 0.3017426
0.004082419 0.3255972 0.4034947 0.2668256
0.005323727 0.3093899 0.377061 0.3082254
0.01428595 0.3146708 0.3540544 0.3169888
0.002642408 0.3017025 0.3903595 0.3052956
0.0001852027 0.2973986 0.4193899 0.2830263
0.001308844 0.3099356 0.3933211 0.2954345
0.005466626 0.3145206 0.4035373 0.2764755
0.002511182 0.3042758 0.3941942 0.2990187
0.002284601 0.3028582 0.4108985 0.2839587
0.001965785 0.2939249 0.4522328 0.2518766
0.003766943 0.3209863 0.3892137 0.2860331
0.009270738 0.3261862 0.3645305 0.3000126
0.002063215 0.3341852 0.372055 0.2916966
0.000500804 0.3146151 0.4065912 0.2782929
0.00834137 0.3206062 0.3729429 0.2981095
0.001973936 0.3179125 0.3792871 0.3008264
0.002149052 0.3219027 0.3789928 0.2969555
0.004442334 0.3123594 0.3798438 0.3033545
0.004088032 0.2894469 0.3836205 0.3228446
0.004551538 0.3198832 0.3836994 0.2918659
0.0003004298 0.3023021 0.399171 0.2982264
0.007008654 0.3165364 0.3683883 0.3080667
0.00609207 0.3079931 0.3907755 0.2951394
0.006620334 0.3373715 0.3916218 0.2643863
0.0004758715 0.3127203 0.4050988 0.281705
0.003634365 0.306044 0.4168669 0.2734547
0.001649171 0.3217427 0.3884861 0.288122
0.007884961 0.3042415 0.3932617 0.2946118
0.01320199 0.2992684 0.3937341 0.2937955
0.004485664 0.2953504 0.4057243 0.2944396
0.00265116 0.3124555 0.4056286 0.2792648
0.001621489 0.2994113 0.3733814 0.3255858
0.004176848 0.2731627 0.4135613 0.3090992
0.003421775 0.3180489 0.3930965 0.2854329
0.0006417781 0.3222901 0.3729078 0.3041604
0.01826827 0.3214651 0.3545358 0.3057308
0.03156215 0.3221987 0.36816 0.2780791
0.007457733 0.2962291 0.4094549 0.2868583
0.004465219 0.2799836 0.3936359 0.3219153
0.005820396 0.3000552 0.397563 0.2965614
0.007042803 0.3274942 0.38783 0.277633
0.005136583 0.3163533 0.3734173 0.3050928
0.003552007 0.335035 0.3756182 0.2857948
0.005060167 0.294358 0.4257035 0.2748783
0.007525346 0.3086684 0.3754815 0.3083247
8.711692e-05 0.3138218 0.3687229 0.3173682
0.004103375 0.3323697 0.3781751 0.2853518
0.009555578 0.276251 0.4147485 0.2994449
0.006853557 0.3125617 0.3831821 0.2974027
0.002253465 0.308275 0.4125331 0.2769384
0.002342608 0.3186561 0.3780748 0.3009265
0.01223999 0.3200013 0.3759107 0.291848
0.0007437756 0.311547 0.3870503 0.3006589
0.003930309 0.3087317 0.3958051 0.2915329
0.0062074 0.3030253 0.3829866 0.3077807
0.0005366695 0.3019952 0.3977636 0.2997045
0.00391295 0.3134098 0.3864426 0.2962347
0.004433276 0.327538 0.3683049 0.2997238
0.001484117 0.2959753 0.409125 0.2934156
0.001413428 0.3448813 0.3692959 0.2844094
0.01341557 0.3060641 0.3673847 0.3131356
0.006995124 0.3073062 0.397562 0.2881367
0.00199025 0.3156371 0.3823612 0.3000115
7.056587e-05 0.3187292 0.3800899 0.3011103
0.003924132 0.3007714 0.4126456 0.2826589
0.000872013 0.3235044 0.3838377 0.2917859
0.002059845 0.293003 0.4049146 0.3000225
0.002653027 0.2921098 0.3976703 0.3075668
0.002611727 0.3308952 0.3756404 0.2908527
0.001627102 0.3158827 0.3971758 0.2853144
0.004946764 0.315256 0.4005702 0.279227
0.01023746 0.3171052 0.3919177 0.2807396
0.0009266316 0.3247304 0.3911102 0.2832328
0.01645506 0.3089435 0.3718276 0.3027739
0.003570921 0.3006995 0.3699382 0.3257914
0.005494953 0.3175774 0.3727278 0.3041998
0.001194875 0.3214587 0.3845211 0.2928253
0.00366849 0.3029056 0.3883905 0.3050354
0.003709647 0.3157026 0.3794264 0.3011613
0.01011503 0.2926678 0.3857064 0.3115107
0.005168911 0.3129191 0.4072953 0.2746167
0.003801245 0.329378 0.3684248 0.298396
0.0004893242 0.3238699 0.3812632 0.2943776
0.0002106723 0.3166304 0.4062671 0.2768919
0.007161018 0.311869 0.3761676 0.3048023
0.007353327 0.300153 0.4028501 0.2896436
0.006114761 0.3123771 0.3876886 0.2938195
0.005578345 0.2866945 0.4047832 0.302944
0.0001947606 0.3089867 0.4020431 0.2887754
0.006942367 0.310009 0.3767769 0.3062717
0.006081788 0.2867171 0.4221423 0.2850588
0.0200093 0.3076601 0.3687809 0.3035497
0.0004413177 0.3144112 0.3829184 0.3022291
0.001264392 0.3009901 0.4070016 0.2907439
0.003640977 0.3179858 0.3732599 0.3051133
0.001479144 0.3231737 0.3749255 0.3004217
0.0004927313 0.3228826 0.4151035 0.2615211
0.00718688 0.3223238 0.393512 0.2769773
0.0107794 0.3086742 0.3703354 0.310211
0.008020653 0.3198749 0.3571457 0.3149587
