"tau2_1" "tau2_2" "tau2_3"
0.04664519 0.02463492 0.317441
0.06184589 0.009592578 0.1329426
0.0536808 0.01477127 0.1323123
0.07147625 0.01217441 0.3734781
0.05938936 0.01889784 0.2474356
0.02768312 0.0131885 0.1812678
0.02819406 0.02592745 0.1043237
0.05440674 0.0244202 0.2059758
0.02804419 0.02357726 0.1117649
0.02341573 0.008172051 0.09565737
0.0173664 0.01679284 0.1567298
0.02108575 0.02518469 0.1610862
0.02890021 0.03124973 0.2404748
0.0234212 0.04485181 0.1119995
0.03761288 0.01974565 0.2181248
0.0457602 0.008785344 0.4056323
0.08783588 0.01049254 0.1741436
0.06685308 0.01528524 0.129681
0.04085257 0.01923253 0.08566557
0.05475495 0.01045919 0.2123555
0.01886617 0.01260719 0.1525694
0.04203298 0.019345 0.1424207
0.1111874 0.0150387 0.1316006
0.06339333 0.006709728 0.1317386
0.05484291 0.01322783 0.230021
0.0431238 0.01232904 0.225561
0.03950575 0.01199688 0.1632791
0.04909801 0.01373434 0.8745664
0.03914651 0.01294746 0.3023688
0.08213234 0.01828062 0.09969857
0.07501298 0.01016212 0.1637644
0.07981639 0.01228957 0.148404
0.01697223 0.008326308 0.1626647
0.03241494 0.01751349 0.2978535
0.02361379 0.0142487 0.2009875
0.03612739 0.009931068 0.1609125
0.02218805 0.01921535 0.2461405
0.07033936 0.01338029 0.09875335
0.0340742 0.01664643 0.1566302
0.05552903 0.01423908 0.566521
0.04752676 0.01541422 0.07609513
0.07624435 0.01964346 0.08632356
0.04442234 0.01257103 0.06217852
0.01987593 0.008346089 0.07413709
0.03801057 0.02333655 0.2501755
0.03007585 0.02088571 0.2602881
0.03235742 0.01757161 0.1113226
0.04896332 0.01342752 0.1418603
0.06761848 0.009972855 0.2202192
0.04975814 0.01590816 0.4422863
0.02534273 0.02628837 0.3914458
0.03875368 0.01988489 0.1933836
0.02843959 0.01119626 0.1153904
0.04324252 0.007036888 0.1247525
0.06195704 0.01885752 0.2466007
0.02231656 0.0279861 0.1566205
0.01351894 0.01143532 0.1247039
0.03187097 0.01630463 0.128301
0.01871636 0.0112363 0.156511
0.03451162 0.01766874 0.09288855
