"res" "LCI" "UCI"
-3.15026454610911 -3.45580756838236 -2.87891753422335
-2.91556415790325 -3.19242315328159 -2.65693473536205
-2.72501500508995 -2.98447765933804 -2.48251914855315
-2.66057586979836 -2.90902824531363 -2.42861223306239
-2.57867660892911 -2.8178099644569 -2.35277822316897
-2.52705168204327 -2.75615555811204 -2.30824766803631
-2.49832916308334 -2.72719799894838 -2.2874783181708
-2.48939854768181 -2.71814857987498 -2.27519510651644
-2.46837898466637 -2.69267721024603 -2.25571545274152
-2.43464488683997 -2.66146798794435 -2.22463527423669
-2.40207209856302 -2.62200603040348 -2.1916249615194
-2.36310347663789 -2.58360229531578 -2.15532846479718
-2.31696976286033 -2.53156390591081 -2.11943350179215
-2.27785371339428 -2.49193769394528 -2.07418418774489
-2.24160944064936 -2.4494943440112 -2.04774698874261
-2.21136527500748 -2.40963935414064 -2.02586962087629
-2.19172805946053 -2.39038883254148 -2.00490000131848
-2.16546746062421 -2.35945320174772 -1.98565524382649
-2.13062624906076 -2.326790873967 -1.94844786526086
-2.09837657977645 -2.28809056901083 -1.92360474115759
-2.0839182136933 -2.27131825638571 -1.91296725794816
-2.05943354464997 -2.23765389685418 -1.89098995717238
-2.04312517486586 -2.22093603640844 -1.87558139643456
-2.0185820808999 -2.1938718578113 -1.85454294609286
-2.00656225932759 -2.18126525673917 -1.84386464390819
-1.99159524509746 -2.16730268462099 -1.82584833173842
-1.9624229635613 -2.13267039846897 -1.79907354467152
-1.92423103996239 -2.08799614317491 -1.76710978312277
-1.88297211015194 -2.03687484288165 -1.73621831167941
-1.86551198573266 -2.02151310801545 -1.71954021962884
-1.84280774726159 -2.00100823051276 -1.69708360553884
-1.83317799028134 -1.99247653052029 -1.68765462266141
-1.81390809482211 -1.96792845275223 -1.67228107189146
-1.79701901341774 -1.94646407635091 -1.65581865375926
-1.78281050309055 -1.9333608964733 -1.64565910147502
-1.77052028868828 -1.91614695454307 -1.6341904957691
-1.76363578416814 -1.90899175768683 -1.62760521392448
-1.75410395189117 -1.89538750892003 -1.61900582130519
-1.74723493509946 -1.88654098832224 -1.61382118704266
-1.7419821379662 -1.88156253067387 -1.60836875449668
-1.73622434909957 -1.87576424270388 -1.60400063489446
-1.72603110967179 -1.86143567097785 -1.59603175349692
-1.72114020103886 -1.85644672661672 -1.59275067620212
-1.71706662964337 -1.85381585356835 -1.587979722444
-1.71207879755233 -1.84860436245078 -1.5827812735163
-1.7078324604553 -1.84267241429622 -1.5784853178204
-1.70403084891498 -1.83814252427157 -1.57464684583015
-1.69823947504164 -1.83176802866322 -1.5709159522774
-1.69385810959626 -1.82911512081418 -1.56573453688741
-1.6851994081855 -1.81953289614348 -1.5579021620171
-1.67299863254854 -1.80710586400741 -1.54458332655012
-1.65260913582427 -1.78574668713707 -1.52454028063938
-1.63711586992746 -1.76918428834261 -1.51125135702933
-1.6270194308092 -1.7574980803137 -1.50303601345617
-1.60423189976028 -1.73338877171908 -1.48151223175706
-1.57930214026165 -1.7053214105849 -1.45888414796322
-1.55758891179643 -1.68128652903633 -1.44004371848126
-1.55689039504794 -1.68056847202492 -1.4394286661154
-1.54559645258453 -1.66645896433973 -1.42949749562118
-1.52601517098344 -1.64453019088541 -1.40987862268323
-1.51907519051517 -1.63758243878818 -1.4033518951215
-1.50877297136051 -1.6247080828275 -1.39482434696239
-1.50485756494901 -1.62099821046563 -1.3911123078929
-1.49461867137505 -1.60767862525213 -1.38194384121347
-1.48800794958437 -1.60174485715787 -1.37505573971172
-1.48458522278284 -1.59887285233372 -1.37251466718599
-1.48097982302613 -1.59481953420018 -1.36975692233035
-1.4767314144014 -1.58949801036687 -1.36509085806308
-1.47025260334206 -1.58257373778224 -1.35996816858391
-1.45987699070409 -1.57040787261475 -1.34937820348167
-1.44339765512526 -1.55351712238425 -1.33388066752482
-1.43824148228463 -1.54910235803371 -1.32976608937074
-1.43323694618419 -1.54381094066416 -1.32522052935709
-1.43087166197304 -1.54272003184808 -1.32225181930603
-1.42784616335713 -1.5389312859688 -1.32010671159198
-1.42484425487398 -1.53496434280901 -1.31725139109114
-1.42288694730485 -1.53308960595815 -1.31563489974308
-1.42039980958554 -1.52985260286979 -1.31231571633506
-1.4163979745589 -1.52429196708533 -1.30930459907074
-1.41331230825693 -1.52048082749856 -1.30611379986675
-1.40872645368445 -1.51623323620271 -1.30158230913202
-1.40586365880061 -1.51410073317391 -1.29938827302566
-1.40359392462699 -1.51175553270742 -1.29673752972461
-1.40090334902081 -1.50997865642231 -1.2943016584251
-1.39921388928714 -1.50857385851134 -1.29304856886823
-1.39608306918534 -1.50528328419704 -1.29024468916627
-1.39271869866845 -1.50046529891802 -1.28862211895623
-1.38564574766825 -1.49134926565169 -1.28012761019058
-1.38085518821427 -1.48673505899569 -1.27699364045426
-1.36853694702693 -1.47399623577599 -1.26444376690878
