"p_1" "p_2" "p_3"
0.05610418 0.8065791 0.1373167
0.05723237 0.7751178 0.1676499
0.06393656 0.7720491 0.1640144
0.05426638 0.784744 0.1609896
0.05972523 0.7702928 0.169982
0.06042962 0.7570321 0.1825383
0.05073585 0.7883841 0.1608801
0.05011746 0.7734565 0.176426
0.05241673 0.7925322 0.1550511
0.04001214 0.7919394 0.1680485
0.04665539 0.7772859 0.1760587
0.06324211 0.7900631 0.1466948
0.06326361 0.7834981 0.1532383
0.05301863 0.7685821 0.1783993
0.06060707 0.77023 0.1691629
0.05653019 0.7732112 0.1702586
0.05355905 0.7905974 0.1558435
0.04825314 0.7876873 0.1640595
0.06267595 0.7685243 0.1687997
0.05029048 0.7775451 0.1721644
0.05411012 0.7958133 0.1500766
0.05996593 0.7767921 0.1632419
0.04741213 0.8156251 0.1369628
0.04447046 0.7745377 0.1809918
0.06334664 0.7662957 0.1703577
0.06032584 0.7948762 0.1447979
0.06375039 0.748831 0.1874186
0.06174052 0.752399 0.1858605
0.05949171 0.8058111 0.1346971
0.05314361 0.7814923 0.1653641
0.05893274 0.7961681 0.1448991
0.05279142 0.8014425 0.145766
0.05822636 0.7670458 0.1747278
0.04930323 0.7750755 0.1756213
0.05940866 0.8010229 0.1395684
0.05175077 0.7873043 0.1609449
0.05126681 0.7709927 0.1777405
0.06009399 0.7775085 0.1623975
0.06384462 0.7681551 0.1680002
0.04729609 0.7892566 0.1634473
0.05438569 0.7808193 0.164795
0.0467384 0.7897469 0.1635147
0.05920025 0.7640868 0.176713
0.06143066 0.7811129 0.1574564
0.05228489 0.7943361 0.153379
0.06280107 0.7622574 0.1749415
0.05922567 0.7877162 0.1530582
0.0543171 0.781938 0.1637449
0.05558166 0.7617307 0.1826876
0.04120196 0.7874569 0.1713411
0.0491892 0.797501 0.1533098
0.04148307 0.8112297 0.1472873
0.04938345 0.7987064 0.1519102
0.05304866 0.7730095 0.1739418
0.0602825 0.7585264 0.1811911
0.04141765 0.7770258 0.1815565
0.05953894 0.7898279 0.1506331
0.05272282 0.7703925 0.1768847
0.04848665 0.7804523 0.171061
0.0565091 0.7859872 0.1575037
0.03674739 0.7856964 0.1775562
0.05626491 0.7935327 0.1502024
