"tau2_1" "tau2_2"
0.01521706 0.3236723
0.01228023 0.4857881
0.01148012 0.6386643
0.0123462 0.3277116
0.01527524 0.2340719
0.02074684 0.2712595
0.0184524 0.101671
0.01490979 0.1546245
0.007412904 0.3763821
0.0162902 0.6338005
0.01725365 0.3372357
0.01532069 0.2500015
0.0186639 0.3477693
0.007063547 0.2767013
0.01038033 0.2873569
0.008420831 0.6383398
0.01332062 0.317667
0.01509357 0.1571997
0.0146849 0.3136294
0.007667366 0.204255
0.01150287 0.4144764
0.0170658 0.1744329
0.009132241 0.2331508
0.009870706 0.2104266
0.008680993 0.2055747
0.007268319 0.1138487
0.01168068 0.2236647
0.009010934 0.394187
0.00990236 0.2164765
0.01403473 0.1715394
0.01109492 0.2650266
0.008824125 0.4002506
0.01018578 0.30341
0.01284129 0.9319298
0.01944033 1.16386
0.01209908 1.558756
0.01085148 0.6882919
0.01302513 0.529897
0.01475859 0.8957138
0.01200713 0.5695481
0.007763197 0.5927752
0.01117581 0.2282061
0.01491056 0.3246193
0.01229467 0.6474096
0.01501921 0.08162631
0.007466866 0.2192152
0.01159822 0.6069993
0.01007205 0.5040054
0.009547864 0.5319364
0.01057121 0.6539607
0.01460114 0.2443497
0.0103529 0.500826
0.0106819 0.3941963
0.01019987 0.3128137
0.01307356 0.4643452
0.007760141 0.3632165
0.008578829 0.2354852
0.01125975 0.2974971
0.01600807 0.6739375
0.01316787 0.2197335
0.01696067 0.1300853
0.01295906 0.2066977
0.01025086 0.1653093
0.007463384 0.3772851
0.01039992 0.2327193
0.02064687 0.255682
0.009408716 0.1544615
0.01715362 0.2831516
0.01610731 0.1888856
0.01751185 0.5673618
0.01054838 0.194283
0.01188412 0.3685206
0.008332852 0.3371431
0.02385933 0.2742182
0.01072641 0.11387
0.0136852 0.4306224
0.01211681 0.3904958
0.01527325 0.4888383
0.01274176 0.5750973
0.01127061 0.1751748
0.01208294 0.2283847
0.01694427 0.2348613
0.01366611 0.1938163
0.01209973 0.1252973
0.0112218 0.3566681
0.008153168 0.2328626
0.00776537 0.5258222
0.01377142 0.2658843
0.01153304 0.2859809
0.01043591 0.2357117
0.01315256 0.1597112
0.009999205 0.2410126
0.009766982 0.163912
0.01281791 0.170111
0.01017392 0.3382289
0.01331272 0.1699167
0.01350255 0.2644661
0.01712338 0.3969562
0.008145455 0.6489342
0.01004726 0.8331848
0.01059484 0.1667813
0.0106274 0.5678725
0.01257095 0.4458078
0.006076885 0.4600051
0.007837506 0.5960792
0.008744363 0.3665783
0.009216368 0.4445106
0.0119026 0.2738504
0.007445773 0.5729557
0.008351365 0.5457302
0.007165105 0.3685789
0.01113418 0.6305058
0.008253628 0.347268
0.009885058 0.1478187
0.01252151 0.08797832
0.01252309 0.3978716
0.01260831 0.3706012
0.01032846 0.1260073
0.01918707 0.3571674
0.01401849 0.2218485
0.01121079 0.2353027
0.01061516 0.5433032
0.007411634 1.159222
0.01701358 0.6050825
0.009419593 0.3646541
0.009624998 0.1866702
0.009804112 0.1067976
0.008523035 0.1403235
0.01038009 0.222377
0.01355046 0.2233009
0.01017989 0.215971
0.01770263 0.1727343
0.01086886 0.05193848
0.01027589 0.2807107
0.01431455 0.6957061
0.01400016 0.5758529
0.01242947 0.2044799
0.00860499 0.6795824
0.01315962 0.4473361
0.01939454 0.3041476
0.01346162 0.1499366
0.01047911 0.1347052
0.01068075 0.3638379
0.01753563 0.2693231
0.01039096 0.7832079
0.01025095 0.3474378
0.01641901 0.6139979
0.01233584 0.2993493
0.01030992 0.257791
0.008700946 0.1671177
0.007758968 0.1824458
0.01651301 0.2288561
0.01504839 0.3770783
0.01368604 0.6390986
0.01096724 0.4015957
0.01229405 0.3190574
0.01308118 0.9006336
0.01473806 0.5989936
0.01179907 0.4237054
0.01905376 0.2744407
0.01382975 0.1742059
0.01879787 0.6499194
0.01621796 0.3229462
0.01418825 0.2628667
0.01447755 0.2859377
0.009055534 0.1226871
0.01970944 0.2764913
0.01441991 0.2199429
0.01096268 0.4853248
0.01289375 0.311383
0.01224892 0.4895401
0.00926245 0.6942625
0.009000833 0.1487717
0.01511978 0.153877
0.01312879 0.5305402
0.01569778 0.2228712
0.01265246 0.4433604
0.01465576 0.247818
0.01460235 0.1545554
0.01675103 0.2778129
0.01604162 0.3938889
0.01134566 0.3698209
0.01209303 0.1673106
0.01701943 0.3788574
0.01663387 1.345556
0.01291551 1.016664
0.01956064 0.6880568
0.01956305 0.316739
0.01441276 0.2262158
0.0141096 0.2739934
0.01016061 0.6103148
0.01381788 0.3358739
0.01707523 0.1939682
0.01605387 0.257516
0.01253651 0.1962309
0.01558861 0.276747
0.01072849 0.7771975
0.01164086 0.41678
0.008233091 0.4210165
0.00884947 0.6107228
0.01646923 0.9415837
0.0123778 0.1656455
0.009661526 0.3845701
0.01158356 0.2648251
0.01417334 0.3914829
0.01103338 0.7681407
0.01151335 0.186691
0.01030573 0.1041251
0.0171577 0.4799914
0.01425332 0.3482178
0.01438322 0.1475545
0.01171436 0.257907
0.01060005 0.5114729
0.01369866 0.7645819
0.01468529 0.2870146
0.01890877 0.1310949
0.007991925 0.3478907
0.009697396 0.2338619
0.009251481 0.3250174
0.01136946 0.7427698
0.008936801 0.8651435
0.008357078 0.6450678
0.01445267 1.043338
0.00927249 0.492939
0.01026967 0.1525358
0.01431573 0.4335156
0.01204147 0.2324416
0.0149544 0.1413504
0.01016486 0.2295131
0.01050305 0.5676308
0.01282296 0.7463937
0.01353146 0.135502
0.01212979 0.2935012
0.008914938 0.4514039
0.01263097 0.4525688
0.00916975 0.608201
0.01545402 0.4812037
0.01171894 0.5770466
0.008410141 0.6407617
0.01007142 0.6646056
0.01154341 0.184382
0.01918867 0.1109594
0.01664655 0.2857196
0.01500944 0.1870637
0.01277072 0.2853608
0.01350479 0.2476899
0.0126535 0.2886566
0.01110442 0.1587018
0.01252474 0.3864772
0.007644617 0.1371959
0.01296423 0.1514412
0.009124654 0.2037778
0.01229091 0.16231
0.01752007 0.5836633
0.01271067 0.4230858
0.008642688 0.07331961
0.01223178 0.6849907
0.02428859 0.6792173
0.01686998 0.306753
0.006381323 0.8340201
0.016533 0.3769776
0.007877215 0.8068802
0.007738101 0.5863408
0.01279685 0.1138132
0.01458414 0.2628988
0.01250337 0.6736728
0.01148839 0.3994569
0.01512862 0.3322665
0.01342335 0.3804312
0.01084949 0.1652323
0.0137265 0.4953217
0.0167543 0.4112787
0.01028471 0.1616517
0.00957755 0.2369329
0.01820829 0.2684011
0.01202031 0.2702992
0.01102436 0.1965945
0.01277526 0.2801369
0.01358659 0.5784535
0.009454551 0.1083283
0.01180512 0.3658629
0.01120988 0.492472
0.01070824 0.4383183
0.01504836 0.8549847
0.01173809 0.6305547
0.007642892 0.626111
0.009224335 0.2475676
0.008851453 0.208176
0.01310429 0.08039901
0.0113549 0.7122546
0.01303687 0.6878396
0.007126108 0.2463251
0.01049815 0.6086034
0.01565383 0.3809849
0.01085174 0.2984015
0.0111247 0.7555826
0.01117638 0.2263698
0.01284578 0.1504888
0.01368272 0.2056764
0.01211695 0.2572682
0.01096025 0.271175
0.008060543 0.4034712
0.01215935 0.4119943
0.0101295 0.1707455
0.02233835 0.3937803
0.01457435 0.3091258
0.01146757 0.2605855
0.008180522 0.1176058
0.01009733 0.4594643
0.008519516 0.6228163
0.00931231 0.2657739
0.0108519 0.2552899
0.008311282 0.4592912
0.01237001 0.9118249
0.01343717 0.2145465
0.009824031 0.1702803
0.009675481 0.4406407
