"beta1_1" "beta2_1" "beta1_2" "beta2_2"
0.2078559 3.952116 -13.76508 -5.184771
0.1056668 3.965652 -13.35267 -5.389747
0.03461306 3.970537 -12.91351 -5.201503
0.1142067 3.977381 -12.80619 -5.190313
0.1326464 3.988128 -13.13274 -4.77092
0.1374154 3.95705 -13.15789 -5.027008
0.1634907 3.970476 -13.10211 -5.039208
0.1771824 3.977178 -13.475 -5.105359
0.07883553 3.97918 -13.1214 -5.068135
0.1092672 3.982018 -13.59939 -4.991077
0.06062647 3.995291 -13.91815 -5.332596
0.04488566 4.008818 -14.08488 -5.182868
0.04503335 3.978484 -14.47471 -5.038668
-0.04089654 3.964737 -14.15316 -5.415135
0.08467511 3.974056 -14.59836 -5.137273
0.0569583 3.969829 -14.33209 -5.256134
0.08800443 3.998206 -14.27263 -5.022302
0.01379942 3.995367 -13.54113 -4.845256
0.09831523 3.990717 -13.74541 -5.258288
0.1204081 4.016927 -13.49032 -4.996241
0.08890091 3.969867 -12.89218 -5.043235
0.03437968 3.981245 -13.38799 -4.950834
0.09651126 3.987355 -13.4897 -5.109872
0.1645172 3.968518 -13.7794 -5.081917
0.05874217 3.976372 -13.49927 -5.250068
0.09796011 3.967451 -13.545 -4.918501
0.1136264 3.974067 -13.73959 -5.146098
0.09278695 4.001497 -13.42717 -5.042302
0.1249483 3.985208 -13.51052 -5.221939
0.1302212 3.948873 -13.25637 -4.742449
0.0838836 3.94956 -13.86943 -4.946215
0.0204377 3.986919 -12.83514 -5.186781
0.1530206 4.001867 -13.43127 -5.011338
0.04143114 3.974414 -13.36112 -4.926738
0.02951784 3.976832 -13.3491 -5.31265
0.09516828 3.9798 -13.57146 -5.2868
0.05153501 3.990027 -12.6675 -5.084882
0.1420024 3.96766 -13.33503 -4.799442
0.02571784 3.966792 -13.02418 -5.276316
0.06353155 3.989009 -13.5798 -4.900846
0.07410276 3.987673 -13.24921 -5.118181
0.1334002 3.990842 -13.6542 -5.141944
0.07923264 3.962392 -12.99078 -5.15294
0.100201 3.980881 -12.79541 -5.140019
0.1661761 3.974043 -13.09141 -5.088452
0.1668144 4.003351 -13.32365 -4.946659
0.04804971 3.981211 -12.81178 -4.818432
0.2076683 3.987305 -13.71986 -4.965881
0.1374083 3.987455 -12.43305 -5.086732
0.2034183 3.988019 -13.59958 -4.771823
0.1416094 3.985543 -12.64824 -5.123213
0.1524636 3.969251 -13.39187 -5.158124
0.07698258 3.974196 -13.45241 -5.203757
0.1132746 3.992698 -13.38234 -5.22405
0.1179996 3.960893 -12.88955 -5.219874
0.06716742 3.959297 -12.52389 -5.156969
0.07583847 3.989167 -13.1668 -5.342776
0.07145122 3.987889 -13.09267 -5.113732
0.1437554 3.960523 -13.24841 -5.116735
0.1297057 3.967168 -12.87208 -5.117327
0.2170772 3.992996 -13.5997 -4.950523
0.04025125 3.978643 -13.02341 -5.066177
0.1362629 3.977701 -13.87907 -4.965572
0.07393174 3.977698 -13.79814 -4.936846
0.1357927 3.972323 -13.80179 -5.121383
0.05676818 3.962004 -13.4643 -4.90505
0.05983288 3.99803 -13.658 -5.102985
0.02211833 3.963148 -13.18307 -5.18151
0.04989569 3.964845 -13.39736 -4.848777
0.02863494 3.961902 -13.62556 -5.356718
0.08828609 3.982922 -13.95339 -4.950603
0.09279524 3.962482 -13.62674 -4.892438
0.06135989 3.97386 -13.82876 -5.053512
0.04236647 3.969591 -13.79374 -5.230823
0.01165447 3.983734 -14.10528 -5.099035
0.1114866 3.977846 -14.15463 -5.091071
0.02929543 3.975402 -13.93588 -5.154008
-0.04547821 3.984914 -13.14999 -5.184339
0.05424969 3.964991 -13.43337 -5.057729
0.1125971 3.991999 -14.12621 -5.080251
-0.01157352 3.977183 -13.47805 -5.048567
0.1162921 3.962225 -13.70946 -5.237572
0.09103953 3.954051 -13.78551 -5.225637
0.11847 3.998497 -13.98417 -5.044258
0.06851375 3.96934 -13.56034 -4.958442
0.05690135 3.959161 -13.37082 -4.730454
0.03835752 3.977154 -13.28918 -5.055233
0.1273834 3.9712 -13.91457 -4.959766
0.1042503 3.990269 -13.23462 -5.004549
0.08441907 3.995226 -13.26449 -5.250641
0.08953376 3.963164 -13.39073 -5.049476
0.06011223 3.975782 -13.12006 -5.077976
0.1083084 3.974579 -12.67591 -5.116946
0.05464578 3.96983 -12.80416 -5.181612
0.100218 3.962985 -13.1989 -4.885333
0.06382222 3.966416 -13.34807 -5.004698
0.1109399 3.946825 -12.96735 -5.148715
0.1496235 3.968407 -13.26634 -5.018961
0.09202154 3.980316 -14.60623 -5.07999
0.1111246 3.981957 -15.10738 -4.708406
0.03509067 4.007008 -14.29584 -4.835139
0.1181426 3.969645 -14.25492 -4.790814
0.09283854 3.974369 -13.87697 -4.86886
0.1012571 3.980284 -13.53753 -5.174071
