"p_1" "p_2"
0.7431402 0.2568598
0.7904562 0.2095438
0.7672082 0.2327918
0.7770508 0.2229492
0.7644323 0.2355677
0.7756471 0.2243529
0.8075402 0.1924598
0.7879431 0.2120569
0.8006872 0.1993128
0.767279 0.232721
0.8011744 0.1988256
0.7769892 0.2230108
0.7624598 0.2375402
0.7840602 0.2159398
0.774437 0.225563
0.7787714 0.2212286
0.7806935 0.2193065
0.7909049 0.2090951
0.7867939 0.2132061
0.7805865 0.2194135
0.8017026 0.1982974
0.759584 0.240416
0.7954331 0.2045669
0.7755734 0.2244266
0.7895738 0.2104262
0.7731995 0.2268005
0.7662788 0.2337212
0.818659 0.181341
0.7828157 0.2171843
0.7748605 0.2251395
0.7657 0.2343
0.7925899 0.2074101
0.7728882 0.2271118
0.7945997 0.2054003
0.7695139 0.2304861
0.7845286 0.2154714
0.7937127 0.2062873
0.7744427 0.2255573
0.787249 0.212751
0.7599437 0.2400563
0.7717222 0.2282778
0.7721975 0.2278025
0.7692468 0.2307532
0.7988236 0.2011764
0.7764814 0.2235186
0.7771543 0.2228457
0.7849178 0.2150822
0.781738 0.218262
0.7869912 0.2130088
0.7742087 0.2257913
0.7578387 0.2421613
0.7658322 0.2341678
0.7799817 0.2200183
0.776543 0.223457
0.7573225 0.2426775
0.7772547 0.2227453
0.7610144 0.2389856
0.7854289 0.2145711
0.7700916 0.2299084
0.7999003 0.2000997
0.7897075 0.2102925
0.786283 0.213717
0.766457 0.233543
0.7863135 0.2136865
0.7719468 0.2280532
0.7717633 0.2282367
0.7627658 0.2372342
0.7684605 0.2315395
0.7839059 0.2160941
0.7832891 0.2167109
0.8098558 0.1901442
0.7628581 0.2371419
0.7784476 0.2215524
0.800111 0.199889
0.7779384 0.2220616
0.7626603 0.2373397
0.7844469 0.2155531
0.7808481 0.2191519
0.7672718 0.2327282
0.7977816 0.2022184
0.786873 0.213127
0.7943214 0.2056786
0.7642208 0.2357792
0.7773931 0.2226069
0.7689967 0.2310033
0.7885159 0.2114841
0.7707212 0.2292788
0.7796942 0.2203058
0.7803512 0.2196488
0.7651052 0.2348948
0.7784711 0.2215289
0.7746665 0.2253335
0.8043121 0.1956879
0.7824626 0.2175374
0.7797759 0.2202241
0.7808059 0.2191941
0.7899735 0.2100265
0.7801573 0.2198427
0.7941494 0.2058506
0.7890929 0.2109071
0.8137546 0.1862454
0.7741836 0.2258164
0.7815163 0.2184837
0.7830156 0.2169844
0.7619627 0.2380373
0.7890314 0.2109686
0.7890228 0.2109772
0.7768479 0.2231521
0.7964933 0.2035067
0.7733808 0.2266192
0.783786 0.216214
0.7693733 0.2306267
0.7816045 0.2183955
0.7978961 0.2021039
0.7678401 0.2321599
0.7872125 0.2127875
0.7792468 0.2207532
0.798289 0.201711
0.7737265 0.2262735
0.7911879 0.2088121
0.8172594 0.1827406
0.7795212 0.2204788
0.7926545 0.2073455
0.8019196 0.1980804
0.7965163 0.2034837
0.7883558 0.2116442
0.7644897 0.2355103
0.7937292 0.2062708
0.8026027 0.1973973
0.7907128 0.2092872
0.7910667 0.2089333
0.788865 0.211135
0.8123489 0.1876511
0.7746968 0.2253032
0.7717725 0.2282275
0.7752585 0.2247415
0.7887761 0.2112239
0.7884045 0.2115955
0.7894863 0.2105137
0.7851203 0.2148797
0.7856815 0.2143185
0.7673673 0.2326327
0.7883799 0.2116201
0.7704791 0.2295209
0.7899014 0.2100986
0.7570072 0.2429928
0.7711037 0.2288963
0.7768384 0.2231616
0.7720486 0.2279514
0.7704066 0.2295934
0.7918868 0.2081132
0.7928321 0.2071679
0.7806914 0.2193086
0.7663851 0.2336149
0.7715945 0.2284055
0.7785348 0.2214652
0.7730095 0.2269905
0.7953063 0.2046937
0.7761126 0.2238874
0.7732408 0.2267592
0.789491 0.210509
0.7975399 0.2024601
0.7950111 0.2049889
0.7977091 0.2022909
0.787947 0.212053
0.7891827 0.2108173
0.755405 0.244595
0.7638854 0.2361146
0.8036524 0.1963476
0.7891497 0.2108503
0.7753442 0.2246558
0.7694852 0.2305148
0.7849541 0.2150459
0.7936443 0.2063557
0.7837305 0.2162695
0.7827129 0.2172871
0.7743219 0.2256781
0.7752133 0.2247867
0.7836095 0.2163905
0.7997879 0.2002121
0.7803304 0.2196696
0.7716196 0.2283804
0.781199 0.218801
0.7819235 0.2180765
0.7886187 0.2113813
0.7866181 0.2133819
0.804227 0.195773
0.7885869 0.2114131
0.7951375 0.2048625
0.7677793 0.2322207
0.7975092 0.2024908
0.7674029 0.2325971
0.7720193 0.2279807
0.7650304 0.2349696
0.7945174 0.2054826
0.7742947 0.2257053
0.7538599 0.2461401
0.7460456 0.2539544
0.782401 0.217599
0.7644648 0.2355352
0.7829506 0.2170494
0.7881296 0.2118704
0.776882 0.223118
0.7788914 0.2211086
0.7986439 0.2013561
0.7881557 0.2118443
0.7840706 0.2159294
0.7961715 0.2038285
0.7844441 0.2155559
0.7815462 0.2184538
0.7856061 0.2143939
0.7606443 0.2393557
0.8012914 0.1987086
0.8027067 0.1972933
0.8000985 0.1999015
0.7812125 0.2187875
0.772935 0.227065
0.7663192 0.2336808
0.7859178 0.2140822
0.7903047 0.2096953
0.7796772 0.2203228
0.7947641 0.2052359
0.7757296 0.2242704
0.7725035 0.2274965
0.7976438 0.2023562
0.8118449 0.1881551
0.7931326 0.2068674
0.7601095 0.2398905
0.7597426 0.2402574
0.761209 0.238791
0.7720899 0.2279101
0.7627661 0.2372339
0.7641722 0.2358278
0.7819934 0.2180066
0.7701172 0.2298828
0.7718641 0.2281359
0.779579 0.220421
0.7794549 0.2205451
0.7658905 0.2341095
0.7899924 0.2100076
0.7790967 0.2209033
0.7960756 0.2039244
0.7848513 0.2151487
0.782748 0.217252
0.7681604 0.2318396
0.7918267 0.2081733
0.768645 0.231355
0.7657648 0.2342352
0.7961065 0.2038935
0.7947729 0.2052271
0.7807256 0.2192744
0.7683323 0.2316677
