"res" "LCI" "UCI"
-2.68883997571925 -2.8495947481904 -2.54051878321626
-2.58882511821675 -2.74074124564224 -2.44565981909866
-2.50581845071417 -2.65323421446018 -2.36359331318374
-2.48580925586738 -2.63230265854856 -2.34531611868257
-2.4678226214662 -2.61348975574989 -2.32821642372507
-2.44587148879787 -2.59047744071384 -2.30601596286976
-2.43878228105131 -2.58252888185985 -2.29833182946203
-2.43356573663577 -2.57718437974291 -2.29288876988778
-2.42743294595608 -2.57147245786083 -2.28799006697046
-2.42465519535691 -2.56826604840765 -2.28463204345673
-2.41977156618774 -2.56381779058402 -2.27924562074705
-2.40796008637748 -2.55120272833509 -2.26958408097019
-2.37676008252217 -2.51868577453452 -2.23738078783501
-2.37201150136577 -2.51378826725593 -2.23416426267132
-2.36214491384131 -2.503870761038 -2.22296098925094
-2.35015555288244 -2.49147728730232 -2.2125168757926
-2.34780257280861 -2.48949809888253 -2.21037522062525
-2.33304457405578 -2.47420606468614 -2.19575282731248
-2.31797836996854 -2.45868337425821 -2.1802062117013
-2.31212100113296 -2.45156651529663 -2.17382068153383
-2.30745710828337 -2.44774246492997 -2.16929799621443
-2.30388331020351 -2.44434228674914 -2.16636309871156
-2.29504717995843 -2.43577828340348 -2.15589668230448
-2.28227140736653 -2.42152515060792 -2.14467352938037
-2.27715778349572 -2.4170734660825 -2.13863157618923
-2.27158228331978 -2.41172583871837 -2.13236477047513
-2.26137176464721 -2.40208008666139 -2.12119460622684
-2.25037654721099 -2.39004991762829 -2.11067330594513
-2.24231528347528 -2.38185322935129 -2.1031443631143
-2.23178703939639 -2.37114002055061 -2.09239005779326
-2.21106438462637 -2.35114202545394 -2.07068793183507
-2.20673767450763 -2.34592307119554 -2.06629644777324
-2.19903970211363 -2.33762891467513 -2.05917009596763
-2.19179802687576 -2.33022955919917 -2.05108252800887
-2.1877246333191 -2.32707739048647 -2.04666653622832
-2.17928747749141 -2.31821528716701 -2.03787250372588
-2.175862469216 -2.31524208234744 -2.03473917233407
-2.17375917910861 -2.31327508016979 -2.0333657163635
-2.17031760161964 -2.31049022642519 -2.02927597183193
-2.16881889021214 -2.30827235988197 -2.02740105844692
-2.16530621072878 -2.30514541974006 -2.02477523719753
-2.16017501200984 -2.29974276668107 -2.02085910229755
-2.15869812315819 -2.29869071123593 -2.01877735947382
-2.15637046397021 -2.2964022863636 -2.01676982111436
-2.15471781820484 -2.29498336526355 -2.01401357852087
-2.15088506488974 -2.29071559366994 -2.0099533827814
-2.14605119678862 -2.28634510468902 -2.00566788063181
-2.13943301204638 -2.27877988143182 -1.99805352029351
-2.13241798875568 -2.27300554426195 -1.99162254727402
-2.12319076930329 -2.26219927054059 -1.98375630615231
-2.10899248805525 -2.24832909579344 -1.96829802927059
-2.09753952989858 -2.23557034844141 -1.95636133367025
-2.05025504294245 -2.18826835998467 -1.90995435957732
-2.0352873919959 -2.17253615043434 -1.89608344254542
-1.98006240390761 -2.12056925233276 -1.83800765199653
-1.80273981873452 -1.93989806837652 -1.66374651211803
-1.68896383703122 -1.82400081543635 -1.55180079635253
-1.68545677861066 -1.81883396290497 -1.54763340919685
-1.64440528672893 -1.77595821640908 -1.51050373599594
-1.60597134592037 -1.7358154205858 -1.4744441130031
-1.57878177500223 -1.70806495879328 -1.44823904022194
-1.55515725284645 -1.68357868758686 -1.42592665627413
-1.53496145615558 -1.66415091850304 -1.4087942138231
-1.513420955535 -1.63901144776849 -1.38637938904188
-1.49688357071882 -1.62403817031889 -1.37367325953909
-1.47287783975937 -1.59947364884627 -1.35120397922442
-1.46440721276341 -1.58723119229035 -1.34153850651148
-1.45446101912878 -1.57507948365581 -1.33340771681049
-1.44415123526949 -1.56325282155996 -1.32432346630552
-1.43260958866295 -1.55049178439061 -1.31327285634913
-1.41780215107732 -1.53330194076565 -1.29936047883958
-1.40350427485133 -1.52274687048392 -1.28491295948515
-1.38790291093359 -1.50560671422756 -1.2723973335966
-1.3788298798589 -1.49539400853399 -1.26520416307479
-1.36827664434631 -1.48426649631094 -1.25294240347281
-1.36232406435049 -1.47770822929789 -1.24719605238273
-1.35387511296853 -1.46873689862726 -1.24030719747722
-1.34820023634921 -1.46353424828561 -1.23479181699825
-1.34325544134517 -1.45969702630649 -1.23005077464176
-1.33891889025958 -1.45301836276206 -1.22599118152949
-1.3334695224201 -1.4488937888255 -1.22177145279877
-1.32820947945642 -1.44354662075275 -1.21702188358654
-1.32332543333094 -1.43903498782903 -1.21235679458377
-1.31917288338326 -1.43390435182938 -1.20782140303691
-1.3149393543012 -1.42752205089796 -1.20362469168073
-1.310567742469 -1.42404558801081 -1.19949456524197
-1.30637040249789 -1.41825701759142 -1.19655383062643
-1.30140089483691 -1.41365052358862 -1.19191256458034
-1.29690288554556 -1.40827018035552 -1.18868056084418
-1.28980197062894 -1.39850297019329 -1.18226849784891
-1.28563080688031 -1.39352452980168 -1.17883792412233
-1.27824328402545 -1.38564462502444 -1.17001459839458
-1.27159524716869 -1.37887363887299 -1.1646694771305
-1.26562568884149 -1.37299100626937 -1.15817997933997
-1.25660877675951 -1.36305938665326 -1.15102056221807
-1.25049505792587 -1.35635761200055 -1.14685673177795
-1.23513742502466 -1.34012566368155 -1.13285217147454
-1.22786631159327 -1.33127438891966 -1.12530848069295
-1.22162325883874 -1.32583628109916 -1.11961944830416
-1.21452027926532 -1.31749610992023 -1.11379804134564
-1.20917232512908 -1.31286630837297 -1.10905032946582
-1.20404721049258 -1.30726027221803 -1.10408386892422
-1.19968996634797 -1.3021158179235 -1.09961345470703
-1.19294483851159 -1.29589293778485 -1.09532918097247
-1.18637897003831 -1.28862526635195 -1.09004308655609
-1.1802399787386 -1.28248839198497 -1.08382907853012
-1.17361295489545 -1.27597864331254 -1.0767495727405
-1.16668710419912 -1.26899489610646 -1.0705175053748
-1.16107075071935 -1.26231117590711 -1.0649380689531
-1.15624239178512 -1.25793102864878 -1.06002832096084
-1.15186862634255 -1.25272928192726 -1.05621192679777
-1.14783792470377 -1.24869993686907 -1.05249994616183
-1.14421593987305 -1.24472432805516 -1.04988746717882
-1.14049464748477 -1.24133389390387 -1.04579757838411
-1.13599920357118 -1.23633846122655 -1.04140712681277
-1.13163621312291 -1.2299478835993 -1.03604012520741
-1.12635971974808 -1.22473055477064 -1.03101628265387
-1.12136656421172 -1.22031789574207 -1.02648383299856
-1.1161622465842 -1.21430848985751 -1.02220673605951
-1.1112047819801 -1.20980234862833 -1.01580012221998
-1.10697626790866 -1.20610338496774 -1.01332724993004
-1.10264556723874 -1.20197351006887 -1.00940183421896
-1.09817631469125 -1.19638513703599 -1.00412818220564
-1.09420294430428 -1.19257038102394 -1.00077537286246
-1.09008051767667 -1.18571707740696 -0.996653625471844
-1.08569517648843 -1.18166073917007 -0.993051146006226
-1.08207597271046 -1.17733683978212 -0.988596737813574
-1.07796554653748 -1.17311291486146 -0.986198347391604
-1.0739589454925 -1.16824519425481 -0.981724493192079
-1.06964732567311 -1.1638353206458 -0.978066387740456
-1.0643335362722 -1.15730869414553 -0.973281506688404
-1.05988193203228 -1.15331165863436 -0.970706635476304
-1.05512640556247 -1.14805045826797 -0.967465653886789
-1.05068767921696 -1.14367026521407 -0.961695111227878
-1.04661544240421 -1.14023189910578 -0.956945711232766
-1.04251319385966 -1.13603460641327 -0.952363039912451
-1.03868912146595 -1.13296038653598 -0.948880674451692
-1.03498809538216 -1.12886338643553 -0.945486065398287
-1.03119704364893 -1.12341877318009 -0.941996536623059
-1.02716422964869 -1.1199479530544 -0.937220514927769
-1.02384164179289 -1.11632699289699 -0.933352086508642
-1.0195609104196 -1.112450805562 -0.930130931510857
-1.0162289944389 -1.10870735975502 -0.925980407579652
-1.01291103514817 -1.10449730344496 -0.923175961968807
-1.00938493280943 -1.10093889783161 -0.919660442970506
-1.00595562482183 -1.09750058543637 -0.916167196624794
-1.00194019663856 -1.09335232018341 -0.913015408737428
-0.998038069168494 -1.08904307512481 -0.908952260918392
-0.994036398440161 -1.0841410255286 -0.905083216055496
-0.990109757728328 -1.07991895727821 -0.901358783420628
-0.98540908627083 -1.07451340901744 -0.897726804558202
-0.981449171110376 -1.07009859708726 -0.894539577532534
-0.977298723127607 -1.06624719709803 -0.889996392628521
-0.97245658512777 -1.06210781650542 -0.88635959995725
-0.968460820530589 -1.056840146971 -0.882090430951448
-0.9632929609555 -1.05201157221603 -0.876893392968558
-0.957737344483918 -1.04712376587567 -0.873184391210221
-0.953158256498127 -1.04200039264875 -0.86726907327162
-0.947400051269749 -1.03654600168059 -0.863714577511159
-0.940956239074902 -1.0299103703844 -0.856048476778082
-0.936576513736843 -1.0254224043623 -0.852242980048117
-0.932413608768443 -1.02252106536334 -0.847163419734744
-0.928058913992288 -1.01958038490904 -0.842647488500265
-0.923780391695198 -1.01652259469473 -0.8370591876335
-0.920416855589979 -1.01385790859938 -0.831839197173645
-0.917087641032958 -1.01015289140591 -0.828403196373362
-0.914368251908975 -1.00843709225178 -0.824586836774201
-0.911799580869415 -1.00589859452439 -0.822083107975869
-0.909207671403876 -1.00380087851335 -0.819406793588186
-0.906708332062693 -1.00168054441093 -0.816219391875182
-0.904322211309969 -0.998102907397352 -0.813353701121972
-0.901878687306913 -0.995731733557583 -0.810812516640489
-0.899775975133428 -0.99351599347941 -0.808658206387973
-0.897640989331668 -0.990959839755124 -0.80678895753499
-0.895502454511021 -0.988841491818277 -0.803933681777681
-0.893354883438096 -0.987664862502202 -0.801313684511021
-0.89136973372447 -0.985790107604751 -0.799026034937946
-0.889444381852204 -0.983855339068757 -0.79701752909239
-0.887623996614553 -0.98171996863869 -0.795426216640048
-0.88601010399148 -0.979853720099621 -0.793030653981514
-0.884266970754833 -0.978156926304975 -0.791603777215421
-0.882486721860979 -0.975670484057986 -0.789709477835675
-0.880597669951664 -0.973463763240126 -0.788006116694515
-0.878804156034901 -0.971298828310104 -0.786721893337473
-0.87694896617105 -0.968700638305414 -0.784580219079299
-0.874800973780563 -0.96597754406645 -0.782852103529555
-0.872435281297187 -0.963872646270283 -0.781376497236629
-0.869986309541694 -0.961311541725112 -0.779840789401208
-0.867701664680149 -0.958007019202535 -0.777675373386121
-0.864990378831931 -0.954683776144197 -0.774968049972647
-0.862226374803868 -0.952592277266248 -0.772377848950074
-0.859377405124711 -0.949288480497208 -0.770293255701533
-0.856707917175804 -0.94651727830352 -0.768494281251712
-0.854052126216455 -0.942801786750448 -0.765660154291108
-0.851448695960544 -0.940624543666285 -0.763054452391799
-0.848912912543975 -0.938326081841253 -0.760944953488679
-0.846011896505221 -0.934709320112763 -0.75807868700679
-0.843412947996998 -0.931299339113523 -0.755469930677832
-0.840478703226848 -0.928228561783171 -0.753227694341485
-0.837155568272149 -0.924607013929927 -0.749984837403818
-0.833703681627583 -0.921121675017751 -0.744977430554898
-0.830286845559793 -0.91729968743494 -0.741006885508524
-0.826366003027298 -0.91385643962815 -0.735894429122826
-0.823080890900651 -0.910986965699234 -0.733012865806979
-0.819121929162704 -0.906701173644802 -0.727284986957146
-0.814871072905143 -0.900624549815286 -0.724490897135244
-0.810222316908599 -0.895114601385457 -0.717585742609921
-0.804466845732347 -0.888838283463914 -0.710697988772312
-0.798159094954515 -0.88269425799501 -0.704219212959937
-0.792166405212859 -0.877804258457859 -0.699187627411921
-0.78620690252389 -0.872605752103921 -0.692344779447522
-0.780357324698164 -0.868085451964928 -0.685263102767095
-0.774490845452454 -0.863007639656023 -0.678489672813919
-0.769435759716078 -0.857914830196998 -0.671044029132097
-0.764757892270954 -0.853911657068362 -0.665865915435842
-0.760594290719958 -0.85029837963241 -0.661811167421196
-0.756653648945233 -0.846750935318519 -0.658125117634542
-0.753212985685416 -0.844056734188917 -0.652759025443262
-0.750152041551573 -0.840547143000536 -0.647022509812294
-0.747401956262671 -0.838302403800741 -0.641726354976407
-0.744388569159137 -0.836706863625241 -0.636393748717541
-0.741243167894979 -0.832534795370377 -0.631704512383398
-0.737963396633549 -0.830362362455091 -0.624609714949185
-0.735097310458789 -0.827787858810106 -0.620389393060678
-0.732441877980884 -0.825380521190166 -0.616226041232828
-0.729099309131784 -0.823684536099479 -0.610269375915582
-0.725414621278417 -0.820829936245957 -0.606645904687745
-0.719930152171599 -0.815806835525501 -0.601475749076489
-0.715500327379339 -0.812721075326455 -0.592446223788623
-0.711937457778248 -0.810685696153187 -0.58840035792538
-0.70767820937575 -0.805711316412136 -0.578921260719857
-0.703370021123513 -0.801351467872848 -0.571183113446597
-0.699050103234055 -0.798440644338181 -0.565157137448097
-0.696398293891776 -0.796718341263201 -0.560679120865498
-0.692291884924916 -0.792618580260486 -0.555275880656023
-0.688788734240586 -0.790808751391183 -0.549803103404554
-0.685337287283504 -0.78801524908245 -0.545396357674928
-0.682488123831764 -0.786524013130165 -0.541579960796855
-0.678845171713527 -0.784270718448313 -0.537981567361432
-0.67509004599058 -0.782234359651033 -0.535219776320274
-0.672106643072389 -0.779656761059346 -0.528769104972099
-0.668937942746274 -0.778225422158173 -0.524362783192421
-0.666296771960469 -0.775969045371507 -0.521503136500743
-0.662877667306929 -0.771827797671954 -0.518164505551294
-0.659221424560472 -0.76763292926135 -0.512679660115505
-0.655639946993638 -0.764249987862362 -0.507099786654728
-0.65165358177303 -0.761561030838913 -0.504022875753103
-0.648019165764237 -0.759208681630905 -0.498184069397212
-0.644620989346674 -0.757637343079012 -0.494334442902371
-0.640947685759149 -0.755249490277487 -0.490180409343296
-0.637521709102669 -0.753443675444412 -0.482781348636818
-0.634759228130596 -0.750476976246379 -0.481354305364171
-0.632124818864888 -0.7496365978275 -0.479134462675841
-0.629334190404045 -0.74877947304965 -0.475267184294062
-0.626653271336656 -0.746833393318485 -0.471781853582125
-0.62409815254609 -0.744759522749604 -0.46748043834781
-0.621359609008513 -0.743144271970709 -0.466622870242809
-0.618657573265227 -0.741095104079215 -0.463150234824992
-0.615897052109396 -0.739338090915456 -0.461498076098972
-0.613169328613603 -0.73776124116225 -0.456058884711993
-0.610371914997031 -0.735582911574282 -0.452758261726843
-0.606365628704606 -0.730663144032794 -0.450245189844987
-0.602929053536173 -0.729260433863711 -0.446388102418572
-0.599040095917413 -0.726572390080495 -0.444739991343745
-0.593642737679482 -0.723011902836723 -0.440793588027384
-0.588464640077417 -0.717156909612423 -0.434785224544333
-0.58448591199241 -0.715024783224848 -0.427851248088848
-0.580587636487324 -0.712814123251263 -0.42416742514242
-0.577049872916041 -0.710426080339068 -0.41838816112702
-0.574010726142979 -0.707921546287905 -0.415172861869246
-0.571217957029955 -0.706358350463065 -0.41236127080302
-0.568096034125258 -0.704503302312558 -0.410565662312327
-0.565059696074833 -0.703096215888693 -0.407661941659733
-0.562545812570505 -0.701280294825002 -0.402708122818556
-0.559537195688052 -0.699914000351705 -0.400467763638826
-0.556671701874278 -0.697733657765778 -0.39803976120095
-0.553982825349508 -0.696131851989425 -0.395240434844463
