"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
0.04260703 3.984169 -10.49172 -5.028358 -24.14934 -4.443867
0.004731944 3.967598 -10.14377 -5.072222 -24.45142 -4.5812
-0.01884847 3.9548 -10.03807 -5.105474 -24.26221 -4.703065
0.08729831 3.98426 -10.36975 -4.986552 -24.26265 -4.318957
-0.05069137 3.990711 -9.862471 -5.032908 -24.54929 -4.40599
-0.02146899 3.97963 -10.36439 -4.932862 -25.29082 -5.362489
-0.02345312 3.987416 -10.32639 -5.103179 -23.91746 -4.342673
0.05831723 3.996335 -10.25395 -4.942482 -23.46979 -5.808613
0.0003457391 3.999066 -10.26654 -4.939788 -25.06568 -4.024137
0.05681303 3.959921 -10.33061 -4.856007 -25.63775 -3.750399
-0.03707486 3.985862 -9.890707 -5.103477 -24.07512 -4.127653
-0.04776406 3.985353 -10.05631 -5.020246 -23.60491 -4.927988
0.06239147 3.96972 -10.23027 -5.101058 -24.95059 -5.095819
0.09967229 3.966332 -10.34003 -5.108888 -24.44755 -4.458918
0.04206998 3.991931 -10.26387 -5.048977 -24.66541 -4.580886
0.04030444 3.972722 -10.16526 -5.07544 -24.79783 -4.512691
-0.0414067 3.969735 -10.24198 -5.211438 -24.98155 -4.219464
0.01731118 3.967441 -10.39987 -5.112111 -24.05634 -4.218816
-0.07768768 3.977601 -10.28146 -5.097348 -24.20231 -4.313859
-0.05552749 3.974604 -10.31236 -4.955727 -24.14199 -4.918513
-0.02023797 3.994675 -10.08784 -4.972709 -24.53511 -3.574148
0.009645565 3.946919 -10.17241 -5.165534 -24.0313 -4.862455
0.1023039 3.984488 -9.883082 -4.825966 -23.97433 -4.092103
0.03304807 3.997084 -9.992585 -5.225661 -25.4358 -4.485494
0.106135 3.972014 -10.46513 -4.90017 -23.96994 -4.387452
-0.0283773 3.991223 -10.1467 -5.063083 -25.12763 -4.702833
0.06392407 3.99338 -10.06602 -4.989126 -23.39812 -5.20797
